"name","Gene","ID","p.val","p.adj","ratio"
"BCL2L12","BCL2L12","Q9HB09",3.96321162168865e-11,1.03598351790941e-07,7.32
"BRI3","BRI3","O95415",8.90807033309257e-09,4.6571391701408e-06,5.57
"CCDC120","CCDC120","Q96HB5",1.41100029698305e-05,0.00194123935595457,5.12
"CNEP1R1","CNEP1R1","Q8N9A8",1.62095542690036e-05,0.00219164352719873,5.01
"DOLK","DOLK","Q9UPQ8",1.39695994842679e-09,9.95905446869353e-07,5.98
"EHD3","EHD3","Q9NZN3",8.48132537052903e-05,0.00893600820898432,4.35
"GSTA4","GSTA4","O15217",2.31201248461949e-05,0.0029722626072764,4.93
"HABP2","HABP2","Q14520",1.85292699749554e-05,0.00242177558572667,5
"NDUFA1","NDUFA1","O15239",2.07681176155786e-08,9.04797657452039e-06,4.69
"PIDD1","PIDD1","Q9HB75",5.10756744766771e-10,5.78877265884572e-07,6.38
"PIPSL","PIPSL","A2A3N6",1.95315469712018e-06,0.000382915978370412,4.16
"PLEKHH3","PLEKHH3","Q7Z736",1.85797649447831e-06,0.000373596196658947,6.59
"PRKACG","PRKACG","P22612",6.43375501121692e-10,6.30668834974538e-07,5.07
"SFMBT1","SFMBT1","Q9UHJ3",7.25867745684591e-06,0.00111612840424678,6.07
"SIRT7","SIRT7","Q9NRC8",7.40371574460437e-08,2.63908813041761e-05,2.18
"SLC26A11","SLC26A11","Q86WA9",8.54629706291538e-05,0.00893600820898432,4.8
"SPRY2","SPRY2","O43597",3.04420657368531e-08,1.15532312288976e-05,6.71
"TIMM23","TIMM23","O14925",2.59392445791808e-07,7.26484128535486e-05,5.14
"TMEM35B","TMEM35B","Q8NCS4",4.20458488744604e-07,0.00010990784895784,5.2
"TOMM40L","TOMM40L","Q969M1",3.56135316982867e-05,0.00418170513733599,5
"TRIM21","TRIM21","P19474",4.50758431614616e-05,0.00512296756626351,5.24
"TRIM23","TRIM23","P36406",3.27221390699041e-07,8.8485177443513e-05,7
"TSKU","TSKU","Q8WUA8",4.27385737121442e-05,0.00492876316250933,4.25
"ZFP3","ZFP3","Q96NJ6",8.81754756916287e-07,0.000209536994052652,5.86
"ZNF250","ZNF250","P15622",2.43345096012236e-05,0.00307792297246444,5.33
