"name","Gene","ID","p.val","p.adj","ratio"
"PAK4","PAK4","O96013",0.123095316599297,0.256350376017526,0.373
"PALD1","PALD1","Q9ULE6",0.652467905238856,0.796921725230281,0.141
"PALLD","PALLD","Q8WX93",0.401925469274799,0.591209448500157,-0.172
"PALM","PALM","O75781",0.159742754827392,0.310722434414131,0.507
"PALM2AKAP2","PALM2AKAP2","Q9Y2D5",1.2476597153061e-05,0.000307107432675805,1.3
"PALS1","PALS1","Q8N3R9",0.126680713461287,0.261583648704439,0.254
"PALS2","PALS2","Q9NZW5",0.995096910318555,0.997327235855317,0.00131
"PAM16","PAM16","Q9Y3D7",0.75679408861574,0.865260741373309,-0.0901
"PAN3","PAN3","Q58A45",0.33157617879102,0.518325240452305,-0.272
"PANK2","PANK2","Q9BZ23",0.0224499022999102,0.0728332380540013,-0.493
"PANK3","PANK3","Q9H999",0.075581134206717,0.179296359926279,-0.511
"PANK4","PANK4","Q9NVE7",0.0162379454982993,0.0582698276040173,0.498
"PANX1","PANX1","Q96RD7",0.868066601358188,0.934974986529112,-0.102
"PAPOLA","PAPOLA","P51003",0.683185910788286,0.817906959758725,0.0917
"PAPOLG","PAPOLG","Q9BWT3",3.4058443049555e-06,0.000119189742654725,1.89
"PAPSS1","PAPSS1","O43252",0.0255135444657945,0.0802808910888115,-0.708
"PAPSS2","PAPSS2","O95340",0.032436279195131,0.0954718225410982,-0.682
"PARD3","PARD3","Q8TEW0",0.249022293715947,0.425739261282851,0.186
"PARD3B","PARD3B","Q8TEW8",0.563169565480752,0.733487351546047,0.633
"PARD6B","PARD6B","Q9BYG5",0.830931438668758,0.914558614774352,0.035
"PARG","PARG","Q86W56",0.394843703620459,0.5841016302961,0.109
"PARK7","PARK7","Q99497",0.419379610789076,0.608323389302807,-0.198
"PARN","PARN","O95453",0.0362674107565111,0.103958828055256,0.69
"PARP1","PARP1","P09874",0.600673027932216,0.759258580865474,0.123
"PARP16","PARP16","Q8N5Y8",0.652461802372485,0.796921725230281,-0.0709
"PARP2","PARP2","Q9UGN5",0.627783451249755,0.779788425788469,0.152
"PARS2","PARS2","Q7L3T8",0.429184387481457,0.61742719121327,0.126
"PARVA","PARVA","Q9NVD7",0.0119484598834299,0.0465729557393352,-0.327
"PARVB","PARVB","Q9HBI1",0.662596109254117,0.804065873008962,-0.0935
"PASK","PASK","Q96RG2",0.0296486918721905,0.0895804507805035,-0.359
"PATJ","PATJ","Q8NI35",0.00527199985394741,0.0252135037578269,0.693
"PATL1","PATL1","Q86TB9",0.664834209717689,0.805062517529363,-0.096
"PATZ1","PATZ1","Q9HBE1",0.307307256432357,0.492144072229216,0.303
"PAWR","PAWR","Q96IZ0",0.0028749338446709,0.0161652335643223,1.09
"PAXBP1","PAXBP1","Q9Y5B6",1.53907375099351e-05,0.000359342644039007,0.997
"PAXIP1","PAXIP1","Q6ZW49",0.000836813952118163,0.00672878671388521,0.621
"PAXX","PAXX","Q9BUH6",0.642182676656756,0.791081782125839,-0.0906
"PBDC1","PBDC1","Q9BVG4",0.255281211976296,0.432671820424765,0.267
"PBK","PBK","Q96KB5",0.875198938395446,0.940140965587207,-0.0383
"PBLD","PBLD","P30039",0.132394083937883,0.270604363030986,-0.253
"PBRM1","PBRM1","Q86U86",0.000437232170604896,0.00415009639292312,0.612
"PBX1","PBX1","P40424",0.0526035149424406,0.137424762016133,0.405
"PBX2","PBX2","P40425",0.729247862818208,0.847123112689242,0.0733
"PBX3","PBX3","P40426",0.0609536333050475,0.153552846186296,-0.372
"PBXIP1","PBXIP1","Q96AQ6",0.464612421900267,0.65108062337535,0.275
"PC","PC","P11498",0.254412233740382,0.432017736155345,-0.3
"PCBD1","PCBD1","P61457",0.00128693026942972,0.00909438256245813,1.67
"PCBD2","PCBD2","Q9H0N5",0.0687380182038823,0.166247688859089,0.714
"PCBP1","PCBP1","Q15365",0.842158998365402,0.92203148859722,-0.0352
