"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",0.371895252490895,0.999855980822395,-0.42
"ABCB10","ABCB10","Q9NRK6",0.23687636368771,0.999855980822395,-0.327
"ABCB6","ABCB6","Q9NP58",0.497742991524071,0.999855980822395,0.623
"ABHD5","ABHD5","Q8WTS1",0.097306659368548,0.999855980822395,-1.51
"ACE2","ACE2","Q9BYF1",0.00656215379966282,0.442966329794646,5.12
"ACOT13","ACOT13","Q9NPJ3",0.512237087563673,0.999855980822395,-0.128
"ACTMAP","ACTMAP","Q5BKX5",0.213743218444694,0.999855980822395,-0.289
"ADAM9","ADAM9","Q13443",0.969433301889151,0.999855980822395,-0.00918
"ADAMTS1","ADAMTS1","Q9UHI8",0.32494009369406,0.999855980822395,-0.169
"ADD1","ADD1","P35611",0.381889363270881,0.999855980822395,-0.119
"ADGRG6","ADGRG6","Q86SQ4",0.000745086073946442,0.0697348582464525,-4
"AGA","AGA","P20933",0.000620428142519063,0.0594503109420945,-2
"AHDC1","AHDC1","Q5TGY3",0.894087589027968,0.999855980822395,-0.0281
"AIFM2","AIFM2","Q9BRQ8",0.000133983884350035,0.0163399437141429,-4.69
"AIRIM","AIRIM","Q9NX04",0.281539646754596,0.999855980822395,-0.473
"AKAP7","AKAP7","Q9P0M2",0.00550224074366823,0.381789101256772,-5.01
"AKIRIN2","AKIRIN2","Q53H80",0.579102930966485,0.999855980822395,-0.19
"ALDH18A1","ALDH18A1","P54886",0.954332181628103,0.999855980822395,-0.0208
"ALDH1L2","ALDH1L2","Q3SY69",0.290589348044208,0.999855980822395,-0.18
"ALG1","ALG1","Q9BT22",0.880654467833728,0.999855980822395,-0.0463
"ALKBH8","ALKBH8","Q96BT7",0.0152439874466283,0.795820513247683,-4.38
"AMFR","AMFR","Q9UKV5",0.303388556869197,0.999855980822395,-0.175
"AMMECR1","AMMECR1","Q9Y4X0",0.934426555346403,0.999855980822395,-0.061
"AMOT","AMOT","Q4VCS5",0.340894421608403,0.999855980822395,-0.252
"AMOTL1","AMOTL1","Q8IY63",0.16845730558875,0.999855980822395,-0.317
"ANAPC16","ANAPC16","Q96DE5",0.223856174148545,0.999855980822395,-0.297
"ANAPC4","ANAPC4","Q9UJX5",0.585545726812346,0.999855980822395,0.108
"ANGEL1","ANGEL1","Q9UNK9",0.434632736027846,0.999855980822395,-0.547
"ANKLE2","ANKLE2","Q86XL3",0.178867901246088,0.999855980822395,-0.274
"ANXA4","ANXA4","P09525",0.953009132125162,0.999855980822395,-0.00892
"APLP1","APLP1","P51693",0.397672582057105,0.999855980822395,0.869
"APLP2","APLP2","Q06481",0.433925003824983,0.999855980822395,-0.239
"APOA1","APOA1","P02647",0.575998532938484,0.999855980822395,0.171
"APOC3","APOC3","P02656",7.85388437861412e-07,0.000213172543372385,-4.08
"APOE","APOE","P02649",0.627254958219867,0.999855980822395,-0.151
"APOH","APOH","P02749",0.146572610923948,0.999855980822395,1.13
"APP","APP","P05067",0.298242133328676,0.999855980822395,-0.289
"ARB2A","ARB2A","Q8WUF8",0.787057336525101,0.999855980822395,0.0803
"ARF3","ARF3","P61204",0.252166666221703,0.999855980822395,-1.76
