"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",1.66280276826357e-05,0.000456788378216841,2.58
"ABCB10","ABCB10","Q9NRK6",8.64164873827033e-06,0.000302420133453643,1.58
"ABCB6","ABCB6","Q9NP58",0.842306036819102,0.91137535829506,0.182
"ABHD5","ABHD5","Q8WTS1",0.487913275655035,0.659371046969002,0.614
"ACE2","ACE2","Q9BYF1",0.911923051857631,0.953751123233117,0.189
"ACOT13","ACOT13","Q9NPJ3",8.25575247738771e-05,0.00136740233778807,0.942
"ACTMAP","ACTMAP","Q5BKX5",0.00373387598190297,0.0186670607318863,-0.738
"ADAM9","ADAM9","Q13443",0.180422851323526,0.336781544213067,0.328
"ADAMTS1","ADAMTS1","Q9UHI8",2.28366913270664e-08,3.53485631714534e-06,1.48
"ADD1","ADD1","P35611",0.174140925132515,0.328257682995694,-0.187
"ADGRG6","ADGRG6","Q86SQ4",0.079781862144951,0.183472662372901,1.86
"AGA","AGA","P20933",0.731069788260386,0.844446740400369,0.172
"AHDC1","AHDC1","Q5TGY3",0.00689469902655609,0.0291774092874606,0.627
"AIFM2","AIFM2","Q9BRQ8",0.00231874697290756,0.0133502105757747,3.48
"AIRIM","AIRIM","Q9NX04",5.48318126746712e-07,4.24366596363874e-05,-3.08
"AKAP7","AKAP7","Q9P0M2",0.0151941254962817,0.0526690422564906,4.27
"AKIRIN2","AKIRIN2","Q53H80",9.36733934550548e-06,0.000320841337838186,-1.98
"ALDH18A1","ALDH18A1","P54886",0.000448371528053835,0.00420132995262552,1.5
"ALDH1L2","ALDH1L2","Q3SY69",0.622937407102298,0.767578639761944,0.0828
"ALG1","ALG1","Q9BT22",0.141392750343544,0.282890938979664,0.466
"ALKBH8","ALKBH8","Q96BT7",0.432756975954727,0.612172390063199,1.32
"AMFR","AMFR","Q9UKV5",0.888948465431678,0.940489258030564,-0.0234
"AMMECR1","AMMECR1","Q9Y4X0",0.908508021693783,0.951787201173144,0.0852
"AMOT","AMOT","Q4VCS5",0.149272890039681,0.294124233030452,-0.387
"AMOTL1","AMOTL1","Q8IY63",0.0285841442628679,0.0846793438247418,-0.524
"ANAPC16","ANAPC16","Q96DE5",0.00815570914767141,0.0328884283214465,-0.695
"ANAPC4","ANAPC4","Q9UJX5",0.0479568692866037,0.12528556990843,0.412
"ANGEL1","ANGEL1","Q9UNK9",0.545191555478925,0.706528228956669,-0.422
"ANKLE2","ANKLE2","Q86XL3",0.611461477557045,0.758032172056797,-0.101
"ANXA4","ANXA4","P09525",8.93443913347856e-07,5.94324798226189e-05,1.04
"APLP1","APLP1","P51693",5.70658560506448e-07,4.37450547953943e-05,-7.21
"APLP2","APLP2","Q06481",0.826117309985572,0.903445235178707,-0.0667
"APOA1","APOA1","P02647",0.515151659418683,0.683106376715154,0.199
"APOC3","APOC3","P02656",0.810375071967032,0.896099595310158,-0.141
"APOE","APOE","P02649",0.124607088037543,0.257038045006199,-0.492
"APOH","APOH","P02749",0.550739625679411,0.710287333294918,0.456
"APP","APP","P05067",0.830219486697037,0.905106108971272,0.0587
"ARB2A","ARB2A","Q8WUF8",0.150942467507184,0.296398126607789,0.438
"ARF3","ARF3","P61204",1.83357071413102e-06,0.000103932469563666,-9.87
"ARL5B","ARL5B","Q96KC2",6.50875566296924e-05,0.00117728032205032,-5.29
"ARL6IP1","ARL6IP1","Q15041",0.0444052835793244,0.118783026763038,-0.854
"ARMC7","ARMC7","Q9H6L4",2.21400271052846e-06,0.000114971018174475,-3.22
"ART5","ART5","Q96L15",0.622820609095189,0.767578639761944,0.113
"ASPRV1","ASPRV1","Q53RT3",0.000585299193306569,0.00503858096997281,5.13
"ATAD5","ATAD5","Q96QE3",0.199247848307305,0.362756374355461,0.236
"ATF3","ATF3","P18847",0.0100373338377812,0.0384812658997409,0.975
"ATF4","ATF4","P18848",0.0122274803301481,0.04455363928355,1.31
"ATP5MK","ATP5MK","Q96IX5",1.87275487298458e-05,0.000502460132421764,-1.23
"ATP6V0D2","ATP6V0D2","Q8N8Y2",1.23034909651507e-09,3.30102662594993e-07,-6.38
"ATP6V1D","ATP6V1D","Q9Y5K8",0.0627189517987606,0.152699589542717,-0.27
"ATR","ATR","Q13535",0.353631686433306,0.538409765590258,0.388
"B3GALNT2","B3GALNT2","Q8NCR0",0.0186718492836669,0.0616705135626432,3.42
"B4GALT5","B4GALT5","O43286",0.281032605897832,0.459101601667046,-0.368
"B4GALT6","B4GALT6","Q9UBX8",0.703877914352992,0.824434419765314,0.226
"B9D1","B9D1","Q9UPM9",3.51797947250213e-09,7.26056840363324e-07,-5.32
"BACE1","BACE1","P56817",5.75506166266238e-08,7.23788926918273e-06,-5.4
"BCL2L12","BCL2L12","Q9HB09",0.334101219939642,0.518266642648729,0.567
"BCOR","BCOR","Q6W2J9",0.0488389435741921,0.127177177880515,-0.384
"BIRC2","BIRC2","Q13490",0.0598907579942879,0.147419177705206,-0.668
"BLM","BLM","P54132",0.00887465549937376,0.0350018463004826,0.428
"BLOC1S4","BLOC1S4","Q9NUP1",1.24938274991781e-07,1.30601061741409e-05,-1.92
"BMP2","BMP2","P12643",0.891295294807041,0.941517516990265,-0.181
"BMP4","BMP4","P12644",2.05329037742765e-06,0.000109260996489176,-5.35
"BMPR2","BMPR2","Q13873",2.09329043381416e-05,0.000550617473914057,-6.55
"BNIP3","BNIP3","Q12983",0.642348051523525,0.78206919780863,-0.457
"BOD1","BOD1","Q96IK1",9.64112049603632e-09,1.76366770164992e-06,-4.24
"BORCS6","BORCS6","Q96GS4",0.0379420871746602,0.104947030814034,-0.536
"BPGM","BPGM","P07738",0.000365059222606154,0.00366319518338093,-0.935
"BPNT2","BPNT2","Q9NX62",0.939573433685091,0.967975502606714,-0.017
"BRI3","BRI3","O95415",0.920060480242544,0.9586494246566,0.0606
"BRI3BP","BRI3BP","Q8WY22",0.000188132410283749,0.00236605901620921,0.705
"BRWD3","BRWD3","Q6RI45",0.0166447063478916,0.0564811304359949,0.557
"BTBD9","BTBD9","Q96Q07",0.38377599609268,0.566299541045818,-1.66
"BTN2A3P","BTN2A3P","Q96KV6",0.954130265995123,0.975583652311324,0.106
"C1orf159","C1orf159","Q96HA4",0.825654767225654,0.903193153220888,0.222
"C1orf198","C1orf198","Q9H425",1.02517995412157e-07,1.16220752827105e-05,-2.02
"C2CD2L","C2CD2L","O14523",0.0428083345258173,0.115238891170001,0.712
"C4A","C4A","P0C0L4",0.349302755687035,0.534005295446333,0.926
"C4BPA","C4BPA","P04003",0.000304434045434474,0.00327572552003574,3.47
"C6orf89","C6orf89","Q6UWU4",0.820602638765208,0.900768939524938,-0.0704
"C8orf88","C8orf88","P0DMB2",8.54211539196915e-05,0.00140031541323747,-5.51
"C9orf72","C9orf72","Q96LT7",0.331689997726606,0.51559922589831,1.81
"CABIN1","CABIN1","Q9Y6J0",0.126053178006138,0.258951747541512,0.412
"CALCOCO2","CALCOCO2","Q13137",0.00230245514534896,0.013275402195497,-1.01
"CAMKK1","CAMKK1","Q8N5S9",1.71680593892979e-06,9.8704078588899e-05,-1.52
"CARMIL2","CARMIL2","Q6F5E8",4.60414386514466e-06,0.000194447624459705,-2.06
"CASTOR2","CASTOR2","A6NHX0",0.0165926231373948,0.0563969805187528,1.14
"CBY1","CBY1","Q9Y3M2",6.61256550141846e-07,4.88298529549699e-05,-2.36
"CCDC106","CCDC106","Q9BWC9",0.128916957265027,0.263430461798984,-0.354
"CCDC120","CCDC120","Q96HB5",0.753404306999005,0.858944938673511,-0.287
"CCDC138","CCDC138","Q96M89",0.376951622026236,0.559271516457349,-1.2
"CCDC158","CCDC158","Q5M9N0",0.693451694033338,0.817815778062174,0.171
"CCDC18","CCDC18","Q5T9S5",3.43501775236406e-10,1.20210686472949e-07,-4.33
"CCDC186","CCDC186","Q7Z3E2",5.08606752593135e-08,6.66614580218703e-06,-1.6
"CCDC28B","CCDC28B","Q9BUN5",1.42164913477707e-10,5.72142694291034e-08,-3.74
"CCDC66","CCDC66","A2RUB6",8.52028090478096e-06,0.000300788337730623,-3.26
"CCDC82","CCDC82","Q8N4S0",0.923588076300256,0.960308495763211,0.154
"CCK","CCK","P06307",0.966327849939828,0.982067280829,-0.022
"CCN1","CCN1","O00622",0.286690174773248,0.465611222104494,0.753
"CCN2","CCN2","P29279",0.173673380547761,0.327689996579549,-1.63
"CCNQ","CCNQ","Q8N1B3",0.00138309871588655,0.0092004641026205,-4.63
"CCPG1","CCPG1","Q9ULG6",0.0667198414026028,0.160454676967336,-0.529
"CD151","CD151","P48509",0.220165226185196,0.386585930533299,-0.378
"CD40","CD40","P25942",0.310842963833905,0.491740372621679,1.41
"CD81","CD81","P60033",0.00674769167071141,0.0286154743190496,-0.942
"CD84","CD84","Q9UIB8",0.00151643797815033,0.00978813896241539,-4.68
"CD99","CD99","P14209",0.0179501567126599,0.0598512060398506,4.01
"CDC42EP1","CDC42EP1","Q00587",8.64479309534468e-05,0.00140854128794391,-1.25
"CDCA7L","CDCA7L","Q96GN5",1.23233684134549e-05,0.000378590810533963,-1.1
"CDK11A","CDK11A","Q9UQ88",0.653018695201733,0.78861927647093,0.32
"CDKN2A","CDKN2A","P42771",5.1038210881826e-07,4.04362550911335e-05,-1.43
"CEBPZOS","CEBPZOS","A8MTT3",7.30473641022615e-12,5.34507485144639e-09,-5.09
"CENPW","CENPW","Q5EE01",0.0667006986413816,0.160454676967336,0.684
"CENPX","CENPX","A8MT69",1.64769579738382e-05,0.000454188475107616,-1.86
"CEP170B","CEP170B","Q9Y4F5",3.83588557493692e-06,0.000171464764521129,-1.26
"CEP41","CEP41","Q9BYV8",1.99917687237487e-06,0.00010799580299158,-1.18
"CFAP97","CFAP97","Q9P2B7",2.33853732214899e-05,0.000588215215811788,-1.7
"CHCHD4","CHCHD4","Q8N4Q1",0.00860577994592934,0.0342670983967248,2.82
"CHKA","CHKA","P35790",0.00649650110302982,0.0279030615679226,-3.95
"CHPF","CHPF","Q8IZ52",0.0222334433568472,0.0701516995606678,3.39
"CHPF2","CHPF2","Q9P2E5",0.384102710033627,0.566406082792396,0.768
"CHSY1","CHSY1","Q86X52",0.0132423777176605,0.0473934629833035,0.615
"CISD1","CISD1","Q9NZ45",9.5928340583887e-08,1.10303887622815e-05,1.46
"CKS1B","CKS1B","P61024",3.47579115566506e-06,0.000159866531496846,-1.65
"CKS2","CKS2","P33552",3.57751801965181e-08,5.23849272723925e-06,-1.99
"CLK3","CLK3","P49761",0.0390161337236641,0.107035058057864,0.453
"CLOCK","CLOCK","O15516",0.994660326403418,0.996765558667968,-0.00949
"CLTCL1","CLTCL1","P53675",0.832125123811156,0.90620688967068,0.157
"CLU","CLU","P10909",0.0653255697519182,0.157994444390983,0.422
"CMTM6","CMTM6","Q9NX76",0.826670910310744,0.903445235178707,-0.212
"CNBP","CNBP","P62633",0.125372046822667,0.258086855466918,-1.09
"CNEP1R1","CNEP1R1","Q8N9A8",0.403790566661679,0.585499958756954,-0.761
"CNOT8","CNOT8","Q9UFF9",0.51979277426244,0.686320872709708,0.292
"CNOT9","CNOT9","Q92600",7.56161715454235e-08,8.82079079375528e-06,-2.56
"COL1A1","COL1A1","P02452",0.454366869754592,0.631531503134987,0.369
"COL1A2","COL1A2","P08123",0.845426638876808,0.912666177081468,-0.0997
"COL4A6","COL4A6","Q14031",0.214654494204001,0.380887292032005,-0.239
"COLEC12","COLEC12","Q5KU26",4.09204033569115e-08,5.77839169508386e-06,-1.9
"COMMD3","COMMD3","Q9UBI1",3.22165297894313e-06,0.00015164377092113,-1.4
"COMMD5","COMMD5","Q9GZQ3",4.32843253211358e-06,0.000186307772465145,-5.3
"COMMD8","COMMD8","Q9NX08",4.08151759023445e-11,1.8251186157665e-08,-5.03
"COMMD9","COMMD9","Q9P000",1.40205124952897e-07,1.42849500094414e-05,-1.24
"COQ9","COQ9","O75208",0.410332080449438,0.590728477112776,0.17
"COX6A1","COX6A1","P12074",0.0470109448331044,0.123859605552097,-0.871
"CPNE8","CPNE8","Q86YQ8",0.7051554253026,0.825570329928819,0.059
"CRABP2","CRABP2","P29373",0.27115047767597,0.448740744986847,-0.414
"CRBN","CRBN","Q96SW2",0.698639139269918,0.821766247549842,-0.113
"CREM","CREM","Q03060",0.0554007808349275,0.140006557281109,-2.47
"CRIM1","CRIM1","Q9NZV1",0.678386330518987,0.807741357151972,-0.165
"CRYGD","CRYGD","P07320",0.0032596074295302,0.0170112725669323,-3.03
"CSPG4","CSPG4","Q6UVK1",0.362912186396712,0.547018761855269,0.449
"CSPG5","CSPG5","O95196",0.00459328604186626,0.0217826303721453,-4.54
"CUL7","CUL7","Q14999",0.115550428838494,0.242330745628202,0.841
"CWC22","CWC22","Q9HCG8",0.00651803236764882,0.0279806093478429,0.465
"CYBA","CYBA","P13498",0.270331407902611,0.447623431846969,0.46
"CYBC1","CYBC1","Q9BQA9",7.23490313984694e-05,0.001260470462611,1.1
"CYLD","CYLD","Q9NQC7",0.765304032097269,0.865766992881366,0.141
"CYREN","CYREN","Q9BWK5",4.65951294487027e-08,6.36595628074871e-06,-4.95
"CYSTM1","CYSTM1","Q9H1C7",0.897168008030537,0.945306057450961,-0.193
"DACT1","DACT1","Q9NYF0",6.95901127683056e-05,0.00122835705629845,-3.92
"DBP","DBP","Q10586",0.181741288133705,0.338619358376896,-0.845
"DCBLD1","DCBLD1","Q8N8Z6",0.703367645403788,0.824434419765314,0.32
"DCTD","DCTD","P32321",0.0128959683954393,0.0464220257669459,-0.637
"DDIT4","DDIT4","Q9NX09",0.0272711682567757,0.0816175581783116,1.16
"DDR2","DDR2","Q16832",0.214819595182429,0.380946129725475,0.292
"DDX19A","DDX19A","Q9NUU7",0.537408295790794,0.700895885386343,-0.206
"DDX28","DDX28","Q9NUL7",0.388737311314322,0.571079872014779,0.15
"DGCR2","DGCR2","P98153",0.0149159807983035,0.0518836341596997,-0.679
"DGCR6","DGCR6","Q14129",2.84491564939429e-09,6.02598054262491e-07,-4.59
"DGCR6L","DGCR6L","Q9BY27",9.11633460892177e-09,1.70645063412119e-06,-4.89
"DHDDS","DHDDS","Q86SQ9",0.547430235504971,0.707947616577685,-1.11
"DHRS13","DHRS13","Q6UX07",0.00130199255679436,0.00881390924275675,2.78
"DKK1","DKK1","O94907",0.0894455731353314,0.200206984295557,-0.792
"DLX1","DLX1","P56177",0.0959647750363182,0.210813448217065,-2.17
"DLX6","DLX6","P56179",0.381409448339553,0.564228018688672,0.359
"DMTN","DMTN","Q08495",0.0347123808723035,0.0982073650759828,-0.812
"DNA2","DNA2","P51530",0.708294255536879,0.828281339941354,-0.119
"DNAJB5","DNAJB5","O75953",0.645806966725693,0.784942279051777,-0.608
"DNAL4","DNAL4","O96015",4.90013554764205e-10,1.64338295929045e-07,-2.58
"DNLZ","DNLZ","Q5SXM8",0.570825353991135,0.72652961326291,0.223
"DOLK","DOLK","Q9UPQ8",0.354930080248798,0.53953394068415,0.543
"DPH7","DPH7","Q9BTV6",0.831695529120875,0.905900228465864,-0.138
"DPM3","DPM3","Q9P2X0",0.0565366047118631,0.141675943750245,-0.469
"EDIL3","EDIL3","O43854",0.000138255394720053,0.00193197512517657,3.77
"EEF1AKMT1","EEF1AKMT1","Q8WVE0",0.224179637637906,0.392009972484794,-1.14
"EEF1G","EEF1G","P26641",0.0425199461704449,0.114600843459885,-0.329
"EFNA5","EFNA5","P52803",1.93834639962388e-08,3.18403064705563e-06,-4.78
"EFR3A","EFR3A","Q14156",0.528168395516814,0.692946603995898,0.33
"EFR3B","EFR3B","Q9Y2G0",0.018492566048472,0.0612537712445066,3.85
"EGLN3","EGLN3","Q9H6Z9",0.876574936249603,0.933274029348287,0.202
"EGR1","EGR1","P18146",0.0133348279773773,0.0475762546054564,1.62
"EHD3","EHD3","Q9NZN3",0.595901392147909,0.748153221868432,-0.478
"EIF1","EIF1","P41567",3.57953907315392e-08,5.23849272723925e-06,-2.79
"EIF1B","EIF1B","O60739",1.45107261536024e-07,1.45032048728395e-05,-1.92
"EIF3C","EIF3C","Q99613",1.12462951626006e-09,3.12142861254387e-07,7.1
"EIF4ENIF1","EIF4ENIF1","Q9NRA8",6.27522033694628e-07,4.67678226778524e-05,-1.55
"EIF5","EIF5","P55010",1.04496891666642e-05,0.000338711436732736,-1.03
"ELOF1","ELOF1","P60002",0.00862611903972231,0.0343211231590336,-1.97
"ELOVL1","ELOVL1","Q9BW60",0.025202710246494,0.0769270439036898,3.99
"ELOVL5","ELOVL5","Q9NYP7",0.540362948613824,0.703006151256293,-0.582
"ENDOD1","ENDOD1","O94919",0.00694822679791689,0.0292734364123849,0.842
"ENKD1","ENKD1","Q9H0I2",6.93971985583891e-10,2.1306390308153e-07,-4.11
"ENTPD6","ENTPD6","O75354",0.712212635533983,0.831733513926476,-0.205
"ENTR1","ENTR1","Q96C92",5.07215961552566e-08,6.66614580218703e-06,-5.9
"EPHA4","EPHA4","P54764",0.212463332437204,0.378037852840488,-0.219
"EPHA7","EPHA7","Q15375",0.00253235728182635,0.0141843728332778,-0.872
"ERAP1","ERAP1","Q9NZ08",0.0487532836443072,0.127077454680385,0.716
"ERBB2","ERBB2","P04626",0.331854103516484,0.515669868310328,0.452
"ERC2","ERC2","O15083",0.423236046740491,0.603583795218676,-0.497
"ERCC8","ERCC8","Q13216",0.921171856373555,0.959062510923651,0.117
"ERP44","ERP44","Q9BS26",0.0397954518672258,0.108746605879365,0.408
"ERRFI1","ERRFI1","Q9UJM3",2.32038558126113e-07,2.1972686521848e-05,-4.93
"ESRRA","ESRRA","P11474",0.000918154584456077,0.00692617268068131,0.687
"ETAA1","ETAA1","Q9NY74",5.95895952286533e-08,7.37902541531431e-06,-3.58
"EVI5","EVI5","O60447",0.0667974387068526,0.160532908046131,-0.643
"F13A1","F13A1","P00488",0.997505831282202,0.998147370033891,0.0035
"F5","F5","P12259",0.00223160275489463,0.012987831217749,1.11
"FAAP100","FAAP100","Q0VG06",0.0273882727365218,0.0818901215662199,1.58
"FAM174A","FAM174A","Q8TBP5",0.496996025297917,0.666275983947856,-0.28
"FAM174B","FAM174B","Q3ZCQ3",0.409467180718063,0.589916249044033,-0.671
"FAM199X","FAM199X","Q6PEV8",0.0211657168573143,0.0676060839773676,-2.44
"FAM234B","FAM234B","A2RU67",0.560314725706987,0.717919966127911,0.101
"FAM3C","FAM3C","Q92520",5.9639153604686e-07,4.52863723928413e-05,-1.94
"FAM89A","FAM89A","Q96GI7",1.1549555590727e-06,7.26268538670013e-05,-1.95
"FANCE","FANCE","Q9HB96",1.11134520977046e-11,7.45434799453535e-09,-3.43
"FAT1","FAT1","Q14517",0.745505485830106,0.85332389866987,-0.206
"FBLIM1","FBLIM1","Q8WUP2",0.00144941035697997,0.0094694025676394,-1.67
"FBRSL1","FBRSL1","Q9HCM7",0.00160834366373075,0.0102579700074238,-0.738
"FBXO2","FBXO2","Q9UK22",0.338435923327022,0.52311792243194,1.26
"FBXO46","FBXO46","Q6PJ61",0.902276992674945,0.948469049763698,-0.111
"FDX2","FDX2","Q6P4F2",0.0221055258858106,0.0698028159493484,3.67
"FGFR3","FGFR3","P22607",0.890839855485511,0.941517516990265,-0.119
"FHL1","FHL1","Q13642",0.00103978101970773,0.00749928084912858,-2.35
"FIP1L1","FIP1L1","Q6UN15",0.541509713935458,0.703581423028086,0.147
"FKBPL","FKBPL","Q9UIM3",1.38430900640997e-06,8.1442659025082e-05,-1.65
"FLT1","FLT1","P17948",0.0492715702984783,0.127972529632931,-0.473
"FN1","FN1","P02751",0.758479343249398,0.861922947030129,0.119
