"name","Gene","ID","p.val","p.adj","ratio"
"AIRIM","AIRIM","Q9NX04",5.48318126746712e-07,4.15350981010634e-05,-3.08
"AKIRIN2","AKIRIN2","Q53H80",9.36733934550548e-06,0.000314025103676137,-1.98
"APLP1","APLP1","P51693",5.70658560506448e-07,4.28156965682838e-05,-7.21
"ARF3","ARF3","P61204",1.83357071413102e-06,0.000101724437224818,-9.87
"ARL5B","ARL5B","Q96KC2",6.50875566296924e-05,0.00115226914860386,-5.29
"ARMC7","ARMC7","Q9H6L4",2.21400271052846e-06,0.000112528473248666,-3.22
"ATP5MK","ATP5MK","Q96IX5",1.87275487298458e-05,0.000491785429645752,-1.23
"ATP6V0D2","ATP6V0D2","Q8N8Y2",1.23034909651507e-09,3.23089672744858e-07,-6.38
"B9D1","B9D1","Q9UPM9",3.51797947250213e-09,7.10631853445431e-07,-5.32
"BACE1","BACE1","P56817",5.75506166266238e-08,7.08412121538347e-06,-5.4
"BLOC1S4","BLOC1S4","Q9NUP1",1.24938274991781e-07,1.27826458491591e-05,-1.92
"BMP4","BMP4","P12644",2.05329037742765e-06,0.000106939760261117,-5.35
"BMPR2","BMPR2","Q13873",2.09329043381416e-05,0.000538919674430978,-6.55
"BOD1","BOD1","Q96IK1",9.64112049603632e-09,1.72619880154032e-06,-4.24
"C1orf198","C1orf198","Q9H425",1.02517995412157e-07,1.13751657444644e-05,-2.02
"C8orf88","C8orf88","P0DMB2",8.54211539196915e-05,0.00137056588712694,-5.51
"CAMKK1","CAMKK1","Q8N5S9",1.71680593892979e-06,9.66071227634919e-05,-1.52
"CARMIL2","CARMIL2","Q6F5E8",4.60414386514466e-06,0.000190316608956834,-2.06
"CBY1","CBY1","Q9Y3M2",6.61256550141846e-07,4.77924688258483e-05,-2.36
"CCDC18","CCDC18","Q5T9S5",3.43501775236406e-10,1.17656825448366e-07,-4.33
"CCDC186","CCDC186","Q7Z3E2",5.08606752593135e-08,6.52452436695607e-06,-1.6
"CCDC28B","CCDC28B","Q9BUN5",1.42164913477707e-10,5.5998759418869e-08,-3.74
"CCDC66","CCDC66","A2RUB6",8.52028090478096e-06,0.000294398127052037,-3.26
"CCNQ","CCNQ","Q8N1B3",0.00138309871588655,0.0090050013915324,-4.63
"CD84","CD84","Q9UIB8",0.00151643797815033,0.00958019117230817,-4.68
"CDC42EP1","CDC42EP1","Q00587",8.64479309534468e-05,0.00137861700415234,-1.25
"CDCA7L","CDCA7L","Q96GN5",1.23233684134549e-05,0.000370547696035105,-1.1
"CDKN2A","CDKN2A","P42771",5.1038210881826e-07,3.95771919006025e-05,-1.43
"CEBPZOS","CEBPZOS","A8MTT3",7.30473641022615e-12,5.23151940361469e-09,-5.09
"CENPX","CENPX","A8MT69",1.64769579738382e-05,0.000444539297664033,-1.86
"CEP170B","CEP170B","Q9Y4F5",3.83588557493692e-06,0.000167822017008008,-1.26
"CEP41","CEP41","Q9BYV8",1.99917687237487e-06,0.000105701445641404,-1.18
"CFAP97","CFAP97","Q9P2B7",2.33853732214899e-05,0.000575718656996554,-1.7
"CKS1B","CKS1B","P61024",3.47579115566506e-06,0.000156470186996167,-1.65
"CKS2","CKS2","P33552",3.57751801965181e-08,5.12720160332847e-06,-1.99
"CNOT9","CNOT9","Q92600",7.56161715454235e-08,8.63339419470792e-06,-2.56
"COLEC12","COLEC12","Q5KU26",4.09204033569115e-08,5.65563048501313e-06,-1.9
"COMMD3","COMMD3","Q9UBI1",3.22165297894313e-06,0.000148422117942187,-1.4
"COMMD5","COMMD5","Q9GZQ3",4.32843253211358e-06,0.000182349687101555,-5.3
"COMMD8","COMMD8","Q9NX08",4.08151759023445e-11,1.78634419865928e-08,-5.03
"COMMD9","COMMD9","Q9P000",1.40205124952897e-07,1.39814680301129e-05,-1.24
"CYREN","CYREN","Q9BWK5",4.65951294487027e-08,6.23071233441898e-06,-4.95
"DACT1","DACT1","Q9NYF0",6.95901127683056e-05,0.00120226076401033,-3.92
"DGCR6","DGCR6","Q14129",2.84491564939429e-09,5.89795933840217e-07,-4.59
"DGCR6L","DGCR6L","Q9BY27",9.11633460892177e-09,1.67019730346711e-06,-4.89
"DNAL4","DNAL4","O96015",4.90013554764205e-10,1.6084694935135e-07,-2.58
"EFNA5","EFNA5","P52803",1.93834639962388e-08,3.11638631351774e-06,-4.78
"EIF1","EIF1","P41567",3.57953907315392e-08,5.12720160332847e-06,-2.79
"EIF1B","EIF1B","O60739",1.45107261536024e-07,1.41950860961896e-05,-1.92
"EIF4ENIF1","EIF4ENIF1","Q9NRA8",6.27522033694628e-07,4.57742461245026e-05,-1.55
"EIF5","EIF5","P55010",1.04496891666642e-05,0.000331515554550938,-1.03
"ENKD1","ENKD1","Q9H0I2",6.93971985583891e-10,2.08537387063771e-07,-4.11
"ENTR1","ENTR1","Q96C92",5.07215961552566e-08,6.52452436695607e-06,-5.9
"ERRFI1","ERRFI1","Q9UJM3",2.32038558126113e-07,2.15058795402061e-05,-4.93
"ETAA1","ETAA1","Q9NY74",5.95895952286533e-08,7.22225894171278e-06,-3.58
"FAM3C","FAM3C","Q92520",5.9639153604686e-07,4.43242690658223e-05,-1.94
"FAM89A","FAM89A","Q96GI7",1.1549555590727e-06,7.10839054248026e-05,-1.95
"FANCE","FANCE","Q9HB96",1.11134520977046e-11,7.29598130214306e-09,-3.43
"FBLIM1","FBLIM1","Q8WUP2",0.00144941035697997,0.0092682262924417,-1.67
"FHL1","FHL1","Q13642",0.00103978101970773,0.00733995956385078,-2.35
"FKBPL","FKBPL","Q9UIM3",1.38430900640997e-06,7.97124199030434e-05,-1.65
"FPGS","FPGS","Q05932",1.04782144050753e-05,0.000331515554550938,-4.77
"FUNDC1","FUNDC1","Q8IVP5",0.000457151754955187,0.00417800641013569,-4.54
"FURIN","FURIN","P09958",0.000761693685007428,0.00592898852325514,-2.4
"GLRX","GLRX","P35754",1.51154897485699e-11,9.15998678763337e-09,-5.76
"GLRX2","GLRX2","Q9NS18",7.14713055435621e-10,2.08537387063771e-07,-5.25
"GNG5","GNG5","P63218",0.000227740614195568,0.002619183297274,-1.79
"GOLM1","GOLM1","Q8NBJ4",1.53202618437652e-05,0.000429499223263392,-1.93
"GPBP1L1","GPBP1L1","Q9HC44",2.98949514924566e-06,0.000143419240417243,-1.59
"HERPUD1","HERPUD1","Q15011",0.000337318296860357,0.0034025525514288,-5.3
"HGFAC","HGFAC","Q04756",4.0117588688518e-11,1.78634419865928e-08,-5.51
"HIGD2A","HIGD2A","Q9BW72",4.66037797020361e-05,0.000920161845846216,-2.96
"HMGCS1","HMGCS1","Q01581",1.23624558939853e-07,1.27826458491591e-05,-1.19
"HMMR","HMMR","O75330",3.89910974577903e-07,3.23338806076287e-05,-1.32
"HOXA6","HOXA6","P31267",3.59861969336968e-06,0.000161079124683899,-5.66
"HPCAL4","HPCAL4","Q9UM19",8.30938205931767e-07,5.53762759978068e-05,-6.3
"HPRT1","HPRT1","P00492",6.58318711088715e-09,1.23481781094212e-06,-1.94
"IFNAR1","IFNAR1","P17181",6.42537207522437e-15,2.53095406043088e-11,-5.51
"IFNAR2","IFNAR2","P48551",0.000153178454118939,0.00201037659769252,-6.31
"IFT81","IFT81","Q8WYA0",1.23885487329684e-07,1.27826458491591e-05,-1.24
"IL6ST","IL6ST","P40189",1.28402717351637e-08,2.19903610281782e-06,-4.29
"ITIH4","ITIH4","Q14624",4.24204694990808e-06,0.000181624162344434,-4.9
"KIF5B","KIF5B","P33176",1.8615342923631e-06,0.000101841438578032,-1.08
"KLC4","KLC4","Q9NSK0",2.30868798026566e-06,0.000115112936129955,-1.11
"KLF13","KLF13","Q9Y2Y9",4.34971850651068e-07,3.4613214539688e-05,-1.83
"KLHL42","KLHL42","Q9P2K6",5.94656759265741e-05,0.00109969623227594,-5.47
"KLHL9","KLHL9","Q9P2J3",2.814288106391e-09,5.89795933840217e-07,-4.74
"KXD1","KXD1","Q9BQD3",3.02203527662635e-06,0.000143419240417243,-3.55
"LAMA4","LAMA4","Q16363",0.00012774470411366,0.00177804377916504,-4.2
"LAMTOR5","LAMTOR5","O43504",3.04863774714318e-10,1.09168946236336e-07,-3.86
"LATS2","LATS2","Q9NRM7",2.97768017698186e-05,0.000670233269550373,-4.72
"LGR4","LGR4","Q9BXB1",0.000422440451565637,0.00393378945323178,-4.92
"LMBRD1","LMBRD1","Q9NUN5",1.25062103562494e-08,2.18942055970072e-06,-5.27
"LNX2","LNX2","Q8N448",9.75177193956517e-07,6.19552091450761e-05,-4.28
"LRP10","LRP10","Q7Z4F1",9.20742858015897e-05,0.00143069274860932,-5.31
"LRP11","LRP11","Q86VZ4",5.33783001481661e-05,0.0010108515590559,-4.76
"LTV1","LTV1","Q96GA3",4.19480569083584e-07,3.40687414767059e-05,-1.07
"LYPLA2","LYPLA2","O95372",3.7811829957733e-08,5.31931422155394e-06,-4.36
"MAST2","MAST2","Q6P0Q8",2.42105962546503e-07,2.21340372766371e-05,-2.3
"MDP1","MDP1","Q86V88",7.54300079499832e-07,5.30569288062471e-05,-1.61
"MIS18A","MIS18A","Q9NYP9",1.19630604640257e-13,1.57074983892657e-10,-7.05
"MLLT11","MLLT11","Q13015",7.70677885201843e-14,1.21428007592402e-10,-6.13
"MRFAP1","MRFAP1","Q9Y605",0.000105527273873095,0.00157451489312924,-1.46
"MRTFA","MRTFA","Q969V6",1.91989106946191e-06,0.000104247787887432,-1.29
"MT-ND3","MT-ND3","P03897",0.00143018566518094,0.00918946505411729,-4.67
"MT2A","MT2A","P02795",5.82826540804057e-06,0.000227302350913582,-4.38
"MTMR12","MTMR12","Q9C0I1",2.79065792288988e-07,2.49462803582022e-05,-5.99
"MXD4","MXD4","Q14582",0.000919264879799857,0.00678086959088321,-3.19
"MXI1","MXI1","P50539",0.00040001968185799,0.00379547279208704,-1.03
"NAA80","NAA80","Q93015",0.000592067405132135,0.00496202874216059,-4.8
"NATD1","NATD1","Q8N6N6",1.45950999465772e-07,1.41950860961896e-05,-5.62
"NBDY","NBDY","A0A0U1RRE5",3.0982381282777e-07,2.65303477984475e-05,-6.61
"NCOA4","NCOA4","Q13772",0.000115073827951648,0.00167569614898906,-3.3
"NDFIP1","NDFIP1","Q9BT67",3.97141777120185e-05,0.00082333761056653,-5.14
"NDUFA4","NDUFA4","O00483",1.3757104210974e-06,7.97124199030434e-05,-1.95
"NDUFAF8","NDUFAF8","A1L188",5.5380852937422e-06,0.00021841669950553,-5.22
"NDUFC1","NDUFC1","O43677",1.81264413223161e-11,1.0200007481229e-08,-4.41
"NEO1","NEO1","Q92859",3.25156833942607e-06,0.00014892939173255,-1.51
"NFE2L2","NFE2L2","Q16236",0.000504968267039288,0.00443493869312766,-3.5
"NPDC1","NPDC1","Q9NQX5",0.000173997473634012,0.00218969983592452,-4.83
"NRGN","NRGN","Q92686",4.72109385707882e-06,0.000191715347453953,-2.32
"NUDT4","NUDT4","Q9NZJ9",1.44274098345821e-09,3.66642369925282e-07,-4.67
"NUMBL","NUMBL","Q9Y6R0",1.92393608859878e-07,1.82611668746761e-05,-1.29
"NUTF2","NUTF2","P61970",3.03460758515661e-07,2.627103138007e-05,-1.75
"OTUD4","OTUD4","Q01804",2.63882749085899e-05,0.000614570059252697,-1.06
"PAIP2","PAIP2","Q9BPZ3",4.66631159851129e-08,6.23071233441898e-06,-5.15
"PALB2","PALB2","Q86YC2",0.000243386621467502,0.00275884863873523,-5.68
"PCLAF","PCLAF","Q15004",7.90473579446417e-07,5.41508770337294e-05,-2.95
"PCMT1","PCMT1","P22061",3.30573173126973e-06,0.000149669853901971,-1.19
"PDLIM2","PDLIM2","Q96JY6",2.25195913522964e-08,3.45975873605056e-06,-4.7
"PGLS","PGLS","O95336",2.06332109160825e-06,0.000106939760261117,-1.7
"PIBF1","PIBF1","Q8WXW3",5.12423657509705e-07,3.95771919006025e-05,-1.08
"PJA2","PJA2","O43164",1.27016007850607e-07,1.28286167929114e-05,-5.13
"PLEKHG1","PLEKHG1","Q9ULL1",9.87485810997461e-06,0.000321463356158595,-5.45
"PMM1","PMM1","Q92871",2.19958025446417e-11,1.15521954964458e-08,-2.48
"POLD4","POLD4","Q9HCU8",3.22662665655922e-14,6.35484120009339e-11,-7.91
"PPP1R15B","PPP1R15B","Q5SWA1",0.00102762831957054,0.0072812770019518,-4.43
"PRPH","PRPH","P41219",7.85168845741052e-06,0.000285113965785284,-4.66
"PRPS1L1","PRPS1L1","P21108",0.00144618355564175,0.00925510483456189,-5.99
"PTOV1","PTOV1","Q86YD1",1.36962685322599e-06,7.97124199030434e-05,-6.24
"PTRHD1","PTRHD1","Q6GMV3",8.36478401083905e-07,5.53762759978068e-05,-1.81
"PTTG1","PTTG1","O95997",3.53778787045498e-11,1.74191830271527e-08,-5.56
"PVALB","PVALB","P20472",2.11753271788653e-09,5.0551281065182e-07,-4.33
"PXN","PXN","P49023",0.000391858668697245,0.00374643518446225,-2.34
"R3HDM4","R3HDM4","Q96D70",2.91915987392974e-07,2.55523794297983e-05,-2.25
"RBM38","RBM38","Q9H0Z9",3.718598510532e-06,0.000165509147265373,-4.97
"RNF166","RNF166","Q96A37",4.78854805954512e-09,9.43104540327412e-07,-5.59
"RNF187","RNF187","Q5TA31",4.27811110946226e-06,0.000181872189098797,-2.19
"RPAP2","RPAP2","Q8IXW5",1.10568463043174e-06,6.91316152265178e-05,-1.09
"RUFY2","RUFY2","Q8WXA3",2.31288825277918e-09,5.2059810443984e-07,-3.77
"SAPCD2","SAPCD2","Q86UD0",3.86462011664998e-07,3.23338806076287e-05,-2.03
"SCAND1","SCAND1","P57086",1.3253052474356e-06,7.9700417857234e-05,-2.51
"SCLT1","SCLT1","Q96NL6",2.44435293610996e-07,2.21340372766371e-05,-1.43
"SDC4","SDC4","P31431",1.86063065108523e-06,0.000101841438578032,-4.93
"SGTB","SGTB","Q96EQ0",3.01359789887568e-08,4.47945740515899e-06,-3.72
"SH3RF1","SH3RF1","Q7Z6J0",9.46598509626826e-07,6.06284801531719e-05,-3.05
"SIVA1","SIVA1","O15304",1.14656127190938e-10,4.75400510531689e-08,-5.24
"SLC49A4","SLC49A4","Q96SL1",2.92640566512899e-05,0.000660579479366367,-6.28
"SMAD5","SMAD5","Q99717",1.40563026820348e-14,3.69118508430233e-11,-5.84
"SMIM11","SMIM11","P58511",4.6659530588664e-06,0.000191449886446612,-2.25
"SMIM20","SMIM20","Q8N5G0",3.51295407519231e-16,2.76750522043651e-12,-6.21
"SMOC1","SMOC1","Q9H4F8",0.000537249786468117,0.00463576540831963,-1.27
"SNX24","SNX24","Q9Y343",2.29638534234487e-06,0.000115112936129955,-1.06
"SPICE1","SPICE1","Q8N0Z3",2.19093967827683e-05,0.000551444817426992,-1.23
"SPRING1","SPRING1","Q9H741",3.89214471863256e-05,0.000813324034307356,-5.99
"SRXN1","SRXN1","Q9BYN0",3.97072976343955e-13,4.46877272519668e-10,-4.1
"SS18","SS18","Q15532",8.15747211828757e-07,5.53762759978068e-05,-7.22
"STMN3","STMN3","Q9NZ72",5.13407571064715e-10,1.61784993793913e-07,-3.19
"SWI5","SWI5","Q1ZZU3",0.000141198444767806,0.00191127379360959,-1.94
"TAX1BP1","TAX1BP1","Q86VP1",0.000685053290356683,0.00550698961370403,-1.09
"TBC1D25","TBC1D25","Q3MII6",0.00115989354314651,0.00795961788580854,-4.76
"TCEAL8","TCEAL8","Q8IYN2",2.21258201572237e-09,5.12668268231201e-07,-5.9
"TEX9","TEX9","Q8N6V9",6.82786344115522e-12,5.23151940361469e-09,-4.9
"TGOLN2","TGOLN2","O43493",5.88723671016695e-06,0.000228471186220173,-2.18
"TMEFF1","TMEFF1","Q8IYR6",0.000102800449225199,0.00154259416951642,-4.26
