"name","Gene","ID","p.val","p.adj","ratio"
"AIRIM","AIRIM","Q9NX04",2.85500685719614e-06,7.7252547615235e-05,2.74
"AKIRIN2","AKIRIN2","Q53H80",6.9818536519326e-08,5.16854769874671e-06,2.78
"ANAPC16","ANAPC16","Q96DE5",3.48581486432459e-05,0.000460491401352778,1.25
"ARMC7","ARMC7","Q9H6L4",3.84430291252898e-05,0.000496155344648271,2.59
"ATP5MK","ATP5MK","Q96IX5",8.09032636351969e-08,5.771344634049e-06,1.81
"B9D1","B9D1","Q9UPM9",1.43636871300288e-09,2.96610139235095e-07,5.61
"BCL2L12","BCL2L12","Q9HB09",5.43390210897133e-11,1.93817408404991e-08,7.19
"BLOC1S4","BLOC1S4","Q9NUP1",2.44824915489856e-07,1.38211590780496e-05,1.84
"BMPR2","BMPR2","Q13873",2.50334400184042e-05,0.000352986179188646,6.46
"BNIP3","BNIP3","Q12983",2.66664678629932e-05,0.000371013782483878,5.24
"BOD1","BOD1","Q96IK1",6.28644597120846e-10,1.49484065260827e-07,4.98
"BORCS6","BORCS6","Q96GS4",3.05855812118495e-05,0.000414316555156055,1.29
"C1orf198","C1orf198","Q9H425",8.0219225218438e-09,9.83562906701693e-07,2.37
"C8orf88","C8orf88","P0DMB2",0.000367427620809929,0.00279922770921894,4.81
"CALCOCO2","CALCOCO2","Q13137",0.00103923414096036,0.00611768214862414,1.1
"CARMIL2","CARMIL2","Q6F5E8",7.32134709201517e-08,5.31950098435583e-06,2.74
"CBY1","CBY1","Q9Y3M2",7.29528175465108e-08,5.31950098435583e-06,2.72
"CCDC106","CCDC106","Q9BWC9",3.10077524943359e-05,0.000417354774996661,1.19
"CCDC120","CCDC120","Q96HB5",1.84960032352875e-05,0.00028018945441564,5.02
"CCDC138","CCDC138","Q96M89",0.000102112625264605,0.00104469070463019,6.42
"CCDC18","CCDC18","Q5T9S5",1.64086365408979e-09,3.14045294966892e-07,3.95
"CCDC186","CCDC186","Q7Z3E2",5.30567158887497e-08,4.47673171590343e-06,1.6
"CCDC28B","CCDC28B","Q9BUN5",2.67707551040088e-11,1.16705619611754e-08,4.1
