"name","Gene","ID","p.val","p.adj","ratio"
"AHDC1","AHDC1","Q5TGY3",2.25737960311008e-06,8.66768962438199e-05,1.36
"AMFR","AMFR","Q9UKV5",2.61695749026051e-08,3.00015483704865e-06,1.45
"AMOT","AMOT","Q4VCS5",2.05270319424425e-06,8.11582477888387e-05,1.69
"AMOTL1","AMOTL1","Q8IY63",2.30909376361611e-06,8.74085843523288e-05,1.45
"ANKLE2","ANKLE2","Q86XL3",1.65888823907923e-06,6.96993618775435e-05,1.31
"ARB2A","ARB2A","Q8WUF8",0.00118333538502542,0.00858613604414921,1.11
"ASPRV1","ASPRV1","Q53RT3",6.26319116745186e-05,0.00100679839850775,6.33
"ATAD5","ATAD5","Q96QE3",2.78881481192896e-09,4.66254976369373e-07,1.78
"BCOR","BCOR","Q6W2J9",3.35885342384827e-07,1.95324628452046e-05,1.36
"BLM","BLM","P54132",7.20879538234363e-07,3.61566143395673e-05,1.04
"BORCS6","BORCS6","Q96GS4",2.91721570873442e-07,1.76019970395442e-05,1.81
"BRWD3","BRWD3","Q6RI45",4.4911952619252e-08,4.23626182861804e-06,1.81
"C2CD2L","C2CD2L","O14523",3.63263393584784e-05,0.000659544962334364,1.73
"C8orf88","C8orf88","P0DMB2",4.97414486940156e-05,0.000845710012223465,5.78
"CABIN1","CABIN1","Q9Y6J0",0.00013064499800917,0.00166681416378949,1.22
"CCDC106","CCDC106","Q9BWC9",5.65218224939046e-07,2.96462500335676e-05,1.61
"CCDC120","CCDC120","Q96HB5",2.17351911198284e-06,8.46722857944773e-05,5.89
"CCDC66","CCDC66","A2RUB6",5.31620979985871e-07,2.8253366651567e-05,3.98
"CCK","CCK","P06307",1.21363802371714e-08,1.57087824844034e-06,4.72
"CD40","CD40","P25942",0.000292201201041861,0.00305327426869914,5.9
"CDC42EP1","CDC42EP1","Q00587",0.000483716914680198,0.00448766270555906,1.07
"CDCA7L","CDCA7L","Q96GN5",1.1296292685487e-06,5.24004328329672e-05,1.32
"CEP170B","CEP170B","Q9Y4F5",2.04948352300005e-05,0.000430566755070813,1.11
"CFAP97","CFAP97","Q9P2B7",0.000352930887324974,0.0035271112961182,1.33
"CLK3","CLK3","P49761",5.78301132473724e-07,3.01354973253353e-05,1.47
"COL4A6","COL4A6","Q14031",7.4912194607082e-08,6.32810907075614e-06,1.53
"COQ9","COQ9","O75208",2.2304145366323e-05,0.000461284657155059,1.11
"COX6A1","COX6A1","P12074",4.4652979468876e-05,0.000777310542815032,2.13
"CSPG4","CSPG4","Q6UVK1",2.15138331109554e-14,5.75495035718058e-11,9.2
"CWC22","CWC22","Q9HCG8",1.56053616520968e-06,6.73690678631256e-05,1.02
"CYBA","CYBA","P13498",3.38479988196312e-10,9.10029467098284e-08,4.59
"DACT1","DACT1","Q9NYF0",2.04507599153491e-07,1.35634172165849e-05,6.04
"DBP","DBP","Q10586",9.27217812719605e-08,7.29502249713219e-06,4.94
"DHRS13","DHRS13","Q6UX07",1.19247629544756e-07,8.8607613620062e-06,5.92
