"name","Gene","ID","p.val","p.adj","ratio"
"ARL5B","ARL5B","Q96KC2",2.18710189045498e-05,0.00241150453647563,-5.8
"ATP6V0D2","ATP6V0D2","Q8N8Y2",8.57730933068909e-10,5.31067406174742e-07,-6.52
"CCDC158","CCDC158","Q5M9N0",8.28712748145956e-11,9.529012728324e-08,-5.22
"CD81","CD81","P60033",6.52201132497448e-06,0.000889757104317281,-1.88
"CLTCL1","CLTCL1","P53675",5.42943969115534e-06,0.000824557737247346,-4.47
"CNBP","CNBP","P62633",6.67487885824897e-07,0.00011939133317788,-4.84
"CNEP1R1","CNEP1R1","Q8N9A8",3.68779126363421e-05,0.00375734580772048,-4.69
"CRABP2","CRABP2","P29373",2.51864466199471e-08,8.10902835375818e-06,-3.21
"CUL7","CUL7","Q14999",4.8684446747461e-08,1.30620370623438e-05,-4.31
"EEF1AKMT1","EEF1AKMT1","Q8WVE0",6.1174910534745e-06,0.000848960094645108,-5.49
"ELOF1","ELOF1","P60002",1.74598800019932e-07,3.90004491065765e-05,-5.26
"ERBB2","ERBB2","P04626",1.72433989343612e-05,0.00203215911141652,-2.54
"FAM174B","FAM174B","Q3ZCQ3",4.4738491336326e-08,1.24172454057272e-05,-6.74
"FGFR3","FGFR3","P22607",8.53499486855117e-05,0.00798927369134249,-4.19
"FN1","FN1","P02751",5.95491004034395e-12,1.47853884673962e-08,-5.42
"HDAC8","HDAC8","Q9BY41",9.47859221568104e-05,0.00876933203954215,-3.64
"IER3IP1","IER3IP1","Q9Y5U9",2.81156266096617e-07,5.51957752636993e-05,-6.33
"IFNGR1","IFNGR1","P15260",1.1811949361105e-05,0.00150911714932594,-4.42
"LMBRD1","LMBRD1","Q9NUN5",6.15167587511755e-10,4.1262365932351e-07,-6.3
"LXN","LXN","Q9BS40",2.36321477274678e-09,1.00113240557046e-06,-5.56
"MEX3D","MEX3D","Q86XN8",1.07240271956979e-07,2.53875573229919e-05,-2.84
"MIS18A","MIS18A","Q9NYP9",9.18461204335706e-12,1.47853884673962e-08,-5.59
"MOB2","MOB2","Q70IA6",3.12157168190562e-08,9.66366556448397e-06,-4.62
"MPPED2","MPPED2","Q15777",1.60359021719717e-05,0.00192646233704777,-3.9
"MYORG","MYORG","Q6NSJ0",1.42856854036417e-06,0.000244649961306196,-3.2
"NUDT8","NUDT8","Q8WV74",2.20122151694453e-07,4.66253473418066e-05,-5.7
"PHAF1","PHAF1","Q9BSU1",5.68344896856979e-06,0.000847149643481819,-5.13
"PRPH","PRPH","P41219",1.09817286955926e-08,4.01781519412839e-06,-7.23
"RBAK","RBAK","Q9NYW8",2.15775705993014e-05,0.00241150453647563,-5.32
"RCE1","RCE1","Q9Y256",9.50267395920303e-08,2.3177885665947e-05,-4.81
"RPAIN","RPAIN","Q86UA6",2.75095505397615e-06,0.000434165435871648,-2.53
"SDC4","SDC4","P31431",2.88420878650415e-05,0.00301493461332103,-4.01
"SEC22A","SEC22A","Q96IW7",1.11310898078205e-09,5.97294279087648e-07,-5.48
"SFMBT1","SFMBT1","Q9UHJ3",1.94972474577402e-06,0.000313866689574702,-6.69
"SLC46A3","SLC46A3","Q7Z3Q1",3.42652538672732e-08,1.02148529028771e-05,-5.77
"SUSD5","SUSD5","O60279",5.91609847513419e-06,0.000848960094645108,-7
"TANGO2","TANGO2","Q6ICL3",1.54056705933202e-10,1.55000303257043e-07,-7.15
"TGDS","TGDS","O95455",2.30355059901483e-07,4.75417404396676e-05,-6.17
"TMEM132A","TMEM132A","Q24JP5",6.02255093027158e-06,0.000848960094645108,-4.81
"TRIM21","TRIM21","P19474",3.21970719499153e-05,0.00332249015544702,-5.39
"TSKU","TSKU","Q8WUA8",2.60009073626739e-05,0.00279041737816217,-4.43
"TSPAN13","TSPAN13","O95857",1.37916042874172e-05,0.00168194883196093,-2.03
"UNC5B","UNC5B","Q8IZJ1",3.33510678389162e-09,1.34221372517718e-06,-3.51
"UROS","UROS","P10746",1.31980369624486e-05,0.00163432306939614,-3.69
"WNT5A","WNT5A","P41221",1.90928010771889e-08,6.40324816126223e-06,-3.98
"YIPF4","YIPF4","Q9BSR8",3.27084665943634e-10,2.63270447618031e-07,-6.2
"ZDHHC13","ZDHHC13","Q8IUH4",1.85560821986965e-08,6.40324816126223e-06,-7.77
"ZFP3","ZFP3","Q96NJ6",6.70011609240128e-06,0.000898820573795632,-5.07
"ZNF747","ZNF747","Q9BV97",0.000108474710219245,0.00992173798357617,-5.73
"ZNF799","ZNF799","Q96GE5",1.85253559336814e-05,0.00213015128443145,-5.37
"ZNHIT3","ZNHIT3","Q15649",1.58114071834254e-11,2.12110027365652e-08,-6.36
"ZSCAN5A","ZSCAN5A","Q9BUG6",5.92463598624931e-06,0.000848960094645108,-5.07
