"name","Gene","ID","p.val","p.adj","ratio"
"ARL5B","ARL5B","Q96KC2",9.09092133718488e-06,0.00158060818982521,6.21
"ATP6V0D2","ATP6V0D2","Q8N8Y2",1.13914501402103e-08,7.42722549141712e-06,5.59
"BCL2L12","BCL2L12","Q9HB09",4.15211377146481e-10,5.41435635799012e-07,6.41
"CASTOR2","CASTOR2","A6NHX0",1.36395046972944e-06,0.00034424349919881,2.95
"CLTCL1","CLTCL1","P53675",1.10902537838009e-07,3.77261502628079e-05,5.85
"EEF1AKMT1","EEF1AKMT1","Q8WVE0",6.91408598880622e-08,2.69872989641341e-05,7.46
"FAM174B","FAM174B","Q3ZCQ3",1.44166398638224e-08,8.0568421638962e-06,7.23
"FGFR3","FGFR3","P22607",5.20671665300495e-06,0.000993593929100261,5.25
"GALNT10","GALNT10","Q86SR1",6.05395641525221e-05,0.00816657844705746,4.6
"H1-6","H1-6","P22492",4.28548021854825e-05,0.00620918467220769,5.58
"LMBRD1","LMBRD1","Q9NUN5",1.68033492595173e-09,1.46077116229403e-06,5.94
"LNX2","LNX2","Q8N448",7.03960556118616e-05,0.00917964565178675,3.08
"LXN","LXN","Q9BS40",1.29602195242371e-08,7.80005827366396e-06,5.02
"MEX3D","MEX3D","Q86XN8",7.9790349151753e-08,2.83763496256053e-05,2.89
"ORAI1","ORAI1","Q96D31",3.03494679863531e-06,0.000608857019295453,3.69
"PHAF1","PHAF1","Q9BSU1",5.58779331621252e-05,0.00766998156246435,4.27
"PIDD1","PIDD1","Q9HB75",3.38200711082244e-08,1.55651903735734e-05,4.97
"PLEKHH3","PLEKHH3","Q7Z736",2.30169003997898e-06,0.000514526367794158,6.49
"PRPH","PRPH","P41219",1.98079837316778e-07,6.19910658866589e-05,6.02
"RBAK","RBAK","Q9NYW8",1.40942817237195e-05,0.00234624808949748,5.51
"SLC26A11","SLC26A11","Q86WA9",7.24352349497465e-08,2.69872989641341e-05,8.06
"SLC39A7","SLC39A7","Q92504",3.84807374842725e-05,0.0056806281146594,5.58
"SLC46A3","SLC46A3","Q7Z3Q1",3.98909608037324e-08,1.7339270962689e-05,5.71
"TGDS","TGDS","O95455",2.06017196313187e-06,0.000474081924692464,5.31
"TMEM104","TMEM104","Q8NE00",1.00571196755572e-09,9.88311271218355e-07,5.44
"TMEM183A","TMEM183A","Q8IXX5",3.03040060402401e-07,9.11917474072456e-05,5.23
"TMEM35B","TMEM35B","Q8NCS4",2.52118833559946e-06,0.000546647341782081,4.59
"ZBTB5","ZBTB5","O15062",4.60449230519112e-05,0.00643313353496703,2.39
"ZNF627","ZNF627","Q7L945",4.52811919825445e-05,0.00643313353496703,5.72
"ZNF71","ZNF71","Q9NQZ8",9.57046728949715e-06,0.00162781165376143,5.91
