"name","Gene","ID","p.val","p.adj","ratio"
"ABCB6","ABCB6","Q9NP58",4.79744307013661e-07,2.59962025372737e-05,-6.55
"ADAMTS1","ADAMTS1","Q9UHI8",1.00288228814494e-09,2.13274086583437e-07,-1.78
"APLP1","APLP1","P51693",1.76498595366651e-07,1.22103554122187e-05,-7.8
"APLP2","APLP2","Q06481",1.62827807826172e-10,5.56669994557692e-08,-3.53
"APOA1","APOA1","P02647",4.78301945455459e-07,2.59962025372737e-05,-2.18
"APOC3","APOC3","P02656",4.43163693726977e-09,6.4661611675618e-07,-5.66
"APOE","APOE","P02649",1.84810168196216e-07,1.24630386535684e-05,-2.37
"APOH","APOH","P02749",7.52600605872557e-07,3.72816040872054e-05,-5.28
"APP","APP","P05067",1.23402201146498e-10,4.95151332100324e-08,-3.24
"ARF3","ARF3","P61204",3.69785304043889e-08,3.75636337335722e-06,-12.8
"ART5","ART5","Q96L15",2.15157397425025e-13,3.45327622867166e-10,-3.83
"ATP6V1D","ATP6V1D","Q9Y5K8",2.27071021787982e-07,1.44154522911656e-05,-1.05
"B4GALT5","B4GALT5","O43286",3.41078012475392e-09,5.47430210023004e-07,-3.28
"B4GALT6","B4GALT6","Q9UBX8",1.04604199605194e-05,0.000268194473428652,-3.41
"B9D1","B9D1","Q9UPM9",3.60574268124739e-09,5.58349265498578e-07,-5.31
"BACE1","BACE1","P56817",1.8277437342292e-05,0.000396422796410523,-3.61
"BMP4","BMP4","P12644",6.71785311175366e-07,3.43912258604455e-05,-5.79
"BNIP3","BNIP3","Q12983",4.51230996888386e-05,0.000783794101737943,-5.01
"BRI3","BRI3","O95415",7.04121273773801e-10,1.61444949200993e-07,-6.47
"BRI3BP","BRI3BP","Q8WY22",1.92956427678437e-06,7.76758656736902e-05,-1.02
"C4A","C4A","P0C0L4",2.88251910698335e-08,3.21280775465853e-06,-8.4
"C4BPA","C4BPA","P04003",1.16091122185439e-07,8.70683416390794e-06,-6.35
"CALCOCO2","CALCOCO2","Q13137",7.30940257563997e-08,6.24020804994795e-06,-2.37
"CCN1","CCN1","O00622",1.809480908454e-10,5.80843371613733e-08,-8.06
"CCN2","CCN2","P29279",4.09020726721005e-06,0.000136198810453779,-7.19
"CCPG1","CCPG1","Q9ULG6",2.30058480705716e-07,1.44154522911656e-05,-2.08
"CD151","CD151","P48509",0.00144477124187674,0.00985071301279593,-1.1
"CD84","CD84","Q9UIB8",0.00012861146274462,0.00165933599441411,-6.02
"CDK11A","CDK11A","Q9UQ88",3.66539817296744e-08,3.75636337335722e-06,-6.01
"CHSY1","CHSY1","Q86X52",2.10544571714482e-07,1.38493458033501e-05,-1.73
"CLOCK","CLOCK","O15516",0.00122813313880766,0.00877760063286442,-5.26
"CLU","CLU","P10909",4.04090731946311e-08,3.94730311240067e-06,-1.84
"CMTM6","CMTM6","Q9NX76",2.13706780667213e-05,0.000446613779909996,-5.25
"CNBP","CNBP","P62633",0.000590600800270667,0.00516856207434253,-2.77
"COL1A1","COL1A1","P02452",3.0474042533852e-07,1.82503127861315e-05,-3.61
"CPNE8","CPNE8","Q86YQ8",1.64090084669671e-06,6.96731708716461e-05,-1.02
"CREM","CREM","Q03060",0.00011560760601824,0.0015436789322735,-5.79
"CRIM1","CRIM1","Q9NZV1",1.47791271955776e-06,6.62583775108995e-05,-2.64
"CSPG5","CSPG5","O95196",0.00146108625476496,0.00994308336293357,-5.25
"DCBLD1","DCBLD1","Q8N8Z6",9.12804810052942e-08,7.25273128779689e-06,-6.71
"DCTD","DCTD","P32321",3.00153667902827e-05,0.000569440469248272,-1.25
"DDR2","DDR2","Q16832",4.25137432808284e-07,2.38582370509544e-05,-1.67
"DGCR2","DGCR2","P98153",2.63331464201098e-07,1.61357741803346e-05,-1.93
"DNLZ","DNLZ","Q5SXM8",4.37752855669274e-13,5.01852380963703e-10,-6.3
"EDIL3","EDIL3","O43854",0.000161588565248268,0.00196477005472326,-3.71
"EEF1G","EEF1G","P26641",1.35343741322102e-06,6.13634759384107e-05,-1.03
"EGR1","EGR1","P18146",1.01623972095879e-06,4.79724927099662e-05,-4.11
"ELOF1","ELOF1","P60002",0.000524886102681862,0.0047518005255482,-2.79
"EPHA4","EPHA4","P54764",8.411596293896e-06,0.000231174863899025,-1.01
"EPHA7","EPHA7","Q15375",3.42389730661561e-06,0.000118947081755802,-1.6
"F5","F5","P12259",4.39552267022468e-10,1.10231466964228e-07,-3.54
"FAM174A","FAM174A","Q8TBP5",5.33115690992216e-11,2.54844199342363e-08,-5.07
"FAM234B","FAM234B","A2RU67",5.08630366254344e-08,4.63836214680808e-06,-1.43
"FAT1","FAT1","Q14517",3.40197931625527e-10,9.10029467098284e-08,-7.09
"FBXO46","FBXO46","Q6PJ61",0.000699731359037923,0.00585541622135488,-3.58
"FLT1","FLT1","P17948",8.86702083617022e-08,7.1876608293198e-06,-1.83
"FPGS","FPGS","Q05932",1.84182282077583e-05,0.000398399680235203,-4.57
"FZD7","FZD7","O75084",2.16616939238679e-05,0.000451519723997507,-3.84
"GCNT1","GCNT1","Q02742",0.000164827430594797,0.00198908290304247,-3.55
"GINM1","GINM1","Q9NU53",2.41147301518588e-10,6.91145390959525e-08,-5.69
"GJA1","GJA1","P17302",1.33849555025003e-07,9.60561755088096e-06,-1.55
"GLT8D1","GLT8D1","Q68CQ7",3.29605758297438e-06,0.000116012553084953,-1.68
"GOLGA7","GOLGA7","Q7Z5G4",6.72825228671645e-07,3.43912258604455e-05,-1.59
"GPC3","GPC3","P51654",1.77533596383949e-06,7.26891383153669e-05,-1.53
"GSTA4","GSTA4","O15217",7.05361528277562e-05,0.00107638349287541,-4.49
"HABP2","HABP2","Q14520",1.38194657403929e-05,0.000328110096351045,-5.12
"HERPUD1","HERPUD1","Q15011",0.00106539937505992,0.00804311381453981,-4.69
"HGFAC","HGFAC","Q04756",0.00018140068614429,0.0021189818141309,-1.98
"HLA-A","HLA-A","P04439",4.01551422841398e-08,3.94730311240067e-06,-1.5
"HMGCS1","HMGCS1","Q01581",1.55574602034479e-09,2.97258614601595e-07,-1.56
"HMGN4","HMGN4","O00479",3.80936404923357e-05,0.000686969584159536,-4.87
"HMOX1","HMOX1","P09601",3.67475070937307e-07,2.11489222362951e-05,-1.32
"HOXA6","HOXA6","P31267",0.000982770810452564,0.00758339976334791,-3.46
"HPX","HPX","P02790",2.3863030823616e-09,4.1630613556417e-07,-6.27
"HSPA6","HSPA6","P17066",9.12683645390537e-08,7.25273128779689e-06,-14.2
"IFI35","IFI35","P80217",2.31725027484157e-07,1.44154522911656e-05,-6.07
"IFNAR1","IFNAR1","P17181",7.42044122500433e-05,0.00111515057735318,-1.34
