"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",9.77466321002778e-06,0.000166929291580323,2.69
"ABCB10","ABCB10","Q9NRK6",7.04616123553642e-06,0.000130784030256776,1.61
"ABCB6","ABCB6","Q9NP58",0.850585519257272,0.894954051998303,-0.172
"ABHD5","ABHD5","Q8WTS1",0.108633139025254,0.180416347463281,-1.46
"ACE2","ACE2","Q9BYF1",0.0618926214677681,0.115014091174064,3.34
"ACOT13","ACOT13","Q9NPJ3",0.00284881567762273,0.0104965449967208,0.652
"ACTMAP","ACTMAP","Q5BKX5",3.98521216950031e-12,1.26044290496956e-09,3.26
"ADAM9","ADAM9","Q13443",0.386191217054012,0.488578232519372,0.21
"ADAMTS1","ADAMTS1","Q9UHI8",0.733386197480482,0.804730039339186,0.058
"ADD1","ADD1","P35611",0.244952891901469,0.340993400750866,-0.159
"ADGRG6","ADGRG6","Q86SQ4",0.955704417667919,0.972190060676321,0.0567
"AGA","AGA","P20933",0.0559080292192991,0.106016677989121,-1
"AHDC1","AHDC1","Q5TGY3",0.0837871790517384,0.146669299261035,0.379
"AIFM2","AIFM2","Q9BRQ8",0.0556539614817714,0.105655671893485,-2.03
"AIRIM","AIRIM","Q9NX04",0.0513969848672044,0.0992798404193555,-0.886
"AKAP7","AKAP7","Q9P0M2",0.155814895016664,0.239974362075722,-2.38
"AKIRIN2","AKIRIN2","Q53H80",4.66637521305059e-05,0.000516664429698379,-1.74
"ALDH18A1","ALDH18A1","P54886",5.41188573796486e-05,0.000572082627407596,1.83
"ALDH1L2","ALDH1L2","Q3SY69",0.727253072901132,0.799776084482511,0.0586
"ALG1","ALG1","Q9BT22",2.32309365263796e-09,1.89790347738924e-07,3.08
"ALKBH8","ALKBH8","Q96BT7",NA,NA,-0.626
"AMFR","AMFR","Q9UKV5",0.00224168384827048,0.00867692348382106,0.579
"AMMECR1","AMMECR1","Q9Y4X0",9.96519840190233e-08,4.71825291999052e-06,5.89
"AMOT","AMOT","Q4VCS5",0.273685978530126,0.372659726577873,-0.291
"AMOTL1","AMOTL1","Q8IY63",0.308343758517911,0.409485068626322,-0.232
"ANAPC16","ANAPC16","Q96DE5",2.72056968256467e-11,5.975429022233e-09,3.09
"ANAPC4","ANAPC4","Q9UJX5",8.44954646071376e-11,1.31536532315824e-08,2.39
"ANGEL1","ANGEL1","Q9UNK9",0.00638536436818706,0.0194863280815342,2.09
"ANKLE2","ANKLE2","Q86XL3",0.499704827414321,0.597123480484364,0.135
"ANXA4","ANXA4","P09525",4.12929475603866e-05,0.000471869801441077,0.779
"APLP1","APLP1","P51693",0.884779205374676,0.920398523470275,-0.148
"APLP2","APLP2","Q06481",0.292023177542736,0.39162606255604,-0.324
"APOA1","APOA1","P02647",0.0668944758192722,0.122779624025763,-0.583
"APOC3","APOC3","P02656",0.01780299297723,0.0434335900866885,1.5
"APOE","APOE","P02649",0.556786699514264,0.651162909785429,-0.183
"APOH","APOH","P02749",0.26963885058299,0.368672728957237,0.852
"APP","APP","P05067",0.0677870071680903,0.12404347736128,-0.522
"ARB2A","ARB2A","Q8WUF8",4.66855172843985e-09,3.37469763252224e-07,2.85
"ARF3","ARF3","P61204",0.045484413550968,0.0902724041032891,-3.18
"ARL5B","ARL5B","Q96KC2",1.60066074380835e-07,6.77134888868309e-06,-8.24
"ARL6IP1","ARL6IP1","Q15041",0.275630298466124,0.374661985554692,0.446
"ARMC7","ARMC7","Q9H6L4",NA,NA,-1.67
"ART5","ART5","Q96L15",0.743682019848732,0.812981298347009,0.075
"ASPRV1","ASPRV1","Q53RT3",NA,NA,0.465
"ATAD5","ATAD5","Q96QE3",0.744333421553055,0.81337949309655,0.0588
"ATF3","ATF3","P18847",8.5859679759219e-06,0.000150864997301365,-2.03
"ATF4","ATF4","P18848",0.536387621967154,0.630851840977879,-0.299
"ATP5MK","ATP5MK","Q96IX5",0.694278600630827,0.771670072418885,-0.0884
"ATP6V0D2","ATP6V0D2","Q8N8Y2",0.308475892335719,0.409522981984307,-0.635
"ATP6V1D","ATP6V1D","Q9Y5K8",0.000507320537320317,0.00290890753342403,-0.567
"ATR","ATR","Q13535",2.67050490234751e-13,1.75964018857181e-10,6.83
"B3GALNT2","B3GALNT2","Q8NCR0",0.0551018366209565,0.104834028431642,2.72
"B4GALT5","B4GALT5","O43286",0.145649749347978,0.227374643256558,0.502
"B4GALT6","B4GALT6","Q9UBX8",0.962806539259204,0.975764074073638,-0.0277
"B9D1","B9D1","Q9UPM9",5.06032876243023e-09,3.47930604561181e-07,5.21
"BACE1","BACE1","P56817",0.280544953983336,0.37984057382641,-0.719
"BCL2L12","BCL2L12","Q9HB09",8.31429683118336e-09,5.34480854017616e-07,5.38
"BCOR","BCOR","Q6W2J9",0.105293285170212,0.175941252290969,-0.311
"BIRC2","BIRC2","Q13490",1.80948309700407e-12,7.1537914240056e-10,-5.06
"BLM","BLM","P54132",0.879658706434534,0.915807017190563,0.0227
"BLOC1S4","BLOC1S4","Q9NUP1",7.18142302427787e-06,0.000132875134562852,-1.45
"BMP2","BMP2","P12643",0.618507532433782,0.704079910589391,-0.662
"BMP4","BMP4","P12644",0.228183504854798,0.323542264839999,-1.01
"BMPR2","BMPR2","Q13873",0.00138060328093748,0.00611907519191294,4.41
"BNIP3","BNIP3","Q12983",0.000181481827936998,0.00135375171084702,4.43
"BOD1","BOD1","Q96IK1",0.00887537333520607,0.0251442411184072,-1.32
"BORCS6","BORCS6","Q96GS4",0.0329482462792358,0.0702972971748293,-0.553
"BPGM","BPGM","P07738",8.30677652469846e-13,4.37877879871938e-10,-3.45
"BPNT2","BPNT2","Q9NX62",0.0294437518045811,0.0644729286953262,0.52
"BRI3","BRI3","O95415",0.590342026487649,0.67939551099927,0.326
"BRI3BP","BRI3BP","Q8WY22",1.60256192402526e-06,4.06136446579095e-05,1.03
"BRWD3","BRWD3","Q6RI45",0.0406592118824216,0.0828802238603526,-0.467
"BTBD9","BTBD9","Q96Q07",0.203075554144672,0.295599863219835,2.45
"BTN2A3P","BTN2A3P","Q96KV6",NA,NA,1.54
"C1orf159","C1orf159","Q96HA4",0.84258588049264,0.88914007167427,0.2
"C1orf198","C1orf198","Q9H425",0.000325285221560317,0.00211535955168826,-1.09
"C2CD2L","C2CD2L","O14523",0.00376322943726984,0.0129542251460569,1.08
"C4A","C4A","P0C0L4",3.84974073578135e-08,2.09930344812573e-06,8.25
"C4BPA","C4BPA","P04003",0.0178683120799987,0.0435184646049287,2.05
"C6orf89","C6orf89","Q6UWU4",3.65209640834138e-11,7.32413058448401e-09,3.93
"C8orf88","C8orf88","P0DMB2",0.00553874544491639,0.0175039409404292,-3.5
"C9orf72","C9orf72","Q96LT7",0.131160482000298,0.208963516255562,2.87
"CABIN1","CABIN1","Q9Y6J0",6.5231036059195e-14,5.73090891244505e-11,4.65
"CALCOCO2","CALCOCO2","Q13137",0.471454323724573,0.571133650634319,0.212
