"name","Gene","ID","p.val","p.adj","ratio"
"PAXBP1","PAXBP1","Q9Y5B6",2.01420047694792e-05,0.000162285281671209,0.976
"PCCA","PCCA","P05165",3.59813826253825e-09,1.9973389569083e-07,4.23
"PCID2","PCID2","Q5JVF3",9.57918460326618e-07,1.51917243826458e-05,1.54
"PCK2","PCK2","Q16822",8.09979144364953e-07,1.32241828255446e-05,1.34
"PDCD11","PDCD11","Q14690",0.000171698782535596,0.000876559192431651,1.66
"PDCD6IP","PDCD6IP","Q8WUM4",0.00670887497165327,0.0171210319108552,0.79
"PDE4DIP","PDE4DIP","Q5VU43",0.0004022031954439,0.00173119439579035,1.13
"PDIA5","PDIA5","Q14554",0.000139773005569481,0.000738695286821241,0.845
"PDK1","PDK1","Q15118",7.75789127333237e-05,0.000465300051110672,3.11
"PDK3","PDK3","Q15120",1.61258609434443e-05,0.000136237129432846,0.847
"PDPR","PDPR","Q8NCN5",2.3768974083535e-05,0.000185404399949413,1.02
"PDS5B","PDS5B","Q9NTI5",0.000356441922245306,0.00157464381567095,1.02
"PDXDC1","PDXDC1","Q6P996",0.000240054898589514,0.00114875260329786,1.14
"PEAK1","PEAK1","Q9H792",0.000106138513916564,0.000595752369954269,1.22
"PECR","PECR","Q9BY49",0.000404782985320006,0.00173857964185738,2.72
"PEDS1","PEDS1","A5PLL7",1.54363280078476e-05,0.000133118419219307,4.56
"PELO","PELO","Q9BRX2",0.021207723679473,0.0442345083949413,0.641
"PELP1","PELP1","Q8IZL8",1.55622179364614e-08,6.55813048013497e-07,1.93
"PEX1","PEX1","O43933",0.00135047761302843,0.00457876761047423,3.18
"PEX26","PEX26","Q7Z412",0.00720501316026236,0.0181796711369755,1.66
"PEX5","PEX5","P50542",0.00101271030930521,0.00361797837532075,0.745
"PGM3","PGM3","O95394",0.0153677701611188,0.0338612597938257,0.677
"PHB1","PHB1","P35232",0.00760792466961044,0.0190115447580548,0.66
"PHB2","PHB2","Q99623",0.00061241371786246,0.00242943224005665,1.38
"PHC1","PHC1","P78364",0.0060556973733024,0.0157844262168753,0.655
"PHF3","PHF3","Q92576",0.013080752134977,0.0297001336909534,0.692
"PHLDB2","PHLDB2","Q86SQ0",4.68167622699235e-08,1.44933892119467e-06,1.9
"PHLDB3","PHLDB3","Q6NSJ2",0.0010381484477041,0.0036892083247551,1.38
"PI4KA","PI4KA","P42356",0.000352083978368096,0.00155720574565538,0.851
"PICALM","PICALM","Q13492",0.000670301718539162,0.00261271599637856,0.824
"PIGG","PIGG","Q5H8A4",0.000517324007484015,0.00211582364646282,1.6
"PIGM","PIGM","Q9H3S5",0.0170769986414204,0.0368901669524403,3.42
"PIGU","PIGU","Q9H490",1.6087694568456e-05,0.000136237129432846,4.07
"PITRM1","PITRM1","Q5JRX3",0.000160652302959778,0.000828373085536997,0.801
"PITX2","PITX2","Q99697",0.000398549682216606,0.00172006777059596,4.66
"PKMYT1","PKMYT1","Q99640",0.00185951717822579,0.00591591058005508,1.37
"PKN3","PKN3","Q6P5Z2",0.00191393831863488,0.00605078143232214,1.24
"PKP2","PKP2","Q99959",6.00746890093958e-07,1.06272785019039e-05,1.5
"PKP4","PKP4","Q99569",0.0107514948572728,0.0253185436238118,0.777
"PLAA","PLAA","Q9Y263",0.0191828087225688,0.0406429132424207,1.13
"PLCD3","PLCD3","Q8N3E9",0.00418263510094984,0.0116693344636206,1.04
"PLEKHA7","PLEKHA7","Q6IQ23",8.96293396545959e-06,8.83019039020614e-05,1.22
"PLEKHG3","PLEKHG3","A1L390",0.00715159227956328,0.0180562002064633,0.61
"PLK1","PLK1","P53350",0.000109363615088854,0.000611297040173738,1.05
"PLPP6","PLPP6","Q8IY26",0.00060235725737864,0.00239899731055946,6.5
"PLXNA1","PLXNA1","Q9UIW2",0.0163861517807127,0.0356276394520797,0.709
"PMPCB","PMPCB","O75439",0.000440190876658953,0.00185794250982061,0.696
"PNPLA6","PNPLA6","Q8IY17",0.00165888414543137,0.00539053632885633,1.18
"PNPT1","PNPT1","Q8TCS8",0.000469233356993488,0.00195489611306449,0.59
"POC1A","POC1A","Q8NBT0",3.35384150179323e-07,6.63269539261271e-06,4.97
"POC5","POC5","Q8NA72",0.000347684733889571,0.00154150688983827,3.65
"POGZ","POGZ","Q7Z3K3",0.000534293905657286,0.0021697939690391,0.863
"POLD1","POLD1","P28340",0.00662876610944074,0.0169757996865697,0.661
"POLD3","POLD3","Q15054",0.0063910573026411,0.01647713652433,0.78
"POLE","POLE","Q07864",1.2568771658597e-05,0.000114182892866871,0.808
"POLG","POLG","P54098",0.00417337563213099,0.0116475383020188,0.668
"POLG2","POLG2","Q9UHN1",5.90454174127994e-06,6.38785705316697e-05,3.34
"POLL","POLL","Q9UGP5",8.58720954949294e-05,0.000504514231123129,2.61
"POLR1B","POLR1B","Q9H9Y6",1.05468098990272e-05,0.000100225823940106,1.15
"POLR2A","POLR2A","P24928",3.30525976868493e-05,0.000240325527354517,1.05
"POLR2B","POLR2B","P30876",0.000280108891556697,0.00130474332646982,0.868
"POM121C","POM121C","A8CG34",1.690808028374e-09,1.12473667937044e-07,8.18
