"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-163282","Mitochondrial transcription initiation",3,2,1.538,5.367,5.367,0.000768412483629083,3.11440558820495,1,0.0388970355571075,0.315145598560493,"TFB2M,POLRMT","18559,9200"
NA,"REACTOME pathway","R-HSA-75944","Transcription from mitochondrial promoters",3,2,1.538,5.367,5.367,0.000768412483629083,3.11440558820495,1,0.0388970355571075,0.315145598560493,"POLRMT,TFB2M","9200,18559"
NA,"KEGG Pathway H.sap","md:hsa_M00015","Proline biosynthesis, glutamate => proline",4,2,1.538,4.952,4.952,0.00152054823585666,2.81799979831886,1,0.0626127973564976,0.507291808176232,"PYCR1,ALDH18A1","9721,9722"
NA,"REACTOME pathway","R-HSA-9836573","Mitochondrial RNA degradation",9,3,2.308,4.367,4.367,0.000322093305819341,3.49201830118444,0.596838895683239,0.0268281725027262,0.217363106482568,"SUPV3L1,SLIRP,PNPT1","11471,20495,23166"
NA,"REACTOME pathway","R-HSA-6787450","tRNA modification in the mitochondrion",9,2,1.538,3.782,3.782,0.0086520305678211,2.06288195485794,1,0.171999662983761,1,"MTO1,PRORP","19261,19958"
NA,"KEGG Pathway H.sap","md:hsa_M00146","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex",14,3,2.308,3.73,3.73,0.00131550233425977,2.88090837695476,1,0.0566889726833338,0.459296704033894,"NDUFA1,NDUFA6,NDUFA12","7683,7690,23987"
NA,"REACTOME pathway","R-HSA-8868766","rRNA processing in the mitochondrion",15,3,2.308,3.63,3.63,0.00162506395920778,2.78912954140242,1,0.0654618155741742,0.530374686823919,"TFB1M,MRM3,PRORP","17037,18485,19958"
NA,"REACTOME pathway","R-HSA-8964539","Glutamate and glutamine metabolism",10,2,1.538,3.63,3.63,0.0107013609041693,1.97056098908223,1,0.171999662983761,1,"ALDH18A1,PYCR1","9722,9721"
NA,"REACTOME pathway","R-HSA-9937008","Mitochondrial mRNA modification",11,2,1.538,3.493,3.493,0.0129421388188976,1.88799394619532,1,0.171999662983761,1,"MTPAP,SLIRP","25532,20495"
NA,"KEGG Pathway H.sap","md:hsa_M00158","F-type ATPase, eukaryotes",11,2,1.538,3.493,3.493,0.0129421388188976,1.88799394619532,1,0.171999662983761,1,"ATP5PO,ATP5MG","850,14247"
NA,"KEGG Pathway H.sap","path:hsa02010","ABC transporters",11,2,1.538,3.493,3.493,0.0129421388188976,1.88799394619532,1,0.171999662983761,1,"ABCA3,ABCB10","33,41"
NA,"REACTOME pathway","R-HSA-6793080","rRNA modification in the mitochondrion",12,2,1.538,3.367,3.367,0.0153677432772268,1.8133899031057,1,0.171999662983761,1,"TFB1M,MRM3","17037,18485"
NA,"REACTOME pathway","R-HSA-8949613","Cristae formation",26,4,3.077,3.252,3.252,0.000737277021944754,3.13236930115468,1,0.0388970355571075,0.315145598560493,"ATP5PO,APOO,ATP5MG,IMMT","850,28727,14247,6047"
NA,"REACTOME pathway","R-HSA-163210","Formation of ATP by chemiosmotic coupling",13,2,1.538,3.252,3.252,0.0179717143194646,1.74541049362153,1,0.180986883880261,1,"ATP5PO,ATP5MG","850,14247"
NA,"REACTOME pathway","R-HSA-1592230","Mitochondrial biogenesis",65,8,6.154,2.93,2.93,8.69585897952406e-06,5.06068751180483,0.0161134266890581,0.00230191809843687,0.0186502479322376,"TFB1M,ATP5PO,IMMT,TFB2M,POLRMT,SIRT3,APOO,ATP5MG","17037,850,6047,18559,9200,14931,28727,14247"
NA,"REACTOME pathway","R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis",36,4,3.077,2.782,2.782,0.00256469979053033,2.59096346366972,1,0.0931840923892687,0.754981868199627,"POLRMT,TFB2M,SIRT3,TFB1M","9200,18559,14931,17037"
NA,"REACTOME pathway","R-HSA-379726","Mitochondrial tRNA aminoacylation",18,2,1.538,2.782,2.782,0.0334518207803873,1.47558023863295,1,0.228731453527888,1,"YARS2,EARS2","24249,29419"
NA,"KEGG Pathway H.sap","path:hsa00190","Oxidative phosphorylation",89,9,6.923,2.646,2.646,1.21014221541876e-05,4.91716358857424,0.0224239352517096,0.00249154836130107,0.0201866411776247,"NDUFB8,COX6A1,NDUFA1,NDUFS2,NDUFA12,NDUFA6,ATP5MG,ATP5PO,UQCRQ","7703,2277,7683,7708,23987,7690,14247,850,29594"
NA,"KEGG Pathway H.sap","path:hsa00760","Nicotinate and nicotinamide metabolism",20,2,1.538,2.63,2.63,0.0406834198559207,1.39058254733903,1,0.239437195712678,1,"SIRT7,SIRT3","14935,14931"
NA,"KEGG Pathway H.sap","path:hsa04723","Retrograde endocannabinoid signaling",64,6,4.615,2.537,2.537,0.000550562653397434,3.25919325166683,1,0.0388970355571075,0.315145598560493,"NDUFA1,NDUFS2,NDUFA6,PRKACG,NDUFA12,NDUFB8","7683,7708,7690,9382,23987,7703"
