"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Genetic Information Processing","Translation","hsa03010","Ribosome","117/910","164/3974",0.713414634146341,3.11550522648084,15.0767987238105,1.92310253677632e-41,6.42316247283291e-39,6.21465767147717e-39,"CHCHD1/DAP3/FAU/GADD45GIP1/KGD4/MRPL10/MRPL11/MRPL13/MRPL14/MRPL15/MRPL16/MRPL17/MRPL18/MRPL19/MRPL2/MRPL20/MRPL21/MRPL22/MRPL23/MRPL27/MRPL28/MRPL3/MRPL32/MRPL33/MRPL34/MRPL35/MRPL37/MRPL38/MRPL39/MRPL4/MRPL40/MRPL43/MRPL44/MRPL45/MRPL46/MRPL48/MRPL49/MRPL51/MRPL53/MRPL54/MRPL55/MRPL58/MRPS10/MRPS11/MRPS15/MRPS16/MRPS17/MRPS18B/MRPS18C/MRPS2/MRPS22/MRPS23/MRPS25/MRPS26/MRPS28/MRPS30/MRPS33/MRPS34/MRPS35/MRPS6/MRPS7/MRPS9/RACK1/RPL11/RPL12/RPL13/RPL19/RPL21/RPL22/RPL22L1/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL29/RPL30/RPL31/RPL34/RPL35/RPL35A/RPL36A/RPL36AL/RPL37A/RPL38/RPL4/RPL5/RPL7A/RPL8/RPLP2/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS2/RPS20/RPS21/RPS24/RPS25/RPS26/RPS27/RPS27L/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS7/RPS9/RPSA/RSL24D1",117
"Genetic Information Processing","Transcription","hsa03040","Spliceosome","60/910","132/3974",0.454545454545455,1.98501498501498,6.27172086521152,5.00261788656854e-09,8.35437187056947e-07,8.0831773219818e-07,"ACIN1/ALYREF/BUD13/BUD31/CASC3/CCDC12/CWC15/CWC25/DDX39B/FUS/HNRNPC/HSPA1L/HSPA8/ISY1/LSM2/LSM3/LSM4/LSM6/LSM7/LSM8/PLRG1/PPIE/PPIH/PPIL1/PQBP1/RBM8A/RBMX2/RP9/SF1/SF3A1/SF3A2/SMNDC1/SNIP1/SNRNP27/SNRNP70/SNRPA/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/SNW1/SRSF1/SRSF2/SRSF3/SRSF4/SRSF5/SRSF6/SRSF7/SYF2/TRA2A/TRA2B/WBP11/YJU2/ZMAT2",60
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease","56/910","128/3974",0.4375,1.91057692307692,5.70627349158098,8.66161234751942e-08,9.64326174690495e-06,9.33022803750337e-06,"FAU/JUN/RPL11/RPL12/RPL13/RPL19/RPL21/RPL22/RPL22L1/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL29/RPL30/RPL31/RPL34/RPL35/RPL35A/RPL36A/RPL36AL/RPL37A/RPL38/RPL4/RPL5/RPL7A/RPL8/RPLP2/RPS10/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS17/RPS18/RPS19/RPS2/RPS20/RPS21/RPS24/RPS25/RPS26/RPS27/RPS27L/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS7/RPS9/RPSA/RSL24D1",56
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","20/910","40/3974",0.5,2.18351648351648,4.09942293998919,0.000151479967391987,0.0126485772772309,0.0122379868393,"CD40/ALCAM/CADM1/CD276/CDH2/CNTN1/CXADR/F11R/GLG1/ITGA4/ITGA6/ITGA8/ITGAV/ITGB1/JAM3/NRCAM/NRXN3/OCLN/SDC2/VCAN",20
"Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","10/910","15/3974",0.666666666666667,2.91135531135531,4.04138201642008,0.000362529621153824,0.0242169786930754,0.0234308618303629,"AKR1B1/ALPL/CBR1/GGH/MOCOS/MOCS1/MOCS2/PCBD1/PTS/QDPR",10
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","9/910","14/3974",0.642857142857143,2.80737833594976,3.69148489259022,0.00107748347768295,0.0599799135910176,0.0580328820436256,"ARSB/GALNS/GLB1/GNS/GUSB/HEXA/HEXB/IDS/SGSH",9
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","8/910","13/3974",0.615384615384615,2.68740490278952,3.32065808090626,0.00309529749785226,0.147689909183237,0.142895688998593,"CD55/CD59/ITGA1/ITGA2/ITGA3/ITGA4/ITGA5/ITGA6",8
