"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","GeneRatio_num","FoldEnrichment_num"
"R-HSA-382551","Transport of small molecules","48/363","282/5359",0.170212765957447,2.51286559990622,7.03501086662661,1.08803616548331e-09,1.2251287223342e-06,1.12010459983439e-06,"ABCA3/GNB2/PRKACG/SLC39A7/ABCB1/ANO10/AP2A1/AP2M1/ATP11C/ATP13A1/ATP1A1/ATP2A2/ATP7A/ATP9A/CAND1/CES3/CLTC/DERL1/DERL2/ERLIN1/GNB1/GNB4/LDLRAP1/LRRC8E/MCU/MICU2/PCSK6/PHB2/PRKACA/PRKACB/PSMD2/PSMD3/PSMD6/SLC12A2/SLC16A1/SLC25A1/SLC2A1/SLC30A5/SLC31A1/SLC6A15/SLC6A9/SLC7A5/SLC7A6/SLC7A8/SLC9A6/SOAT1/TFRC/YME1L1",48,"transport of small molecules",0.132231404958678,2.51286559990622
"R-HSA-196854","Metabolism of vitamins and cofactors","20/363","110/5359",0.181818181818182,2.68419734535437,4.81054727503458,3.76375755046872e-05,0.0141266366727593,0.0129156311731874,"FPGS/MOCS3/NUDT8/PDSS1/COASY/COQ5/FASN/LDLRAP1/MTHFD1/MTHFD1L/NMRK1/NUDT12/PCCA/RDH11/SLC19A1/SLC23A2/SLC25A19/SLC2A1/THTPA/VKORC1",20,"metabolism of vitamins and cofactors",0.0550964187327824,2.68419734535437
"R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","16/363","76/5359",0.210526315789474,3.10801797883138,4.98866399590014,3.56992494744584e-05,0.0141266366727593,0.0129156311731874,"FPGS/MOCS3/NUDT8/COASY/FASN/LDLRAP1/MTHFD1/MTHFD1L/NMRK1/NUDT12/PCCA/SLC19A1/SLC23A2/SLC25A19/SLC2A1/THTPA",16,"metabolism of water-soluble vitamins and cofactors",0.0440771349862259,3.10801797883138
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","10/363","34/5359",0.294117647058824,4.34208394101442,5.26914874181739,5.4133100094294e-05,0.0152384676765438,0.0139321504979525,"PRKACG/AP2A1/AP2M1/CES3/CLTC/LDLRAP1/PCSK6/PRKACA/PRKACB/SOAT1",10,"plasma lipoprotein assembly, remodeling, and clearance",0.0275482093663912,4.34208394101442
"R-HSA-556833","Metabolism of lipids","45/363","383/5359",0.117493472584856,1.73456616964806,4.02099540246432,0.000142122301202788,0.0320059422308679,0.0292622338055425,"CLOCK/MTMR12/PRKACG/TRIB3/ACOT9/ACOX3/ACSS3/AGPAT3/AGPAT4/CDK19/DDHD1/DDHD2/DHCR7/FADS1/FAM120B/FASN/FDPS/GPAT4/GPCPD1/INPP5K/LDLRAP1/MED12/MED13/MED17/MIGA1/MLYCD/NSDHL/NUDT19/PCCA/PECR/PRKACA/PRKACB/PTDSS1/PTEN/PTPMT1/SACM1L/SCD/SCD5/SEC24C/SGPL1/SPTLC1/SPTLC2/TBL1X/UGCG/VAC14",45,"metabolism of lipids",0.12396694214876,1.73456616964806
"R-HSA-9662851","Anti-inflammatory response favouring Leishmania parasite infection","9/363","34/5359",0.264705882352941,3.90787554691298,4.58457329313141,0.000312154162077799,0.0320146086140131,0.0292701572632559,"GNB2/PRKACG/FYN/GNAI3/GNB1/GNB4/PRKACA/PRKACB/SYK",9,"anti-inflammatory response favouring leishmania parasite infection",0.0247933884297521,3.90787554691298
"R-HSA-9664433","Leishmania parasite growth and survival","9/363","34/5359",0.264705882352941,3.90787554691298,4.58457329313141,0.000312154162077799,0.0320146086140131,0.0292701572632559,"GNB2/PRKACG/FYN/GNAI3/GNB1/GNB4/PRKACA/PRKACB/SYK",9,"leishmania parasite growth and survival",0.0247933884297521,3.90787554691298
"R-HSA-9660821","ADORA2B mediated anti-inflammatory cytokines production","7/363","20/5359",0.35,5.16707988980716,5.03222807537167,0.000221230347742455,0.0320146086140131,0.0292701572632559,"GNB2/PRKACG/GNAI3/GNB1/GNB4/PRKACA/PRKACB",7,"adora2b mediated anti-inflammatory cytokines production",0.0192837465564738,5.16707988980716
"R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","7/363","21/5359",0.333333333333333,4.92102846648301,4.85248062725796,0.00031275372535892,0.0320146086140131,0.0292701572632559,"GNB2/CCT6A/CCT7/GNA11/GNB1/GNB4/TCP1",7,"cooperation of pdcl (phlp1) and tric/cct in g-protein beta folding",0.0192837465564738,4.92102846648301
"R-HSA-163359","Glucagon signaling in metabolic regulation","6/363","15/5359",0.4,5.90523415977961,5.12761726426708,0.000274487215800601,0.0320146086140131,0.0292701572632559,"GNB2/PRKACG/GNB1/GNB4/PRKACA/PRKACB",6,"glucagon signaling in metabolic regulation",0.0165289256198347,5.90523415977961
