"","label","condition","replicate","name","intensity","picked_candidate","mrm","ID","imputed","num_NAs","RDH12_100_vs_RDH12_Veh_CI.L","RDH12_100_vs_RDH12_Veh_CI.R","RDH12_100_vs_RDH12_Veh_diff","RDH12_100_vs_RDH12_Veh_p.adj","RDH12_100_vs_RDH12_Veh_p.val","RDH12_200_vs_RDH12_100_CI.L","RDH12_200_vs_RDH12_100_CI.R","RDH12_200_vs_RDH12_100_diff","RDH12_200_vs_RDH12_100_p.adj","RDH12_200_vs_RDH12_100_p.val","RDH12_200_vs_RDH12_Veh_CI.L","RDH12_200_vs_RDH12_Veh_CI.R","RDH12_200_vs_RDH12_Veh_diff","RDH12_200_vs_RDH12_Veh_p.adj","RDH12_200_vs_RDH12_Veh_p.val","RDH12_100_vs_RDH12_Veh_significant","RDH12_200_vs_RDH12_100_significant","RDH12_200_vs_RDH12_Veh_significant","significant"
"11","LFQ.s1","RDH12_Veh",1,"[CE 24:1 +Na]",10.9835794701677,"[CE 24:1 +Na]","757.68387 -> 369.2","757.68387 -> 369.2",FALSE,0,-0.195141258281877,1.05380221700794,0.429330479363031,0.818557918886718,0.153266780077548,-0.814959234945268,0.433984240344548,-0.19048749730036,0.900129794032323,0.505408024426918,-0.385628755582237,0.863314719707579,0.238842982062671,0.709402898000153,0.407202041733917,FALSE,FALSE,FALSE,FALSE
"12","LFQ.s1","RDH12_Veh",1,"Cer(d14:2/16:0)",10.3090109686215,"Cer(d14:2/16:0)","480.441625 -> 206.3","480.441625 -> 206.3",FALSE,0,0.211552951635152,1.10591952452932,0.658736238082236,0.3284109434763,0.00900425300471989,-1.0137610775322,-0.119394504638027,-0.566577791085111,0.510730540013026,0.0188369620410938,-0.355024839449959,0.539341733444209,0.0921584469971251,0.775745870287384,0.650361771861508,FALSE,FALSE,FALSE,FALSE
"13","LFQ.s1","RDH12_Veh",1,"Cer(d14:1/16:0)",10.1698362244001,"Cer(d14:1/16:0)","482.457325 -> 208.3","482.457325 -> 208.3",FALSE,0,0.164222084644116,0.71086808960483,0.437545087124473,0.248071798496555,0.00576696602578277,-0.655138811703238,-0.108492806742523,-0.38181580922288,0.466974326621302,0.0117978320357172,-0.217593724578765,0.32905228038195,0.0557292779015928,0.776425273707585,0.653792864256697,FALSE,FALSE,FALSE,FALSE
"14","LFQ.s1","RDH12_Veh",1,"Cer(d14:2/20:0)",11.0938241461531,"Cer(d14:2/20:0)","536.504225 -> 206.3","536.504225 -> 206.3",FALSE,0,-0.281643083477328,1.46178714883037,0.590072032676522,0.823006462999279,0.158971094703039,-1.22045706959318,0.522973162714525,-0.348741953439326,0.884466226225225,0.386876750191847,-0.630385036916654,1.11304519539105,0.241330079237196,0.752003443353143,0.544599143880852,FALSE,FALSE,FALSE,FALSE
"15","LFQ.s1","RDH12_Veh",1,"Cer(d14:1/20:0)",10.5834049390225,"Cer(d14:1/20:0)","538.519925 -> 208.3","538.519925 -> 208.3",FALSE,0,-0.241945430073932,1.40957967694019,0.583817123433128,0.810042109261746,0.143254935258325,-0.960827011010367,0.690698096003755,-0.135064457503306,0.917980460420912,0.718423274978089,-0.377009887577239,1.27451521943688,0.448752665929822,0.625650563902238,0.24839681730682,FALSE,FALSE,FALSE,FALSE
"16","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/16:0)",11.2769483305341,"Cer(d18:1/16:0)","538.519925 -> 264.3","538.519925 -> 264.3",FALSE,0,-0.0322137780301061,0.557701124125839,0.262743673047867,0.72992838780026,0.0744541739012049,-0.194902857080114,0.395012045075832,0.100054593997859,0.894884112297999,0.460321345100316,0.0678408159677529,0.657755718123698,0.362798267045726,0.254742256250159,0.0215475730017389,FALSE,FALSE,FALSE,FALSE
"17","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/18:0)",10.7299791140798,"Cer(d18:1/18:0)","566.551225 -> 264.3","566.551225 -> 264.3",FALSE,0,-0.0801537493677195,0.320104973253378,0.119975611942829,0.851896873415227,0.206639756687172,-0.177166875357515,0.223091847263583,0.022962485953034,0.922930995708278,0.799925665006775,-0.0571912634146856,0.343067459206412,0.142938097895863,0.519145779579274,0.139697064758691,FALSE,FALSE,FALSE,FALSE
"18","LFQ.s1","RDH12_Veh",1,"Cer(d18:0/20:0)",10.2676671400154,"Cer(d18:0/20:0)","596.598125 -> 266.3","596.598125 -> 266.3",FALSE,0,-0.170988489304689,0.707240943703495,0.268126227199403,0.848115178604607,0.199110617858737,-0.743782425879177,0.134447007129006,-0.304667709375085,0.807718158556032,0.149957699785137,-0.475656198679774,0.402573234328409,-0.0365414821756822,0.80922869058368,0.854024795027924,FALSE,FALSE,FALSE,FALSE
"19","LFQ.s1","RDH12_Veh",1,"Cer(d14:1/24:0(2OH))",10.2727502196543,"Cer(d14:1/24:0(2OH))","610.577425 -> 208.3","610.577425 -> 208.3",FALSE,0,-0.0856001950790182,0.896161489410962,0.405280647165972,0.75504205077337,0.0941810133593168,-0.718170647416817,0.263591037073163,-0.227289805171827,0.872040520782384,0.3201923658514,-0.312890000250845,0.668871684239135,0.177990841994145,0.718124424287682,0.431059263844322,FALSE,FALSE,FALSE,FALSE
"20","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/20:0(OH)",10.2352144708056,"Cer(d18:1/20:0(OH)","610.577425 -> 264.3","610.577425 -> 264.3",FALSE,0,-0.345095326316014,0.692492578334303,0.173698626009145,0.914620259771404,0.465979171855441,-0.630618771040546,0.406969133609771,-0.111824818715387,0.912075944765259,0.635648318030775,-0.456920145031401,0.580667759618916,0.0618738072937575,0.800328235133095,0.792241987562426,FALSE,FALSE,FALSE,FALSE
"21","LFQ.s1","RDH12_Veh",1,"Cer(d18:0/20:0(2OH))",11.3644427418337,"Cer(d18:0/20:0(2OH))","612.593125 -> 266.3","612.593125 -> 266.3",FALSE,0,-0.171108993547806,1.77841460880625,0.803652807629224,0.755445253598294,0.0945730562438258,-1.59759088813364,0.351932714220421,-0.622829086956608,0.826158188435238,0.180974594912629,-0.793938080504414,1.15558552184964,0.180823720672615,0.782001851474463,0.682923669393635,FALSE,FALSE,FALSE,FALSE
"22","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/22:0)",10.5809816211681,"Cer(d18:1/22:0)","622.613825 -> 264.3","622.613825 -> 264.3",FALSE,0,-0.2636161898662,0.403528280565185,0.0699560453494925,0.931577455472606,0.64469499006334,-0.281397680218118,0.385746790213266,0.0521745549975741,0.918739962598403,0.73015632661324,-0.211441634868626,0.455702835562759,0.122130600347067,0.71659833204919,0.42674795132043,FALSE,FALSE,FALSE,FALSE
"23","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/24:1)",10.9028461173142,"Cer(d18:1/24:1)","648.629425 -> 264.3","648.629425 -> 264.3",FALSE,0,-0.201063814672447,0.362826619132949,0.0808814022302506,0.921814116548807,0.530461914243203,-0.293980799305902,0.269909634499494,-0.0120355824032039,0.929316915134201,0.924750613979732,-0.213099397075651,0.350791036729745,0.0688458198270467,0.763408079254175,0.592162850045335,FALSE,FALSE,FALSE,FALSE
"24","LFQ.s1","RDH12_Veh",1,"Cer(d18:1/24:0)",11.0483698377545,"Cer(d18:1/24:0)","650.645125 -> 264.3","650.645125 -> 264.3",FALSE,0,-0.214153216632182,0.292794261247786,0.0393205223078024,0.937350588015104,0.73227245072585,0.0275410822498066,0.534488560129775,0.281014821189791,0.580780601842399,0.0335753420432005,0.066861604557609,0.573809082437577,0.320335343497593,0.233572777519796,0.0190577395307845,FALSE,FALSE,FALSE,FALSE
"25","LFQ.s1","RDH12_Veh",1,"DG 30:3 NL 16:1",15.050033784221,"DG 30:3 NL 16:1","552.46277 -> 281.211641","552.46277 -> 281.211641",FALSE,0,-0.772175605489679,0.927625406532396,0.0777249005213587,0.943100415512366,0.839799129663724,-1.3652300326803,0.334570979341772,-0.515329526669266,0.836099296942741,0.201971230291485,-1.28750513215894,0.41229587986313,-0.437604626147907,0.642258254140403,0.27222521606383,FALSE,FALSE,FALSE,FALSE
"26","LFQ.s1","RDH12_Veh",1,"DG 30:2 NL 16:0",14.5834674417938,"DG 30:2 NL 16:0","554.47847 -> 281.211691","554.47847 -> 281.211691",FALSE,0,-0.884569673423215,1.58552606976483,0.350478198170808,0.922246308381644,0.534799338175811,-2.55104559360863,-0.0809498504205799,-1.3159977220146,0.612093191058112,0.0393241916636381,-2.20056739543782,0.269528347750228,-0.965519523843795,0.497453014183036,0.110139858633005,FALSE,FALSE,FALSE,FALSE
"27","LFQ.s1","RDH12_Veh",1,"DG 30:2 NL 16:1",12.7277597782541,"DG 30:2 NL 16:1","554.47847 -> 283.227341","554.47847 -> 283.227341",FALSE,0,-0.332455671713089,0.876789205147728,0.272166766717319,0.892837834938456,0.333070287516886,-1.13894016812654,0.07030470873428,-0.534317729696129,0.724459280878806,0.0763842887110161,-0.866773401409218,0.342471475451599,-0.26215096297881,0.685386441480387,0.350207253069628,FALSE,FALSE,FALSE,FALSE
"28","LFQ.s1","RDH12_Veh",1,"DG 30:1 NL 16:0",12.5554281171692,"DG 30:1 NL 16:0","556.49407 -> 283.227291","556.49407 -> 283.227291",FALSE,0,-0.339719001105622,1.26186191918954,0.46107145904196,0.859588396142669,0.223523336315305,-1.91748486746133,-0.315903947166165,-1.11669440731375,0.467777539384648,0.0119014788786669,-1.45641340841937,0.145167511875795,-0.655622948271787,0.483918741969071,0.0965387067635734,FALSE,FALSE,FALSE,FALSE
"29","LFQ.s1","RDH12_Veh",1,"DG 32:5 NL 18:1",12.1281070052131,"DG 32:5 NL 18:1","576.46277 -> 277.16277","576.46277 -> 277.16277",FALSE,0,-0.461028676698842,0.739584129197902,0.13927772624953,0.928963860662801,0.61044906717715,-1.0794650056487,0.121147800248047,-0.479158602700325,0.765986628868689,0.103887200002077,-0.940187279399168,0.260425526497577,-0.339880876450795,0.611880653872808,0.230674618570989,FALSE,FALSE,FALSE,FALSE
"30","LFQ.s1","RDH12_Veh",1,"DG 32:0 NL 16:0",12.2200962730875,"DG 32:0 NL 16:0","586.54107 -> 313.274291","586.54107 -> 313.274291",FALSE,0,-0.6407907546009,-0.203072798858468,-0.421931776729684,0.110583536297736,0.00194150534192148,-0.283093721274776,0.154624234467656,-0.0642347434035599,0.90181031268694,0.521234791143901,-0.70502549800446,-0.267307542262028,-0.486166520133244,0.00881505191292081,0.000782478504843654,FALSE,FALSE,FALSE,FALSE
"31","LFQ.s1","RDH12_Veh",1,"DG 34:5 NL 20:4",12.0692383640358,"DG 34:5 NL 20:4","604.49407 -> 283.22727","604.49407 -> 283.22727",FALSE,0,-0.335602126924635,0.584142545067623,0.124270209071494,0.92409745044842,0.55405219651585,-0.409731040658046,0.510013631334212,0.0501412953380829,0.923474899660539,0.809642722132467,-0.285460831586553,0.634283840405705,0.174411504409576,0.710835007248797,0.410992381931083,FALSE,FALSE,FALSE,FALSE
"32","LFQ.s1","RDH12_Veh",1,"DG 34:2 NL 20:0",16.9460486505417,"DG 34:2 NL 20:0","610.54107 -> 281.21167","610.54107 -> 281.21167",TRUE,1,-0.0464231761927081,2.32532522339946,1.13945102360337,0.696981052492671,0.0576946589873581,-1.51528066329055,0.856467736301615,-0.329406463494468,0.90403004355059,0.543278134890565,-0.375829639687176,1.99591875990499,0.810044560108906,0.533852372514973,0.155628942673362,FALSE,FALSE,FALSE,FALSE
"33","LFQ.s1","RDH12_Veh",1,"DG 34:2 NL 16:1",12.2672096898287,"DG 34:2 NL 16:1","610.54107 -> 339.289941","610.54107 -> 339.289941",FALSE,0,-0.5200658035797,1.04264914994963,0.261291673184964,0.914685107168435,0.46650170573457,-0.966719298046977,0.59599565548235,-0.185361821282314,0.909400487316125,0.602570511186044,-0.705427624862013,0.857287328667314,0.0759298519026501,0.805866410894747,0.829945880239417,FALSE,FALSE,FALSE,FALSE
"34","LFQ.s1","RDH12_Veh",1,"DG 34:1 NL 20:0",14.3271952643292,"DG 34:1 NL 20:0","612.55667 -> 283.22727","612.55667 -> 283.22727",TRUE,1,-0.471505353525534,1.65731619089786,0.592905418686161,0.865318339213671,0.237676431365131,-1.31511280302237,0.81370874140102,-0.250702030810675,0.909614937494558,0.605129474867496,-0.722207384336209,1.40661416008718,0.342203387875486,0.735101269502422,0.483360395478159,FALSE,FALSE,FALSE,FALSE
"35","LFQ.s1","RDH12_Veh",1,"DG 34:1 NL 18:1",11.944369124226,"DG 34:1 NL 18:1","612.55667 -> 313.25667","612.55667 -> 313.25667",FALSE,0,-0.621004603794025,-0.141150158625026,-0.381077381209526,0.251737927052494,0.00602176631913392,-0.321011124928748,0.158843320240251,-0.0810839023442487,0.895085650978771,0.461941536751621,-0.702088506138274,-0.222234060969275,-0.462161283553774,0.0268514094759895,0.00195158698868899,FALSE,FALSE,FALSE,FALSE
"36","LFQ.s1","RDH12_Veh",1,"DG 34:1 NL 16:0",11.9824908092235,"DG 34:1 NL 16:0","612.55667 -> 339.289891","612.55667 -> 339.289891",FALSE,0,-0.56123477773733,0.0367572342636046,-0.262238771736863,0.735631091357548,0.0782471777385992,-0.419905256832506,0.178086755168429,-0.120909250832039,0.883669818187134,0.381999024205144,-0.682144028569369,-0.0841520165684342,-0.383148022568902,0.226201036392145,0.0178751299281319,FALSE,FALSE,FALSE,FALSE
"37","LFQ.s1","RDH12_Veh",1,"DG 34:1 NL 16:1",12.0162640702405,"DG 34:1 NL 16:1","612.55667 -> 341.305541","612.55667 -> 341.305541",FALSE,0,-0.519908907907661,0.817691101452988,0.148891096772664,0.930083643253437,0.624752820654541,-0.906810461196173,0.430789548164476,-0.238010456515848,0.892174612847361,0.439335455633101,-0.757919364423509,0.57968064493714,-0.0891193597431847,0.796677847980057,0.768651522745681,FALSE,FALSE,FALSE,FALSE
"38","LFQ.s1","RDH12_Veh",1,"DG 34:0 NL 20:0",11.6883906969804,"DG 34:0 NL 20:0","614.57237 -> 285.24297","614.57237 -> 285.24297",TRUE,1,-0.25286333374613,0.962366127435952,0.354751396844911,0.857027345811013,0.217650681460991,-0.880883915245657,0.334345545936425,-0.273269184654616,0.874813625543242,0.333478941726911,-0.526132518400746,0.689096942781336,0.0814822121902949,0.79645258926298,0.767227294588807,FALSE,FALSE,FALSE,FALSE
"39","LFQ.s1","RDH12_Veh",1,"DG 34:0 NL 18:0",11.9713230476312,"DG 34:0 NL 18:0","614.57237 -> 313.27237","614.57237 -> 313.27237",FALSE,0,-0.53603284027121,0.288935316301368,-0.123548761984921,0.920006648149269,0.512933303235087,-0.729902399004697,0.0950657575678805,-0.317418320718408,0.778377843851622,0.115025401231367,-0.853451160989618,-0.0284830044170405,-0.440967082703329,0.358528945323146,0.0388215629601176,FALSE,FALSE,FALSE,FALSE
"40","LFQ.s1","RDH12_Veh",1,"DG 34:0 NL 16:0",12.2295382811408,"DG 34:0 NL 16:0","614.57237 -> 341.305591","614.57237 -> 341.305591",FALSE,0,-0.350638699612933,0.424402814351431,0.0368820573692492,0.942790356320028,0.83338871406872,-0.855940390695817,-0.0808988767314531,-0.468419633713635,0.525838940495745,0.0232815883977222,-0.819058333326568,-0.044016819362204,-0.431537576344386,0.330755149803172,0.0329740402574916,FALSE,FALSE,FALSE,FALSE
"41","LFQ.s1","RDH12_Veh",1,"DG O-36:4 NL 18:1",11.6230568923655,"DG O-36:4 NL 18:1","620.56177 -> 321.26177","620.56177 -> 321.26177",FALSE,0,-0.186569921275248,0.366328516287401,0.0898792975060765,0.916152263738801,0.478588284698716,-0.481944356570565,0.0709540809920844,-0.20549513778924,0.789069565002607,0.126162658463243,-0.392065059064489,0.160833378498161,-0.115615840283164,0.692850299285507,0.36668094819843,FALSE,FALSE,FALSE,FALSE
"42","LFQ.s1","RDH12_Veh",1,"TG 34:1 NL 16:1",14.8941803259545,"TG 34:1 NL 16:1","626.57237 -> 355.321241","626.57237 -> 355.321241",FALSE,0,-0.901097763958716,1.17405307223051,0.136477654135895,0.939595331932221,0.771534970303982,-1.39514731670762,0.680003519481599,-0.357571898613012,0.894016281317303,0.45344030210807,-1.25866966257173,0.816481173617494,-0.221094244477117,0.773553527834966,0.639458405590707,FALSE,FALSE,FALSE,FALSE
"43","LFQ.s1","RDH12_Veh",1,"DG 36:7 NL 22:5",15.3317949386657,"DG 36:7 NL 22:5","628.49407 -> 281.21167","628.49407 -> 281.21167",FALSE,0,-0.634954893577556,1.10903880901421,0.237041957718329,0.923881008723811,0.55174293390211,-1.63591347089516,0.108080231696608,-0.763916619599277,0.728470130442734,0.078533641560692,-1.39887151317683,0.345122189414937,-0.526874661880948,0.587787782566138,0.203409390565808,FALSE,FALSE,FALSE,FALSE
"44","LFQ.s1","RDH12_Veh",1,"DG 36:7 NL 16:0",16.880902099958,"DG 36:7 NL 16:0","628.49407 -> 355.227291","628.49407 -> 355.227291",FALSE,0,-1.20738253583376,1.85574176448345,0.324179614324841,0.931355306430404,0.641664825787114,-3.00861730979228,0.0545069905249327,-1.47705515963367,0.678676931325482,0.0569498555592156,-2.68443769546744,0.378686604849773,-1.15287554530883,0.507239675586997,0.122052739292817,FALSE,FALSE,FALSE,FALSE
"45","LFQ.s1","RDH12_Veh",1,"DG 36:7 NL 16:1",13.2749489253189,"DG 36:7 NL 16:1","628.49407 -> 357.242941","628.49407 -> 357.242941",FALSE,0,-0.639534328388286,0.93398712348307,0.147226397547392,0.934069528851602,0.680327127845329,-1.12373396428238,0.449787487588974,-0.336973238346705,0.879114200484513,0.355799286451653,-0.97650756673499,0.597013885136366,-0.189746840799312,0.764418831373804,0.596652857925358,FALSE,FALSE,FALSE,FALSE
"46","LFQ.s1","RDH12_Veh",1,"DG 36:6 NL 22:5",13.4833655703044,"DG 36:6 NL 22:5","630.50977 -> 283.22737","630.50977 -> 283.22737",FALSE,0,-0.20772666899944,0.863639047684731,0.327956189342645,0.847556240639955,0.198037000510589,-1.16810507569415,-0.0967393590099813,-0.632422217352067,0.532275868511778,0.0258030149723638,-0.840148886351508,0.231216830332663,-0.304466028009422,0.610528647774161,0.229024345418059,FALSE,FALSE,FALSE,FALSE
"47","LFQ.s1","RDH12_Veh",1,"DG 36:6 NL 16:0",14.711622572502,"DG 36:6 NL 16:0","630.50977 -> 357.242991","630.50977 -> 357.242991",FALSE,0,-1.08087788470464,1.76030261260418,0.339712363949769,0.928094787659364,0.599709766479004,-2.80963858533612,0.0315419119726994,-1.38904833668171,0.670446025311229,0.054231035206602,-2.46992622138636,0.371254275922467,-1.04933597273194,0.511732456695584,0.128252464057809,FALSE,FALSE,FALSE,FALSE
"48","LFQ.s1","RDH12_Veh",1,"DG 36:6 NL 16:1",11.2912193762709,"DG 36:6 NL 16:1","630.50977 -> 359.258641","630.50977 -> 359.258641",FALSE,0,-0.0643648818808679,0.670538961473996,0.303087039796564,0.755315298249633,0.0944463779857925,-0.565003734141179,0.169900109213685,-0.197551812463747,0.854796491764979,0.25310500942629,-0.261916694344615,0.472987149010249,0.105535227332817,0.748218587955343,0.529987617940534,FALSE,FALSE,FALSE,FALSE
"49","LFQ.s1","RDH12_Veh",1,"DG 36:5 NL 20:4",12.0422534303401,"DG 36:5 NL 20:4","632.52537 -> 311.25857","632.52537 -> 311.25857",FALSE,0,-0.265793677271856,0.427634511766773,0.0809204172474587,0.928796658321415,0.608358801626634,-0.276060510464288,0.417367678574341,0.0706535840550266,0.913473825336885,0.653972819480735,-0.195140093216829,0.4982880958218,0.151574001302485,0.683608734063639,0.346433004526265,FALSE,FALSE,FALSE,FALSE
"50","LFQ.s1","RDH12_Veh",1,"DG 36:5 NL 16:0",11.9074221057529,"DG 36:5 NL 16:0","632.52537 -> 359.258591","632.52537 -> 359.258591",FALSE,0,-0.228876264565611,1.19455844835398,0.482841091894185,0.82238145171186,0.158148392224965,-1.54753812003486,-0.124103407115263,-0.835820763575059,0.533625996908213,0.0263961508132549,-1.06469702814067,0.358737684778922,-0.352979671680874,0.652851172108644,0.289024873714721,FALSE,FALSE,FALSE,FALSE
"51","LFQ.s1","RDH12_Veh",1,"DG 36:2 NL 18:1",11.8962201900071,"DG 36:2 NL 18:1","638.51487 -> 339.21487","638.51487 -> 339.21487",FALSE,0,-0.260091757487914,0.163953784019384,-0.0480689867342647,0.929599015513535,0.618496446615,-0.367105142645489,0.0569403988618092,-0.15508237189184,0.793732834895999,0.131541738854454,-0.415174129379754,0.00887141212754433,-0.203151358626105,0.421244030799452,0.0582652032912075,FALSE,FALSE,FALSE,FALSE
"52","LFQ.s1","RDH12_Veh",1,"DG 36:1 NL 18:0",11.0888686628983,"DG 36:1 NL 18:0","640.53047 -> 339.23047","640.53047 -> 339.23047",FALSE,0,-0.391152080194459,0.29440892682491,-0.0483715766847741,0.938700797232477,0.755499813343449,-0.344674772818146,0.340886234201223,-0.00189426930846182,0.93223202972826,0.990241638652541,-0.39304634950292,0.292514657516449,-0.0502658459932359,0.793076422365673,0.74630589775634,FALSE,FALSE,FALSE,FALSE
"53","LFQ.s1","RDH12_Veh",1,"DG 36:1 NL 16:1",11.4801292428147,"DG 36:1 NL 16:1","640.53047 -> 369.279341","640.53047 -> 369.279341",FALSE,0,-0.0325146804801446,0.356171144107265,0.16182823181356,0.752548433279063,0.0918198915439767,-0.37753177866094,0.0111540459264697,-0.183188866367235,0.691696459239021,0.0616669610455803,-0.21570354684738,0.17298227774003,-0.021360634553675,0.802706523379574,0.808143273436724,FALSE,FALSE,FALSE,FALSE
"54","LFQ.s1","RDH12_Veh",1,"DG 36:0 NL 18:0",12.7604333751917,"DG 36:0 NL 18:0","642.50977 -> 341.20977","642.50977 -> 341.20977",FALSE,0,-1.29979566739219,1.09302587560332,-0.103384895894434,0.943515300897528,0.848496681655847,-2.00957281158864,0.383248731406874,-0.813162040090884,0.812690854283405,0.157468619941431,-2.11295770748307,0.279863835512439,-0.916546935985318,0.502832354892177,0.116437830419949,FALSE,FALSE,FALSE,FALSE
