"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"EGLN3",NA,-1.3,0.751295914018674,"-1.30","0.751",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EGR1",NA,-2.8,0.0119616247398002,"-2.80","0.012",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EHD3",NA,-0.742,0.81503372158433,"-0.74","0.815",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1",NA,-0.659,0.354827949127484,"-0.66","0.355",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1B",NA,-0.503,0.342857473794817,"-0.50","0.343",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF3C","Translation/Ribosome",1.15,0.46569495499649,"1.15","0.466",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EIF4ENIF1",NA,0.0693,0.955030924261369,"0.07","0.955",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF5",NA,0.268,0.544525950906424,"0.27","0.545",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,0.00265,0.999100300272206,"0.00","0.999",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOVL1",NA,-1.37,0.816977383335013,"-1.37","0.817",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,0.191,0.971940394183673,"0.19","0.972",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENDOD1",NA,0.378,0.6157500076519,"0.38","0.616",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENKD1",NA,0.983,0.216370497436132,"0.98","0.216",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTPD6",NA,0.0894,0.977837543358485,"0.09","0.978",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTR1",NA,-6.55,7.82378140159271e-06,"-6.55","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA4",NA,-0.193,0.703932946724779,"-0.19","0.704",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA7",NA,-0.169,0.871474386684875,"-0.17","0.871",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERAP1",NA,0.276,0.823635549867085,"0.28","0.824",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERBB2",NA,0.203,0.92618890078676,"0.20","0.926",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERC2",NA,5.26,1.86213791803129e-05,"5.26","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERCC8",NA,1.24,0.731638030089538,"1.24","0.732",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ERP44",NA,-0.0277,0.978826369347612,"-0.03","0.979",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,0.524,0.822678256467254,"0.52","0.823",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ESRRA",NA,0.433,0.244260384450304,"0.43","0.244",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,0.0621,0.979355803068687,"0.06","0.979",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EVI5",NA,-0.293,0.796995018371059,"-0.29","0.797",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F13A1",NA,-0.75,0.867632789159439,"-0.75","0.868",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F5",NA,0.294,0.784211379018128,"0.29","0.784",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAAP100",NA,-0.0702,0.985812632152596,"-0.07","0.986",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174A",NA,0.0349,0.987194047803027,"0.03","0.987",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174B",NA,-1.82,0.284921751562607,"-1.82","0.285",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FAM199X",NA,-1.96,0.359834399004812,"-1.96","0.360",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FAM234B",NA,0.0534,0.955933012075397,"0.05","0.956",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM3C",NA,0.399,0.561363450190163,"0.40","0.561",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM89A",NA,0.35,0.666685606294712,"0.35","0.667",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FANCE",NA,0.0218,0.987140343925571,"0.02","0.987",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAT1",NA,0.232,0.940950462138351,"0.23","0.941",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBLIM1",NA,0.23,0.912596414303007,"0.23","0.913",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBRSL1",NA,0.178,0.799381609807462,"0.18","0.799",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBXO2",NA,5,0.0404411165901945,"5.00","0.040",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FBXO46",NA,0.00502,0.999100300272206,"0.01","0.999",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FDX2",NA,-0.795,0.905464748915799,"-0.80","0.905",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FGFR3",NA,-0.347,0.933951692640665,"-0.35","0.934",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FHL1",NA,0.403,0.874748851080747,"0.40","0.875",FALSE,FALSE,FALSE,FALSE,"NS",NA
