"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"APLP1",NA,0.937,0.530872315510889,"0.94","0.531",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APLP2",NA,-0.117,0.814109363709204,"-0.12","0.814",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOA1",NA,-0.181,0.706313519363147,"-0.18","0.706",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOC3",NA,0.532,0.538941155715613,"0.53","0.539",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOE",NA,0.761,0.0649480050083318,"0.76","0.065",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOH",NA,-5.47,2.13499210195751e-05,"-5.47","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APP",NA,-0.297,0.44782281524723,"-0.30","0.448",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARB2A",NA,-0.182,0.694175089933037,"-0.18","0.694",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARF3",NA,0.304,0.90707549498745,"0.30","0.907",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARL5B",NA,0.538,0.751805007020289,"0.54","0.752",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARL6IP1",NA,-0.0712,0.918721520906118,"-0.07","0.919",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARMC7",NA,2.59,0.000508927535245819,"2.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ART5",NA,-0.0823,0.829136289786796,"-0.08","0.829",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ASPRV1",NA,-0.048,0.984488516687322,"-0.05","0.984",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATAD5",NA,0.267,0.279685162558847,"0.27","0.280",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATF3",NA,-1.38,0.00445692988047384,"-1.38","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATF4",NA,-1.54,0.0179170438068873,"-1.54","0.018",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP5MK",NA,1.81,5.91991244545182e-06,"1.81","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP6V0D2",NA,-0.0686,0.951944131240621,"-0.07","0.952",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V1D",NA,0.0752,0.731795871233834,"0.08","0.732",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATR",NA,-0.0788,0.912625538391837,"-0.08","0.913",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B3GALNT2",NA,-2.66,0.141000717175299,"-2.66","0.141",FALSE,TRUE,FALSE,FALSE,"NS",NA
"B4GALT5",NA,0.612,0.17401591671073,"0.61","0.174",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT6",NA,-0.0765,0.944210379500223,"-0.08","0.944",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B9D1",NA,5.61,3.04245572920005e-07,"5.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BACE1",NA,0.561,0.567137034135824,"0.56","0.567",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BCL2L12",NA,7.19,1.98806718523228e-08,"7.19","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCOR",NA,0.837,0.00170048354375309,"0.84","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BIRC2",NA,0.678,0.134748038427849,"0.68","0.135",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLM",NA,-0.0905,0.700349751475406,"-0.09","0.700",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,1.84,1.41769478041572e-05,"1.84","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BMP2",NA,-0.928,0.648271139953261,"-0.93","0.648",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BMP4",NA,1.34,0.232027910513707,"1.34","0.232",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMPR2",NA,6.46,0.000362072863041852,"6.46","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BNIP3",NA,5.24,0.000380564538704312,"5.24","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BOD1",NA,4.98,1.53332132188657e-07,"4.98","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BORCS6",NA,1.29,0.000424982025290058,"1.29","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BPGM",NA,0.351,0.243112724679413,"0.35","0.243",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPNT2",NA,-0.217,0.508083332557659,"-0.22","0.508",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3",NA,0.724,0.394352310905709,"0.72","0.394",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3BP",NA,-0.582,0.00707871046365976,"-0.58","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BRWD3",NA,-0.504,0.0795691615085848,"-0.50","0.080",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BTBD9",NA,1.77,0.520964682611743,"1.77","0.521",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,-6.87,0.00671667439045963,"-6.87","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C1orf159",NA,-2.59,0.053869490741969,"-2.59","0.054",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C1orf198",NA,2.37,1.00888209966126e-06,"2.37","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C2CD2L",NA,0.615,0.167738560931172,"0.61","0.168",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4A",NA,0.0948,0.959756122935079,"0.09","0.960",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4BPA",NA,0.867,0.453189516330955,"0.87","0.453",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C6orf89",NA,0.334,0.452610151056057,"0.33","0.453",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C8orf88",NA,4.81,0.00286572182160767,"4.81","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C9orf72",NA,-3.61,0.14283813898246,"-3.61","0.143",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CABIN1",NA,0.097,0.822728700360447,"0.10","0.823",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CALCOCO2",NA,1.1,0.00626576449482394,"1.10","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CAMKK1",NA,0.91,0.00479085551708068,"0.91","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,2.74,5.45643729107686e-06,"2.74","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CASTOR2",NA,-1.53,0.0110621939129908,"-1.53","0.011",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CBY1",NA,2.72,5.45643729107686e-06,"2.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC106",NA,1.19,0.000428098455963824,"1.19","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC120",NA,5.02,0.000287402181546003,"5.02","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC138",NA,6.42,0.00107158346904146,"6.42","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC158",NA,-5.53,1.21599747639812e-08,"-5.53","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC18",NA,3.95,3.22129550043139e-07,"3.95","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC186",NA,1.6,4.59197318482308e-06,"1.60","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC28B",NA,4.1,1.19709893240093e-08,"4.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC66",NA,3.61,6.6430215195629e-05,"3.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC82",NA,-3.6,0.0921192439070701,"-3.60","0.092",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCK",NA,0.411,0.599578691099696,"0.41","0.600",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN1",NA,-8.53,2.32373295126548e-08,"-8.53","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCN2",NA,-4.92,0.0028794313471375,"-4.92","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCNQ",NA,4.79,0.00623825691862708,"4.79","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCPG1",NA,0.386,0.312607775724372,"0.39","0.313",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD151",NA,-0.504,0.216808678119341,"-0.50","0.217",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD40",NA,-5.7,0.00314447484232135,"-5.70","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD81",NA,-0.27,0.566477025398441,"-0.27","0.566",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD84",NA,-1.55,0.393750973171351,"-1.55","0.394",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CD99",NA,0.976,0.691391568405545,"0.98","0.691",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,2.43,9.38238236929728e-07,"2.43","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDCA7L",NA,1.31,4.5618504204356e-05,"1.31","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDK11A",NA,1.21,0.20444319164575,"1.21","0.204",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDKN2A",NA,1.65,4.79311689283407e-06,"1.65","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CEBPZOS",NA,5.35,2.59403857053548e-09,"5.35","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CENPW",NA,-0.681,0.153888585258681,"-0.68","0.154",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPX",NA,2.93,2.28558113214868e-06,"2.93","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CEP170B",NA,1.67,4.79311689283407e-06,"1.67","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CEP41",NA,1.67,1.14350844466209e-06,"1.67","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CFAP97",NA,2.51,6.65776121683105e-06,"2.51","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHCHD4",NA,-0.675,0.654187623523504,"-0.68","0.654",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHKA","Lipid synthesis",5.21,0.00466612452175788,"5.21","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CHPF",NA,2.4,0.197149639734633,"2.40","0.197",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHPF2",NA,-0.639,0.632235437625631,"-0.64","0.632",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHSY1",NA,-0.302,0.344436129744612,"-0.30","0.344",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CISD1",NA,-1.04,0.000218267842703313,"-1.04","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CKS1B",NA,2.17,4.79311689283407e-06,"2.17","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CKS2",NA,2.26,6.81768003569476e-07,"2.26","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLK3",NA,0.242,0.410996654270937,"0.24","0.411",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLOCK",NA,-6.19,0.00221025514158039,"-6.19","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLTCL1",NA,0.258,0.833603045965109,"0.26","0.834",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLU",NA,-0.0609,0.869516701790023,"-0.06","0.870",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMTM6",NA,-5.03,0.000485281991613275,"-5.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNBP",NA,-4.61,4.74402893362078e-05,"-4.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNEP1R1",NA,1.22,0.332560612985807,"1.22","0.333",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CNOT8",NA,-0.0953,0.902137100965358,"-0.10","0.902",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT9",NA,2.45,9.6530314604491e-06,"2.45","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL1A1",NA,0.115,0.890494316977019,"0.12","0.890",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A2",NA,0.61,0.397551206706381,"0.61","0.398",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A6",NA,0.597,0.019528200480265,"0.60","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COLEC12",NA,1.82,5.89918532152178e-06,"1.82","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD3",NA,1.37,0.000106923045639509,"1.37","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD5",NA,5.03,0.000168613212216596,"5.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD8",NA,5.1,1.21599747639812e-08,"5.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD9",NA,1.39,2.27093545398459e-06,"1.39","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COQ9",NA,0.489,0.0724716086292746,"0.49","0.072",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,2.26,0.00033005966667833,"2.26","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPNE8",NA,0.0133,0.964977082199678,"0.01","0.965",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRABP2",NA,-3.85,2.61844890793018e-07,"-3.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRBN",NA,-0.05,0.921718668604228,"-0.05","0.922",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREM","Lipid synthesis",3.04,0.0635158831063578,"3.04","0.064",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CRIM1",NA,-1.51,0.00621545121615559,"-1.51","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRYGD",NA,3.76,0.00362084666191711,"3.76","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CSPG4",NA,-0.321,0.670287780939606,"-0.32","0.670",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CSPG5",NA,-0.0384,0.987852551694356,"-0.04","0.988",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CUL7",NA,-4.21,5.2664527895252e-06,"-4.21","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CWC22",NA,-0.0931,0.703290919450329,"-0.09","0.703",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,0.692,0.211918988609452,"0.69","0.212",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBC1",NA,-0.779,0.0110301860436469,"-0.78","0.011",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CYLD",NA,-1.38,0.0290590481463794,"-1.38","0.029",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYREN",NA,5.51,1.00888209966126e-06,"5.51","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYSTM1",NA,-3.94,0.0476438817828448,"-3.94","0.048",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DACT1",NA,4.16,0.00046593694450379,"4.16","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DBP",NA,2.29,0.00730358216478364,"2.29","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCBLD1",NA,0.307,0.825546767848975,"0.31","0.826",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTD",NA,0.284,0.393156316553465,"0.28","0.393",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDIT4",NA,-0.28,0.720061043184579,"-0.28","0.720",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDR2",NA,0.0474,0.905406621905253,"0.05","0.905",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX19A",NA,0.311,0.521796915725614,"0.31","0.522",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX28",NA,0.56,0.0162889664631754,"0.56","0.016",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DGCR2",NA,0.843,0.0159716352388397,"0.84","0.016",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6",NA,5.13,1.10767634082964e-07,"5.13","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6L",NA,5.02,8.16022339051161e-07,"5.02","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DHDDS",NA,0.101,0.977641159500842,"0.10","0.978",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS13",NA,-0.385,0.748430027287396,"-0.38","0.748",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DKK1",NA,0.577,0.358028166242981,"0.58","0.358",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX1",NA,-1.85,0.28493119000615,"-1.85","0.285",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DLX6",NA,-0.321,0.599578691099696,"-0.32","0.600",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMTN",NA,1.47,0.00381030188535747,"1.47","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNA2",NA,0.148,0.770186311981742,"0.15","0.770",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB5",NA,5.16,0.00498859202238518,"5.16","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNAL4",NA,2.36,4.06357150072775e-07,"2.36","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNLZ",NA,-0.016,0.983414681099391,"-0.02","0.983",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOLK",NA,5.9,3.29404098542418e-07,"5.90","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPH7",NA,-2.8,0.00239386820768265,"-2.80","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPM3",NA,-0.09,0.816370996414319,"-0.09","0.816",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,-2.82,0.0110621939129908,"-2.82","0.011",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1AKMT1",NA,1.15,0.369783773429535,"1.15","0.370",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EEF1G",NA,0.178,0.415764342545163,"0.18","0.416",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,5.07,9.52834581048973e-07,"5.07","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EFR3A","Lipid synthesis",-2.35,0.00168300284052438,"-2.35","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EFR3B","Lipid synthesis",-5.03,0.0146954177117218,"-5.03","0.015",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EGLN3",NA,-0.139,0.954637034766624,"-0.14","0.955",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EGR1",NA,-4.26,2.70226475373981e-05,"-4.26","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EHD3",NA,0.705,0.602246436176373,"0.70","0.602",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1",NA,1.83,0.000259267840581683,"1.83","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF1B",NA,1.82,1.70303911253856e-05,"1.82","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF3C","Translation/Ribosome",0.191,0.868516493526733,"0.19","0.869",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF4ENIF1",NA,1.95,1.95593212315553e-06,"1.95","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF5",NA,1.59,1.95593212315553e-06,"1.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ELOF1",NA,-4.87,2.49982341708905e-05,"-4.87","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ELOVL1",NA,-4.25,0.0555701947814017,"-4.25","0.056",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,0.368,0.813358871966317,"0.37","0.813",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENDOD1",NA,-0.595,0.115820415349473,"-0.59","0.116",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENKD1",NA,5.03,8.9748519165493e-09,"5.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENTPD6",NA,0.363,0.67081505227742,"0.36","0.671",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTR1",NA,0.315,0.78419360888614,"0.32","0.784",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA4",NA,-0.0325,0.913233211073218,"-0.03","0.913",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA7",NA,0.606,0.0754149074014799,"0.61","0.075",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERAP1",NA,-0.572,0.220403626347743,"-0.57","0.220",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERBB2",NA,-2.85,9.67335915893471e-05,"-2.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERC2",NA,5.77,9.38238236929728e-07,"5.77","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERCC8",NA,-3.54,0.0252937562282552,"-3.54","0.025",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERP44",NA,-0.839,0.00185561329864886,"-0.84","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,5.54,3.43171713696745e-06,"5.54","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ESRRA",NA,-0.35,0.143841780306721,"-0.35","0.144",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,3.59,4.79311689283407e-06,"3.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EVI5",NA,0.817,0.0674622624764759,"0.82","0.067",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F13A1",NA,0.476,0.794542425079309,"0.48","0.795",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F5",NA,-1.14,0.00986374964500802,"-1.14","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAAP100",NA,0.218,0.846221822380821,"0.22","0.846",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174A",NA,0.657,0.236551533891624,"0.66","0.237",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174B",NA,-0.659,0.586049365981703,"-0.66","0.586",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM199X",NA,1.93,0.144640685679994,"1.93","0.145",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FAM234B",NA,0.321,0.163020295977503,"0.32","0.163",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM3C",NA,1.65,0.000125474816543513,"1.65","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM89A",NA,2.5,2.52828495066925e-06,"2.50","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FANCE",NA,3.57,3.52485446444148e-09,"3.57","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAT1",NA,-4.2,5.12143380084279e-05,"-4.20","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
