"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"ARB2A",NA,0.201,0.689234778807577,"0.20","0.689",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARF3",NA,-1.13,0.654336568102911,"-1.13","0.654",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ARL5B",NA,-6.43,0.00107338428307052,"-6.43","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARL6IP1",NA,-0.395,0.540367564567209,"-0.40","0.540",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARMC7",NA,-2.67,0.00342691420369165,"-2.67","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ART5",NA,0.0551,0.900659930937855,"0.06","0.901",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ASPRV1",NA,1.15,0.576657019188048,"1.15","0.577",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ATAD5",NA,0.758,0.0174843232192609,"0.76","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATF3",NA,-0.241,0.681573197528971,"-0.24","0.682",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATF4",NA,1.28,0.0887009413340478,"1.28","0.089",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ATP5MK",NA,0.573,0.100382269936427,"0.57","0.100",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V0D2",NA,0.512,0.613494400734961,"0.51","0.613",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V1D",NA,0.0257,0.923864725841206,"0.03","0.924",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATR",NA,0.234,0.743276676644948,"0.23","0.743",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B3GALNT2",NA,-1.41,0.507546795444141,"-1.41","0.508",FALSE,TRUE,FALSE,FALSE,"NS",NA
"B4GALT5",NA,-0.128,0.833576474666852,"-0.13","0.834",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT6",NA,-0.464,0.638271961493337,"-0.46","0.638",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B9D1",NA,0.62,0.467306468294575,"0.62","0.467",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BACE1",NA,0.919,0.36313067344018,"0.92","0.363",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BCL2L12",NA,0.535,0.569291682537804,"0.54","0.569",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BCOR",NA,0.039,0.91210674210168,"0.04","0.912",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BIRC2",NA,-4.75,9.22646858683898e-09,"-4.75","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BLM",NA,0.565,0.0262645674096809,"0.56","0.026",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,-0.0685,0.881790370160053,"-0.07","0.882",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BMP2",NA,1.4,0.501095012391395,"1.40","0.501",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMP4",NA,0.743,0.578949472622522,"0.74","0.579",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BMPR2",NA,0.794,0.697214707354069,"0.79","0.697",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BNIP3",NA,0.623,0.709193596520658,"0.62","0.709",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BOD1",NA,-0.00553,0.996266543085183,"-0.01","0.996",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BORCS6",NA,-0.147,0.727129650607864,"-0.15","0.727",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPGM",NA,-0.478,0.158323493631517,"-0.48","0.158",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPNT2",NA,0.252,0.473787695866819,"0.25","0.474",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3",NA,0.51,0.6072313234093,"0.51","0.607",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3BP",NA,0.323,0.17465211633651,"0.32","0.175",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRWD3",NA,0.635,0.0647775874439042,"0.64","0.065",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BTBD9",NA,2.72,0.34647706688128,"2.72","0.346",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,0.842,0.796579910366436,"0.84","0.797",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C1orf159",NA,0.872,0.596858682884307,"0.87","0.597",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C1orf198",NA,-0.262,0.515102872517025,"-0.26","0.515",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C2CD2L",NA,1.18,0.0340367125206018,"1.18","0.034",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C4A",NA,0.916,0.561536919377095,"0.92","0.562",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4BPA",NA,2.8,0.0368239066408747,"2.80","0.037",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C6orf89",NA,-0.688,0.14626857428162,"-0.69","0.146",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C8orf88",NA,1.35,0.445756638661008,"1.35","0.446",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C9orf72",NA,2.22,0.438410598421229,"2.22","0.438",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CABIN1",NA,1.22,0.0100227714293335,"1.22","0.010",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CALCOCO2",NA,-0.695,0.120769042302858,"-0.69","0.121",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CAMKK1",NA,0.0355,0.937372474379886,"0.04","0.937",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,0.0953,0.88025127216076,"0.10","0.880",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CASTOR2",NA,0.0624,0.941275774393785,"0.06","0.941",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CBY1",NA,-0.104,0.867828352907362,"-0.10","0.868",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC106",NA,0.588,0.0954852718541063,"0.59","0.095",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC120",NA,0.721,0.635235839838677,"0.72","0.635",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC138",NA,-3.8,0.074254765882832,"-3.80","0.074",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCDC158",NA,0.0635,0.939778980183574,"0.06","0.940",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC18",NA,-0.358,0.568890716312907,"-0.36","0.569",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC186",NA,-0.555,0.0687892739434194,"-0.56","0.069",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC28B",NA,0.134,0.813339651843843,"0.13","0.813",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC66",NA,0.7,0.419244100260797,"0.70","0.419",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC82",NA,1.98,0.426324841994372,"1.98","0.426",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCK",NA,4.92,4.02996718926206e-06,"4.92","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCN1",NA,0.431,0.717603478605547,"0.43","0.718",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN2",NA,0.263,0.907504402601935,"0.26","0.908",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCNQ",NA,1.52,0.438964122305017,"1.52","0.439",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCPG1",NA,-0.725,0.0922963829735227,"-0.72","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD151",NA,0.399,0.390728104099355,"0.40","0.391",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD40",NA,4.75,0.0367470606676773,"4.75","0.037",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD81",NA,0.0322,0.957711422700239,"0.03","0.958",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD84",NA,-6.5,0.00561169651147324,"-6.50","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD99",NA,2.39,0.318220902011335,"2.39","0.318",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,-0.393,0.319347484542393,"-0.39","0.319",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDCA7L",NA,0.196,0.525222641083747,"0.20","0.525",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDK11A",NA,0.18,0.894558494796225,"0.18","0.895",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDKN2A",NA,0.105,0.765023775195828,"0.10","0.765",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZOS",NA,0.233,0.709516533091014,"0.23","0.710",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPW",NA,1.21,0.0410968234363517,"1.21","0.041",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CENPX",NA,0.195,0.735579507060496,"0.20","0.736",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170B",NA,-0.325,0.293507477591313,"-0.32","0.294",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP41",NA,-0.368,0.181588019254676,"-0.37","0.182",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP97",NA,-0.0998,0.864599957764175,"-0.10","0.865",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD4",NA,0.928,0.556358398595789,"0.93","0.556",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHKA","Lipid synthesis",1.88,0.352891841393102,"1.88","0.353",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHPF",NA,1.91,0.369921174849146,"1.91","0.370",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHPF2",NA,0.245,0.881790370160053,"0.24","0.882",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHSY1",NA,-0.00528,0.991081783103965,"-0.01","0.991",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CISD1",NA,0.422,0.13207531453409,"0.42","0.132",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS1B",NA,-0.603,0.135163655014051,"-0.60","0.135",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS2",NA,-0.593,0.10406494768881,"-0.59","0.104",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLK3",NA,-0.161,0.640924565115943,"-0.16","0.641",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLOCK",NA,0.59,0.815894084819381,"0.59","0.816",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLTCL1",NA,0.68,0.570676812691988,"0.68","0.571",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLU",NA,-0.0899,0.819304467178042,"-0.09","0.819",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMTM6",NA,0.355,0.840515742066836,"0.35","0.841",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNBP",NA,0.549,0.632449051287224,"0.55","0.632",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNEP1R1",NA,0.0724,0.967841181682934,"0.07","0.968",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT8",NA,0.19,0.81325607118248,"0.19","0.813",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT9",NA,-0.191,0.725177063990633,"-0.19","0.725",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A1",NA,0.222,0.798329527481889,"0.22","0.798",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A2",NA,0.159,0.86682677517795,"0.16","0.867",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A6",NA,0.284,0.325430447923861,"0.28","0.325",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COLEC12",NA,0.979,0.0148084263897051,"0.98","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COMMD3",NA,0.0279,0.948446151608247,"0.03","0.948",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD5",NA,-0.748,0.595524302776988,"-0.75","0.596",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD8",NA,-0.319,0.631819449029584,"-0.32","0.632",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD9",NA,0.116,0.66717835105146,"0.12","0.667",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ9",NA,0.801,0.0225729087108189,"0.80","0.023",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,0.0317,0.969365460483453,"0.03","0.969",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE8",NA,0.23,0.331942833582884,"0.23","0.332",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRABP2",NA,0.336,0.574300893934193,"0.34","0.574",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRBN",NA,-0.0253,0.965183700426853,"-0.03","0.965",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREM","Lipid synthesis",-5.71,0.010095925329635,"-5.71","0.010",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CRIM1",NA,0.225,0.743023400768673,"0.22","0.743",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRYGD",NA,0.845,0.570849828606471,"0.84","0.571",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CSPG4",NA,1.33,0.0834319754668317,"1.33","0.083",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CSPG5",NA,-2.67,0.22002404734219,"-2.67","0.220",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CUL7",NA,0.542,0.506709539551809,"0.54","0.507",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CWC22",NA,0.467,0.0605871132761197,"0.47","0.061",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,-0.175,0.810810050896814,"-0.17","0.811",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBC1",NA,0.535,0.120340750482806,"0.54","0.120",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYLD",NA,-0.118,0.896032087579931,"-0.12","0.896",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYREN",NA,-2.06,0.0369526816570188,"-2.06","0.037",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYSTM1",NA,0.266,0.926664521656087,"0.27","0.927",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DACT1",NA,1.63,0.178574205429916,"1.63","0.179",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DBP",NA,0.429,0.681402536231847,"0.43","0.681",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCBLD1",NA,1.13,0.381354621857796,"1.13","0.381",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DCTD",NA,-0.629,0.0883616912685894,"-0.63","0.088",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDIT4",NA,-0.0414,0.966447534792775,"-0.04","0.966",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDR2",NA,0.114,0.780062633859114,"0.11","0.780",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX19A",NA,-0.494,0.329904583284194,"-0.49","0.330",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX28",NA,0.177,0.514438516396383,"0.18","0.514",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR2",NA,-0.0438,0.929390758138808,"-0.04","0.929",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6",NA,-4.17,6.71850629925427e-06,"-4.17","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6L",NA,0.214,0.822259701560489,"0.21","0.822",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHDDS",NA,3.87,0.166519059746225,"3.87","0.167",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHRS13",NA,0.863,0.463899860566038,"0.86","0.464",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DKK1",NA,0.67,0.328591291914246,"0.67","0.329",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX1",NA,0.63,0.776178556366069,"0.63","0.776",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX6",NA,6.05,3.69687938739749e-09,"6.05","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DMTN",NA,-3,1.91837039908275e-05,"-3.00","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNA2",NA,0.132,0.814793159672688,"0.13","0.815",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB5",NA,1.84,0.36480757644727,"1.84","0.365",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DNAL4",NA,-0.215,0.573217076131989,"-0.21","0.573",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNLZ",NA,1.14,0.0662434704534781,"1.14","0.066",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DOLK",NA,1.74,0.0617081408019345,"1.74","0.062",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DPH7",NA,-0.805,0.423139418031127,"-0.80","0.423",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DPM3",NA,-0.534,0.136487322405637,"-0.53","0.136",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,0.714,0.58989700785938,"0.71","0.590",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EEF1AKMT1",NA,0.826,0.578116501944034,"0.83","0.578",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EEF1G",NA,-0.596,0.0240183127893096,"-0.60","0.024",TRUE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,1.11,0.178574205429916,"1.11","0.179",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EFR3A","Lipid synthesis",-0.249,0.786234937806489,"-0.25","0.786",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFR3B","Lipid synthesis",0.647,0.810894975307349,"0.65","0.811",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EGLN3",NA,6.15,0.0086417432239676,"6.15","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EGR1",NA,0.867,0.350149518019227,"0.87","0.350",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EHD3",NA,1.07,0.443850486274427,"1.07","0.444",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EIF1",NA,-0.3,0.573217076131989,"-0.30","0.573",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1B",NA,-0.368,0.328990716181578,"-0.37","0.329",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF3C","Translation/Ribosome",6.93,1.33662639743347e-06,"6.93","<0.001",TRUE,TRUE,TRUE,FALSE,"Translation/Ribosome","EIF3C"
"EIF4ENIF1",NA,-0.16,0.667533892956558,"-0.16","0.668",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF5",NA,-0.41,0.136150697429045,"-0.41","0.136",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,0.122,0.926664521656087,"0.12","0.927",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOVL1",NA,2.13,0.409001372291654,"2.13","0.409",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,-0.0263,0.990225179537394,"-0.03","0.990",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENDOD1",NA,0.152,0.757554982028167,"0.15","0.758",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENKD1",NA,0.382,0.529974300036911,"0.38","0.530",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTPD6",NA,0.0722,0.945484517001993,"0.07","0.945",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTR1",NA,5.92,1.89823565504936e-05,"5.92","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA4",NA,0.334,0.20177963687524,"0.33","0.202",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA7",NA,0.553,0.157687919015957,"0.55","0.158",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERAP1",NA,0.46,0.387671190578708,"0.46","0.388",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERBB2",NA,0.981,0.162620294976561,"0.98","0.163",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERC2",NA,0.949,0.310921866374971,"0.95","0.311",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERCC8",NA,1.95,0.27572802563216,"1.95","0.276",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ERP44",NA,0.458,0.114397540840326,"0.46","0.114",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,2.01,0.0576122277986296,"2.01","0.058",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ESRRA",NA,1.06,0.00122320563892032,"1.06","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ETAA1",NA,1.22,0.07621075532791,"1.22","0.076",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EVI5",NA,-1.9,0.00192459875824369,"-1.90","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"F13A1",NA,0.803,0.670922997910735,"0.80","0.671",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F5",NA,1.64,0.00517251664576597,"1.64","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAAP100",NA,0.888,0.390708506634687,"0.89","0.391",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174A",NA,0.758,0.219445874586096,"0.76","0.219",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174B",NA,6.54,2.57031385443473e-05,"6.54","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM199X",NA,-5.51,0.00210027791192407,"-5.51","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM234B",NA,0.221,0.408152623341656,"0.22","0.408",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM3C",NA,0.837,0.0585614383128906,"0.84","0.059",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM89A",NA,-0.14,0.784810095996745,"-0.14","0.785",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FANCE",NA,0.119,0.791539257917282,"0.12","0.792",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAT1",NA,-0.043,0.972111876926261,"-0.04","0.972",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBLIM1",NA,-0.141,0.868700076458787,"-0.14","0.869",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBRSL1",NA,0.431,0.168316713973119,"0.43","0.168",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBXO2",NA,0.569,0.805927342060924,"0.57","0.806",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBXO46",NA,1.31,0.344442080572258,"1.31","0.344",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FDX2",NA,5.96,0.0213658001670535,"5.96","0.021",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FGFR3",NA,0.867,0.528141906275277,"0.87","0.528",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FHL1",NA,0.373,0.727302624821199,"0.37","0.727",FALSE,FALSE,FALSE,FALSE,"NS",NA
