"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"APP",NA,-3.77,1.99491274106917e-09,"-3.77","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARB2A",NA,3.67,9.09072025517192e-09,"3.67","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARF3",NA,-13.1,9.54998882377069e-07,"-13.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARL5B",NA,-8.01,5.3248780793607e-06,"-8.01","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARL6IP1",NA,0.511,0.300340540044698,"0.51","0.300",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARMC7",NA,2.06,0.00193647479339614,"2.06","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ART5",NA,0.522,0.0620593148526859,"0.52","0.062",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ASPRV1",NA,0.834,0.60420412057415,"0.83","0.604",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATAD5",NA,1.27,1.03526524458752e-05,"1.27","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATF3",NA,-2.42,1.23255711253707e-05,"-2.42","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATF4",NA,-2.05,0.00147348012550359,"-2.05","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP5MK",NA,-0.912,0.00215650710991819,"-0.91","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V0D2",NA,-6.4,8.62799042019703e-08,"-6.40","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP6V1D",NA,-1.64,1.6861607680513e-08,"-1.64","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATR",NA,6.53,2.62961814462898e-10,"6.53","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"B3GALNT2",NA,0.554,0.753056226870335,"0.55","0.753",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT5",NA,-2.72,2.06962236403346e-06,"-2.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"B4GALT6",NA,-1.25,0.0846737373798007,"-1.25","0.085",FALSE,TRUE,FALSE,FALSE,"NS",NA
"B9D1",NA,4.3,2.93859072251251e-06,"4.30","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BACE1",NA,-5.64,1.02089340907082e-06,"-5.64","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCL2L12",NA,-1.3,0.0673788166751472,"-1.30","0.067",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BCOR",NA,1.25,1.73614163276454e-05,"1.25","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BIRC2",NA,-0.132,0.764453117589231,"-0.13","0.764",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLM",NA,0.46,0.0145360336335444,"0.46","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,-0.753,0.014555829330085,"-0.75","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BMP2",NA,1.78,0.272929206760535,"1.78","0.273",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMP4",NA,-8.97,5.22946024146811e-08,"-8.97","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BMPR2",NA,-0.289,0.858966155277143,"-0.29","0.859",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BNIP3",NA,3.29,0.00848800103392145,"3.29","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BOD1",NA,0.462,0.418422562380084,"0.46","0.418",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BORCS6",NA,1.36,0.000132154237964318,"1.36","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BPGM",NA,-3.05,1.99491274106917e-09,"-3.05","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BPNT2",NA,0.0336,0.913272668944096,"0.03","0.913",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3",NA,-6.29,8.48891359222657e-08,"-6.29","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BRI3BP",NA,-0.331,0.0826296511668759,"-0.33","0.083",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRWD3",NA,0.714,0.00924403472843533,"0.71","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BTBD9",NA,-0.242,0.926240489841792,"-0.24","0.926",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,5.53,0.0162925604314373,"5.53","0.016",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C1orf159",NA,-2.02,0.0991392157830055,"-2.02","0.099",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C1orf198",NA,0.118,0.720338722513706,"0.12","0.720",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C2CD2L",NA,2.03,5.48943719291516e-05,"2.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C4A",NA,-0.412,0.745984262567565,"-0.41","0.746",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4BPA",NA,-6.36,2.95233332586734e-06,"-6.36","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C6orf89",NA,4.03,4.71513983394319e-09,"4.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C8orf88",NA,-1.32,0.346215132157941,"-1.32","0.346",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C9orf72",NA,3.48,0.120334570489576,"3.48","0.120",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CABIN1",NA,4.8,3.48033399213637e-11,"4.80","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CALCOCO2",NA,-1.63,0.000130586311260939,"-1.63","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CAMKK1",NA,-0.578,0.0416927242309708,"-0.58","0.042",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,-1.69,0.000359993250641316,"-1.69","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CASTOR2",NA,0.0819,0.892875418735453,"0.08","0.893",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CBY1",NA,-0.254,0.546144277233192,"-0.25","0.546",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC106",NA,0.597,0.0325779608757827,"0.60","0.033",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CCDC120",NA,4.69,0.000287178127780668,"4.69","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC138",NA,-1.46,0.38016053183499,"-1.46","0.380",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCDC158",NA,4.96,2.40651659016551e-08,"4.96","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC18",NA,-0.188,0.706910159661372,"-0.19","0.707",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC186",NA,-0.285,0.224652672056188,"-0.28","0.225",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC28B",NA,-0.371,0.342367569455042,"-0.37","0.342",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC66",NA,3.43,4.94746685339854e-05,"3.43","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC82",NA,2.98,0.127464671063745,"2.98","0.127",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCK",NA,-0.919,0.146724917740178,"-0.92","0.147",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN1",NA,-9.69,1.74599448068476e-09,"-9.69","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCN2",NA,-8.22,1.07763192991311e-05,"-8.22","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCNQ",NA,3.09,0.0467779361877977,"3.09","0.047",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCPG1",NA,-1.75,3.44714699243112e-05,"-1.75","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD151",NA,-1.38,0.000824618589891837,"-1.38","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD40",NA,0.605,0.734522335417439,"0.60","0.735",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD81",NA,-0.857,0.0283996421704634,"-0.86","0.028",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CD84",NA,5.41,0.001716793541676,"5.41","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD99",NA,0.971,0.627251740778815,"0.97","0.627",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,0.735,0.0228720270853458,"0.73","0.023",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CDCA7L",NA,1.12,0.000100071214424708,"1.12","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDK11A",NA,-1.01,0.241178100259911,"-1.01","0.241",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDKN2A",NA,-0.0459,0.866157831339192,"-0.05","0.866",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZOS",NA,-1.86,0.000338097577963346,"-1.86","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CENPW",NA,0.431,0.323938751802083,"0.43","0.324",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPX",NA,-0.0569,0.90192500200071,"-0.06","0.902",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170B",NA,0.62,0.0150967751919769,"0.62","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CEP41",NA,0.404,0.0681638580090205,"0.40","0.068",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP97",NA,1.27,0.00228962255982993,"1.27","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHCHD4",NA,-5.61,0.000103346627829356,"-5.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHKA","Lipid synthesis",-0.563,0.743249773518061,"-0.56","0.743",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHPF",NA,-0.341,0.85579749140619,"-0.34","0.856",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHPF2",NA,-3.97,0.000876559192431651,"-3.97","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHSY1",NA,-0.557,0.0472675746889432,"-0.56","0.047",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CISD1",NA,0.992,0.000171701329163056,"0.99","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CKS1B",NA,0.154,0.647879912264397,"0.15","0.648",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS2",NA,0.552,0.0546553816882507,"0.55","0.055",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLK3",NA,0.839,0.00225675399095147,"0.84","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLOCK",NA,2.25,0.192022741170264,"2.25","0.192",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CLTCL1",NA,-6.29,1.17938803918466e-06,"-6.29","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLU",NA,-1.92,8.19967844065559e-07,"-1.92","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CMTM6",NA,0.319,0.803075110252894,"0.32","0.803",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNBP",NA,-4.19,5.50945852638704e-05,"-4.19","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNEP1R1",NA,1.57,0.153416255842428,"1.57","0.153",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CNOT8",NA,5.96,3.60644296929771e-09,"5.96","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNOT9",NA,-1.89,6.68091787010143e-05,"-1.89","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL1A1",NA,-3.45,1.06852267537514e-05,"-3.45","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL1A2",NA,-2.1,0.00195303269100361,"-2.10","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL4A6",NA,0.675,0.00552784166987609,"0.68","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COLEC12",NA,-1.07,0.000619212849553723,"-1.07","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD3",NA,0.365,0.18039041570054,"0.36","0.180",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD5",NA,-1.15,0.274205311549626,"-1.15","0.274",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COMMD8",NA,-0.38,0.444202554552945,"-0.38","0.444",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD9",NA,-0.727,0.000843809371969042,"-0.73","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COQ9",NA,0.474,0.0584312679360753,"0.47","0.058",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,2.12,0.000316048610996282,"2.12","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPNE8",NA,-1.1,1.02051542597298e-05,"-1.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRABP2",NA,-0.928,0.0409903668285769,"-0.93","0.041",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CRBN",NA,3.88,3.2202094949746e-09,"3.88","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CREM","Lipid synthesis",3.06,0.0427665065470099,"3.06","0.043",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CRIM1",NA,-3.64,4.59075580366579e-07,"-3.64","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRYGD",NA,-1.32,0.241444708787946,"-1.32","0.241",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CSPG4",NA,6.33,4.76326417030942e-09,"6.33","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CSPG5",NA,2.04,0.247206402213448,"2.04","0.247",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CUL7",NA,-0.413,0.52368798204321,"-0.41","0.524",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CWC22",NA,0.741,0.000553337678651383,"0.74","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,2.4,8.49832736905188e-05,"2.40","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYBC1",NA,2.88,5.49297444694388e-09,"2.88","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYLD",NA,1.89,0.00237875217611509,"1.89","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYREN",NA,0.443,0.551553580760256,"0.44","0.552",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYSTM1",NA,-5.72,0.00338023993715611,"-5.72","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DACT1",NA,3.23,0.00217512860804072,"3.23","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DBP",NA,0.000749,0.999281990540353,"0.00","0.999",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCBLD1",NA,0.636,0.54591699338708,"0.64","0.546",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTD",NA,-3.9,1.36358396853379e-10,"-3.90","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDIT4",NA,-1.6,0.0104434359517067,"-1.60","0.010",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDR2",NA,-0.899,0.00299777945969284,"-0.90","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX19A",NA,6.12,3.48033399213637e-11,"6.12","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDX28",NA,1.34,3.48110812029561e-06,"1.34","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR2",NA,-2.04,2.93859072251251e-06,"-2.04","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6",NA,-0.875,0.121193623227726,"-0.88","0.121",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6L",NA,0.596,0.358965525989498,"0.60","0.359",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHDDS",NA,2.88,0.196882434065663,"2.88","0.197",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHRS13",NA,4.76,3.66741252190897e-05,"4.76","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DKK1",NA,-1.38,0.0145507664995114,"-1.38","0.015",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DLX1",NA,-0.634,0.696138922792364,"-0.63","0.696",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX6",NA,4.44,4.83504057174572e-08,"4.44","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DMTN",NA,0.513,0.246469718986331,"0.51","0.246",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNA2",NA,5.11,1.78576784667694e-10,"5.11","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNAJB5",NA,-5.69,0.00134307212042754,"-5.69","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNAL4",NA,-0.699,0.0178352792095591,"-0.70","0.018",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNLZ",NA,-2.44,4.2360937861038e-05,"-2.44","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DOLK",NA,5.3,4.75767636705732e-07,"5.30","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPH7",NA,-1.41,0.0737272010708358,"-1.41","0.074",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DPM3",NA,-0.611,0.0344870391097137,"-0.61","0.034",TRUE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,-6.88,1.2353408756176e-06,"-6.88","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1AKMT1",NA,-2.85,0.0136679275368033,"-2.85","0.014",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1G",NA,-0.95,4.72977141254467e-05,"-0.95","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,-0.891,0.178083615878671,"-0.89","0.178",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFR3A","Lipid synthesis",1.9,0.00478920374990568,"1.90","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EFR3B","Lipid synthesis",3.79,0.0421110605004989,"3.79","0.042",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EGLN3",NA,-5,0.00328593579542934,"-5.00","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EGR1",NA,-3.53,8.38191337718985e-05,"-3.53","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EHD3",NA,-4.98,0.000138229694182601,"-4.98","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF1",NA,-1.58,0.000531210729470101,"-1.58","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF1B",NA,-1.24,0.000363052973822624,"-1.24","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF3C","Translation/Ribosome",-7.36,5.56384236465586e-08,"-7.36","<0.001",TRUE,TRUE,TRUE,FALSE,"Translation/Ribosome","EIF3C"
"EIF4ENIF1",NA,0.403,0.132299499003521,"0.40","0.132",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF5",NA,-0.34,0.12088602781731,"-0.34","0.121",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,-3.93,0.000102649114355521,"-3.93","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ELOVL1",NA,-3.51,0.0840085412404178,"-3.51","0.084",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,-4.24,0.000963754878304048,"-4.24","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENDOD1",NA,3.55,7.49711259513928e-09,"3.55","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENKD1",NA,0.047,0.929925238472625,"0.05","0.930",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTPD6",NA,-1.52,0.0265173363415154,"-1.52","0.027",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENTR1",NA,-1.86,0.0339350405382855,"-1.86","0.034",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA4",NA,-1.5,9.16912015036353e-07,"-1.50","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA7",NA,-2.25,7.83737857786544e-07,"-2.25","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERAP1",NA,5.14,6.38713199000426e-10,"5.14","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERBB2",NA,3.02,2.34727699048215e-05,"3.02","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERC2",NA,5.72,3.87985261283196e-07,"5.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERCC8",NA,5.39,0.000812238178301644,"5.39","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERP44",NA,-0.98,0.000253336681797485,"-0.98","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,3.47,0.000213927893208839,"3.47","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ESRRA",NA,0.538,0.0166592561396725,"0.54","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,0.0655,0.913272668944096,"0.07","0.913",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EVI5",NA,1.43,0.00154093274449837,"1.43","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"F13A1",NA,-1.77,0.192962451955505,"-1.77","0.193",FALSE,TRUE,FALSE,FALSE,"NS",NA
"F5",NA,-2.93,5.03388384274413e-07,"-2.93","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAAP100",NA,-3.58,0.000206274691222792,"-3.58","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM174A",NA,-1.36,0.00889331480342398,"-1.36","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM174B",NA,-8.69,5.73335776635536e-08,"-8.69","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM199X",NA,-0.291,0.824367640312693,"-0.29","0.824",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM234B",NA,-1.46,1.21539802861752e-06,"-1.46","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
