"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"CDKN2AIP",NA,0.133,0.999934611520757,"0.13","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDKN2C",NA,0.262,0.999934611520757,"0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDNF",NA,0.144,0.999934611520757,"0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDON",NA,-1.15,0.928217795782644,"-1.15","0.928",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDPF1",NA,0.11,0.999934611520757,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDR2",NA,0.0917,0.999934611520757,"0.09","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDR2L",NA,0.372,0.946334538104276,"0.37","0.946",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDS2",NA,-0.411,0.992029516922845,"-0.41","0.992",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDT1",NA,0.478,0.811446977593049,"0.48","0.811",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDV3",NA,0.613,0.936381938971381,"0.61","0.936",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDX2",NA,-0.0835,0.999934611520757,"-0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDYL",NA,-0.223,0.95519061139072,"-0.22","0.955",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPA",NA,0.271,0.999934611520757,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPB",NA,0.115,0.999934611520757,"0.12","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZ",NA,-0.15,0.999934611520757,"-0.15","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CECR2",NA,0.169,0.999934611520757,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CELF1",NA,-0.217,0.999934611520757,"-0.22","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CELF2",NA,-0.578,0.0342191857103398,"-0.58","0.034",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CELSR2",NA,0.00857,0.999934611520757,"0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEMIP2",NA,0.14,0.999934611520757,"0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENATAC",NA,0.339,0.910876212511042,"0.34","0.911",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPA",NA,-0.016,0.999934611520757,"-0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPB",NA,-0.144,0.999934611520757,"-0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPC",NA,0.0937,0.999934611520757,"0.09","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPE",NA,0.306,0.999934611520757,"0.31","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPF",NA,0.104,0.999934611520757,"0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPH",NA,0.344,0.999934611520757,"0.34","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPI",NA,-0.171,0.999934611520757,"-0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPJ",NA,0.457,0.666921072929426,"0.46","0.667",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPK",NA,0.00629,0.999934611520757,"0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPL",NA,-0.278,0.999934611520757,"-0.28","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPM",NA,-0.297,0.95519061139072,"-0.30","0.955",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPN",NA,-0.223,0.999934611520757,"-0.22","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPO",NA,0.0196,0.999934611520757,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPP",NA,-0.325,0.946334538104276,"-0.32","0.946",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPQ",NA,0.135,0.999934611520757,"0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPS",NA,0.308,0.999934611520757,"0.31","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPT",NA,0.0648,0.999934611520757,"0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPU",NA,0.118,0.999934611520757,"0.12","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPV",NA,0.187,0.999934611520757,"0.19","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP112",NA,0.411,0.951834586574517,"0.41","0.952",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP120",NA,-0.0847,0.999934611520757,"-0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP128",NA,0.259,0.999934611520757,"0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP131",NA,0.327,0.95519061139072,"0.33","0.955",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP135",NA,0.405,0.804684873356693,"0.40","0.805",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP152",NA,0.371,0.999934611520757,"0.37","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP162",NA,0.29,0.999934611520757,"0.29","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP164",NA,0.672,0.484420374606411,"0.67","0.484",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170",NA,0.388,0.826838297140983,"0.39","0.827",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP192",NA,0.0662,0.999934611520757,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP20",NA,0.551,0.728307594808429,"0.55","0.728",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP250",NA,0.207,0.999934611520757,"0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP290",NA,0.608,0.804684873356693,"0.61","0.805",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP350",NA,0.507,0.525723222974681,"0.51","0.526",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP43",NA,0.202,0.999934611520757,"0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP44",NA,0.344,0.926152119988771,"0.34","0.926",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP55",NA,0.383,0.999934611520757,"0.38","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP57",NA,0.243,0.999934611520757,"0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP63",NA,0.035,0.999934611520757,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP68",NA,0.196,0.999934611520757,"0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP76",NA,-1.01,0.999934611520757,"-1.01","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CEP78",NA,0.0419,0.999934611520757,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP83",NA,0.23,0.999934611520757,"0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP85",NA,0.455,0.928217795782644,"0.46","0.928",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP85L",NA,0.465,0.999934611520757,"0.46","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP95",NA,0.189,0.999934611520757,"0.19","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP97",NA,0.0467,0.999934611520757,"0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEPT1",NA,-0.423,0.999934611520757,"-0.42","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CERCAM",NA,0.257,0.999934611520757,"0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CERS1",NA,-1.16,0.999934611520757,"-1.16","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CERS2","Lipid synthesis",-0.303,0.928217795782644,"-0.30","0.928",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CERS5",NA,-0.21,0.999934611520757,"-0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CERS6",NA,-0.143,0.999934611520757,"-0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CERT1",NA,0.129,0.999934611520757,"0.13","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CES2",NA,0.272,0.999934611520757,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CES3",NA,0.271,0.999934611520757,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CETN2",NA,0.27,0.999934611520757,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CETN3",NA,-0.106,0.999934611520757,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP20",NA,-0.0829,0.999934611520757,"-0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP298",NA,0.515,0.427622217864102,"0.52","0.428",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP36",NA,0.529,0.978739125605706,"0.53","0.979",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP410",NA,0.601,0.207503629604868,"0.60","0.208",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP418",NA,-1.1,0.822591978275241,"-1.10","0.823",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CFDP1",NA,0.27,0.999934611520757,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFI",NA,0.00276,0.999934611520757,"0.00","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFL1",NA,0.269,0.887776306129875,"0.27","0.888",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFL2",NA,0.229,0.973202191046999,"0.23","0.973",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CGGBP1",NA,0.261,0.999934611520757,"0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CGN",NA,0.292,0.961048852710628,"0.29","0.961",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHAC1",NA,0.794,0.999934611520757,"0.79","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHAC2",NA,0.247,0.851603075225538,"0.25","0.852",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHAF1A",NA,0.0951,0.999934611520757,"0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHAF1B",NA,-0.166,0.999934611520757,"-0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
