"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"ANGEL1",NA,-0.547,0.999855980822395,"-0.55","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ANKLE2",NA,-0.274,0.999855980822395,"-0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ANXA4",NA,-0.00892,0.999855980822395,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APLP1",NA,0.869,0.999855980822395,"0.87","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APLP2",NA,-0.239,0.999855980822395,"-0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOA1",NA,0.171,0.999855980822395,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOC3",NA,-4.08,0.000213172543372385,"-4.08","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APOE",NA,-0.151,0.999855980822395,"-0.15","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"APOH",NA,1.13,0.999855980822395,"1.13","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"APP",NA,-0.289,0.999855980822395,"-0.29","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARB2A",NA,0.0803,0.999855980822395,"0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARF3",NA,-1.76,0.999855980822395,"-1.76","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ARL5B",NA,6.21,0.00162606279651114,"6.21","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARL6IP1",NA,-1.06,0.787246197212012,"-1.06","0.787",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ARMC7",NA,-0.235,0.999855980822395,"-0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ART5",NA,-4.33,1.64912374580947e-10,"-4.33","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ASPRV1",NA,4.81,0.0944184270724232,"4.81","0.094",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ATAD5",NA,-0.192,0.999855980822395,"-0.19","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATF3",NA,-0.18,0.999855980822395,"-0.18","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATF4",NA,-0.326,0.999855980822395,"-0.33","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATP5MK",NA,-0.38,0.999855980822395,"-0.38","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V0D2",NA,5.59,7.64081518154607e-06,"5.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP6V1D",NA,0.00122,0.999855980822395,"0.00","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATR",NA,0.158,0.999855980822395,"0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B3GALNT2",NA,-0.643,0.999855980822395,"-0.64","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT5",NA,0.0674,0.999855980822395,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT6",NA,-1.73,0.505172373251071,"-1.73","0.505",FALSE,TRUE,FALSE,FALSE,"NS",NA
"B9D1",NA,-5.03,6.68775590923993e-06,"-5.03","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BACE1",NA,0.395,0.999855980822395,"0.40","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BCL2L12",NA,6.41,5.57006062442005e-07,"6.41","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCOR",NA,-0.241,0.999855980822395,"-0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BIRC2",NA,-0.0319,0.999855980822395,"-0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLM",NA,0.0409,0.999855980822395,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,-0.256,0.999855980822395,"-0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BMP2",NA,-3.73,0.58479490424399,"-3.73","0.585",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMP4",NA,1.43,0.999855980822395,"1.43","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMPR2",NA,0.649,0.999855980822395,"0.65","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BNIP3",NA,-4.5,0.0187393850530589,"-4.50","0.019",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BOD1",NA,-0.409,0.999855980822395,"-0.41","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BORCS6",NA,0.0415,0.999855980822395,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPGM",NA,-0.132,0.999855980822395,"-0.13","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPNT2",NA,-0.466,0.999855980822395,"-0.47","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3",NA,-0.361,0.999855980822395,"-0.36","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3BP",NA,0.021,0.999855980822395,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRWD3",NA,-0.0105,0.999855980822395,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BTBD9",NA,3.74,0.999855980822395,"3.74","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,-2.27,0.999855980822395,"-2.27","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C1orf159",NA,1.53,0.999855980822395,"1.53","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C1orf198",NA,-0.133,0.999855980822395,"-0.13","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C2CD2L",NA,-0.395,0.999855980822395,"-0.40","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4A",NA,-0.654,0.999855980822395,"-0.65","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4BPA",NA,-0.732,0.999855980822395,"-0.73","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C6orf89",NA,-0.179,0.999855980822395,"-0.18","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C8orf88",NA,2.24,0.999855980822395,"2.24","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C9orf72",NA,-3.91,0.999855980822395,"-3.91","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CABIN1",NA,-0.156,0.999855980822395,"-0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CALCOCO2",NA,0.171,0.999855980822395,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CAMKK1",NA,-0.176,0.999855980822395,"-0.18","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,-0.184,0.999855980822395,"-0.18","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CASTOR2",NA,2.95,0.000354143139704911,"2.95","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CBY1",NA,0.212,0.999855980822395,"0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC106",NA,-0.261,0.999855980822395,"-0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC120",NA,0.731,0.999855980822395,"0.73","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC138",NA,-0.543,0.999855980822395,"-0.54","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC158",NA,-0.316,0.999855980822395,"-0.32","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC18",NA,0.23,0.999855980822395,"0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC186",NA,-0.0113,0.999855980822395,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC28B",NA,-0.136,0.999855980822395,"-0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC66",NA,-0.694,0.999855980822395,"-0.69","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC82",NA,-0.359,0.999855980822395,"-0.36","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCK",NA,0.247,0.999855980822395,"0.25","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN1",NA,0.445,0.999855980822395,"0.44","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN2",NA,-0.241,0.999855980822395,"-0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCNQ",NA,-1.55,0.999855980822395,"-1.55","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCPG1",NA,0.102,0.999855980822395,"0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD151",NA,0.0536,0.999855980822395,"0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD40",NA,-0.215,0.999855980822395,"-0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD81",NA,0.256,0.999855980822395,"0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD84",NA,-5.46,0.0391236684173187,"-5.46","0.039",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD99",NA,-6.35,0.0568925079075106,"-6.35","0.057",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,0.0107,0.999855980822395,"0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDCA7L",NA,-0.358,0.999855980822395,"-0.36","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDK11A",NA,0.458,0.999855980822395,"0.46","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDKN2A",NA,0.0828,0.999855980822395,"0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZOS",NA,-0.074,0.999855980822395,"-0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPW",NA,-1.36,0.0918299495012004,"-1.36","0.092",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CENPX",NA,-0.0116,0.999855980822395,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170B",NA,0.0662,0.999855980822395,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP41",NA,-0.168,0.999855980822395,"-0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP97",NA,-0.54,0.999855980822395,"-0.54","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD4",NA,3.7,0.0944184270724232,"3.70","0.094",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHKA","Lipid synthesis",5.58,0.0391236684173187,"5.58","0.039",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CHPF",NA,4.79,0.182956413138749,"4.79","0.183",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHPF2",NA,2.58,0.477032020995389,"2.58","0.477",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHSY1",NA,-0.255,0.999855980822395,"-0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CISD1",NA,-0.053,0.999855980822395,"-0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS1B",NA,-0.14,0.999855980822395,"-0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS2",NA,-0.112,0.999855980822395,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLK3",NA,0.129,0.999855980822395,"0.13","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLOCK",NA,0.0191,0.999855980822395,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLTCL1",NA,5.85,3.88110663938319e-05,"5.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLU",NA,-0.229,0.999855980822395,"-0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMTM6",NA,-5.9,0.000943614971068779,"-5.90","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNBP",NA,-1.16,0.999855980822395,"-1.16","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CNEP1R1",NA,-0.107,0.999855980822395,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT8",NA,0.108,0.999855980822395,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT9",NA,0.0252,0.999855980822395,"0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A1",NA,0.214,0.999855980822395,"0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A2",NA,0.972,0.999855980822395,"0.97","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A6",NA,-0.0491,0.999855980822395,"-0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COLEC12",NA,-0.0657,0.999855980822395,"-0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD3",NA,-0.0462,0.999855980822395,"-0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD5",NA,0.114,0.999855980822395,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD8",NA,0.403,0.999855980822395,"0.40","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD9",NA,0.108,0.999855980822395,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ9",NA,0.273,0.999855980822395,"0.27","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,-0.211,0.999855980822395,"-0.21","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE8",NA,-0.164,0.999855980822395,"-0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRABP2",NA,-0.974,0.787246197212012,"-0.97","0.787",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRBN",NA,-0.284,0.999855980822395,"-0.28","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREM","Lipid synthesis",-2.7,0.999855980822395,"-2.70","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CRIM1",NA,0.0313,0.999855980822395,"0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRYGD",NA,-0.252,0.999855980822395,"-0.25","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CSPG4",NA,0.0175,0.999855980822395,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CSPG5",NA,-5.54,0.0834526362212322,"-5.54","0.083",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CUL7",NA,0.24,0.999855980822395,"0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CWC22",NA,0.00797,0.999855980822395,"0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,0.471,0.999855980822395,"0.47","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBC1",NA,0.042,0.999855980822395,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYLD",NA,0.0523,0.999855980822395,"0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYREN",NA,-0.101,0.999855980822395,"-0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYSTM1",NA,1.01,0.999855980822395,"1.01","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DACT1",NA,-0.299,0.999855980822395,"-0.30","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DBP",NA,-0.199,0.999855980822395,"-0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCBLD1",NA,-2.43,0.52040283317952,"-2.43","0.520",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DCTD",NA,0.0232,0.999855980822395,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDIT4",NA,-0.516,0.999855980822395,"-0.52","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDR2",NA,-0.237,0.999855980822395,"-0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX19A",NA,0.117,0.999855980822395,"0.12","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX28",NA,-0.199,0.999855980822395,"-0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR2",NA,-0.194,0.999855980822395,"-0.19","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6",NA,-0.0323,0.999855980822395,"-0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6L",NA,-0.581,0.999855980822395,"-0.58","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHDDS",NA,-3.18,0.999855980822395,"-3.18","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHRS13",NA,0.0279,0.999855980822395,"0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DKK1",NA,-1.45,0.297155051531247,"-1.45","0.297",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DLX1",NA,-5.16,0.0502441684662416,"-5.16","0.050",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DLX6",NA,-0.242,0.999855980822395,"-0.24","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMTN",NA,-0.322,0.999855980822395,"-0.32","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNA2",NA,0.104,0.999855980822395,"0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB5",NA,1.23,0.999855980822395,"1.23","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DNAL4",NA,0.183,0.999855980822395,"0.18","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNLZ",NA,-5.42,1.92980756483389e-08,"-5.42","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DOLK",NA,-0.165,0.999855980822395,"-0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DPH7",NA,-0.101,0.999855980822395,"-0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DPM3",NA,0.474,0.999855980822395,"0.47","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,2.17,0.749993112335702,"2.17","0.750",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EEF1AKMT1",NA,7.46,2.77633907671671e-05,"7.46","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1G",NA,0.173,0.999855980822395,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,-0.356,0.999855980822395,"-0.36","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFR3A","Lipid synthesis",0.0691,0.999855980822395,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFR3B","Lipid synthesis",-3.81,0.940935833474428,"-3.81","0.941",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EGLN3",NA,5.31,0.0513613826117043,"5.31","0.051",FALSE,TRUE,FALSE,FALSE,"NS",NA
"EGR1",NA,-0.452,0.999855980822395,"-0.45","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EHD3",NA,0.76,0.999855980822395,"0.76","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1",NA,-0.135,0.999855980822395,"-0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1B",NA,-0.0585,0.999855980822395,"-0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF3C","Translation/Ribosome",-0.998,0.999855980822395,"-1.00","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF4ENIF1",NA,-0.112,0.999855980822395,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF5",NA,-0.2,0.999855980822395,"-0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,-1.59,0.999855980822395,"-1.59","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL1",NA,5.16,0.366877456736587,"5.16","0.367",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,0.226,0.999855980822395,"0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENDOD1",NA,0.0296,0.999855980822395,"0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENKD1",NA,-0.426,0.999855980822395,"-0.43","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTPD6",NA,-0.232,0.999855980822395,"-0.23","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTR1",NA,0.728,0.999855980822395,"0.73","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA4",NA,0.164,0.999855980822395,"0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA7",NA,-0.0491,0.999855980822395,"-0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERAP1",NA,0.0387,0.999855980822395,"0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERBB2",NA,-0.0598,0.999855980822395,"-0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERC2",NA,-0.321,0.999855980822395,"-0.32","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERCC8",NA,-0.864,0.999855980822395,"-0.86","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERP44",NA,-0.111,0.999855980822395,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,0.187,0.999855980822395,"0.19","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ESRRA",NA,0.0344,0.999855980822395,"0.03","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,-0.0976,0.999855980822395,"-0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EVI5",NA,0.0166,0.999855980822395,"0.02","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"F13A1",NA,1.38,0.999855980822395,"1.38","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"F5",NA,-0.645,0.999855980822395,"-0.64","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAAP100",NA,-0.41,0.999855980822395,"-0.41","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174A",NA,-4.29,1.01673279934005e-06,"-4.29","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM174B",NA,7.23,8.28853816170763e-06,"7.23","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM199X",NA,3.96,0.059026367896004,"3.96","0.059",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FAM234B",NA,0.175,0.999855980822395,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM3C",NA,-0.662,0.999855980822395,"-0.66","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM89A",NA,-0.257,0.999855980822395,"-0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FANCE",NA,-0.0587,0.999855980822395,"-0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAT1",NA,-5.52,1.29256341681302e-05,"-5.52","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FBLIM1",NA,-1.2,0.79737070958167,"-1.20","0.797",FALSE,TRUE,FALSE,FALSE,"NS",NA
"FBRSL1",NA,0.141,0.999855980822395,"0.14","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBXO2",NA,0.951,0.999855980822395,"0.95","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FBXO46",NA,-3.78,0.0433035743666503,"-3.78","0.043",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FDX2",NA,3.33,0.999855980822395,"3.33","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
