"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"AKAP7",NA,-0.316,0.906116597584641,"-0.32","0.906",FALSE,FALSE,FALSE,FALSE,"NS",NA
"AKIRIN2",NA,1.7,0.000733238458622079,"1.70","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ALDH18A1",NA,-0.0669,0.909372078084113,"-0.07","0.909",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ALDH1L2",NA,0.618,0.0074445309131742,"0.62","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ALG1","N-glycans",-0.00176,0.997066029617294,"-0.00","0.997",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ALKBH8",NA,0.37,0.893611440503193,"0.37","0.894",FALSE,FALSE,FALSE,FALSE,"NS",NA
"AMFR",NA,1.18,2.28120006414822e-05,"1.18","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"AMMECR1",NA,-1.14,0.253287632833099,"-1.14","0.253",FALSE,TRUE,FALSE,FALSE,"NS",NA
"AMOT",NA,1.07,0.00352466513785835,"1.07","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"AMOTL1",NA,1.29,0.000188013790835387,"1.29","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ANAPC16",NA,0.797,0.0143533103818186,"0.80","0.014",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ANAPC4",NA,0.196,0.478296354454277,"0.20","0.478",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ANGEL1",NA,-2.92,0.00287963349055063,"-2.92","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ANKLE2",NA,1.4,2.36748770883767e-05,"1.40","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ANXA4",NA,-0.875,0.000172616301159715,"-0.88","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"APLP1",NA,-8.98,1.57290194542988e-06,"-8.98","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APLP2",NA,-3.93,8.68852333703493e-09,"-3.93","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APOA1",NA,-2.07,3.31053314376323e-05,"-2.07","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APOC3",NA,-3.89,4.56980171143052e-05,"-3.89","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APOE",NA,-2.81,1.14714767482763e-06,"-2.81","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APOH",NA,-7.82,1.86005642515944e-07,"-7.82","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"APP",NA,-3.37,1.59952025791063e-08,"-3.37","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARB2A",NA,0.959,0.0169576339366618,"0.96","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ARF3",NA,-10.2,3.62748975487439e-05,"-10.20","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARL5B",NA,0.646,0.683910998454186,"0.65","0.684",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARL6IP1",NA,-1.56,0.00524370280250779,"-1.56","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ARMC7",NA,3.21,6.3404920160601e-05,"3.21","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ART5",NA,-0.0685,0.851782367923659,"-0.07","0.852",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ASPRV1",NA,4.77,0.00669419964199689,"4.77","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATAD5",NA,1,0.000245838087616117,"1.00","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATF3",NA,-0.628,0.174770185827141,"-0.63","0.175",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATF4",NA,-1.98,0.0033342853037604,"-1.98","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP5MK",NA,-1.01,0.00166836703909225,"-1.01","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP6V0D2",NA,-6.69,8.65105107274903e-08,"-6.69","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP6V1D",NA,-0.833,0.000121576461539176,"-0.83","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATR",NA,-0.198,0.75411969080458,"-0.20","0.754",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B3GALNT2",NA,-1.51,0.419332877976392,"-1.51","0.419",FALSE,TRUE,FALSE,FALSE,"NS",NA
"B4GALT5",NA,-2.73,4.35062294580416e-06,"-2.73","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"B4GALT6",NA,-0.756,0.351298224620528,"-0.76","0.351",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B9D1",NA,-0.315,0.699828205005148,"-0.32","0.700",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BACE1",NA,-4.62,2.34174663998469e-05,"-4.62","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCL2L12",NA,-0.269,0.762757718489368,"-0.27","0.763",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BCOR",NA,1.39,1.07632685645728e-05,"1.39","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BIRC2",NA,5.04,1.69237719453789e-09,"5.04","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BLM",NA,0.58,0.00524993053738634,"0.58","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,0.529,0.102389679648433,"0.53","0.102",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BMP2",NA,-1.88,0.291976045854797,"-1.88","0.292",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMP4",NA,-5.95,1.80448301878577e-05,"-5.95","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BMPR2",NA,0.225,0.908482000199407,"0.22","0.908",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BNIP3",NA,-0.64,0.657400297896611,"-0.64","0.657",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BOD1",NA,2.12,0.00139855570008751,"2.12","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BORCS6",NA,2.01,3.75522155257405e-06,"2.01","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BPGM",NA,0.306,0.307835202519298,"0.31","0.308",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPNT2",NA,-1.28,0.000197527001599157,"-1.28","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BRI3",NA,-6.19,1.90231270001954e-07,"-6.19","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BRI3BP",NA,-1.41,1.26485099981881e-06,"-1.41","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BRWD3",NA,1.09,0.000619992475987013,"1.09","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BTBD9",NA,-1.71,0.518337424006303,"-1.71","0.518",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,-2.99,0.223641836547601,"-2.99","0.224",FALSE,TRUE,FALSE,FALSE,"NS",NA
"C1orf159",NA,-3.07,0.0236099327705493,"-3.07","0.024",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C1orf198",NA,1.43,0.000235239501393254,"1.43","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C2CD2L",NA,0.687,0.120004741538615,"0.69","0.120",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4A",NA,-7.73,5.85438225418017e-06,"-7.73","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C4BPA",NA,-3.7,0.0014119024156134,"-3.70","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C6orf89",NA,0.0346,0.945269639321636,"0.03","0.945",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C8orf88",NA,3.8,0.0141375809922098,"3.80","0.014",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C9orf72",NA,-2.69,0.278949402705338,"-2.69","0.279",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CABIN1",NA,0.06,0.889491687897147,"0.06","0.889",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CALCOCO2",NA,-1.35,0.00130145948179603,"-1.35","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CAMKK1",NA,-0.0516,0.893064081621966,"-0.05","0.893",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,0.503,0.267638672176988,"0.50","0.268",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CASTOR2",NA,-0.742,0.209968262661906,"-0.74","0.210",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CBY1",NA,1.5,0.00178524224617077,"1.50","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC106",NA,1.51,4.22050505035664e-05,"1.51","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC120",NA,4.67,0.000555131626979931,"4.67","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC138",NA,4.73,0.0102976002065429,"4.73","0.010",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC158",NA,-5.35,1.48401308464805e-08,"-5.35","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC18",NA,0.24,0.677544637845688,"0.24","0.678",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC186",NA,1.51,6.46176857455688e-06,"1.51","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC28B",NA,0.997,0.0203225792895736,"1.00","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CCDC66",NA,3.84,2.94747933500236e-05,"3.84","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC82",NA,-5.3,0.0150580181387842,"-5.30","0.015",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCK",NA,-0.146,0.861360033035122,"-0.15","0.861",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCN1",NA,-9.47,5.77501710634661e-09,"-9.47","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCN2",NA,-7.05,0.000112565757982858,"-7.05","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCNQ",NA,1.44,0.408426305713825,"1.44","0.408",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCPG1",NA,-1.06,0.00572770192616938,"-1.06","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD151",NA,-2.61,1.98890792541845e-06,"-2.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD40",NA,-4.4,0.0174530605551706,"-4.40","0.017",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD81",NA,-1.83,0.000172616301159715,"-1.83","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD84",NA,0.298,0.889116221864651,"0.30","0.889",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD99",NA,1.76,0.418638331283044,"1.76","0.419",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,2.12,4.31986689069103e-06,"2.12","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDCA7L",NA,1.15,0.00013975661997708,"1.15","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDK11A",NA,-5.75,4.57987258949439e-06,"-5.75","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDKN2A",NA,0.578,0.031774004596092,"0.58","0.032",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZOS",NA,-0.618,0.209232790519352,"-0.62","0.209",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPW",NA,-1.23,0.0113429034461984,"-1.23","0.011",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CENPX",NA,0.63,0.159206149890638,"0.63","0.159",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170B",NA,1.71,2.85191587194966e-06,"1.71","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CEP41",NA,1.45,5.16776488966906e-06,"1.45","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CFAP97",NA,1.92,0.000102945916357772,"1.92","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHCHD4",NA,-1.88,0.148672287417841,"-1.88","0.149",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHKA","Lipid synthesis",-0.0225,0.991515697340625,"-0.02","0.992",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHPF",NA,0.715,0.731934122973171,"0.71","0.732",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHPF2",NA,-0.709,0.571389251749477,"-0.71","0.571",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHSY1",NA,-1.59,2.70810701162223e-05,"-1.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CISD1",NA,0.415,0.086045078580742,"0.41","0.086",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS1B",NA,2.05,6.90727591582253e-06,"2.05","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CKS2",NA,1.64,2.59805694649966e-05,"1.64","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLK3",NA,1.33,6.49953176387506e-05,"1.33","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLOCK",NA,-6.27,0.00192622256679355,"-6.27","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLTCL1",NA,-4.67,7.46324437192418e-05,"-4.67","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLU",NA,-1.1,0.000667806121889057,"-1.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CMTM6",NA,-5.31,0.000285347403791147,"-5.31","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNBP",NA,-8.16,2.72582788352481e-08,"-8.16","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNEP1R1",NA,-2.88,0.0183545851237307,"-2.88","0.018",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNOT8",NA,0.326,0.617901417124719,"0.33","0.618",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT9",NA,-1.05,0.0144789789571375,"-1.05","0.014",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL1A1",NA,-3.85,6.13345373229334e-06,"-3.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL1A2",NA,-1.2,0.07583294012456,"-1.20","0.076",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COL4A6",NA,1.19,7.60421685960284e-05,"1.19","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COLEC12",NA,-0.733,0.0165442539414068,"-0.73","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COMMD3",NA,0.474,0.109814476279444,"0.47","0.110",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD5",NA,-0.586,0.643039953247853,"-0.59","0.643",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD8",NA,0.44,0.427056988524718,"0.44","0.427",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD9",NA,0.0873,0.715611835580872,"0.09","0.716",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ9",NA,0.0686,0.832406258858389,"0.07","0.832",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,1.72,0.00330313067952615,"1.72","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPNE8",NA,-1.02,4.88718950624273e-05,"-1.02","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRABP2",NA,-3.98,9.99389872518037e-08,"-3.98","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRBN",NA,0.416,0.289460699643886,"0.42","0.289",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREM","Lipid synthesis",3.2,0.0512514791380217,"3.20","0.051",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CRIM1",NA,-4.34,8.65105107274903e-08,"-4.34","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRYGD",NA,0.274,0.852391080493114,"0.27","0.852",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CSPG4",NA,7.77,7.09694824348456e-10,"7.77","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CSPG5",NA,-2.01,0.302440094286706,"-2.01","0.302",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CUL7",NA,-4.77,9.00221804733538e-07,"-4.77","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CWC22",NA,0.526,0.0127628742980884,"0.53","0.013",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,4.61,5.95497040276089e-08,"4.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYBC1",NA,0.0794,0.824608562944649,"0.08","0.825",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYLD",NA,-1.5,0.018535162515848,"-1.50","0.019",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYREN",NA,4,3.61086323261597e-05,"4.00","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYSTM1",NA,-3.09,0.118499897675645,"-3.09","0.118",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DACT1",NA,4.88,9.6666887186882e-05,"4.88","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DBP",NA,4.97,4.91106726040581e-06,"4.97","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCBLD1",NA,0.215,0.875576624582758,"0.21","0.876",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTD",NA,-0.459,0.143964555762499,"-0.46","0.144",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDIT4",NA,0.688,0.302440094286706,"0.69","0.302",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDR2",NA,-1.72,1.16141416559865e-05,"-1.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDX19A",NA,0.415,0.361151705764336,"0.41","0.361",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX28",NA,-0.118,0.638665727984462,"-0.12","0.639",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR2",NA,-1.21,0.00118747722531079,"-1.21","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6",NA,5.72,1.59258273108634e-08,"5.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6L",NA,1.28,0.0689110166328226,"1.28","0.069",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHDDS",NA,-0.0771,0.979696755097371,"-0.08","0.980",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS13",NA,6.14,4.35062294580416e-06,"6.14","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DKK1",NA,0.0159,0.983514415237347,"0.02","0.984",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX1",NA,0.855,0.643096110771766,"0.85","0.643",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLX6",NA,-0.509,0.358729835237349,"-0.51","0.359",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMTN",NA,4.83,6.88373947114047e-09,"4.83","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNA2",NA,0.488,0.250178721930988,"0.49","0.250",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB5",NA,0.81,0.68002833029644,"0.81","0.680",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAL4",NA,-0.0584,0.879061766865117,"-0.06","0.879",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNLZ",NA,-2.09,0.000378050012220312,"-2.09","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DOLK",NA,5.79,2.77147757783186e-07,"5.79","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPH7",NA,-2.06,0.0189371028087207,"-2.06","0.019",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPM3",NA,-0.992,0.00278726998061684,"-0.99","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,-4.65,0.000194169509462992,"-4.65","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1AKMT1",NA,-5.85,6.63002390881398e-05,"-5.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1G",NA,-0.325,0.111197790932331,"-0.32","0.111",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,-0.637,0.394194622755321,"-0.64","0.394",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFR3A","Lipid synthesis",-1.77,0.0123971897323545,"-1.77","0.012",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EFR3B","Lipid synthesis",-7.02,0.00135292325414514,"-7.02","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EGLN3",NA,-4.01,0.022015306955396,"-4.01","0.022",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EGR1",NA,-4.37,1.71104055737113e-05,"-4.37","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EHD3",NA,-4.12,0.00142230189460968,"-4.12","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF1",NA,-0.265,0.574415555063414,"-0.26","0.574",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1B",NA,0.874,0.00968286016735179,"0.87","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"EIF3C","Translation/Ribosome",-0.0417,0.970640525077211,"-0.04","0.971",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF4ENIF1",NA,1.4,6.98802712831153e-05,"1.40","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF5",NA,0.972,0.000339774995282004,"0.97","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,-8.17,2.52930650059457e-08,"-8.17","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ELOVL1",NA,-2.62,0.242305762495427,"-2.62","0.242",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,-3.63,0.00553623399139044,"-3.63","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENDOD1",NA,-0.303,0.441966555268531,"-0.30","0.442",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENKD1",NA,1.06,0.0378894824436711,"1.06","0.038",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENTPD6",NA,0.106,0.90660209090403,"0.11","0.907",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENTR1",NA,-4.8,3.60919170252839e-05,"-4.80","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA4",NA,-1.56,1.10957962948954e-06,"-1.56","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA7",NA,-2.2,2.12344223967992e-06,"-2.20","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERAP1",NA,-0.318,0.514349528540221,"-0.32","0.514",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERBB2",NA,-3.18,2.78745135750818e-05,"-3.18","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERC2",NA,5.25,2.35798252328577e-06,"5.25","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERCC8",NA,1.03,0.535198940430284,"1.03","0.535",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ERP44",NA,-1.55,3.59404722492806e-06,"-1.55","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERRFI1",NA,4.76,1.61430189786355e-05,"4.76","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ESRRA",NA,-0.0869,0.751001150395543,"-0.09","0.751",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,-0.111,0.876279864420206,"-0.11","0.876",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EVI5",NA,2.81,3.05635617436269e-06,"2.81","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"F13A1",NA,-3.65,0.0160295388460679,"-3.65","0.016",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"F5",NA,-4.85,1.46816957953814e-09,"-4.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAAP100",NA,-0.209,0.845359553806916,"-0.21","0.845",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174A",NA,-1.19,0.0294430245252926,"-1.19","0.029",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM174B",NA,-7.09,1.62678694481213e-06,"-7.09","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM199X",NA,3.12,0.0190965155129483,"3.12","0.019",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM234B",NA,-1.46,2.64875024636997e-06,"-1.46","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM3C",NA,-0.818,0.0266214639656611,"-0.82","0.027",TRUE,FALSE,FALSE,FALSE,"NS",NA
