"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"ARF3",NA,-2.05,0.246242357041812,"-2.05","0.246",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ARL5B",NA,-1.81,0.147646464163953,"-1.81","0.148",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ARL6IP1",NA,0.841,0.0771984185522178,"0.84","0.077",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ARMC7",NA,1,0.0885680778004903,"1.00","0.089",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ART5",NA,0.02,0.947703827181679,"0.02","0.948",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ASPRV1",NA,-0.687,0.656057705487184,"-0.69","0.656",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ATAD5",NA,-0.699,0.00315138916732097,"-0.70","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATF3",NA,-1.79,0.000529034445453003,"-1.79","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATF4",NA,-1.58,0.00895154981714736,"-1.58","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ATP5MK",NA,-0.662,0.0165231348110431,"-0.66","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATP6V0D2",NA,-1.15,0.112543266297752,"-1.15","0.113",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ATP6V1D",NA,-0.592,0.00169377910012748,"-0.59","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ATR",NA,6.6,3.7694352251485e-10,"6.60","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"B3GALNT2",NA,4.14,0.0135759985275323,"4.14","0.014",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"B4GALT5",NA,0.63,0.110473558757154,"0.63","0.110",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B4GALT6",NA,0.437,0.535899448574537,"0.44","0.536",FALSE,FALSE,FALSE,FALSE,"NS",NA
"B9D1",NA,4.59,2.75510684087363e-06,"4.59","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BACE1",NA,-1.64,0.0375803008761783,"-1.64","0.038",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCL2L12",NA,4.85,3.01878050743071e-06,"4.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BCOR",NA,-0.35,0.108655663837481,"-0.35","0.109",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BIRC2",NA,-0.305,0.44591495857339,"-0.30","0.446",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BLM",NA,-0.542,0.00492838426251791,"-0.54","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BLOC1S4",NA,-1.38,0.000275050838314117,"-1.38","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BMP2",NA,-2.07,0.181223032775113,"-2.07","0.181",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMP4",NA,-1.76,0.072023564046905,"-1.76","0.072",FALSE,TRUE,FALSE,FALSE,"NS",NA
"BMPR2",NA,3.61,0.0150464110024065,"3.61","0.015",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BNIP3",NA,3.81,0.00316234549215927,"3.81","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BOD1",NA,-1.32,0.0199070832705275,"-1.32","0.020",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BORCS6",NA,-0.406,0.155397941867726,"-0.41","0.155",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BPGM",NA,-2.97,5.2701349194092e-09,"-2.97","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BPNT2",NA,0.268,0.307937130839776,"0.27","0.308",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3",NA,-0.184,0.805379895417762,"-0.18","0.805",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BRI3BP",NA,0.71,0.00116454587522121,"0.71","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"BRWD3",NA,-1.1,0.000558538207788839,"-1.10","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"BTBD9",NA,-0.27,0.910222876072107,"-0.27","0.910",FALSE,FALSE,FALSE,FALSE,"NS",NA
"BTN2A3P",NA,0.696,0.755814623795277,"0.70","0.756",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C1orf159",NA,-0.671,0.577441663714824,"-0.67","0.577",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C1orf198",NA,-0.826,0.00964694240521771,"-0.83","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"C2CD2L",NA,-0.102,0.805179696801481,"-0.10","0.805",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C4A",NA,7.34,1.26350690296851e-05,"7.34","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C4BPA",NA,-0.743,0.434751606328649,"-0.74","0.435",FALSE,FALSE,FALSE,FALSE,"NS",NA
"C6orf89",NA,4.61,9.48088095601856e-10,"4.61","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C8orf88",NA,-4.85,0.00173153238468247,"-4.85","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"C9orf72",NA,0.646,0.774825580620332,"0.65","0.775",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CABIN1",NA,3.43,6.3070548730624e-09,"3.43","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CALCOCO2",NA,0.907,0.0123827640971041,"0.91","0.012",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CAMKK1",NA,-0.666,0.0187453452543388,"-0.67","0.019",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CARMIL2",NA,-1.87,0.000308876893276534,"-1.87","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CASTOR2",NA,2.87,7.21163094037685e-05,"2.87","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CBY1",NA,-0.926,0.0235356971928157,"-0.93","0.024",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CCDC106",NA,-1.27,0.000283925943081447,"-1.27","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC120",NA,-0.469,0.671705460065244,"-0.47","0.672",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC138",NA,2.29,0.147477532791192,"2.29","0.147",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCDC158",NA,4.7,7.58170047059644e-08,"4.70","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC18",NA,-0.235,0.614712278369776,"-0.23","0.615",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CCDC186",NA,-0.781,0.00239567659845862,"-0.78","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CCDC28B",NA,-1.28,0.00259871080040435,"-1.28","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCDC66",NA,-1.24,0.0611402315414337,"-1.24","0.061",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCDC82",NA,1.33,0.485791564349665,"1.33","0.486",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCK",NA,-5.39,1.52562354624606e-07,"-5.39","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CCN1",NA,-1.18,0.147113507579985,"-1.18","0.147",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCN2",NA,-1.27,0.354036247688623,"-1.27","0.354",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCNQ",NA,1.03,0.492970565487115,"1.03","0.493",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CCPG1",NA,0.427,0.185277337911879,"0.43","0.185",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD151",NA,-0.227,0.527805524651104,"-0.23","0.528",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD40",NA,-5.52,0.00248715389188536,"-5.52","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD81",NA,-0.686,0.0662610915106357,"-0.69","0.066",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CD84",NA,5.97,0.00102662645915156,"5.97","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CD99",NA,-3.45,0.0644729144509382,"-3.45","0.064",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CDC42EP1",NA,-0.32,0.29398263116151,"-0.32","0.294",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CDCA7L",NA,-0.556,0.0197242435660974,"-0.56","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CDK11A",NA,5.45,8.98743176188866e-06,"5.45","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CDKN2A",NA,-0.602,0.0150778506997658,"-0.60","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CEBPZOS",NA,-1.02,0.022466229013508,"-1.02","0.022",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CENPW",NA,-0.454,0.277357140024523,"-0.45","0.277",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CENPX",NA,-0.782,0.0507374767500591,"-0.78","0.051",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP170B",NA,-0.421,0.079131612549231,"-0.42","0.079",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CEP41",NA,-0.291,0.169308019480987,"-0.29","0.169",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CFAP97",NA,-0.604,0.102854586988082,"-0.60","0.103",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD4",NA,-0.901,0.435978391897298,"-0.90","0.436",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHKA","Lipid synthesis",3.49,0.0287862110364651,"3.49","0.029",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CHPF",NA,1.77,0.274678047125562,"1.77","0.275",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHPF2",NA,-1.02,0.318602674774886,"-1.02","0.319",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHSY1",NA,0.922,0.00250686442437244,"0.92","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CISD1",NA,0.0808,0.716577270481909,"0.08","0.717",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKS1B",NA,-0.846,0.0102371956214069,"-0.85","0.010",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CKS2",NA,-0.355,0.19461565954397,"-0.35","0.195",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLK3",NA,-0.502,0.0432176147977346,"-0.50","0.043",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLOCK",NA,7.53,0.000425976290078964,"7.53","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLTCL1",NA,-0.929,0.284583982840552,"-0.93","0.285",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLU",NA,-0.304,0.234444901025746,"-0.30","0.234",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMTM6",NA,-0.331,0.780274951797747,"-0.33","0.780",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNBP",NA,-2.58,0.00395871550503894,"-2.58","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNEP1R1",NA,-0.425,0.698107377630347,"-0.42","0.698",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT8",NA,5.64,1.1556919637239e-08,"5.64","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CNOT9",NA,-0.861,0.0249298333020574,"-0.86","0.025",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COL1A1",NA,0.378,0.514543099162726,"0.38","0.515",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL1A2",NA,0.411,0.49617708844787,"0.41","0.496",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A6",NA,-0.905,0.000818668947297769,"-0.90","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COLEC12",NA,-1.06,0.000902581748511286,"-1.06","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COMMD3",NA,-0.294,0.261010649027767,"-0.29","0.261",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD5",NA,-0.265,0.803871796425568,"-0.26","0.804",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD8",NA,-0.294,0.53582716082072,"-0.29","0.536",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD9",NA,-0.847,0.000431460986843938,"-0.85","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COQ9",NA,-0.362,0.131634870261097,"-0.36","0.132",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6A1",NA,-0.222,0.660378892030595,"-0.22","0.660",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE8",NA,-0.241,0.183550747085354,"-0.24","0.184",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRABP2",NA,-1.47,0.00276045212401958,"-1.47","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRBN",NA,3.21,7.24906952482121e-08,"3.21","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CREM","Lipid synthesis",6.15,0.000631906345700203,"6.15","<0.001",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CRIM1",NA,-0.972,0.0412665700125715,"-0.97","0.041",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CRYGD",NA,-2.38,0.0317601030092501,"-2.38","0.032",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CSPG4",NA,-2.85,0.000200622604956182,"-2.85","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CSPG5",NA,1.74,0.302429847986918,"1.74","0.302",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CUL7",NA,-0.251,0.690317058490194,"-0.25","0.690",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CWC22",NA,-0.275,0.130147620817497,"-0.28","0.130",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYBA",NA,-1.72,0.00190604097925593,"-1.72","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYBC1",NA,2.31,1.59914396461109e-07,"2.31","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYLD",NA,2.21,0.000938763625738305,"2.21","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CYREN",NA,-0.491,0.484196145319222,"-0.49","0.484",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYSTM1",NA,-1.57,0.372179232498946,"-1.57","0.372",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DACT1",NA,-3.11,0.00306107222633824,"-3.11","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DBP",NA,-5.14,3.2104092300292e-06,"-5.14","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCBLD1",NA,4.92,0.00019626451097082,"4.92","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCTD",NA,-2.63,6.5127577457852e-08,"-2.63","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDIT4",NA,-1.16,0.0491023793593388,"-1.16","0.049",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDR2",NA,0.533,0.0522961602693298,"0.53","0.052",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX19A",NA,6.34,2.2723850178376e-11,"6.34","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDX28",NA,0.853,0.000661816545517065,"0.85","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DGCR2",NA,-0.304,0.313913334158833,"-0.30","0.314",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR6",NA,-2.06,0.00134671720799763,"-2.06","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DGCR6L",NA,-1.08,0.0832998830312619,"-1.08","0.083",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHDDS",NA,-2.17,0.312774408820083,"-2.17","0.313",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DHRS13",NA,-1.13,0.196734395629295,"-1.13","0.197",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DKK1",NA,-1.89,0.00188181955419796,"-1.89","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DLX1",NA,-6.2,0.000685407644084667,"-6.20","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DLX6",NA,-1.18,0.0181836765635564,"-1.18","0.018",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DMTN",NA,-1.24,0.00710901611484895,"-1.24","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNA2",NA,4.72,9.48088095601856e-10,"4.72","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DNAJB5",NA,-1.96,0.202359989501451,"-1.96","0.202",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DNAL4",NA,-0.509,0.0681418529220771,"-0.51","0.068",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNLZ",NA,-1.56,0.00265788340946057,"-1.56","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DOLK",NA,-2.03,0.0061462863337856,"-2.03","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPH7",NA,-1.61,0.0382938028769371,"-1.61","0.038",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DPM3",NA,0.338,0.216727949446294,"0.34","0.217",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EDIL3",NA,-0.997,0.295169228712918,"-1.00","0.295",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EEF1AKMT1",NA,4.14,0.00119470563637844,"4.14","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EEF1G",NA,0.251,0.162812283084351,"0.25","0.163",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EFNA5",NA,-1.41,0.0316897431088288,"-1.41","0.032",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EFR3A","Lipid synthesis",1.69,0.00937977108702311,"1.69","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EFR3B","Lipid synthesis",3.97,0.0303000226135271,"3.97","0.030",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"EGLN3",NA,-5.78,0.00131644739203811,"-5.78","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EGR1",NA,0.13,0.864888270840252,"0.13","0.865",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EHD3",NA,-0.96,0.363061360541577,"-0.96","0.363",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF1",NA,-1.32,0.00257440048374085,"-1.32","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF1B",NA,-1.34,0.000376993989786645,"-1.34","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EIF3C","Translation/Ribosome",-8.1,2.43526780162353e-08,"-8.10","<0.001",TRUE,TRUE,TRUE,FALSE,"Translation/Ribosome","EIF3C"
"EIF4ENIF1",NA,-0.51,0.0517132719437724,"-0.51","0.052",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EIF5",NA,-0.613,0.00718799607935901,"-0.61","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ELOF1",NA,-2.73,0.00271368414094724,"-2.73","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ELOVL1",NA,-1.92,0.326176842434172,"-1.92","0.326",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ELOVL5",NA,-0.986,0.375005943547488,"-0.99","0.375",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ENDOD1",NA,3.57,1.12268529043057e-08,"3.57","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENKD1",NA,-1.46,0.00348289706991652,"-1.46","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENTPD6",NA,-1.63,0.0165246860591625,"-1.63","0.017",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ENTR1",NA,-2.01,0.0206967235597483,"-2.01","0.021",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EPHA4",NA,-0.327,0.106569200996244,"-0.33","0.107",FALSE,FALSE,FALSE,FALSE,"NS",NA
"EPHA7",NA,-0.702,0.0242688386306243,"-0.70","0.024",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ERAP1",NA,4.86,2.48940206219459e-09,"4.86","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERBB2",NA,2.62,0.000245608895181534,"2.62","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ERC2",NA,-0.478,0.512029494983714,"-0.48","0.512",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERCC8",NA,-2.25,0.103484894274517,"-2.25","0.103",FALSE,TRUE,FALSE,FALSE,"NS",NA
"ERP44",NA,-0.288,0.188193804741298,"-0.29","0.188",FALSE,FALSE,FALSE,FALSE,"NS",NA
"ERRFI1",NA,-3.21,0.000712710373183436,"-3.21","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"ESRRA",NA,-0.531,0.0161723263877059,"-0.53","0.016",TRUE,FALSE,FALSE,FALSE,"NS",NA
"ETAA1",NA,-1.1,0.0361299834674655,"-1.10","0.036",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"EVI5",NA,0.985,0.017013125296292,"0.98","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"F13A1",NA,2.3,0.0807242828500162,"2.30","0.081",FALSE,TRUE,FALSE,FALSE,"NS",NA
"F5",NA,-0.0289,0.945730264943943,"-0.03","0.946",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAAP100",NA,-2.39,0.00553661524005476,"-2.39","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM174A",NA,-0.584,0.221600670329401,"-0.58","0.222",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM174B",NA,-7.65,5.01754680650361e-07,"-7.65","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM199X",NA,3.54,0.0052173248277526,"3.54","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FAM234B",NA,0.146,0.474304100876589,"0.15","0.474",FALSE,FALSE,FALSE,FALSE,"NS",NA
"FAM3C",NA,-0.99,0.0051170202619974,"-0.99","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"FAM89A",NA,-1.18,0.00226890381621817,"-1.18","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"FANCE",NA,-0.552,0.0661109372105505,"-0.55","0.066",FALSE,FALSE,FALSE,FALSE,"NS",NA
