"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"CYP2S1",NA,0.258,0.510104570458087,"0.26","0.510",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYP51A1","Lipid synthesis",0.217,0.557061528636543,"0.22","0.557",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYRIB",NA,-0.118,0.72532886725165,"-0.12","0.725",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CYTH1",NA,-0.0263,0.952000901744604,"-0.03","0.952",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CZIB",NA,-0.719,0.0355633122216839,"-0.72","0.036",TRUE,FALSE,FALSE,FALSE,"NS",NA
"D2HGDH",NA,1.15,0.349091974867685,"1.15","0.349",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DAAM1",NA,0.341,0.374839347428927,"0.34","0.375",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAB2IP",NA,0.438,0.442947548357506,"0.44","0.443",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DACH1",NA,-0.104,0.859465029783051,"-0.10","0.859",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAD1",NA,-0.446,0.388304294887914,"-0.45","0.388",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAG1",NA,-0.62,0.169782955237067,"-0.62","0.170",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAGLB","Lipid synthesis",0.311,0.412572718688568,"0.31","0.413",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAP",NA,-0.609,0.654518429623312,"-0.61","0.655",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAP3",NA,-0.564,0.0917033314482059,"-0.56","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAPK3",NA,0.247,0.786769238616458,"0.25","0.787",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DARS1",NA,-0.252,0.283746384015417,"-0.25","0.284",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DARS2",NA,0.304,0.182549270938122,"0.30","0.183",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAXX",NA,-0.239,0.392553885158993,"-0.24","0.393",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DAZAP1",NA,0.603,0.0823207139225635,"0.60","0.082",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DBF4",NA,-0.0755,0.949688241138892,"-0.08","0.950",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DBI",NA,-1.15,0.193799723918692,"-1.15","0.194",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DBN1",NA,0.347,0.394773925994263,"0.35","0.395",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DBNL",NA,-0.714,0.0352036868423792,"-0.71","0.035",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DBR1",NA,0.00589,0.988536164707768,"0.01","0.989",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DBT",NA,0.46,0.113853746397265,"0.46","0.114",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF1",NA,0.395,0.154699414651908,"0.40","0.155",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF10",NA,-0.316,0.495861061742206,"-0.32","0.496",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF11",NA,0.176,0.655047779626834,"0.18","0.655",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF12",NA,0.339,0.960037692747618,"0.34","0.960",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF13",NA,0.438,0.395848974248499,"0.44","0.396",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF15",NA,-0.166,0.838445382891939,"-0.17","0.838",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF16",NA,-0.536,0.324430536809205,"-0.54","0.324",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF4",NA,4.37,0.0498463390666292,"4.37","0.050",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCAF5",NA,0.682,0.0444138986303663,"0.68","0.044",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DCAF6",NA,0.403,0.20718317691679,"0.40","0.207",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF7",NA,0.207,0.348023722382478,"0.21","0.348",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAF8",NA,0.461,0.150492079909426,"0.46","0.150",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCAKD",NA,0.327,0.359150758554177,"0.33","0.359",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCBLD2",NA,0.627,0.355123518793902,"0.63","0.355",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCK",NA,-0.206,0.791500914016554,"-0.21","0.792",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCLK1",NA,-0.224,0.451363543228493,"-0.22","0.451",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCLK2",NA,0.0262,0.958207454021667,"0.03","0.958",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCLRE1A",NA,0.729,0.306971720522358,"0.73","0.307",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCP1A",NA,-0.546,0.0214569523338906,"-0.55","0.021",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DCP1B",NA,-0.935,0.00423171002469136,"-0.94","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DCP2",NA,0.0754,0.894639981476366,"0.08","0.895",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCPS",NA,0.0824,0.88411160033194,"0.08","0.884",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTN1",NA,-0.419,0.11985940784544,"-0.42","0.120",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTN2",NA,-0.51,0.292724053918472,"-0.51","0.293",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTN3",NA,-1.04,0.00187436101140595,"-1.04","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCTN4",NA,-0.166,0.43967791758442,"-0.17","0.440",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTN5",NA,-0.288,0.583300309830897,"-0.29","0.583",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTN6",NA,-0.432,0.344868561813347,"-0.43","0.345",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCTPP1",NA,-1.5,0.0257683164789437,"-1.50","0.026",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DCUN1D1",NA,-0.0294,0.912469453291638,"-0.03","0.912",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCUN1D3",NA,-0.18,0.663556955327133,"-0.18","0.664",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCUN1D4",NA,-0.057,0.938158705553839,"-0.06","0.938",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCUN1D5",NA,0.26,0.367884710977213,"0.26","0.368",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DCXR",NA,0.00331,0.996898452512188,"0.00","0.997",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDA1",NA,-0.858,0.138525869483134,"-0.86","0.139",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDAH1",NA,-0.3,0.477615591126218,"-0.30","0.478",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDAH2",NA,-1.24,0.00478621463626088,"-1.24","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDB1",NA,0.214,0.464236646279699,"0.21","0.464",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDB2",NA,0.838,0.0370344903556862,"0.84","0.037",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDHD1","Lipid synthesis",0.2,0.826067098365278,"0.20","0.826",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDHD2","Lipid synthesis",-0.444,0.394773925994263,"-0.44","0.395",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDI2",NA,-0.408,0.0462871700244339,"-0.41","0.046",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDOST","N-glycans",0.65,0.00766437169157125,"0.65","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDR1",NA,-0.725,0.762872315464378,"-0.72","0.763",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDRGK1",NA,-0.0381,0.94414343587931,"-0.04","0.944",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDT",NA,-1.16,0.017817983342247,"-1.16","0.018",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DDX1",NA,0.105,0.678061299185834,"0.10","0.678",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX10",NA,0.469,0.0561178662687623,"0.47","0.056",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX17",NA,0.536,0.0102587875542207,"0.54","0.010",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX18",NA,0.663,0.146864602714102,"0.66","0.147",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX20","Lipid synthesis",-0.0146,0.964983656301268,"-0.01","0.965",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX21",NA,0.559,0.0557794063921244,"0.56","0.056",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX23",NA,0.48,0.112451046176247,"0.48","0.112",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX24",NA,0.579,0.0357359175426669,"0.58","0.036",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX27",NA,0.56,0.0573507890324636,"0.56","0.057",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX31",NA,0.462,0.0774973949516879,"0.46","0.077",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX39A",NA,0.361,0.471850716477326,"0.36","0.472",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX39B",NA,0.336,0.554672210908793,"0.34","0.555",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX3X",NA,-0.0959,0.871661465347431,"-0.10","0.872",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX41",NA,0.518,0.0248840623311348,"0.52","0.025",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX42",NA,0.462,0.0479796449736272,"0.46","0.048",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX46",NA,0.286,0.322379911971301,"0.29","0.322",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX47",NA,0.511,0.217202960811986,"0.51","0.217",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX49",NA,0.331,0.254334359230321,"0.33","0.254",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX5",NA,0.497,0.0796630494446341,"0.50","0.080",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX50",NA,0.676,0.107727916397147,"0.68","0.108",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX51",NA,0.352,0.423660946953836,"0.35","0.424",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX52",NA,0.586,0.0853359591233312,"0.59","0.085",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX54",NA,0.665,0.0202509395980054,"0.66","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX55",NA,0.839,0.00350914387560681,"0.84","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DDX56",NA,0.291,0.61865476061305,"0.29","0.619",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX59",NA,0.0786,0.86945184070448,"0.08","0.869",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DDX6",NA,-0.0505,0.857239545625282,"-0.05","0.857",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DEAF1",NA,-0.191,0.61902806157997,"-0.19","0.619",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DECR1",NA,0.426,0.639119808925171,"0.43","0.639",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DECR2",NA,0.0335,0.972720795685328,"0.03","0.973",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DEGS1",NA,0.125,0.835927811250018,"0.12","0.836",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DEK",NA,0.176,0.800853702640658,"0.18","0.801",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DENND10",NA,-5.2,0.00427960576218742,"-5.20","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DENND1A",NA,-3.48,0.0983439439664227,"-3.48","0.098",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DENND4A",NA,-0.371,0.525107881234002,"-0.37","0.525",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DENND4C",NA,-0.302,0.464644979526963,"-0.30","0.465",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DENND6A",NA,-0.62,0.607370954438521,"-0.62","0.607",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DENR",NA,-1.33,0.005896252161602,"-1.33","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DEPDC1",NA,0.606,0.144046332897847,"0.61","0.144",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DEPDC1B",NA,-0.312,0.403957517417715,"-0.31","0.404",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DEPDC7",NA,-0.1,0.959820144978192,"-0.10","0.960",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DERA",NA,-0.246,0.507636181889815,"-0.25","0.508",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DERL1",NA,-0.0186,0.987994659462578,"-0.02","0.988",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DERL2",NA,-0.0192,0.991184090591456,"-0.02","0.991",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DERPC",NA,-0.802,0.194200072599272,"-0.80","0.194",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DESI1",NA,-1.05,0.00210495846347683,"-1.05","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"DESI2",NA,0.231,0.422010599123422,"0.23","0.422",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DFFA",NA,-0.0285,0.966954846602734,"-0.03","0.967",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DFFB",NA,0.293,0.492603463829274,"0.29","0.493",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGAT1",NA,0.709,0.699453777543514,"0.71","0.699",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGCR8",NA,0.445,0.0547835166925995,"0.44","0.055",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGKE","Lipid synthesis",0.461,0.719204845168579,"0.46","0.719",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGKH",NA,-0.649,0.730320610031521,"-0.65","0.730",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGKZ",NA,-0.202,0.530016003252342,"-0.20","0.530",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DGUOK",NA,0.113,0.884996243485354,"0.11","0.885",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHCR24","Lipid synthesis",0.206,0.653015322280926,"0.21","0.653",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHCR7","Lipid synthesis",0.244,0.66624327290858,"0.24","0.666",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHFR",NA,-0.0858,0.812171207935013,"-0.09","0.812",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHODH",NA,0.393,0.438098080299646,"0.39","0.438",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHPS",NA,-0.688,0.345014840509286,"-0.69","0.345",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS1",NA,0.233,0.933611024346513,"0.23","0.934",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS11",NA,-0.553,0.390916982670106,"-0.55","0.391",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS4",NA,0.498,0.189003166116977,"0.50","0.189",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS7","Lipid synthesis",0.298,0.374839347428927,"0.30","0.375",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHRS7B",NA,0.807,0.0071524701016935,"0.81","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DHRSX",NA,0.222,0.81553052383849,"0.22","0.816",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHTKD1",NA,-0.174,0.742817563207706,"-0.17","0.743",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX15",NA,0.633,0.067487612051953,"0.63","0.067",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX16",NA,0.448,0.0458126230593138,"0.45","0.046",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DHX29",NA,0.0808,0.803810084278445,"0.08","0.804",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX30",NA,0.286,0.287966531571286,"0.29","0.288",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX33",NA,0.544,0.533729938778532,"0.54","0.534",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX34",NA,0.23,0.61499292227444,"0.23","0.615",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX35",NA,0.403,0.514823235440261,"0.40","0.515",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX36",NA,0.244,0.621690099968687,"0.24","0.622",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX37",NA,0.513,0.274407189272821,"0.51","0.274",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX38",NA,0.427,0.0519709827633128,"0.43","0.052",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX40",NA,0.444,0.37113946798525,"0.44","0.371",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX57",NA,0.187,0.493548926126298,"0.19","0.494",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX8",NA,0.466,0.0907534486525043,"0.47","0.091",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DHX9",NA,0.845,0.0450444399540846,"0.84","0.045",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DIABLO",NA,0.38,0.34584872640834,"0.38","0.346",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIAPH1",NA,-0.573,0.0381162902970733,"-0.57","0.038",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DIAPH2",NA,-0.806,0.00302407758382925,"-0.81","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DIAPH3",NA,-0.617,0.159623991233931,"-0.62","0.160",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DICER1",NA,-0.28,0.354160438500334,"-0.28","0.354",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIDO1",NA,0.0546,0.929136608277665,"0.05","0.929",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIMT1",NA,0.629,0.0386494951721025,"0.63","0.039",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DIP2A",NA,-0.704,0.076139599986624,"-0.70","0.076",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIP2B",NA,-0.477,0.130536425394548,"-0.48","0.131",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIP2C",NA,-0.604,0.287639970150247,"-0.60","0.288",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIPK1B",NA,-1.72,0.60846415105267,"-1.72","0.608",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DIPK2A",NA,1.04,0.0519709827633128,"1.04","0.052",FALSE,TRUE,FALSE,FALSE,"NS",NA
"DIRAS1",NA,-0.116,0.871661227505567,"-0.12","0.872",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIS3",NA,0.36,0.444823763625357,"0.36","0.445",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIS3L",NA,-0.18,0.932786563392254,"-0.18","0.933",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DIS3L2",NA,-0.477,0.0918546816895877,"-0.48","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DISC1",NA,-0.693,0.504069887469216,"-0.69","0.504",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DKC1",NA,0.697,0.259303415361272,"0.70","0.259",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLAT",NA,0.637,0.0165645190474605,"0.64","0.017",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DLD",NA,0.497,0.443283652087925,"0.50","0.443",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLG1",NA,-0.187,0.568123079339523,"-0.19","0.568",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLG3",NA,0.0842,0.817550909962673,"0.08","0.818",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLG5",NA,-0.236,0.827491205079346,"-0.24","0.827",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLGAP4",NA,-0.603,0.337589133452263,"-0.60","0.338",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLGAP5",NA,-0.635,0.0720685563739991,"-0.64","0.072",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DLST",NA,0.33,0.666876147504075,"0.33","0.667",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMAC2",NA,-0.0342,0.946822366981409,"-0.03","0.947",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMAC2L",NA,-0.303,0.243855485990147,"-0.30","0.244",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMAP1",NA,0.558,0.064716179892846,"0.56","0.065",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DMD",NA,0.259,0.591031269586721,"0.26","0.591",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAAF10",NA,-0.242,0.400043257770529,"-0.24","0.400",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAAF2",NA,-0.401,0.184178662030315,"-0.40","0.184",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAAF5",NA,-0.0564,0.879590566147555,"-0.06","0.880",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJA1",NA,-0.682,0.350396579059862,"-0.68","0.350",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJA2",NA,-0.239,0.541801774565252,"-0.24","0.542",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJA3",NA,0.413,0.108731385598892,"0.41","0.109",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB1",NA,-0.569,0.0817562811148273,"-0.57","0.082",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB11",NA,0.226,0.730155105668097,"0.23","0.730",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB12",NA,-0.129,0.822493724316405,"-0.13","0.822",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB14",NA,-0.223,0.708027718720267,"-0.22","0.708",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB2",NA,0.294,0.490737682109111,"0.29","0.491",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB4",NA,-0.181,0.543296253931054,"-0.18","0.543",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB6",NA,0.201,0.382859520377484,"0.20","0.383",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJB9",NA,-0.00454,0.992287952191147,"-0.00","0.992",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC1",NA,0.178,0.735897237775826,"0.18","0.736",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC10",NA,0.714,0.026690540071855,"0.71","0.027",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC11",NA,0.494,0.0139907308748697,"0.49","0.014",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC13",NA,0.238,0.768712472344958,"0.24","0.769",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC16",NA,0.674,0.0808877838437134,"0.67","0.081",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC17",NA,-0.0239,0.968286648326117,"-0.02","0.968",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC19",NA,0.287,0.382927338836026,"0.29","0.383",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC2",NA,-0.88,0.0178080153128985,"-0.88","0.018",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC21",NA,-0.728,0.0816692882573518,"-0.73","0.082",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC28",NA,-0.185,0.911882587476773,"-0.18","0.912",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC3",NA,0.488,0.0198324610212701,"0.49","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC5",NA,0.602,0.222873239824924,"0.60","0.223",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC6",NA,-0.0588,0.975781198259814,"-0.06","0.976",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC7",NA,-0.204,0.380428142666486,"-0.20","0.380",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC8",NA,-0.517,0.316869927324417,"-0.52","0.317",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAJC9",NA,-0.375,0.472718788262729,"-0.38","0.473",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNAL1",NA,-0.663,0.0573832220485639,"-0.66","0.057",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNASE2",NA,0.219,0.807946577517385,"0.22","0.808",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNM1",NA,-0.185,0.94015052054129,"-0.18","0.940",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNM1L",NA,-0.69,0.0017559144277321,"-0.69","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNM2",NA,-0.405,0.183894717346598,"-0.40","0.184",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNM3",NA,-0.341,0.541148220531042,"-0.34","0.541",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNMBP",NA,-0.897,0.0270505461821716,"-0.90","0.027",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNMT1",NA,-0.0624,0.9301988001313,"-0.06","0.930",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNMT3A",NA,0.587,0.0628661837310135,"0.59","0.063",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNMT3B",NA,0.594,0.038658772463795,"0.59","0.039",TRUE,FALSE,FALSE,FALSE,"NS",NA
"DNPEP",NA,-0.445,0.419833679834059,"-0.44","0.420",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNPH1",NA,-0.0824,0.849947824723115,"-0.08","0.850",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNTTIP1",NA,0.147,0.682762119341438,"0.15","0.683",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DNTTIP2",NA,0.221,0.525107881234002,"0.22","0.525",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOCK1",NA,-0.341,0.55665524836241,"-0.34","0.557",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOCK11",NA,-0.403,0.679380774324225,"-0.40","0.679",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOCK5",NA,0.32,0.904892940049834,"0.32","0.905",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOCK7",NA,0.213,0.781002313536736,"0.21","0.781",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOHH",NA,-0.332,0.394682496845138,"-0.33","0.395",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOLPP1",NA,0.347,0.522523826138905,"0.35","0.523",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DONSON",NA,0.318,0.580707547234641,"0.32","0.581",FALSE,FALSE,FALSE,FALSE,"NS",NA
"DOP1B",NA,-0.46,0.86769784468296,"-0.46","0.868",FALSE,FALSE,FALSE,FALSE,"NS",NA
