"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","14/244","104/3974",0.134615384615385,2.19246532156368,3.15142317912294,0.00407281956546691,0.103856898919406,0.0990338231181953,"FHL1/PDLIM2/SDC4/CSRP2/DAG1/FHL2/FLNC/LMOD1/MYH9/PDLIM1/PDLIM3/PDLIM5/SDC2/ZYX",14,"cytoskeleton in muscle cells",FALSE,FALSE,FALSE,TRUE
