"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-159782","Removal of aminoterminal propeptides from gamma-carboxylated proteins",3,2,2.439,6.032,6.032,0.000305564054434794,3.51489773608716,0.380427247771319,0.0566500950495595,0.43646111200925,"PROS1,FURIN","9456,8568"
NA,"REACTOME pathway","R-HSA-159854","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",4,2,2.439,5.617,5.617,0.000607080719232887,3.2167535600174,0.755815495444944,0.068710499585904,0.529380595561913,"PROS1,FURIN","9456,8568"
NA,"REACTOME pathway","R-HSA-140875","Common Pathway of Fibrin Clot Formation",7,2,2.439,4.81,4.81,0.0020829073473206,2.68133004807546,1,0.12663233915514,0.975639873430618,"PROS1,F13A1","9456,3531"
NA,"REACTOME pathway","R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)",9,2,2.439,4.447,4.447,0.00352371642138652,2.45299904963074,1,0.164390129016255,1,"F13A1,PROS1","3531,9456"
NA,"REACTOME pathway","R-HSA-1912420","Pre-NOTCH Processing in Golgi",9,2,2.439,4.447,4.447,0.00352371642138652,2.45299904963074,1,0.164390129016255,1,"FURIN,ST3GAL6","8568,18080"
NA,"REACTOME pathway","R-HSA-9694614","Attachment and Entry",11,2,2.439,4.158,4.158,0.00531272849279329,2.2746823781604,1,0.169392424193454,1,"FURIN,SDC4","8568,10661"
NA,"REACTOME pathway","R-HSA-9820960","Respiratory syncytial virus (RSV) attachment and entry",12,2,2.439,4.032,4.032,0.00633330463902649,2.19836962142063,1,0.169392424193454,1,"SDC4,FURIN","10661,8568"
NA,"KEGG Pathway H.sap","path:hsa04610","Complement and coagulation cascades",19,3,3.659,3.954,3.954,0.000877898827346508,3.0565555310835,1,0.0910820033372002,0.701742025777832,"F13A1,PLAT,PROS1","3531,9051,9456"
NA,"REACTOME pathway","R-HSA-1442490","Collagen degradation",14,2,2.439,3.81,3.81,0.00861781994957598,2.0646025837824,1,0.169392424193454,1,"COL1A2,FURIN","2198,8568"
NA,"REACTOME pathway","R-HSA-3000170","Syndecan interactions",16,2,2.439,3.617,3.617,0.0112154221329301,1.95018437553157,1,0.169392424193454,1,"COL1A2,SDC4","2198,10661"
NA,"REACTOME pathway","R-HSA-3928665","EPH-ephrin mediated repulsion of cells",17,2,2.439,3.53,3.53,0.0126274531109732,1.8986842354613,1,0.169392424193454,1,"EFNA5,CLTCL1","3225,2093"
NA,"REACTOME pathway","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",18,2,2.439,3.447,3.447,0.0141127929682299,1.85038702943084,1,0.169392424193454,1,"COL1A2,FURIN","2198,8568"
NA,"REACTOME pathway","R-HSA-2187338","Visual phototransduction",20,2,2.439,3.295,3.295,0.0172970141967144,1.76202885813155,1,0.169392424193454,1,"RDH12,SDC4","19977,10661"
NA,"REACTOME pathway","R-HSA-186797","Signaling by PDGF",21,2,2.439,3.225,3.225,0.0189927635466292,1.72141183854207,1,0.169392424193454,1,"FURIN,PLAT","8568,9051"
NA,"REACTOME pathway","R-HSA-9772572","Early SARS-CoV-2 Infection Events",24,2,2.439,3.032,3.032,0.0244762723125449,1.61125472367372,1,0.189291423031919,1,"SDC4,FURIN","10661,8568"
NA,"KEGG Pathway H.sap","path:hsa04512","ECM-receptor interaction",39,3,3.659,2.917,2.917,0.00715306870019464,2.14550760384245,1,0.169392424193454,1,"FN1,SDC4,COL1A2","3778,10661,2198"
NA,"KEGG Pathway H.sap","path:hsa00514","Other types of O-glycan biosynthesis",26,2,2.439,2.917,2.917,0.0284473799193253,1.54595772712405,1,0.189291423031919,1,"GALNT10,XXYLT1","19873,26639"
NA,"REACTOME pathway","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",27,2,2.439,2.862,2.862,0.0305232482712472,1.5153692508216,1,0.190007220488514,1,"COL1A2,FURIN","2198,8568"
NA,"REACTOME pathway","R-HSA-1912422","Pre-NOTCH Expression and Processing",29,2,2.439,2.759,2.759,0.034848641457691,1.45781414780782,1,0.199097154366482,1,"ST3GAL6,FURIN","18080,8568"
NA,"REACTOME pathway","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling",30,2,2.439,2.71,2.71,0.037095441879092,1.43067945125755,1,0.199097154366482,1,"COL1A2,F13A1","2198,3531"
