"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"GTF3C6",4.15,0.000167742883067367,4.2,0,"4.2","<0.01","Up",NA
"GUF1",-0.0763,0.827491205079346,-0.1,0.83,"-0.1","0.83","NS",NA
"GXYLT2",3.95,0.0880828288165765,4,0.09,"4.0","0.09","NS",NA
"H1-6",3.02,0.0561628481162822,3,0.06,"3.0","0.06","NS",NA
"HABP2",0.336,0.856248129107855,0.3,0.86,"0.3","0.86","NS",NA
"HAUS5",-0.262,0.739657497937005,-0.3,0.74,"-0.3","0.74","NS",NA
"HDAC8",0.0105,0.994959185272678,0,0.99,"0.0","0.99","NS",NA
"HDHD5",0.233,0.622306183276785,0.2,0.62,"0.2","0.62","NS",NA
"HERPUD1",-5.94,0.00283897359793737,-5.9,0,"-5.9","<0.01","Down",NA
"HERPUD2",0.191,0.750731032596938,0.2,0.75,"0.2","0.75","NS",NA
"HGFAC",-1.77,0.00838658499240258,-1.8,0.01,"-1.8","<0.01","Down",NA
"HIGD2A",0.976,0.263761797927551,1,0.26,"1.0","0.26","NS",NA
"HLA-A",0.0286,0.94015052054129,0,0.94,"0.0","0.94","NS",NA
"HMGCS1",-0.984,0.000164640065628643,-1,0,"-1.0","<0.01","NS",NA
"HMGN3",-4.28,0.0148106839292547,-4.3,0.01,"-4.3","0.01","NS",NA
"HMGN4",4.36,0.00350184628529364,4.4,0,"4.4","<0.01","Up",NA
"HMMR",-0.895,0.00210755579419803,-0.9,0,"-0.9","<0.01","NS",NA
"HMOX1",-0.0268,0.944261868371097,0,0.94,"-0.0","0.94","NS",NA
"HMX1",-0.228,0.875817841353295,-0.2,0.88,"-0.2","0.88","NS",NA
"HOXA6",-0.923,0.537829913953155,-0.9,0.54,"-0.9","0.54","NS",NA
"HOXB13",0.26,0.423107997400464,0.3,0.42,"0.3","0.42","NS",NA
"HPCAL4",-1.43,0.302480610694665,-1.4,0.3,"-1.4","0.30","NS",NA
"HPRT1",-0.913,0.00492325154346724,-0.9,0,"-0.9","<0.01","NS",NA
"HPX",1.11,0.237463290932192,1.1,0.24,"1.1","0.24","NS",NA
"HSF2",-0.225,0.895024441981372,-0.2,0.9,"-0.2","0.90","NS",NA
"HSPA6",-0.388,0.91747177401743,-0.4,0.92,"-0.4","0.92","NS",NA
"HSPBAP1",5.13,0.0193625835109085,5.1,0.02,"5.1","0.02","NS",NA
"HTD2",-2.27,0.388304294887914,-2.3,0.39,"-2.3","0.39","NS",NA
"HYAL2",-0.526,0.865341306756275,-0.5,0.87,"-0.5","0.87","NS",NA
"ICAM5",0.964,0.349635607401668,1,0.35,"1.0","0.35","NS",NA
"IER3IP1",-0.517,0.7365036218042,-0.5,0.74,"-0.5","0.74","NS",NA
"IFI35",1.52,0.201919067309705,1.5,0.2,"1.5","0.20","NS",NA
"IFNAR1",-4.65,1.9570431373183e-10,-4.7,0,"-4.7","<0.01","Down","IFNAR1"
"IFNAR2",-2.33,0.259059293481138,-2.3,0.26,"-2.3","0.26","NS",NA
"IFNGR1",0.134,0.935155130100524,0.1,0.94,"0.1","0.94","NS",NA
"IFRD1",-0.365,0.385375168344231,-0.4,0.39,"-0.4","0.39","NS",NA
"IFT27",-0.503,0.0124243933503173,-0.5,0.01,"-0.5","0.01","NS",NA
"IFT57",-4.99,0.0188590533763998,-5,0.02,"-5.0","0.02","NS",NA
"IFT81",-0.822,0.00147880668751163,-0.8,0,"-0.8","<0.01","NS",NA
