"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ANAPC16",1.25,0.825,1.2,0.82,"1.2","0.82","NS",NA
"ANAPC4",-0.498,0.913,-0.5,0.91,"-0.5","0.91","NS",NA
"ANAPC7",-0.423,0.873,-0.4,0.87,"-0.4","0.87","NS",NA
"ANKLE2",0.915,0.458,0.9,0.46,"0.9","0.46","NS",NA
"ANKRD26",0.925,0.875,0.9,0.88,"0.9","0.88","NS",NA
"ANKRD27",-0.245,0.928,-0.2,0.93,"-0.2","0.93","NS",NA
"ANKRD50",0.827,0.828,0.8,0.83,"0.8","0.83","NS",NA
"ANKRD52",0.467,0.901,0.5,0.9,"0.5","0.90","NS",NA
"ANKRD54",1.64,0.326,1.6,0.33,"1.6","0.33","NS",NA
"ANO10",-0.701,0.896,-0.7,0.9,"-0.7","0.90","NS",NA
"ANP32B",-0.178,0.93,-0.2,0.93,"-0.2","0.93","NS",NA
"ANXA3",-0.686,0.612,-0.7,0.61,"-0.7","0.61","NS",NA
"ANXA4",-0.931,0.192,-0.9,0.19,"-0.9","0.19","NS",NA
"ANXA6",-0.991,0.213,-1,0.21,"-1.0","0.21","NS",NA
"AP3S2",0.26,0.938,0.3,0.94,"0.3","0.94","NS",NA
"AP4B1",-0.0923,0.94,-0.1,0.94,"-0.1","0.94","NS",NA
"APLP1",0.832,0.907,0.8,0.91,"0.8","0.91","NS",NA
"APLP2",-0.117,0.937,-0.1,0.94,"-0.1","0.94","NS",NA
"APMAP",-0.419,0.822,-0.4,0.82,"-0.4","0.82","NS",NA
"APOA1",-0.181,0.932,-0.2,0.93,"-0.2","0.93","NS",NA
"APOC3",0.345,0.933,0.3,0.93,"0.3","0.93","NS",NA
"APOE",0.761,0.834,0.8,0.83,"0.8","0.83","NS",NA
"APOH",-6.48,0.0832,-6.5,0.08,"-6.5","0.08","NS",NA
"APOOL",-0.32,0.899,-0.3,0.9,"-0.3","0.90","NS",NA
"APP",-0.297,0.917,-0.3,0.92,"-0.3","0.92","NS",NA
"ARB2A",-0.182,0.935,-0.2,0.94,"-0.2","0.94","NS",NA
"ARF1",1.09,0.872,1.1,0.87,"1.1","0.87","NS",NA
"ARF3",-0.629,0.936,-0.6,0.94,"-0.6","0.94","NS",NA
"ARF4",0.545,0.892,0.5,0.89,"0.5","0.89","NS",NA
"ARF5",0.539,0.902,0.5,0.9,"0.5","0.90","NS",NA
"ARFGAP3",1.02,0.158,1,0.16,"1.0","0.16","NS",NA
"ARHGAP11A",0.301,0.936,0.3,0.94,"0.3","0.94","NS",NA
"ARHGEF26",-0.435,0.922,-0.4,0.92,"-0.4","0.92","NS",NA
"ARK2N",-0.0207,0.944,0,0.94,"-0.0","0.94","NS",NA
"ARL10",0.0569,0.941,0.1,0.94,"0.1","0.94","NS",NA
"ARL2",0.447,0.909,0.4,0.91,"0.4","0.91","NS",NA
"ARL3",1.37,0.757,1.4,0.76,"1.4","0.76","NS",NA
"ARL5B",0.112,0.943,0.1,0.94,"0.1","0.94","NS",NA
"ARL6IP1",-0.111,0.94,-0.1,0.94,"-0.1","0.94","NS",NA
"ARL6IP6",-0.41,0.925,-0.4,0.92,"-0.4","0.92","NS",NA
"ARPC5L",0.748,0.695,0.7,0.7,"0.7","0.70","NS",NA
"ARPP19",2.53,0.329,2.5,0.33,"2.5","0.33","NS",NA
"ARRB1",-0.111,0.931,-0.1,0.93,"-0.1","0.93","NS",NA
"ARRDC3",-0.0542,0.944,-0.1,0.94,"-0.1","0.94","NS",NA
"ART5",0.0306,0.943,0,0.94,"0.0","0.94","NS",NA
"ARVCF",-0.416,0.893,-0.4,0.89,"-0.4","0.89","NS",NA
"ASDURF",2.19,0.151,2.2,0.15,"2.2","0.15","NS",NA
"ASF1A",0.692,0.824,0.7,0.82,"0.7","0.82","NS",NA
"ASH1L",0.138,0.938,0.1,0.94,"0.1","0.94","NS",NA
"ASPRV1",-0.0479,0.944,0,0.94,"-0.0","0.94","NS",NA
"ASRGL1",1.63,0.609,1.6,0.61,"1.6","0.61","NS",NA
"ATAD5",0.267,0.9,0.3,0.9,"0.3","0.90","NS",NA
"ATF2",1.58,0.229,1.6,0.23,"1.6","0.23","NS",NA
"ATF3",-1.38,0.6,-1.4,0.6,"-1.4","0.60","NS",NA
"ATF4",-1.54,0.742,-1.5,0.74,"-1.5","0.74","NS",NA
"ATF6",0.448,0.881,0.4,0.88,"0.4","0.88","NS",NA
"ATP11C",-0.336,0.933,-0.3,0.93,"-0.3","0.93","NS",NA
"ATP13A1",-0.497,0.917,-0.5,0.92,"-0.5","0.92","NS",NA
"ATP1B1",-0.725,0.686,-0.7,0.69,"-0.7","0.69","NS",NA
"ATP2A2",-0.582,0.858,-0.6,0.86,"-0.6","0.86","NS",NA
"ATP5F1A",-0.95,0.68,-0.9,0.68,"-0.9","0.68","NS",NA
"ATP5F1B",-0.674,0.695,-0.7,0.7,"-0.7","0.70","NS",NA
"ATP5F1C",-0.999,0.684,-1,0.68,"-1.0","0.68","NS",NA
"ATP5MG",0.0159,0.944,0,0.94,"0.0","0.94","NS",NA
"ATP5MK",1.81,0.0369,1.8,0.04,"1.8","0.04","Up",NA
"ATP5PO",-0.318,0.86,-0.3,0.86,"-0.3","0.86","NS",NA
"ATP6V0A1",-0.487,0.883,-0.5,0.88,"-0.5","0.88","NS",NA
"ATP6V0A2",-0.688,0.767,-0.7,0.77,"-0.7","0.77","NS",NA
"ATP6V0D2",0.297,0.932,0.3,0.93,"0.3","0.93","NS",NA
"ATP6V1D",0.0752,0.934,0.1,0.93,"0.1","0.93","NS",NA
"ATP7A",-0.397,0.929,-0.4,0.93,"-0.4","0.93","NS",NA
"ATP9A",-0.471,0.932,-0.5,0.93,"-0.5","0.93","NS",NA
"ATR",-0.0788,0.942,-0.1,0.94,"-0.1","0.94","NS",NA
"ATXN2L",1.6,0.178,1.6,0.18,"1.6","0.18","NS",NA
"ATXN7",1.12,0.888,1.1,0.89,"1.1","0.89","NS",NA
"ATXN7L3B",1.23,0.209,1.2,0.21,"1.2","0.21","NS",NA
"B3GALNT2",-2.68,0.835,-2.7,0.84,"-2.7","0.84","NS",NA
"B4GALT5",0.644,0.875,0.6,0.88,"0.6","0.88","NS",NA
"B4GALT6",0.0678,0.942,0.1,0.94,"0.1","0.94","NS",NA
"B4GALT7",-0.686,0.818,-0.7,0.82,"-0.7","0.82","NS",NA
"B9D1",5.3,0.00216,5.3,0,"5.3","<0.01","Up",NA
"BACE1",-0.616,0.929,-0.6,0.93,"-0.6","0.93","NS",NA
"BACH2",0.267,0.931,0.3,0.93,"0.3","0.93","NS",NA
"BAD",2.24,0.244,2.2,0.24,"2.2","0.24","NS",NA
"BAG1",0.398,0.888,0.4,0.89,"0.4","0.89","NS",NA
"BAG4",0.726,0.845,0.7,0.84,"0.7","0.84","NS",NA
"BAMBI",0.266,0.937,0.3,0.94,"0.3","0.94","NS",NA
"BCAT1",1.42,0.772,1.4,0.77,"1.4","0.77","NS",NA
"BCKDHB",-0.708,0.809,-0.7,0.81,"-0.7","0.81","NS",NA
"BCKDK",-0.386,0.837,-0.4,0.84,"-0.4","0.84","NS",NA
"BCL10",1.58,0.557,1.6,0.56,"1.6","0.56","NS",NA
"BCL11B",0.0863,0.94,0.1,0.94,"0.1","0.94","NS",NA
"BCL2",0.83,0.804,0.8,0.8,"0.8","0.80","NS",NA
"BCL2L1",0.0534,0.942,0.1,0.94,"0.1","0.94","NS",NA
"BCL2L12",7.43,0.00259,7.4,0,"7.4","<0.01","Up",NA
"BCL9L",0.765,0.851,0.8,0.85,"0.8","0.85","NS",NA
"BCOR",0.837,0.48,0.8,0.48,"0.8","0.48","NS",NA
"BDH1",-0.786,0.934,-0.8,0.93,"-0.8","0.93","NS",NA
"BIN1",1.18,0.549,1.2,0.55,"1.2","0.55","NS",NA
"BIRC2",0.601,0.811,0.6,0.81,"0.6","0.81","NS",NA
"BLM",-0.0905,0.932,-0.1,0.93,"-0.1","0.93","NS",NA
"BLOC1S1",2.16,0.178,2.2,0.18,"2.2","0.18","NS",NA
"BLOC1S4",1.84,0.0661,1.8,0.07,"1.8","0.07","NS",NA
"BLOC1S6",2.45,0.219,2.5,0.22,"2.5","0.22","NS",NA
"BMP2",0.0358,0.945,0,0.94,"0.0","0.94","NS",NA
"BMP4",0.68,0.921,0.7,0.92,"0.7","0.92","NS",NA
"BMPR1A",0.256,0.94,0.3,0.94,"0.3","0.94","NS",NA
"BMPR2",5.03,0.516,5,0.52,"5.0","0.52","NS",NA
"BNIP3",5.22,0.548,5.2,0.55,"5.2","0.55","NS",NA
"BOD1",5.32,0.000243,5.3,0,"5.3","<0.01","Up",NA
"BOLA2B",0.876,0.526,0.9,0.53,"0.9","0.53","NS",NA
"BORCS6",1.29,0.305,1.3,0.3,"1.3","0.30","NS",NA
"BPGM",0.351,0.895,0.4,0.9,"0.4","0.90","NS",NA
"BPHL",-0.581,0.807,-0.6,0.81,"-0.6","0.81","NS",NA
"BPNT2",-0.217,0.921,-0.2,0.92,"-0.2","0.92","NS",NA
"BRI3",1.49,0.685,1.5,0.69,"1.5","0.69","NS",NA
"BRI3BP",-0.582,0.661,-0.6,0.66,"-0.6","0.66","NS",NA
"BRWD1",-0.265,0.92,-0.3,0.92,"-0.3","0.92","NS",NA
"BRWD3",-0.504,0.886,-0.5,0.89,"-0.5","0.89","NS",NA
"BSN",2.19,0.256,2.2,0.26,"2.2","0.26","NS",NA
"BTBD2",0.278,0.911,0.3,0.91,"0.3","0.91","NS",NA
"BTBD8",0.707,0.834,0.7,0.83,"0.7","0.83","NS",NA
"BTBD9",1.54,0.925,1.5,0.92,"1.5","0.92","NS",NA
"BTF3",2.37,0.315,2.4,0.32,"2.4","0.32","NS",NA
"BTF3L4",2.09,0.487,2.1,0.49,"2.1","0.49","NS",NA
"C11orf54",1.11,0.828,1.1,0.83,"1.1","0.83","NS",NA
"C1orf122",2.55,0.239,2.5,0.24,"2.5","0.24","NS",NA
"C1orf159",-3.47,0.0311,-3.5,0.03,"-3.5","0.03","Down",NA
"C1orf198",2.37,0.00804,2.4,0.01,"2.4","<0.01","Up",NA
"C1orf43",1.04,0.38,1,0.38,"1.0","0.38","NS",NA
"C1orf50",1.19,0.609,1.2,0.61,"1.2","0.61","NS",NA
"C1orf52",1.97,0.591,2,0.59,"2.0","0.59","NS",NA
"C2orf49",1.01,0.554,1,0.55,"1.0","0.55","NS",NA
"C4A",0.332,0.936,0.3,0.94,"0.3","0.94","NS",NA
"C4BPA",0.867,0.925,0.9,0.92,"0.9","0.92","NS",NA
"C6orf89",0.334,0.932,0.3,0.93,"0.3","0.93","NS",NA
"C8orf88",4.76,0.46,4.8,0.46,"4.8","0.46","NS",NA
"C9orf40",4.54,0.00848,4.5,0.01,"4.5","<0.01","Up",NA
"C9orf72",-4.13,0.853,-4.1,0.85,"-4.1","0.85","NS",NA
"C9orf78",1.24,0.461,1.2,0.46,"1.2","0.46","NS",NA
"CAAP1",0.491,0.832,0.5,0.83,"0.5","0.83","NS",NA
"CABIN1",0.097,0.943,0.1,0.94,"0.1","0.94","NS",NA
"CABLES1",3.91,0.0665,3.9,0.07,"3.9","0.07","NS",NA
"CACNB3",0.263,0.911,0.3,0.91,"0.3","0.91","NS",NA
"CACYBP",0.674,0.774,0.7,0.77,"0.7","0.77","NS",NA
"CALCOCO2",1.1,0.642,1.1,0.64,"1.1","0.64","NS",NA
"CAPG",1.37,0.348,1.4,0.35,"1.4","0.35","NS",NA
"CAPRIN1",1.73,0.36,1.7,0.36,"1.7","0.36","NS",NA
"CAPZB",0.158,0.924,0.2,0.92,"0.2","0.92","NS",NA
"CARMIL1",1.77,0.174,1.8,0.17,"1.8","0.17","NS",NA
"CARMIL2",2.74,0.0337,2.7,0.03,"2.7","0.03","Up",NA
"CAST",1.94,0.444,1.9,0.44,"1.9","0.44","NS",NA
"CASTOR2",-1.51,0.837,-1.5,0.84,"-1.5","0.84","NS",NA
"CBR1",0.491,0.904,0.5,0.9,"0.5","0.90","NS",NA
"CBX7",1.06,0.922,1.1,0.92,"1.1","0.92","NS",NA
"CBY1",2.72,0.0336,2.7,0.03,"2.7","0.03","Up",NA
"CCDC106",1.19,0.306,1.2,0.31,"1.2","0.31","NS",NA
"CCDC120",4.74,0.416,4.7,0.42,"4.7","0.42","NS",NA
"CCDC124",1.63,0.619,1.6,0.62,"1.6","0.62","NS",NA
"CCDC138",4.56,0.719,4.6,0.72,"4.6","0.72","NS",NA
"CCDC158",-6.03,0.14,-6,0.14,"-6.0","0.14","NS",NA
"CCDC174",1.05,0.599,1,0.6,"1.0","0.60","NS",NA
"CCDC18",4.02,9.46e-05,4,0,"4.0","<0.01","Up",NA
"CCDC186",1.6,0.0295,1.6,0.03,"1.6","0.03","Up",NA
"CCDC28A",2.28,0.303,2.3,0.3,"2.3","0.30","NS",NA
"CCDC28B",5,0.0693,5,0.07,"5.0","0.07","NS",NA
"CCDC43",1.57,0.289,1.6,0.29,"1.6","0.29","NS",NA
"CCDC6",2.07,0.163,2.1,0.16,"2.1","0.16","NS",NA
"CCDC82",-4.92,0.781,-4.9,0.78,"-4.9","0.78","NS",NA
"CCK",0.411,0.935,0.4,0.94,"0.4","0.94","NS",NA
"CCN1",-8.36,1.43e-05,-8.4,0,"-8.4","<0.01","Down",NA
"CCN2",-3.97,0.557,-4,0.56,"-4.0","0.56","NS",NA
"CCNQ",5.11,0.622,5.1,0.62,"5.1","0.62","NS",NA
"CCNYL1",-0.289,0.93,-0.3,0.93,"-0.3","0.93","NS",NA
"CCPG1",0.271,0.922,0.3,0.92,"0.3","0.92","NS",NA
"CD151",-0.504,0.891,-0.5,0.89,"-0.5","0.89","NS",NA
"CD2AP",1.73,0.0707,1.7,0.07,"1.7","0.07","NS",NA
"CD40",-3.91,0.812,-3.9,0.81,"-3.9","0.81","NS",NA
"CD81",-0.27,0.925,-0.3,0.92,"-0.3","0.92","NS",NA
"CD83",-0.0361,0.944,0,0.94,"-0.0","0.94","NS",NA
"CD84",-0.173,0.942,-0.2,0.94,"-0.2","0.94","NS",NA
"CD9",-0.545,0.914,-0.5,0.91,"-0.5","0.91","NS",NA
"CD99",0.976,0.93,1,0.93,"1.0","0.93","NS",NA
"CDC123",1.22,0.0479,1.2,0.05,"1.2","0.05","Up",NA
"CDC16",-0.829,0.919,-0.8,0.92,"-0.8","0.92","NS",NA
"CDC37",0.705,0.781,0.7,0.78,"0.7","0.78","NS",NA
"CDC42EP1",2.43,0.00733,2.4,0.01,"2.4","<0.01","Up",NA
"CDC42EP4",2.05,0.0985,2,0.1,"2.0","0.10","NS",NA
"CDCA7L",1.31,0.134,1.3,0.13,"1.3","0.13","NS",NA
"CDK11A",0.569,0.93,0.6,0.93,"0.6","0.93","NS",NA
"CDK16",0.227,0.934,0.2,0.93,"0.2","0.93","NS",NA
"CDK19",-0.692,0.907,-0.7,0.91,"-0.7","0.91","NS",NA
"CDKN1A",0.732,0.83,0.7,0.83,"0.7","0.83","NS",NA
"CDKN2A",1.65,0.0309,1.6,0.03,"1.6","0.03","Up",NA
"CDT1",1.08,0.546,1.1,0.55,"1.1","0.55","NS",NA
"CDV3",2.51,0.244,2.5,0.24,"2.5","0.24","NS",NA
"CEBPZOS",6.04,9.96e-07,6,0,"6.0","<0.01","Up",NA
"CENPF",0.989,0.674,1,0.67,"1.0","0.67","NS",NA
"CENPW",-0.656,0.88,-0.7,0.88,"-0.7","0.88","NS",NA
"CEP170",1.63,0.0632,1.6,0.06,"1.6","0.06","NS",NA
"CEP170B",1.67,0.0305,1.7,0.03,"1.7","0.03","Up",NA
"CEP41",1.67,0.0094,1.7,0.01,"1.7","<0.01","Up",NA
"CEP63",0.452,0.923,0.5,0.92,"0.5","0.92","NS",NA
"CEP68",0.232,0.934,0.2,0.93,"0.2","0.93","NS",NA
"CEP85",2.16,0.136,2.2,0.14,"2.2","0.14","NS",NA
"CEP85L",4.64,0.108,4.6,0.11,"4.6","0.11","NS",NA
"CES3",-0.222,0.926,-0.2,0.93,"-0.2","0.93","NS",NA
"CFAP298",1.33,0.135,1.3,0.14,"1.3","0.14","NS",NA
"CFAP97",2.51,0.039,2.5,0.04,"2.5","0.04","Up",NA
"CFDP1",0.213,0.931,0.2,0.93,"0.2","0.93","NS",NA
"CFL1",0.671,0.628,0.7,0.63,"0.7","0.63","NS",NA
"CHCHD4",-0.831,0.916,-0.8,0.92,"-0.8","0.92","NS",NA
"CHKA",5.12,0.454,5.1,0.45,"5.1","0.45","NS",NA
"CHMP4A",1.98,0.345,2,0.34,"2.0","0.34","NS",NA
"CHMP4C",1.66,0.327,1.7,0.33,"1.7","0.33","NS",NA
"CHN1",0.127,0.942,0.1,0.94,"0.1","0.94","NS",NA
"CHORDC1",0.543,0.85,0.5,0.85,"0.5","0.85","NS",NA
"CHPF",2.4,0.874,2.4,0.87,"2.4","0.87","NS",NA
"CHPF2",-0.663,0.928,-0.7,0.93,"-0.7","0.93","NS",NA
"CHSY1",-0.326,0.903,-0.3,0.9,"-0.3","0.90","NS",NA
"CHURC1",1.04,0.316,1,0.32,"1.0","0.32","NS",NA
"CILP",-1.71,0.415,-1.7,0.42,"-1.7","0.42","NS",NA
"CIRBP",-0.392,0.893,-0.4,0.89,"-0.4","0.89","NS",NA
"CISD1",-1.04,0.246,-1,0.25,"-1.0","0.25","NS",NA
"CKB",0.544,0.914,0.5,0.91,"0.5","0.91","NS",NA
"CKS1B",2.17,0.0302,2.2,0.03,"2.2","0.03","Up",NA
"CKS2",2.26,0.00518,2.3,0.01,"2.3","<0.01","Up",NA
"CLASP2",0.309,0.891,0.3,0.89,"0.3","0.89","NS",NA
"CLCN3",-2.81,0.426,-2.8,0.43,"-2.8","0.43","NS",NA
"CLDND1",0.194,0.935,0.2,0.94,"0.2","0.94","NS",NA
"CLIP1",1.8,0.448,1.8,0.45,"1.8","0.45","NS",NA
"CLK3",0.242,0.914,0.2,0.91,"0.2","0.91","NS",NA
"CLN6",0.146,0.942,0.1,0.94,"0.1","0.94","NS",NA
"CLOCK",-6.96,0.0588,-7,0.06,"-7.0","0.06","NS",NA
"CLTCL1",0.787,0.912,0.8,0.91,"0.8","0.91","NS",NA
"CLU",-0.0609,0.94,-0.1,0.94,"-0.1","0.94","NS",NA
"CMBL",0.215,0.93,0.2,0.93,"0.2","0.93","NS",NA
"CMTM6",-6.58,0.405,-6.6,0.41,"-6.6","0.41","NS",NA
"CNBP",-5.21,0.126,-5.2,0.13,"-5.2","0.13","NS",NA
"CNEP1R1",-1.31,0.912,-1.3,0.91,"-1.3","0.91","NS",NA
"CNN2",1.66,0.0484,1.7,0.05,"1.7","0.05","Up",NA
"CNN3",1.33,0.08,1.3,0.08,"1.3","0.08","NS",NA
"CNOT3",1.5,0.228,1.5,0.23,"1.5","0.23","NS",NA
"CNOT4",0.498,0.813,0.5,0.81,"0.5","0.81","NS",NA
"CNOT8",-0.0953,0.939,-0.1,0.94,"-0.1","0.94","NS",NA
"CNOT9",2.45,0.0504,2.5,0.05,"2.5","0.05","Up",NA
"CNRIP1",0.357,0.893,0.4,0.89,"0.4","0.89","NS",NA
"COCH",2.09,0.86,2.1,0.86,"2.1","0.86","NS",NA
"COL1A1",0.584,0.904,0.6,0.9,"0.6","0.90","NS",NA
"COL4A6",0.597,0.752,0.6,0.75,"0.6","0.75","NS",NA
"COLEC12",1.82,0.0366,1.8,0.04,"1.8","0.04","Up",NA
"COMMD3",1.37,0.191,1.4,0.19,"1.4","0.19","NS",NA
"COMMD5",4.77,0.000721,4.8,0,"4.8","<0.01","Up",NA
"COMMD6",1.49,0.283,1.5,0.28,"1.5","0.28","NS",NA
"COMMD8",5.75,0.00507,5.8,0.01,"5.8","<0.01","Up",NA
"COMMD9",1.39,0.0175,1.4,0.02,"1.4","0.02","Up",NA
"COPS5",0.077,0.94,0.1,0.94,"0.1","0.94","NS",NA
"COQ5",0.165,0.926,0.2,0.93,"0.2","0.93","NS",NA
"COQ6",-3.13,0.884,-3.1,0.88,"-3.1","0.88","NS",NA
"COQ9",0.489,0.84,0.5,0.84,"0.5","0.84","NS",NA
"COX6A1",2.27,0.495,2.3,0.5,"2.3","0.50","NS",NA
"COX7A2L",1.64,0.054,1.6,0.05,"1.6","0.05","Up",NA
"CPNE8",0.0133,0.943,0,0.94,"0.0","0.94","NS",NA
"CPT2",-0.613,0.827,-0.6,0.83,"-0.6","0.83","NS",NA
"CRABP2",-5.26,0.0143,-5.3,0.01,"-5.3","0.01","Down",NA
"CRBN",-0.05,0.943,0,0.94,"-0.0","0.94","NS",NA
"CREB1",0.604,0.825,0.6,0.82,"0.6","0.82","NS",NA
"CREM",4.39,0.733,4.4,0.73,"4.4","0.73","NS",NA
"CRIM1",-2.43,0.247,-2.4,0.25,"-2.4","0.25","NS",NA
"CRK",0.0928,0.931,0.1,0.93,"0.1","0.93","NS",NA
"CRKL",0.984,0.512,1,0.51,"1.0","0.51","NS",NA
"CRYGD",2.33,0.4,2.3,0.4,"2.3","0.40","NS",NA
"CS",-0.51,0.867,-0.5,0.87,"-0.5","0.87","NS",NA
"CSNK1G2",-0.732,0.859,-0.7,0.86,"-0.7","0.86","NS",NA
"CSNK2A1",-0.498,0.822,-0.5,0.82,"-0.5","0.82","NS",NA
"CSPG4",-0.321,0.937,-0.3,0.94,"-0.3","0.94","NS",NA
"CSPG5",-0.315,0.94,-0.3,0.94,"-0.3","0.94","NS",NA
"CSRP2",2.83,0.244,2.8,0.24,"2.8","0.24","NS",NA
"CSTB",1.01,0.752,1,0.75,"1.0","0.75","NS",NA
"CSTF1",-0.607,0.848,-0.6,0.85,"-0.6","0.85","NS",NA
"CTDNEP1",-0.753,0.879,-0.8,0.88,"-0.8","0.88","NS",NA
"CTNNAL1",0.134,0.937,0.1,0.94,"0.1","0.94","NS",NA
"CTPS2",0.49,0.729,0.5,0.73,"0.5","0.73","NS",NA
"CTTN",1.5,0.173,1.5,0.17,"1.5","0.17","NS",NA
"CTTNBP2",0.996,0.886,1,0.89,"1.0","0.89","NS",NA
"CTU1",0.259,0.93,0.3,0.93,"0.3","0.93","NS",NA
"CUEDC2",2.26,0.259,2.3,0.26,"2.3","0.26","NS",NA
"CUL7",-5.04,0.0321,-5,0.03,"-5.0","0.03","Down",NA
