"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"TXNIP",-0.608,0.965,-0.6,0.96,"-0.6","0.96","NS",NA
"TYSND1",3.23,0.497,3.2,0.5,"3.2","0.50","NS",NA
"TYW1",1.38,0.905,1.4,0.9,"1.4","0.90","NS",NA
"UAP1",-2.32,0.649,-2.3,0.65,"-2.3","0.65","NS",NA
"UBAC1",-1.04,0.871,-1,0.87,"-1.0","0.87","NS",NA
"UBAC2",1.95,0.56,2,0.56,"2.0","0.56","NS",NA
"UBAP2",-0.8,0.897,-0.8,0.9,"-0.8","0.90","NS",NA
"UBAP2L",-1.33,0.66,-1.3,0.66,"-1.3","0.66","NS",NA
"UBE2A",-1.82,0.397,-1.8,0.4,"-1.8","0.40","NS",NA
"UBE2G1",-1.76,0.591,-1.8,0.59,"-1.8","0.59","NS",NA
"UBE2G2",0.657,0.937,0.7,0.94,"0.7","0.94","NS",NA
"UBE2H",-1.6,0.467,-1.6,0.47,"-1.6","0.47","NS",NA
"UBE2K",-1.19,0.435,-1.2,0.44,"-1.2","0.44","NS",NA
"UBE2L3",-0.837,0.934,-0.8,0.93,"-0.8","0.93","NS",NA
"UBE2N",-0.803,0.904,-0.8,0.9,"-0.8","0.90","NS",NA
"UBE2T",-0.118,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"UBE2V1",-2.8,0.367,-2.8,0.37,"-2.8","0.37","NS",NA
"UBE2V2",-1.69,0.737,-1.7,0.74,"-1.7","0.74","NS",NA
"UBE3B",3.34,0.66,3.3,0.66,"3.3","0.66","NS",NA
"UBE3D",4.37,0.91,4.4,0.91,"4.4","0.91","NS",NA
"UBFD1",-1.08,0.833,-1.1,0.83,"-1.1","0.83","NS",NA
"UBL3",-5.26,0.455,-5.3,0.46,"-5.3","0.46","NS",NA
"UBL4A",-0.558,0.94,-0.6,0.94,"-0.6","0.94","NS",NA
"UBL5",-0.166,0.965,-0.2,0.96,"-0.2","0.96","NS",NA
"UBL7",3.06,0.266,3.1,0.27,"3.1","0.27","NS",NA
"UBN1",1.79,0.415,1.8,0.42,"1.8","0.42","NS",NA
"UBN2",1.22,0.781,1.2,0.78,"1.2","0.78","NS",NA
"UBR7",-3.53,0.347,-3.5,0.35,"-3.5","0.35","NS",NA
"UBXN2A",-1.28,0.898,-1.3,0.9,"-1.3","0.90","NS",NA
"UBXN2B",-1.35,0.872,-1.4,0.87,"-1.4","0.87","NS",NA
"UBXN7",-0.428,0.952,-0.4,0.95,"-0.4","0.95","NS",NA
"UFC1",-1.02,0.718,-1,0.72,"-1.0","0.72","NS",NA
"UFL1",1.63,0.664,1.6,0.66,"1.6","0.66","NS",NA
"UGCG",2.03,0.949,2,0.95,"2.0","0.95","NS",NA
"ULBP3",0.208,0.961,0.2,0.96,"0.2","0.96","NS",NA
"UNC119B",-1.95,0.532,-2,0.53,"-2.0","0.53","NS",NA
"UNC5B",-2.1,0.505,-2.1,0.5,"-2.1","0.50","NS",NA
"UPP1",1.8,0.865,1.8,0.86,"1.8","0.86","NS",NA
"UQCC6",-0.172,0.966,-0.2,0.97,"-0.2","0.97","NS",NA
"UQCRC1",0.793,0.894,0.8,0.89,"0.8","0.89","NS",NA
"UQCRC2",0.582,0.924,0.6,0.92,"0.6","0.92","NS",NA
"URGCP",2.56,0.822,2.6,0.82,"2.6","0.82","NS",NA
"UROS",2.46,0.78,2.5,0.78,"2.5","0.78","NS",NA
"USP1",0.804,0.816,0.8,0.82,"0.8","0.82","NS",NA
"USP25",7.17,7.99e-07,7.2,0,"7.2","<0.01","Up",NA
"USP31",1.77,0.92,1.8,0.92,"1.8","0.92","NS",NA
"USP32",3.05,0.78,3,0.78,"3.0","0.78","NS",NA
"USP46",5.5,0.282,5.5,0.28,"5.5","0.28","NS",NA
"USP54",5.97,1.27e-09,6,0,"6.0","<0.01","Up","USP54"
"UVRAG",-9.27,0.489,-9.3,0.49,"-9.3","0.49","NS",NA
"UXT",-1.47,0.4,-1.5,0.4,"-1.5","0.40","NS",NA
"VAMP7",0.0909,0.967,0.1,0.97,"0.1","0.97","NS",NA
"VANGL1",1.19,0.875,1.2,0.88,"1.2","0.88","NS",NA
"VANGL2",4.67,0.198,4.7,0.2,"4.7","0.20","NS",NA
"VARS2",5.17,0.127,5.2,0.13,"5.2","0.13","NS",NA
"VASN",-4.65,0.816,-4.7,0.82,"-4.7","0.82","NS",NA
"VASP",-0.724,0.897,-0.7,0.9,"-0.7","0.90","NS",NA
"VAV2",2.11,0.496,2.1,0.5,"2.1","0.50","NS",NA
"VAX2",-1.81,0.887,-1.8,0.89,"-1.8","0.89","NS",NA
"VBP1",-1.33,0.847,-1.3,0.85,"-1.3","0.85","NS",NA
"VEZT",3.08,0.122,3.1,0.12,"3.1","0.12","NS",NA
"VHL",-0.327,0.951,-0.3,0.95,"-0.3","0.95","NS",NA
"VKORC1",5.12,0.00189,5.1,0,"5.1","<0.01","Up",NA
"VPS25",-0.556,0.918,-0.6,0.92,"-0.6","0.92","NS",NA
"VPS37B",-0.0731,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"VPS39",2.27,0.773,2.3,0.77,"2.3","0.77","NS",NA
"VPS41",4.2,0.518,4.2,0.52,"4.2","0.52","NS",NA
"VPS53",0.528,0.938,0.5,0.94,"0.5","0.94","NS",NA
"VTN",-3.57,0.269,-3.6,0.27,"-3.6","0.27","NS",NA
"WASF1",0.0256,0.969,0,0.97,"0.0","0.97","NS",NA
"WASF2",-0.284,0.956,-0.3,0.96,"-0.3","0.96","NS",NA
"WASH6P",-0.857,0.868,-0.9,0.87,"-0.9","0.87","NS",NA
"WASHC2A",-0.71,0.91,-0.7,0.91,"-0.7","0.91","NS",NA
"WASHC2C",-0.961,0.88,-1,0.88,"-1.0","0.88","NS",NA
"WASL",-0.866,0.887,-0.9,0.89,"-0.9","0.89","NS",NA
"WBP4",-1.02,0.939,-1,0.94,"-1.0","0.94","NS",NA
"WDR25",1.89,0.491,1.9,0.49,"1.9","0.49","NS",NA
"WDR35",6.92,8.18e-07,6.9,0,"6.9","<0.01","Up",NA
"WDR59",2.64,0.00218,2.6,0,"2.6","<0.01","Up",NA
"WEE1",0.295,0.965,0.3,0.96,"0.3","0.96","NS",NA
"WIPF2",-0.334,0.963,-0.3,0.96,"-0.3","0.96","NS",NA
"WNK1",0.591,0.896,0.6,0.9,"0.6","0.90","NS",NA
"WNT5A",2.34,0.711,2.3,0.71,"2.3","0.71","NS",NA
"WWC1",4.79,0.29,4.8,0.29,"4.8","0.29","NS",NA
"WWOX",3.33,0.659,3.3,0.66,"3.3","0.66","NS",NA
"XBP1",-2.76,0.524,-2.8,0.52,"-2.8","0.52","NS",NA
"XPA",-1.17,0.85,-1.2,0.85,"-1.2","0.85","NS",NA
"XRCC5",0.572,0.931,0.6,0.93,"0.6","0.93","NS",NA
"XRCC6",0.477,0.942,0.5,0.94,"0.5","0.94","NS",NA
"YAE1",1.28,0.963,1.3,0.96,"1.3","0.96","NS",NA
"YARS2",1.63,0.492,1.6,0.49,"1.6","0.49","NS",NA
"YBX1",-3.32,0.14,-3.3,0.14,"-3.3","0.14","NS",NA
"YBX3",-2.43,0.283,-2.4,0.28,"-2.4","0.28","NS",NA
"YEATS2",1.16,0.519,1.2,0.52,"1.2","0.52","NS",NA
"YIPF4",-0.955,0.918,-1,0.92,"-1.0","0.92","NS",NA
"YIPF6",4.38,0.557,4.4,0.56,"4.4","0.56","NS",NA
"YME1L1",0.954,0.89,1,0.89,"1.0","0.89","NS",NA
"YWHAE",-0.435,0.936,-0.4,0.94,"-0.4","0.94","NS",NA
"ZBED3",-0.998,0.94,-1,0.94,"-1.0","0.94","NS",NA
"ZBED5",4.99,0.0142,5,0.01,"5.0","0.01","Up",NA
"ZBTB4",6.54,0.149,6.5,0.15,"6.5","0.15","NS",NA
"ZBTB5",-2.1,0.843,-2.1,0.84,"-2.1","0.84","NS",NA
"ZBTB8OS",-0.291,0.957,-0.3,0.96,"-0.3","0.96","NS",NA
"ZC2HC1A",-0.993,0.935,-1,0.94,"-1.0","0.94","NS",NA
"ZC3H10",-0.828,0.931,-0.8,0.93,"-0.8","0.93","NS",NA
"ZC3H15",-0.8,0.934,-0.8,0.93,"-0.8","0.93","NS",NA
"ZC3H4",-0.228,0.965,-0.2,0.96,"-0.2","0.96","NS",NA
"ZC4H2",-0.627,0.934,-0.6,0.93,"-0.6","0.93","NS",NA
"ZCCHC24",0.195,0.965,0.2,0.96,"0.2","0.96","NS",NA
"ZCCHC8",-1.04,0.826,-1,0.83,"-1.0","0.83","NS",NA
"ZDHHC12",2.44,0.956,2.4,0.96,"2.4","0.96","NS",NA
"ZDHHC13",7.68,4.77e-05,7.7,0,"7.7","<0.01","Up",NA
"ZDHHC14",-3.54,0.924,-3.5,0.92,"-3.5","0.92","NS",NA
"ZDHHC17",-2.4,0.964,-2.4,0.96,"-2.4","0.96","NS",NA
"ZDHHC18",4.81,0.0471,4.8,0.05,"4.8","0.05","Up",NA
"ZDHHC20",-4.16,0.889,-4.2,0.89,"-4.2","0.89","NS",NA
"ZDHHC9",3.89,0.926,3.9,0.93,"3.9","0.93","NS",NA
"ZFAND1",-0.713,0.937,-0.7,0.94,"-0.7","0.94","NS",NA
"ZFAND2B",-1.97,0.917,-2,0.92,"-2.0","0.92","NS",NA
"ZFAND5",-0.122,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"ZFAND6",-0.79,0.952,-0.8,0.95,"-0.8","0.95","NS",NA
"ZFP3",-0.166,0.969,-0.2,0.97,"-0.2","0.97","NS",NA
"ZMAT3",-1.07,0.926,-1.1,0.93,"-1.1","0.93","NS",NA
"ZMYM1",2.5,0.792,2.5,0.79,"2.5","0.79","NS",NA
"ZNF100",0.85,0.964,0.8,0.96,"0.8","0.96","NS",NA
"ZNF107",2.15,0.635,2.1,0.64,"2.1","0.64","NS",NA
"ZNF16",-1.44,0.921,-1.4,0.92,"-1.4","0.92","NS",NA
"ZNF200",0.769,0.954,0.8,0.95,"0.8","0.95","NS",NA
"ZNF250",0.279,0.968,0.3,0.97,"0.3","0.97","NS",NA
"ZNF276",0.114,0.966,0.1,0.97,"0.1","0.97","NS",NA
"ZNF282",-2.18,0.682,-2.2,0.68,"-2.2","0.68","NS",NA
"ZNF296",1.1,0.964,1.1,0.96,"1.1","0.96","NS",NA
"ZNF319",-1.75,0.904,-1.8,0.9,"-1.8","0.90","NS",NA
"ZNF324",-1.24,0.96,-1.2,0.96,"-1.2","0.96","NS",NA
"ZNF335",-1.3,0.928,-1.3,0.93,"-1.3","0.93","NS",NA
"ZNF337",-0.279,0.966,-0.3,0.97,"-0.3","0.97","NS",NA
"ZNF367",-1.86,0.895,-1.9,0.9,"-1.9","0.90","NS",NA
"ZNF391",2.77,0.694,2.8,0.69,"2.8","0.69","NS",NA
"ZNF397",3.05,0.763,3,0.76,"3.0","0.76","NS",NA
"ZNF428",-2.57,0.844,-2.6,0.84,"-2.6","0.84","NS",NA
"ZNF451",1.91,0.693,1.9,0.69,"1.9","0.69","NS",NA
"ZNF460",-3,0.748,-3,0.75,"-3.0","0.75","NS",NA
"ZNF467",-6.45,0.76,-6.4,0.76,"-6.4","0.76","NS",NA
"ZNF485",0.942,0.966,0.9,0.97,"0.9","0.97","NS",NA
"ZNF496",4.3,0.936,4.3,0.94,"4.3","0.94","NS",NA
"ZNF511",-0.309,0.963,-0.3,0.96,"-0.3","0.96","NS",NA
"ZNF513",-3.07,0.231,-3.1,0.23,"-3.1","0.23","NS",NA
"ZNF518A",3.08,0.807,3.1,0.81,"3.1","0.81","NS",NA
"ZNF518B",5.3,0.0898,5.3,0.09,"5.3","0.09","NS",NA
"ZNF521",-0.652,0.959,-0.7,0.96,"-0.7","0.96","NS",NA
"ZNF557",3.38,0.941,3.4,0.94,"3.4","0.94","NS",NA
"ZNF576",-1.02,0.951,-1,0.95,"-1.0","0.95","NS",NA
"ZNF597",-0.411,0.951,-0.4,0.95,"-0.4","0.95","NS",NA
"ZNF618",1.37,0.909,1.4,0.91,"1.4","0.91","NS",NA
"ZNF627",-4.8,0.866,-4.8,0.87,"-4.8","0.87","NS",NA
"ZNF654",1.3,0.843,1.3,0.84,"1.3","0.84","NS",NA
"ZNF697",-1.69,0.912,-1.7,0.91,"-1.7","0.91","NS",NA
"ZNF7",0.861,0.949,0.9,0.95,"0.9","0.95","NS",NA
"ZNF71",-4.88,0.867,-4.9,0.87,"-4.9","0.87","NS",NA
"ZNF714",3.34,0.854,3.3,0.85,"3.3","0.85","NS",NA
"ZNF721",-4.01,0.915,-4,0.92,"-4.0","0.92","NS",NA
"ZNF724",-0.42,0.967,-0.4,0.97,"-0.4","0.97","NS",NA
"ZNF740",-0.326,0.965,-0.3,0.96,"-0.3","0.96","NS",NA
"ZNF747",5.66,0.795,5.7,0.8,"5.7","0.80","NS",NA
"ZNF799",5.16,0.85,5.2,0.85,"5.2","0.85","NS",NA
"ZNHIT3",-1.08,0.951,-1.1,0.95,"-1.1","0.95","NS",NA
"ZNRD2",-2.2,0.849,-2.2,0.85,"-2.2","0.85","NS",NA
"ZSCAN5A",-1.35,0.945,-1.4,0.94,"-1.4","0.94","NS",NA
"ZWINT",-0.399,0.961,-0.4,0.96,"-0.4","0.96","NS",NA
"ZYG11B",4.59,0.133,4.6,0.13,"4.6","0.13","NS",NA
"AAAS",1.58,0.763,1.6,0.76,"1.6","0.76","NS",NA
"AACS",-0.337,0.964,-0.3,0.96,"-0.3","0.96","NS",NA
"AAGAB",0.272,0.963,0.3,0.96,"0.3","0.96","NS",NA
"AAK1",0.255,0.948,0.3,0.95,"0.3","0.95","NS",NA
"AAMDC",-1.92,0.846,-1.9,0.85,"-1.9","0.85","NS",NA
"AAR2",-0.506,0.957,-0.5,0.96,"-0.5","0.96","NS",NA
"AARS1",-0.765,0.91,-0.8,0.91,"-0.8","0.91","NS",NA
"AARS2",1.05,0.784,1,0.78,"1.0","0.78","NS",NA
"AARSD1",0.0289,0.969,0,0.97,"0.0","0.97","NS",NA
"AASDHPPT",-0.159,0.966,-0.2,0.97,"-0.2","0.97","NS",NA
"AASS",-0.331,0.966,-0.3,0.97,"-0.3","0.97","NS",NA
"AATF",0.0753,0.966,0.1,0.97,"0.1","0.97","NS",NA
"ABAT",0.216,0.955,0.2,0.96,"0.2","0.96","NS",NA
"ABCB7",-0.214,0.968,-0.2,0.97,"-0.2","0.97","NS",NA
"ABCC1",-0.404,0.946,-0.4,0.95,"-0.4","0.95","NS",NA
"ABCC4",2.54,0.822,2.5,0.82,"2.5","0.82","NS",NA
"ABCD3",0.55,0.943,0.6,0.94,"0.6","0.94","NS",NA
"ABCD4",1.71,0.925,1.7,0.92,"1.7","0.92","NS",NA
"ABCE1",0.136,0.962,0.1,0.96,"0.1","0.96","NS",NA
"ABCF1",-0.33,0.952,-0.3,0.95,"-0.3","0.95","NS",NA
"ABCF2",-0.612,0.92,-0.6,0.92,"-0.6","0.92","NS",NA
"ABCF3",0.576,0.944,0.6,0.94,"0.6","0.94","NS",NA
"ABHD10",0.399,0.939,0.4,0.94,"0.4","0.94","NS",NA
"ABHD11",0.7,0.916,0.7,0.92,"0.7","0.92","NS",NA
"ABHD12",1.1,0.86,1.1,0.86,"1.1","0.86","NS",NA
"ABHD14B",0.154,0.964,0.2,0.96,"0.2","0.96","NS",NA
"ABHD17B",-0.854,0.909,-0.9,0.91,"-0.9","0.91","NS",NA
"ABHD17C",2.69,0.96,2.7,0.96,"2.7","0.96","NS",NA
"ABHD6",0.529,0.944,0.5,0.94,"0.5","0.94","NS",NA
"ABI1",-0.353,0.947,-0.4,0.95,"-0.4","0.95","NS",NA
"ABI2",0.0791,0.967,0.1,0.97,"0.1","0.97","NS",NA
"ABITRAM",-1.09,0.859,-1.1,0.86,"-1.1","0.86","NS",NA
"ABL1",0.301,0.962,0.3,0.96,"0.3","0.96","NS",NA
"ABL2",0.713,0.933,0.7,0.93,"0.7","0.93","NS",NA
"ABLIM1",0.0688,0.969,0.1,0.97,"0.1","0.97","NS",NA
"ABRAXAS1",0.461,0.944,0.5,0.94,"0.5","0.94","NS",NA
"ABRAXAS2",-0.273,0.954,-0.3,0.95,"-0.3","0.95","NS",NA
"ABT1",-0.312,0.958,-0.3,0.96,"-0.3","0.96","NS",NA
"ACAA1",-0.201,0.952,-0.2,0.95,"-0.2","0.95","NS",NA
"ACAA2",-1.69,0.811,-1.7,0.81,"-1.7","0.81","NS",NA
"ACACA",-0.494,0.96,-0.5,0.96,"-0.5","0.96","NS",NA
"ACAD10",0.0655,0.97,0.1,0.97,"0.1","0.97","NS",NA
"ACAD11",-0.835,0.956,-0.8,0.96,"-0.8","0.96","NS",NA
"ACAD8",0.595,0.957,0.6,0.96,"0.6","0.96","NS",NA
"ACADM",-2.01,0.852,-2,0.85,"-2.0","0.85","NS",NA
"ACADS",-1.04,0.949,-1,0.95,"-1.0","0.95","NS",NA
"ACADSB",-0.17,0.962,-0.2,0.96,"-0.2","0.96","NS",NA
"ACADVL",0.401,0.935,0.4,0.94,"0.4","0.94","NS",NA
"ACAT1",0.939,0.842,0.9,0.84,"0.9","0.84","NS",NA
"ACBD3",-0.244,0.955,-0.2,0.96,"-0.2","0.96","NS",NA
"ACBD5",-0.167,0.967,-0.2,0.97,"-0.2","0.97","NS",NA
"ACBD6",-1.94,0.897,-1.9,0.9,"-1.9","0.90","NS",NA
"ACD",-0.319,0.959,-0.3,0.96,"-0.3","0.96","NS",NA
"ACIN1",0.0981,0.968,0.1,0.97,"0.1","0.97","NS",NA
"ACLY",0.0488,0.969,0,0.97,"0.0","0.97","NS",NA
"ACO1",0.744,0.94,0.7,0.94,"0.7","0.94","NS",NA
"ACO2",0.902,0.709,0.9,0.71,"0.9","0.71","NS",NA
"ACOT2",-2.21,0.936,-2.2,0.94,"-2.2","0.94","NS",NA
"ACOT7",-0.184,0.961,-0.2,0.96,"-0.2","0.96","NS",NA
"ACOX1",-0.851,0.918,-0.9,0.92,"-0.9","0.92","NS",NA
"ACP2",-1.49,0.907,-1.5,0.91,"-1.5","0.91","NS",NA
"ACP6",-3.77,0.894,-3.8,0.89,"-3.8","0.89","NS",NA
"ACSF2",-1.21,0.891,-1.2,0.89,"-1.2","0.89","NS",NA
"ACSF3",0.445,0.945,0.4,0.94,"0.4","0.94","NS",NA
"ACSL1",-0.528,0.962,-0.5,0.96,"-0.5","0.96","NS",NA
"ACSL3",0.422,0.947,0.4,0.95,"0.4","0.95","NS",NA
"ACSL4",0.519,0.906,0.5,0.91,"0.5","0.91","NS",NA
"ACSS1",-0.626,0.921,-0.6,0.92,"-0.6","0.92","NS",NA
"ACSS2",-1.16,0.945,-1.2,0.94,"-1.2","0.94","NS",NA
"ACTA1",0.741,0.96,0.7,0.96,"0.7","0.96","NS",NA
"ACTBL2",-0.689,0.883,-0.7,0.88,"-0.7","0.88","NS",NA
"ACTL6A",-0.945,0.896,-0.9,0.9,"-0.9","0.90","NS",NA
"ACTN1",-0.977,0.664,-1,0.66,"-1.0","0.66","NS",NA
"ACTN4",-1,0.579,-1,0.58,"-1.0","0.58","NS",NA
"ACTR10",0.0633,0.967,0.1,0.97,"0.1","0.97","NS",NA
"ACTR1A",-0.0815,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"ACTR1B",-0.161,0.964,-0.2,0.96,"-0.2","0.96","NS",NA
"ACTR2",0.0399,0.969,0,0.97,"0.0","0.97","NS",NA
"ACTR3",-0.0139,0.97,0,0.97,"-0.0","0.97","NS",NA
"ACTR3B",0.144,0.967,0.1,0.97,"0.1","0.97","NS",NA
"ACTR5",-0.842,0.954,-0.8,0.95,"-0.8","0.95","NS",NA
"ACTR6",0.958,0.792,1,0.79,"1.0","0.79","NS",NA
"ACTR8",-1.02,0.937,-1,0.94,"-1.0","0.94","NS",NA
"ACVR1",-3.51,0.94,-3.5,0.94,"-3.5","0.94","NS",NA
"ACVR1B",-0.781,0.964,-0.8,0.96,"-0.8","0.96","NS",NA
"ACY1",-0.506,0.956,-0.5,0.96,"-0.5","0.96","NS",NA
"ACYP2",-2.23,0.619,-2.2,0.62,"-2.2","0.62","NS",NA
"ADA",-1.01,0.792,-1,0.79,"-1.0","0.79","NS",NA
"ADAL",5,0.944,5,0.94,"5.0","0.94","NS",NA
"ADAM10",-2.32,0.527,-2.3,0.53,"-2.3","0.53","NS",NA
"ADAM15",-0.589,0.897,-0.6,0.9,"-0.6","0.90","NS",NA
"ADAM17",-0.129,0.964,-0.1,0.96,"-0.1","0.96","NS",NA
"ADAM22",0.229,0.964,0.2,0.96,"0.2","0.96","NS",NA
"ADAR",0.244,0.955,0.2,0.96,"0.2","0.96","NS",NA
"ADARB1",-0.182,0.968,-0.2,0.97,"-0.2","0.97","NS",NA
"ADAT2",-0.68,0.946,-0.7,0.95,"-0.7","0.95","NS",NA
"ADAT3",0.0793,0.968,0.1,0.97,"0.1","0.97","NS",NA
"ADD2",-0.102,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"ADD3",0.618,0.93,0.6,0.93,"0.6","0.93","NS",NA
"ADGRE5",-2.42,0.725,-2.4,0.72,"-2.4","0.72","NS",NA
"ADGRL2",-0.365,0.94,-0.4,0.94,"-0.4","0.94","NS",NA
"ADGRL3",-0.511,0.951,-0.5,0.95,"-0.5","0.95","NS",NA
"ADH5",-0.264,0.952,-0.3,0.95,"-0.3","0.95","NS",NA
"ADK",-0.94,0.864,-0.9,0.86,"-0.9","0.86","NS",NA
"ADNP",0.979,0.724,1,0.72,"1.0","0.72","NS",NA
"ADNP2",0.0791,0.968,0.1,0.97,"0.1","0.97","NS",NA
"ADPGK",0.462,0.948,0.5,0.95,"0.5","0.95","NS",NA
"ADPRM",1.91,0.965,1.9,0.96,"1.9","0.96","NS",NA
"ADPRS",-0.334,0.95,-0.3,0.95,"-0.3","0.95","NS",NA
"ADRM1",-1.27,0.733,-1.3,0.73,"-1.3","0.73","NS",NA
"ADSL",0.425,0.958,0.4,0.96,"0.4","0.96","NS",NA
"ADSS1",0.257,0.966,0.3,0.97,"0.3","0.97","NS",NA
"ADSS2",-0.121,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"AEBP2",-1.6,0.905,-1.6,0.9,"-1.6","0.90","NS",NA
"AFAP1",1.48,0.853,1.5,0.85,"1.5","0.85","NS",NA
"AFDN",0.528,0.937,0.5,0.94,"0.5","0.94","NS",NA
"AFF1",0.331,0.961,0.3,0.96,"0.3","0.96","NS",NA
"AFF4",0.126,0.966,0.1,0.97,"0.1","0.97","NS",NA
"AFG2A",0.44,0.944,0.4,0.94,"0.4","0.94","NS",NA
"AFG2B",0.262,0.967,0.3,0.97,"0.3","0.97","NS",NA
"AFG3L2",0.0116,0.97,0,0.97,"0.0","0.97","NS",NA
"AFM",-0.139,0.97,-0.1,0.97,"-0.1","0.97","NS",NA
"AGAP3",0.225,0.954,0.2,0.95,"0.2","0.95","NS",NA
"AGFG1",-0.25,0.957,-0.2,0.96,"-0.2","0.96","NS",NA
"AGFG2",-0.641,0.944,-0.6,0.94,"-0.6","0.94","NS",NA
"AGGF1",-0.52,0.942,-0.5,0.94,"-0.5","0.94","NS",NA
"AGK",0.439,0.945,0.4,0.94,"0.4","0.94","NS",NA
"AGL",0.314,0.957,0.3,0.96,"0.3","0.96","NS",NA
"AGO1",-0.619,0.872,-0.6,0.87,"-0.6","0.87","NS",NA
"AGO2",-0.103,0.963,-0.1,0.96,"-0.1","0.96","NS",NA
"AGO3",0.791,0.852,0.8,0.85,"0.8","0.85","NS",NA
"AGPAT1",-0.237,0.966,-0.2,0.97,"-0.2","0.97","NS",NA
"AGPAT4",3.41,0.756,3.4,0.76,"3.4","0.76","NS",NA
"AGPS",0.334,0.938,0.3,0.94,"0.3","0.94","NS",NA
"AGRN",-0.285,0.959,-0.3,0.96,"-0.3","0.96","NS",NA
"AGTPBP1",-0.984,0.945,-1,0.94,"-1.0","0.94","NS",NA
"AGTRAP",-0.216,0.963,-0.2,0.96,"-0.2","0.96","NS",NA
"AHCTF1",-0.562,0.955,-0.6,0.96,"-0.6","0.96","NS",NA
"AHCY",-0.118,0.964,-0.1,0.96,"-0.1","0.96","NS",NA
"AHCYL1",0.265,0.957,0.3,0.96,"0.3","0.96","NS",NA
"AHCYL2",-1,0.932,-1,0.93,"-1.0","0.93","NS",NA
"AHNAK",0.312,0.963,0.3,0.96,"0.3","0.96","NS",NA
"AHNAK2",0.546,0.949,0.5,0.95,"0.5","0.95","NS",NA
"AHSA1",-0.768,0.847,-0.8,0.85,"-0.8","0.85","NS",NA
"AIF1L",-0.638,0.957,-0.6,0.96,"-0.6","0.96","NS",NA
"AIFM1",-0.174,0.964,-0.2,0.96,"-0.2","0.96","NS",NA
"AIMP1",0.079,0.967,0.1,0.97,"0.1","0.97","NS",NA
"AIMP2",0.284,0.959,0.3,0.96,"0.3","0.96","NS",NA
"AJUBA",-0.0708,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"AK2",-0.502,0.953,-0.5,0.95,"-0.5","0.95","NS",NA
"AK3",-0.141,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"AK4",0.305,0.956,0.3,0.96,"0.3","0.96","NS",NA
"AK6",-0.922,0.788,-0.9,0.79,"-0.9","0.79","NS",NA
"AKAP1",0.915,0.807,0.9,0.81,"0.9","0.81","NS",NA
"AKAP10",1.17,0.951,1.2,0.95,"1.2","0.95","NS",NA
"AKAP11",1.27,0.9,1.3,0.9,"1.3","0.90","NS",NA
"AKAP12",-2,0.532,-2,0.53,"-2.0","0.53","NS",NA
"AKAP13",-0.356,0.96,-0.4,0.96,"-0.4","0.96","NS",NA
"AKAP17A",0.16,0.962,0.2,0.96,"0.2","0.96","NS",NA
"AKAP5",-1.46,0.762,-1.5,0.76,"-1.5","0.76","NS",NA
"AKAP8",-0.363,0.961,-0.4,0.96,"-0.4","0.96","NS",NA
"AKAP8L",-0.431,0.951,-0.4,0.95,"-0.4","0.95","NS",NA
"AKAP9",-0.189,0.958,-0.2,0.96,"-0.2","0.96","NS",NA
"AKR1E2",0.0736,0.966,0.1,0.97,"0.1","0.97","NS",NA
"AKR7A2",-0.386,0.95,-0.4,0.95,"-0.4","0.95","NS",NA
"AKT1",-0.587,0.961,-0.6,0.96,"-0.6","0.96","NS",NA
"AKT1S1",-0.591,0.954,-0.6,0.95,"-0.6","0.95","NS",NA
"AKT2",-0.159,0.968,-0.2,0.97,"-0.2","0.97","NS",NA
"AKT3",-0.801,0.939,-0.8,0.94,"-0.8","0.94","NS",NA
"AKTIP",-1.04,0.914,-1,0.91,"-1.0","0.91","NS",NA
"ALAD",-0.962,0.919,-1,0.92,"-1.0","0.92","NS",NA
"ALAS1",-0.16,0.968,-0.2,0.97,"-0.2","0.97","NS",NA
"ALCAM",-1.8,0.872,-1.8,0.87,"-1.8","0.87","NS",NA
"ALDH16A1",0.515,0.933,0.5,0.93,"0.5","0.93","NS",NA
"ALDH1A2",0.556,0.889,0.6,0.89,"0.6","0.89","NS",NA
"ALDH1B1",0.277,0.957,0.3,0.96,"0.3","0.96","NS",NA
"ALDH1L1",0.933,0.902,0.9,0.9,"0.9","0.90","NS",NA
"ALDH2",0.342,0.942,0.3,0.94,"0.3","0.94","NS",NA
"ALDH3A2",-1.82,0.869,-1.8,0.87,"-1.8","0.87","NS",NA
"ALDH4A1",-1.85,0.516,-1.9,0.52,"-1.9","0.52","NS",NA
"ALDH5A1",0.234,0.957,0.2,0.96,"0.2","0.96","NS",NA
"ALDH6A1",-0.37,0.95,-0.4,0.95,"-0.4","0.95","NS",NA
"ALDH7A1",-2.52,0.738,-2.5,0.74,"-2.5","0.74","NS",NA
"ALDH9A1",0.236,0.961,0.2,0.96,"0.2","0.96","NS",NA
