"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ANAPC16",2.75,4.09370432971137e-08,2.8,0,"2.8","<0.01","Up",NA
"ANAPC4",2.3,3.39747591542369e-08,2.3,0,"2.3","<0.01","Up",NA
"ANGEL1",2.12,0.0137966977759396,2.1,0.01,"2.1","0.01","NS",NA
"ANKLE2",0.0767,0.752062114923529,0.1,0.75,"0.1","0.75","NS",NA
"ANXA4",0.177,0.317614304787889,0.2,0.32,"0.2","0.32","NS",NA
"APLP1",-0.599,0.625066164807421,-0.6,0.63,"-0.6","0.63","NS",NA
"APLP2",-0.786,0.0315224546343857,-0.8,0.03,"-0.8","0.03","NS",NA
"APOA1",-0.954,0.0117800299970916,-1,0.01,"-1.0","0.01","NS",NA
"APOC3",-0.892,0.193334929791156,-0.9,0.19,"-0.9","0.19","NS",NA
"APOE",-1.1,0.00548956485317031,-1.1,0.01,"-1.1","<0.01","Down",NA
"APOH",-1.79,0.0478162254065613,-1.8,0.05,"-1.8","0.05","NS",NA
"APP",-0.824,0.0148211876437408,-0.8,0.01,"-0.8","0.01","NS",NA
"ARB2A",2.65,1.23941824170155e-06,2.6,0,"2.6","<0.01","Up",NA
"ARF3",-2.05,0.246242357041812,-2,0.25,"-2.0","0.25","NS",NA
"ARL5B",-1.81,0.147646464163953,-1.8,0.15,"-1.8","0.15","NS",NA
"ARL6IP1",0.841,0.0771984185522178,0.8,0.08,"0.8","0.08","NS",NA
"ARMC7",1,0.0885680778004903,1,0.09,"1.0","0.09","NS",NA
"ART5",0.02,0.947703827181679,0,0.95,"0.0","0.95","NS",NA
"ASPRV1",-0.687,0.656057705487184,-0.7,0.66,"-0.7","0.66","NS",NA
"ATAD5",-0.699,0.00315138916732097,-0.7,0,"-0.7","<0.01","NS",NA
"ATF3",-1.79,0.000529034445453003,-1.8,0,"-1.8","<0.01","Down",NA
"ATF4",-1.58,0.00895154981714736,-1.6,0.01,"-1.6","<0.01","Down",NA
"ATP5MK",-0.662,0.0165231348110431,-0.7,0.02,"-0.7","0.02","NS",NA
"ATP6V0D2",-1.15,0.112543266297752,-1.1,0.11,"-1.1","0.11","NS",NA
"ATP6V1D",-0.592,0.00169377910012748,-0.6,0,"-0.6","<0.01","NS",NA
"ATR",6.6,3.7694352251485e-10,6.6,0,"6.6","<0.01","Up",NA
"B3GALNT2",4.14,0.0135759985275323,4.1,0.01,"4.1","0.01","NS",NA
"B4GALT5",0.63,0.110473558757154,0.6,0.11,"0.6","0.11","NS",NA
"B4GALT6",0.437,0.535899448574537,0.4,0.54,"0.4","0.54","NS",NA
"B9D1",4.59,2.75510684087363e-06,4.6,0,"4.6","<0.01","Up",NA
"BACE1",-1.64,0.0375803008761783,-1.6,0.04,"-1.6","0.04","NS",NA
"BCL2L12",4.85,3.01878050743071e-06,4.8,0,"4.8","<0.01","Up",NA
"BCOR",-0.35,0.108655663837481,-0.3,0.11,"-0.3","0.11","NS",NA
"BIRC2",-0.305,0.44591495857339,-0.3,0.45,"-0.3","0.45","NS",NA
"BLM",-0.542,0.00492838426251791,-0.5,0,"-0.5","<0.01","NS",NA
"BLOC1S4",-1.38,0.000275050838314117,-1.4,0,"-1.4","<0.01","Down",NA
"BMP2",-2.07,0.181223032775113,-2.1,0.18,"-2.1","0.18","NS",NA
"BMP4",-1.76,0.072023564046905,-1.8,0.07,"-1.8","0.07","NS",NA
"BMPR2",3.61,0.0150464110024065,3.6,0.02,"3.6","0.02","NS",NA
"BNIP3",3.81,0.00316234549215927,3.8,0,"3.8","<0.01","Up",NA
"BOD1",-1.32,0.0199070832705275,-1.3,0.02,"-1.3","0.02","NS",NA
"BORCS6",-0.406,0.155397941867726,-0.4,0.16,"-0.4","0.16","NS",NA
"BPGM",-2.97,5.2701349194092e-09,-3,0,"-3.0","<0.01","Down",NA
"BPNT2",0.268,0.307937130839776,0.3,0.31,"0.3","0.31","NS",NA
"BRI3",-0.184,0.805379895417762,-0.2,0.81,"-0.2","0.81","NS",NA
"BRI3BP",0.71,0.00116454587522121,0.7,0,"0.7","<0.01","NS",NA
"BRWD3",-1.1,0.000558538207788839,-1.1,0,"-1.1","<0.01","Down",NA
"BTBD9",-0.27,0.910222876072107,-0.3,0.91,"-0.3","0.91","NS",NA
"BTN2A3P",0.696,0.755814623795277,0.7,0.76,"0.7","0.76","NS",NA
"C1orf159",-0.671,0.577441663714824,-0.7,0.58,"-0.7","0.58","NS",NA
"C1orf198",-0.826,0.00964694240521771,-0.8,0.01,"-0.8","<0.01","NS",NA
"C2CD2L",-0.102,0.805179696801481,-0.1,0.81,"-0.1","0.81","NS",NA
"C4A",7.34,1.26350690296851e-05,7.3,0,"7.3","<0.01","Up",NA
"C4BPA",-0.743,0.434751606328649,-0.7,0.43,"-0.7","0.43","NS",NA
"C6orf89",4.61,9.48088095601856e-10,4.6,0,"4.6","<0.01","Up",NA
"C8orf88",-4.85,0.00173153238468247,-4.8,0,"-4.8","<0.01","Down",NA
"C9orf72",0.646,0.774825580620332,0.6,0.77,"0.6","0.77","NS",NA
"CABIN1",3.43,6.3070548730624e-09,3.4,0,"3.4","<0.01","Up",NA
"CALCOCO2",0.907,0.0123827640971041,0.9,0.01,"0.9","0.01","NS",NA
"CAMKK1",-0.666,0.0187453452543388,-0.7,0.02,"-0.7","0.02","NS",NA
"CARMIL2",-1.87,0.000308876893276534,-1.9,0,"-1.9","<0.01","Down",NA
"CASTOR2",2.87,7.21163094037685e-05,2.9,0,"2.9","<0.01","Up",NA
"CBY1",-0.926,0.0235356971928157,-0.9,0.02,"-0.9","0.02","NS",NA
"CCDC106",-1.27,0.000283925943081447,-1.3,0,"-1.3","<0.01","Down",NA
"CCDC120",-0.469,0.671705460065244,-0.5,0.67,"-0.5","0.67","NS",NA
"CCDC138",2.29,0.147477532791192,2.3,0.15,"2.3","0.15","NS",NA
"CCDC158",4.7,7.58170047059644e-08,4.7,0,"4.7","<0.01","Up",NA
"CCDC18",-0.235,0.614712278369776,-0.2,0.61,"-0.2","0.61","NS",NA
"CCDC186",-0.781,0.00239567659845862,-0.8,0,"-0.8","<0.01","NS",NA
"CCDC28B",-1.28,0.00259871080040435,-1.3,0,"-1.3","<0.01","Down",NA
"CCDC66",-1.24,0.0611402315414337,-1.2,0.06,"-1.2","0.06","NS",NA
"CCDC82",1.33,0.485791564349665,1.3,0.49,"1.3","0.49","NS",NA
"CCK",-5.39,1.52562354624606e-07,-5.4,0,"-5.4","<0.01","Down",NA
"CCN1",-1.18,0.147113507579985,-1.2,0.15,"-1.2","0.15","NS",NA
"CCN2",-1.27,0.354036247688623,-1.3,0.35,"-1.3","0.35","NS",NA
"CCNQ",1.03,0.492970565487115,1,0.49,"1.0","0.49","NS",NA
"CCPG1",0.427,0.185277337911879,0.4,0.19,"0.4","0.19","NS",NA
"CD151",-0.227,0.527805524651104,-0.2,0.53,"-0.2","0.53","NS",NA
"CD40",-5.52,0.00248715389188536,-5.5,0,"-5.5","<0.01","Down",NA
"CD81",-0.686,0.0662610915106357,-0.7,0.07,"-0.7","0.07","NS",NA
"CD84",5.97,0.00102662645915156,6,0,"6.0","<0.01","Up",NA
"CD99",-3.45,0.0644729144509382,-3.5,0.06,"-3.5","0.06","NS",NA
"CDC42EP1",-0.32,0.29398263116151,-0.3,0.29,"-0.3","0.29","NS",NA
"CDCA7L",-0.556,0.0197242435660974,-0.6,0.02,"-0.6","0.02","NS",NA
"CDK11A",5.45,8.98743176188866e-06,5.4,0,"5.4","<0.01","Up",NA
"CDKN2A",-0.602,0.0150778506997658,-0.6,0.02,"-0.6","0.02","NS",NA
"CEBPZOS",-1.02,0.022466229013508,-1,0.02,"-1.0","0.02","NS",NA
"CENPW",-0.454,0.277357140024523,-0.5,0.28,"-0.5","0.28","NS",NA
"CENPX",-0.782,0.0507374767500591,-0.8,0.05,"-0.8","0.05","NS",NA
"CEP170B",-0.421,0.079131612549231,-0.4,0.08,"-0.4","0.08","NS",NA
"CEP41",-0.291,0.169308019480987,-0.3,0.17,"-0.3","0.17","NS",NA
"CFAP97",-0.604,0.102854586988082,-0.6,0.1,"-0.6","0.10","NS",NA
"CHCHD4",-0.901,0.435978391897298,-0.9,0.44,"-0.9","0.44","NS",NA
"CHKA",3.49,0.0287862110364651,3.5,0.03,"3.5","0.03","NS",NA
"CHPF",1.77,0.274678047125562,1.8,0.27,"1.8","0.27","NS",NA
"CHPF2",-1.02,0.318602674774886,-1,0.32,"-1.0","0.32","NS",NA
"CHSY1",0.922,0.00250686442437244,0.9,0,"0.9","<0.01","NS",NA
"CISD1",0.0808,0.716577270481909,0.1,0.72,"0.1","0.72","NS",NA
"CKS1B",-0.846,0.0102371956214069,-0.8,0.01,"-0.8","0.01","NS",NA
"CKS2",-0.355,0.19461565954397,-0.4,0.19,"-0.4","0.19","NS",NA
"CLK3",-0.502,0.0432176147977346,-0.5,0.04,"-0.5","0.04","NS",NA
"CLOCK",7.53,0.000425976290078964,7.5,0,"7.5","<0.01","Up",NA
"CLTCL1",-0.929,0.284583982840552,-0.9,0.28,"-0.9","0.28","NS",NA
"CLU",-0.304,0.234444901025746,-0.3,0.23,"-0.3","0.23","NS",NA
"CMTM6",-0.331,0.780274951797747,-0.3,0.78,"-0.3","0.78","NS",NA
"CNBP",-2.58,0.00395871550503894,-2.6,0,"-2.6","<0.01","Down",NA
"CNEP1R1",-0.425,0.698107377630347,-0.4,0.7,"-0.4","0.70","NS",NA
"CNOT8",5.64,1.1556919637239e-08,5.6,0,"5.6","<0.01","Up",NA
"CNOT9",-0.861,0.0249298333020574,-0.9,0.02,"-0.9","0.02","NS",NA
"COL1A1",0.378,0.514543099162726,0.4,0.51,"0.4","0.51","NS",NA
"COL1A2",0.411,0.49617708844787,0.4,0.5,"0.4","0.50","NS",NA
"COL4A6",-0.905,0.000818668947297769,-0.9,0,"-0.9","<0.01","NS",NA
"COLEC12",-1.06,0.000902581748511286,-1.1,0,"-1.1","<0.01","Down",NA
"COMMD3",-0.294,0.261010649027767,-0.3,0.26,"-0.3","0.26","NS",NA
"COMMD5",-0.265,0.803871796425568,-0.3,0.8,"-0.3","0.80","NS",NA
"COMMD8",-0.294,0.53582716082072,-0.3,0.54,"-0.3","0.54","NS",NA
"COMMD9",-0.847,0.000431460986843938,-0.8,0,"-0.8","<0.01","NS",NA
"COQ9",-0.362,0.131634870261097,-0.4,0.13,"-0.4","0.13","NS",NA
"COX6A1",-0.222,0.660378892030595,-0.2,0.66,"-0.2","0.66","NS",NA
"CPNE8",-0.241,0.183550747085354,-0.2,0.18,"-0.2","0.18","NS",NA
"CRABP2",-1.47,0.00276045212401958,-1.5,0,"-1.5","<0.01","Down",NA
"CRBN",3.21,7.24906952482121e-08,3.2,0,"3.2","<0.01","Up",NA
"CREM",6.15,0.000631906345700203,6.2,0,"6.2","<0.01","Up",NA
"CRIM1",-0.972,0.0412665700125715,-1,0.04,"-1.0","0.04","NS",NA
"CRYGD",-2.38,0.0317601030092501,-2.4,0.03,"-2.4","0.03","NS",NA
"CSPG4",-2.85,0.000200622604956182,-2.9,0,"-2.9","<0.01","Down",NA
"CSPG5",1.74,0.302429847986918,1.7,0.3,"1.7","0.30","NS",NA
"CUL7",-0.251,0.690317058490194,-0.3,0.69,"-0.3","0.69","NS",NA
"CWC22",-0.275,0.130147620817497,-0.3,0.13,"-0.3","0.13","NS",NA
"CYBA",-1.72,0.00190604097925593,-1.7,0,"-1.7","<0.01","Down",NA
"CYBC1",2.31,1.59914396461109e-07,2.3,0,"2.3","<0.01","Up",NA
"CYLD",2.21,0.000938763625738305,2.2,0,"2.2","<0.01","Up",NA
"CYREN",-0.491,0.484196145319222,-0.5,0.48,"-0.5","0.48","NS",NA
"CYSTM1",-1.57,0.372179232498946,-1.6,0.37,"-1.6","0.37","NS",NA
"DACT1",-3.11,0.00306107222633824,-3.1,0,"-3.1","<0.01","Down",NA
"DBP",-5.14,3.2104092300292e-06,-5.1,0,"-5.1","<0.01","Down",NA
"DCBLD1",4.92,0.00019626451097082,4.9,0,"4.9","<0.01","Up",NA
"DCTD",-2.63,6.5127577457852e-08,-2.6,0,"-2.6","<0.01","Down",NA
"DDIT4",-1.16,0.0491023793593388,-1.2,0.05,"-1.2","0.05","NS",NA
"DDR2",0.533,0.0522961602693298,0.5,0.05,"0.5","0.05","NS",NA
"DDX19A",6.34,2.2723850178376e-11,6.3,0,"6.3","<0.01","Up",NA
"DDX28",0.853,0.000661816545517065,0.9,0,"0.9","<0.01","NS",NA
"DGCR2",-0.304,0.313913334158833,-0.3,0.31,"-0.3","0.31","NS",NA
"DGCR6",-2.06,0.00134671720799763,-2.1,0,"-2.1","<0.01","Down",NA
"DGCR6L",-1.08,0.0832998830312619,-1.1,0.08,"-1.1","0.08","NS",NA
"DHDDS",-2.17,0.312774408820083,-2.2,0.31,"-2.2","0.31","NS",NA
"DHRS13",-1.13,0.196734395629295,-1.1,0.2,"-1.1","0.20","NS",NA
"DKK1",-1.89,0.00188181955419796,-1.9,0,"-1.9","<0.01","Down",NA
"DLX1",-6.2,0.000685407644084667,-6.2,0,"-6.2","<0.01","Down",NA
"DLX6",-1.18,0.0181836765635564,-1.2,0.02,"-1.2","0.02","NS",NA
"DMTN",-1.24,0.00710901611484895,-1.2,0.01,"-1.2","<0.01","Down",NA
"DNA2",4.72,9.48088095601856e-10,4.7,0,"4.7","<0.01","Up",NA
"DNAJB5",-1.96,0.202359989501451,-2,0.2,"-2.0","0.20","NS",NA
"DNAL4",-0.509,0.0681418529220771,-0.5,0.07,"-0.5","0.07","NS",NA
"DNLZ",-1.56,0.00265788340946057,-1.6,0,"-1.6","<0.01","Down",NA
"DOLK",-2.03,0.0061462863337856,-2,0.01,"-2.0","<0.01","Down",NA
"DPH7",-1.61,0.0382938028769371,-1.6,0.04,"-1.6","0.04","NS",NA
"DPM3",0.338,0.216727949446294,0.3,0.22,"0.3","0.22","NS",NA
"EDIL3",-0.997,0.295169228712918,-1,0.3,"-1.0","0.30","NS",NA
"EEF1AKMT1",4.14,0.00119470563637844,4.1,0,"4.1","<0.01","Up",NA
"EEF1G",0.251,0.162812283084351,0.3,0.16,"0.3","0.16","NS",NA
"EFNA5",-1.41,0.0316897431088288,-1.4,0.03,"-1.4","0.03","NS",NA
"EFR3A",1.69,0.00937977108702311,1.7,0.01,"1.7","<0.01","Up",NA
"EFR3B",3.97,0.0303000226135271,4,0.03,"4.0","0.03","NS",NA
"EGLN3",-5.78,0.00131644739203811,-5.8,0,"-5.8","<0.01","Down",NA
"EGR1",0.13,0.864888270840252,0.1,0.86,"0.1","0.86","NS",NA
"EHD3",-0.96,0.363061360541577,-1,0.36,"-1.0","0.36","NS",NA
"EIF1",-1.32,0.00257440048374085,-1.3,0,"-1.3","<0.01","Down",NA
"EIF1B",-1.34,0.000376993989786645,-1.3,0,"-1.3","<0.01","Down",NA
"EIF3C",-8.1,2.43526780162353e-08,-8.1,0,"-8.1","<0.01","Down","EIF3C"
"EIF4ENIF1",-0.51,0.0517132719437724,-0.5,0.05,"-0.5","0.05","NS",NA
"EIF5",-0.613,0.00718799607935901,-0.6,0.01,"-0.6","<0.01","NS",NA
"ELOF1",-2.73,0.00271368414094724,-2.7,0,"-2.7","<0.01","Down",NA
"ELOVL1",-1.92,0.326176842434172,-1.9,0.33,"-1.9","0.33","NS",NA
"ELOVL5",-0.986,0.375005943547488,-1,0.38,"-1.0","0.38","NS",NA
"ENDOD1",3.57,1.12268529043057e-08,3.6,0,"3.6","<0.01","Up",NA
"ENKD1",-1.46,0.00348289706991652,-1.5,0,"-1.5","<0.01","Down",NA
"ENTPD6",-1.63,0.0165246860591625,-1.6,0.02,"-1.6","0.02","NS",NA
"ENTR1",-2.01,0.0206967235597483,-2,0.02,"-2.0","0.02","NS",NA
"EPHA4",-0.327,0.106569200996244,-0.3,0.11,"-0.3","0.11","NS",NA
"EPHA7",-0.702,0.0242688386306243,-0.7,0.02,"-0.7","0.02","NS",NA
"ERAP1",4.86,2.48940206219459e-09,4.9,0,"4.9","<0.01","Up",NA
"ERBB2",2.62,0.000245608895181534,2.6,0,"2.6","<0.01","Up",NA
"ERC2",-0.478,0.512029494983714,-0.5,0.51,"-0.5","0.51","NS",NA
"ERCC8",-2.25,0.103484894274517,-2.2,0.1,"-2.2","0.10","NS",NA
"ERP44",-0.288,0.188193804741298,-0.3,0.19,"-0.3","0.19","NS",NA
"ERRFI1",-3.21,0.000712710373183436,-3.2,0,"-3.2","<0.01","Down",NA
"ESRRA",-0.531,0.0161723263877059,-0.5,0.02,"-0.5","0.02","NS",NA
"ETAA1",-1.1,0.0361299834674655,-1.1,0.04,"-1.1","0.04","NS",NA
"EVI5",0.985,0.017013125296292,1,0.02,"1.0","0.02","NS",NA
"F13A1",2.3,0.0807242828500162,2.3,0.08,"2.3","0.08","NS",NA
"F5",-0.0289,0.945730264943943,0,0.95,"-0.0","0.95","NS",NA
"FAAP100",-2.39,0.00553661524005476,-2.4,0.01,"-2.4","<0.01","Down",NA
"FAM174A",-0.584,0.221600670329401,-0.6,0.22,"-0.6","0.22","NS",NA
"FAM174B",-7.65,5.01754680650361e-07,-7.7,0,"-7.7","<0.01","Down",NA
"FAM199X",3.54,0.0052173248277526,3.5,0.01,"3.5","<0.01","Up",NA
"FAM234B",0.146,0.474304100876589,0.1,0.47,"0.1","0.47","NS",NA
"FAM3C",-0.99,0.0051170202619974,-1,0.01,"-1.0","<0.01","NS",NA
"FAM89A",-1.18,0.00226890381621817,-1.2,0,"-1.2","<0.01","Down",NA
"FANCE",-0.552,0.0661109372105505,-0.6,0.07,"-0.6","0.07","NS",NA
"FAT1",0.322,0.675917192346174,0.3,0.68,"0.3","0.68","NS",NA
"FBLIM1",-1.64,0.00524940109873323,-1.6,0.01,"-1.6","<0.01","Down",NA
"FBRSL1",-1.42,3.49831141535914e-05,-1.4,0,"-1.4","<0.01","Down",NA
"FBXO2",-2.4,0.117159910125822,-2.4,0.12,"-2.4","0.12","NS",NA
"FBXO46",1.63,0.124789010805412,1.6,0.12,"1.6","0.12","NS",NA
"FDX2",-3.76,0.0368512367845568,-3.8,0.04,"-3.8","0.04","NS",NA
"FGFR3",2.26,0.0306314199858533,2.3,0.03,"2.3","0.03","NS",NA
"FHL1",-2.25,0.00502402790942976,-2.2,0.01,"-2.2","<0.01","Down",NA
"FIP1L1",-1.21,0.000606351358913221,-1.2,0,"-1.2","<0.01","Down",NA
"FKBPL",-0.598,0.0436335233666403,-0.6,0.04,"-0.6","0.04","NS",NA
"FLT1",0.0759,0.786927903063793,0.1,0.79,"0.1","0.79","NS",NA
"FN1",-1.12,0.0182131149082976,-1.1,0.02,"-1.1","0.02","NS",NA
"FOS",-2.79,0.0352818148597404,-2.8,0.04,"-2.8","0.04","NS",NA
"FOXD3",1.08,0.574934656854468,1.1,0.57,"1.1","0.57","NS",NA
"FPGS",2.93,0.00580088050290586,2.9,0.01,"2.9","<0.01","Up",NA
"FRMD4A",-2.53,0.158675252457074,-2.5,0.16,"-2.5","0.16","NS",NA
"FTL",-1.84,0.00105695225399895,-1.8,0,"-1.8","<0.01","Down",NA
"FUNDC1",-2.32,0.0749523802767811,-2.3,0.07,"-2.3","0.07","NS",NA
"FURIN",0.231,0.757147468152045,0.2,0.76,"0.2","0.76","NS",NA
"FUT8",0.508,0.385180148484096,0.5,0.39,"0.5","0.39","NS",NA
"FXN",-0.709,0.0219898398597065,-0.7,0.02,"-0.7","0.02","NS",NA
"FZD7",-1.1,0.184240466563278,-1.1,0.18,"-1.1","0.18","NS",NA
"FZD8",-3.96,0.119976413876168,-4,0.12,"-4.0","0.12","NS",NA
"GALNT10",4.98,0.000385181307228533,5,0,"5.0","<0.01","Up",NA
"GALNT13",-0.11,0.95881221517401,-0.1,0.96,"-0.1","0.96","NS",NA
"GALNT4",2.23,0.249451959642051,2.2,0.25,"2.2","0.25","NS",NA
"GATA4",-0.959,0.005316532426011,-1,0.01,"-1.0","<0.01","NS",NA
"GCNT1",0.805,0.38004282135935,0.8,0.38,"0.8","0.38","NS",NA
"GHITM",3.59,5.2701349194092e-09,3.6,0,"3.6","<0.01","Up",NA
"GINM1",-0.444,0.451188666450704,-0.4,0.45,"-0.4","0.45","NS",NA
"GJA1",-0.143,0.545745011123629,-0.1,0.55,"-0.1","0.55","NS",NA
"GJC1",0.771,0.153623625424769,0.8,0.15,"0.8","0.15","NS",NA
"GK",0.153,0.814456899294486,0.2,0.81,"0.2","0.81","NS",NA
"GLRX",-1.79,0.00212475250377159,-1.8,0,"-1.8","<0.01","Down",NA
"GLRX2",-1.86,0.00363759919002006,-1.9,0,"-1.9","<0.01","Down",NA
"GLT8D1",1.18,0.00143049550413985,1.2,0,"1.2","<0.01","Up",NA
"GNAZ",2.77,0.0494729716318122,2.8,0.05,"2.8","0.05","NS",NA
"GNB2",1.1,0.00803011738579076,1.1,0.01,"1.1","<0.01","Up",NA
"GNG5",-1.82,0.00126350660000517,-1.8,0,"-1.8","<0.01","Down",NA
"GOLGA7",0.442,0.0976569152722272,0.4,0.1,"0.4","0.10","NS",NA
"GOLM1",-1.53,0.00139508454944514,-1.5,0,"-1.5","<0.01","Down",NA
"GON4L",3.7,1.9691923538973e-10,3.7,0,"3.7","<0.01","Up",NA
"GORASP1",-0.499,0.31242702707477,-0.5,0.31,"-0.5","0.31","NS",NA
"GPBP1L1",-0.901,0.00536294394474443,-0.9,0.01,"-0.9","<0.01","NS",NA
"GPC3",-0.345,0.20708846298241,-0.3,0.21,"-0.3","0.21","NS",NA
"GPC6",-0.417,0.0417609579986588,-0.4,0.04,"-0.4","0.04","NS",NA
"GPRC5C",3.69,0.00341355586777405,3.7,0,"3.7","<0.01","Up",NA
"GPRIN3",0.255,0.469678066609869,0.3,0.47,"0.3","0.47","NS",NA
"GRAMD4",-2.19,0.247342149249376,-2.2,0.25,"-2.2","0.25","NS",NA
"GREB1L",0.0441,0.970287901810185,0,0.97,"0.0","0.97","NS",NA
"GRIP1",-2.92,0.000615976306683641,-2.9,0,"-2.9","<0.01","Down",NA
"GSTA4",-0.372,0.738378283128503,-0.4,0.74,"-0.4","0.74","NS",NA
"GTF3C1",0.177,0.307906672051442,0.2,0.31,"0.2","0.31","NS",NA
"GTF3C6",-1.67,0.0314567165175616,-1.7,0.03,"-1.7","0.03","NS",NA
"GUF1",0.698,0.00305585971133583,0.7,0,"0.7","<0.01","NS",NA
"GXYLT2",0.649,0.73820694495995,0.6,0.74,"0.6","0.74","NS",NA
"H1-6",-0.515,0.697075596331304,-0.5,0.7,"-0.5","0.70","NS",NA
"HABP2",-2.12,0.0499334761797318,-2.1,0.05,"-2.1","0.05","NS",NA
"HAUS5",5.36,1.45867763673949e-08,5.4,0,"5.4","<0.01","Up",NA
"HDAC8",-1.58,0.0790843790917455,-1.6,0.08,"-1.6","0.08","NS",NA
"HDHD5",1.18,0.0017181118523358,1.2,0,"1.2","<0.01","Up",NA
"HERPUD1",-1.47,0.312005394328295,-1.5,0.31,"-1.5","0.31","NS",NA
"HERPUD2",0.44,0.251594690921232,0.4,0.25,"0.4","0.25","NS",NA
"HGFAC",-1.1,0.0364294720045981,-1.1,0.04,"-1.1","0.04","NS",NA
"HIGD2A",-1.17,0.0872129762980239,-1.2,0.09,"-1.2","0.09","NS",NA
"HLA-A",0.219,0.294103352526633,0.2,0.29,"0.2","0.29","NS",NA
"HMGCS1",-0.215,0.226997040061138,-0.2,0.23,"-0.2","0.23","NS",NA
"HMGN3",-4.83,0.00199691543772765,-4.8,0,"-4.8","<0.01","Down",NA
"HMGN4",-1.66,0.131400320369676,-1.7,0.13,"-1.7","0.13","NS",NA
"HMMR",-1,0.000317441120739514,-1,0,"-1.0","<0.01","Down",NA
"HMOX1",0.724,0.00262758110427241,0.7,0,"0.7","<0.01","NS",NA
"HMX1",-1.1,0.180865729180453,-1.1,0.18,"-1.1","0.18","NS",NA
"HOXA6",-3.22,0.00566667812764596,-3.2,0.01,"-3.2","<0.01","Down",NA
"HOXB13",-0.914,0.00135001031907566,-0.9,0,"-0.9","<0.01","NS",NA
"HPCAL4",-4.19,0.00105729116643365,-4.2,0,"-4.2","<0.01","Down",NA
"HPRT1",-2.13,1.56327550264679e-07,-2.1,0,"-2.1","<0.01","Down",NA
"HPX",-0.245,0.749628792838588,-0.2,0.75,"-0.2","0.75","NS",NA
"HSF2",-1.79,0.0670353492396148,-1.8,0.07,"-1.8","0.07","NS",NA
"HSPA6",4.57,0.0325466150669199,4.6,0.03,"4.6","0.03","NS",NA
"HSPBAP1",-3.65,0.037968930005128,-3.6,0.04,"-3.6","0.04","NS",NA
"HTD2",0.983,0.63026071829081,1,0.63,"1.0","0.63","NS",NA
"HYAL2",0.431,0.819007772821186,0.4,0.82,"0.4","0.82","NS",NA
"ICAM5",-1.16,0.139447213263316,-1.2,0.14,"-1.2","0.14","NS",NA
"IER3IP1",-1.59,0.111813953333508,-1.6,0.11,"-1.6","0.11","NS",NA
"IFI35",-0.955,0.312270955241417,-1,0.31,"-1.0","0.31","NS",NA
"IFNAR1",-0.223,0.492756252490614,-0.2,0.49,"-0.2","0.49","NS",NA
"IFNAR2",-1.91,0.234523225683324,-1.9,0.23,"-1.9","0.23","NS",NA
"IFNGR1",1.03,0.257437149223962,1,0.26,"1.0","0.26","NS",NA
"IFRD1",-0.241,0.451116400044455,-0.2,0.45,"-0.2","0.45","NS",NA
"IFT27",-1.3,3.1560333977501e-07,-1.3,0,"-1.3","<0.01","Down",NA
