"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"BPGM",-0.496,0.289284924340682,-0.5,0.29,"-0.5","0.29","NS",NA
"BPNT2",0.561,0.232279033209556,0.6,0.23,"0.6","0.23","NS",NA
"BRI3",0.356,0.888848441960497,0.4,0.89,"0.4","0.89","NS",NA
"BRI3BP",0.165,0.729398999303443,0.2,0.73,"0.2","0.73","NS",NA
"BRWD3",0.143,0.870027199978086,0.1,0.87,"0.1","0.87","NS",NA
"BTBD9",-0.863,0.922423205422265,-0.9,0.92,"-0.9","0.92","NS",NA
"BTN2A3P",0.217,0.984556543486248,0.2,0.98,"0.2","0.98","NS",NA
"C1orf159",-1.52,0.532783815128525,-1.5,0.53,"-1.5","0.53","NS",NA
"C1orf198",0.124,0.915997509784242,0.1,0.92,"0.1","0.92","NS",NA
"C2CD2L",1.59,0.00981421450644139,1.6,0.01,"1.6","<0.01","Up",NA
"C4A",0.0885,0.987140343925571,0.1,0.99,"0.1","0.99","NS",NA
"C4BPA",-0.376,0.920556466304292,-0.4,0.92,"-0.4","0.92","NS",NA
"C6orf89",0.332,0.722085327236305,0.3,0.72,"0.3","0.72","NS",NA
"C8orf88",-2.32,0.342148751031309,-2.3,0.34,"-2.3","0.34","NS",NA
"C9orf72",1.51,0.818018435528245,1.5,0.82,"1.5","0.82","NS",NA
"CABIN1",0.606,0.265796647934869,0.6,0.27,"0.6","0.27","NS",NA
"CALCOCO2",-0.39,0.614940882833489,-0.4,0.61,"-0.4","0.61","NS",NA
"CAMKK1",-0.505,0.30044807832163,-0.5,0.3,"-0.5","0.30","NS",NA
"CARMIL2",0.251,0.841503822208942,0.3,0.84,"0.3","0.84","NS",NA
"CASTOR2",-2.5,0.00197623030929098,-2.5,0,"-2.5","<0.01","Down",NA
"CBY1",-0.358,0.725022283643141,-0.4,0.73,"-0.4","0.73","NS",NA
"CCDC106",0.61,0.193578019677968,0.6,0.19,"0.6","0.19","NS",NA
"CCDC120",4.5,0.00746470977315238,4.5,0.01,"4.5","<0.01","Up",NA
"CCDC138",0.539,0.934400358739527,0.5,0.93,"0.5","0.93","NS",NA
"CCDC158",0.178,0.933040801736317,0.2,0.93,"0.2","0.93","NS",NA
"CCDC18",-0.208,0.903734980734913,-0.2,0.9,"-0.2","0.90","NS",NA
"CCDC186",-0.468,0.243142546341326,-0.5,0.24,"-0.5","0.24","NS",NA
"CCDC28B",0.137,0.929768668453212,0.1,0.93,"0.1","0.93","NS",NA
"CCDC66",0.476,0.804202918976915,0.5,0.8,"0.5","0.80","NS",NA
"CCDC82",1.52,0.773565403205857,1.5,0.77,"1.5","0.77","NS",NA
"CCK",0.0834,0.978047970586921,0.1,0.98,"0.1","0.98","NS",NA
"CCN1",-7.24,1.7309177747305e-06,-7.2,0,"-7.2","<0.01","Down",NA
"CCN2",-6.71,0.00166187629917161,-6.7,0,"-6.7","<0.01","Down",NA
"CCNQ",-0.75,0.888421392252686,-0.8,0.89,"-0.8","0.89","NS",NA
"CCPG1",-0.544,0.365638205638449,-0.5,0.37,"-0.5","0.37","NS",NA
"CD151",0.177,0.890125956188586,0.2,0.89,"0.2","0.89","NS",NA
"CD40",1.47,0.721616376702484,1.5,0.72,"1.5","0.72","NS",NA
"CD81",0.413,0.62761200833853,0.4,0.63,"0.4","0.63","NS",NA
"CD84",-0.587,0.923796414466178,-0.6,0.92,"-0.6","0.92","NS",NA
"CD99",5.25,0.088000423793385,5.2,0.09,"5.2","0.09","NS",NA
"CDC42EP1",0.508,0.368692134425635,0.5,0.37,"0.5","0.37","NS",NA
"CDCA7L",0.526,0.193578019677968,0.5,0.19,"0.5","0.19","NS",NA
"CDK11A",0.64,0.788391055389098,0.6,0.79,"0.6","0.79","NS",NA
"CDKN2A",0.0908,0.923796414466178,0.1,0.92,"0.1","0.92","NS",NA
"CEBPZOS",-0.189,0.908422424266517,-0.2,0.91,"-0.2","0.91","NS",NA
"CENPW",0.916,0.217144991877592,0.9,0.22,"0.9","0.22","NS",NA
"CENPX",0.966,0.157502488110289,1,0.16,"1.0","0.16","NS",NA
"CEP170B",0.074,0.940989619774516,0.1,0.94,"0.1","0.94","NS",NA
"CEP41",0.105,0.892820687548728,0.1,0.89,"0.1","0.89","NS",NA
"CFAP97",0.873,0.181241999727154,0.9,0.18,"0.9","0.18","NS",NA
"CHCHD4",-1.61,0.482190321653438,-1.6,0.48,"-1.6","0.48","NS",NA
"CHKA",-4.66,0.0635470851456978,-4.7,0.06,"-4.7","0.06","NS",NA
"CHPF",1.05,0.836620904033255,1,0.84,"1.0","0.84","NS",NA
"CHPF2",-2.35,0.193578019677968,-2.4,0.19,"-2.4","0.19","NS",NA
"CHSY1",0.429,0.39568435258059,0.4,0.4,"0.4","0.40","NS",NA
"CISD1",0.494,0.193578019677968,0.5,0.19,"0.5","0.19","NS",NA
"CKS1B",0.072,0.962920633520165,0.1,0.96,"0.1","0.96","NS",NA
"CKS2",0.135,0.892827847435961,0.1,0.89,"0.1","0.89","NS",NA
"CLK3",0.869,0.0242236120704679,0.9,0.02,"0.9","0.02","NS",NA
"CLOCK",-5.79,0.0279383043003018,-5.8,0.03,"-5.8","0.03","NS",NA
"CLTCL1",-0.958,0.631841850154046,-1,0.63,"-1.0","0.63","NS",NA
"CLU",-0.0652,0.958759157126854,-0.1,0.96,"-0.1","0.96","NS",NA
"CMTM6",0.372,0.937004080773122,0.4,0.94,"0.4","0.94","NS",NA
"CNBP",0.297,0.929768668453212,0.3,0.93,"0.3","0.93","NS",NA
"CNEP1R1",5.25,0.00149189094102511,5.2,0,"5.2","<0.01","Up",NA
"CNOT8",-0.00429,0.998249290708824,0,1,"-0.0","1.00","NS",NA
"CNOT9",0.104,0.949278000281737,0.1,0.95,"0.1","0.95","NS",NA
"COL1A1",0.288,0.888930332366068,0.3,0.89,"0.3","0.89","NS",NA
"COL1A2",-0.96,0.393937323655298,-1,0.39,"-1.0","0.39","NS",NA
"COL4A6",0.464,0.242867631155924,0.5,0.24,"0.5","0.24","NS",NA
"COLEC12",-0.327,0.563449445619214,-0.3,0.56,"-0.3","0.56","NS",NA
"COMMD3",0.124,0.900985511415843,0.1,0.9,"0.1","0.90","NS",NA
"COMMD5",0.182,0.970358083356008,0.2,0.97,"0.2","0.97","NS",NA
"COMMD8",-0.136,0.945327158794472,-0.1,0.95,"-0.1","0.95","NS",NA
"COMMD9",0.0675,0.932371096643206,0.1,0.93,"0.1","0.93","NS",NA
"COQ9",0.626,0.125592872822621,0.6,0.13,"0.6","0.13","NS",NA
"COX6A1",1.97,0.0102687168992823,2,0.01,"2.0","0.01","NS",NA
"CPNE8",0.00333,0.997313518995053,0,1,"0.0","1.00","NS",NA
"CRABP2",-0.085,0.969263592185352,-0.1,0.97,"-0.1","0.97","NS",NA
"CRBN",0.117,0.933370960581488,0.1,0.93,"0.1","0.93","NS",NA
"CREM",-0.0165,0.998249290708824,0,1,"-0.0","1.00","NS",NA
"CRIM1",-0.228,0.892820687548728,-0.2,0.89,"-0.2","0.89","NS",NA
"CRYGD",0.678,0.844270409026967,0.7,0.84,"0.7","0.84","NS",NA
"CSPG4",0.211,0.929768668453212,0.2,0.93,"0.2","0.93","NS",NA
"CSPG5",0.392,0.963368026714963,0.4,0.96,"0.4","0.96","NS",NA
"CUL7",0.694,0.614352456542321,0.7,0.61,"0.7","0.61","NS",NA
"CWC22",0.395,0.219078429976772,0.4,0.22,"0.4","0.22","NS",NA
"CYBA",0.834,0.344999760129045,0.8,0.34,"0.8","0.34","NS",NA
"CYBC1",0.281,0.649776740282098,0.3,0.65,"0.3","0.65","NS",NA
"CYLD",0.0655,0.979620346608808,0.1,0.98,"0.1","0.98","NS",NA
"CYREN",-0.447,0.839363092823923,-0.4,0.84,"-0.4","0.84","NS",NA
"CYSTM1",-5.46,0.0526483925420581,-5.5,0.05,"-5.5","0.05","NS",NA
"DACT1",0.0735,0.987140343925571,0.1,0.99,"0.1","0.99","NS",NA
"DBP",1.17,0.388954709591492,1.2,0.39,"1.2","0.39","NS",NA
"DCBLD1",-5,0.00116026496648088,-5,0,"-5.0","<0.01","Down",NA
"DCTD",-0.535,0.28151974727237,-0.5,0.28,"-0.5","0.28","NS",NA
"DDIT4",-0.211,0.930982621485876,-0.2,0.93,"-0.2","0.93","NS",NA
"DDR2",0.517,0.288433792677938,0.5,0.29,"0.5","0.29","NS",NA
"DDX19A",-0.0359,0.985318408215122,0,0.99,"-0.0","0.99","NS",NA
"DDX28",1.14,0.000387539776695708,1.1,0,"1.1","<0.01","Up",NA
"DGCR2",-0.312,0.666685606294712,-0.3,0.67,"-0.3","0.67","NS",NA
"DGCR6",0.168,0.941095494534156,0.2,0.94,"0.2","0.94","NS",NA
"DGCR6L",0.32,0.885674162538393,0.3,0.89,"0.3","0.89","NS",NA
"DHDDS",0.251,0.979783558349053,0.3,0.98,"0.3","0.98","NS",NA
"DHRS13",1.29,0.455104265079266,1.3,0.46,"1.3","0.46","NS",NA
"DKK1",-0.393,0.795774123149921,-0.4,0.8,"-0.4","0.80","NS",NA
"DLX1",0.0637,0.99152812801152,0.1,0.99,"0.1","0.99","NS",NA
"DLX6",0.114,0.96178648931106,0.1,0.96,"0.1","0.96","NS",NA
"DMTN",0.582,0.497763955178305,0.6,0.5,"0.6","0.50","NS",NA
"DNA2",-0.204,0.87529425166204,-0.2,0.88,"-0.2","0.88","NS",NA
"DNAJB5",-1.83,0.589823239311214,-1.8,0.59,"-1.8","0.59","NS",NA
"DNAL4",-0.139,0.888422122755075,-0.1,0.89,"-0.1","0.89","NS",NA
"DNLZ",0.276,0.855204216357385,0.3,0.86,"0.3","0.86","NS",NA
"DOLK",6.25,1.30908316644081e-06,6.2,0,"6.2","<0.01","Up",NA
"DPH7",0.123,0.973044111081544,0.1,0.97,"0.1","0.97","NS",NA
"DPM3",0.0169,0.988535955439504,0,0.99,"0.0","0.99","NS",NA
"EDIL3",-0.997,0.660371812411088,-1,0.66,"-1.0","0.66","NS",NA
"EEF1AKMT1",-1.96,0.31443478952225,-2,0.31,"-2.0","0.31","NS",NA
"EEF1G",-0.431,0.174830932700394,-0.4,0.17,"-0.4","0.17","NS",NA
"EFNA5",0.334,0.883393020311568,0.3,0.88,"0.3","0.88","NS",NA
"EFR3A",0.204,0.935462789876549,0.2,0.94,"0.2","0.94","NS",NA
"EFR3B",5,0.0936509981123281,5,0.09,"5.0","0.09","NS",NA
"EGLN3",-1.3,0.751295914018674,-1.3,0.75,"-1.3","0.75","NS",NA
"EGR1",-2.8,0.0119616247398002,-2.8,0.01,"-2.8","0.01","NS",NA
"EHD3",-0.742,0.81503372158433,-0.7,0.82,"-0.7","0.82","NS",NA
"EIF1",-0.659,0.354827949127484,-0.7,0.35,"-0.7","0.35","NS",NA
"EIF1B",-0.503,0.342857473794817,-0.5,0.34,"-0.5","0.34","NS",NA
"EIF3C",1.15,0.46569495499649,1.1,0.47,"1.1","0.47","NS","EIF3C"
"EIF4ENIF1",0.0693,0.955030924261369,0.1,0.96,"0.1","0.96","NS",NA
"EIF5",0.268,0.544525950906424,0.3,0.54,"0.3","0.54","NS",NA
"ELOF1",0.00265,0.999100300272206,0,1,"0.0","1.00","NS",NA
"ELOVL1",-1.37,0.816977383335013,-1.4,0.82,"-1.4","0.82","NS",NA
"ELOVL5",0.191,0.971940394183673,0.2,0.97,"0.2","0.97","NS",NA
"ENDOD1",0.378,0.6157500076519,0.4,0.62,"0.4","0.62","NS",NA
"ENKD1",0.983,0.216370497436132,1,0.22,"1.0","0.22","NS",NA
"ENTPD6",0.0894,0.977837543358485,0.1,0.98,"0.1","0.98","NS",NA
"ENTR1",-6.55,7.82378140159271e-06,-6.6,0,"-6.6","<0.01","Down",NA
"EPHA4",-0.193,0.703932946724779,-0.2,0.7,"-0.2","0.70","NS",NA
"EPHA7",-0.169,0.871474386684875,-0.2,0.87,"-0.2","0.87","NS",NA
"ERAP1",0.276,0.823635549867085,0.3,0.82,"0.3","0.82","NS",NA
"ERBB2",0.203,0.92618890078676,0.2,0.93,"0.2","0.93","NS",NA
"ERC2",5.26,1.86213791803129e-05,5.3,0,"5.3","<0.01","Up",NA
"ERCC8",1.24,0.731638030089538,1.2,0.73,"1.2","0.73","NS",NA
"ERP44",-0.0277,0.978826369347612,0,0.98,"-0.0","0.98","NS",NA
"ERRFI1",0.524,0.822678256467254,0.5,0.82,"0.5","0.82","NS",NA
"ESRRA",0.433,0.244260384450304,0.4,0.24,"0.4","0.24","NS",NA
"ETAA1",0.0621,0.979355803068687,0.1,0.98,"0.1","0.98","NS",NA
"EVI5",-0.293,0.796995018371059,-0.3,0.8,"-0.3","0.80","NS",NA
"F13A1",-0.75,0.867632789159439,-0.8,0.87,"-0.8","0.87","NS",NA
"F5",0.294,0.784211379018128,0.3,0.78,"0.3","0.78","NS",NA
"FAAP100",-0.0702,0.985812632152596,-0.1,0.99,"-0.1","0.99","NS",NA
"FAM174A",0.0349,0.987194047803027,0,0.99,"0.0","0.99","NS",NA
"FAM174B",-1.82,0.284921751562607,-1.8,0.28,"-1.8","0.28","NS",NA
"FAM199X",-1.96,0.359834399004812,-2,0.36,"-2.0","0.36","NS",NA
"FAM234B",0.0534,0.955933012075397,0.1,0.96,"0.1","0.96","NS",NA
"FAM3C",0.399,0.561363450190163,0.4,0.56,"0.4","0.56","NS",NA
"FAM89A",0.35,0.666685606294712,0.3,0.67,"0.3","0.67","NS",NA
"FANCE",0.0218,0.987140343925571,0,0.99,"0.0","0.99","NS",NA
"FAT1",0.232,0.940950462138351,0.2,0.94,"0.2","0.94","NS",NA
"FBLIM1",0.23,0.912596414303007,0.2,0.91,"0.2","0.91","NS",NA
"FBRSL1",0.178,0.799381609807462,0.2,0.8,"0.2","0.80","NS",NA
"FBXO2",5,0.0404411165901945,5,0.04,"5.0","0.04","NS",NA
"FBXO46",0.00502,0.999100300272206,0,1,"0.0","1.00","NS",NA
"FDX2",-0.795,0.905464748915799,-0.8,0.91,"-0.8","0.91","NS",NA
"FGFR3",-0.347,0.933951692640665,-0.3,0.93,"-0.3","0.93","NS",NA
"FHL1",0.403,0.874748851080747,0.4,0.87,"0.4","0.87","NS",NA
"FIP1L1",0.511,0.31443478952225,0.5,0.31,"0.5","0.31","NS",NA
"FKBPL",-0.0202,0.987682467005135,0,0.99,"-0.0","0.99","NS",NA
"FLT1",-0.138,0.885229482752564,-0.1,0.89,"-0.1","0.89","NS",NA
"FN1",0.515,0.617416405204819,0.5,0.62,"0.5","0.62","NS",NA
"FOS",-1.02,0.781288791682169,-1,0.78,"-1.0","0.78","NS",NA
"FOXD3",-1.2,0.841730989215956,-1.2,0.84,"-1.2","0.84","NS",NA
"FPGS",0.28,0.94606008562924,0.3,0.95,"0.3","0.95","NS",NA
"FRMD4A",1.78,0.689180700046239,1.8,0.69,"1.8","0.69","NS",NA
"FTL",-1.09,0.187319424101827,-1.1,0.19,"-1.1","0.19","NS",NA
"FUNDC1",1.24,0.700828129462659,1.2,0.7,"1.2","0.70","NS",NA
"FURIN",0.296,0.915997509784242,0.3,0.92,"0.3","0.92","NS",NA
"FUT8",0.3,0.885229482752564,0.3,0.89,"0.3","0.89","NS",NA
"FXN",0.681,0.193578019677968,0.7,0.19,"0.7","0.19","NS",NA
"FZD7",1.18,0.476014018382408,1.2,0.48,"1.2","0.48","NS",NA
"FZD8",1.91,0.792736357537327,1.9,0.79,"1.9","0.79","NS",NA
"GALNT10",-0.43,0.920556466304292,-0.4,0.92,"-0.4","0.92","NS",NA
"GALNT13",-1.93,0.666361436141809,-1.9,0.67,"-1.9","0.67","NS",NA
"GALNT4",-0.422,0.964213578399538,-0.4,0.96,"-0.4","0.96","NS",NA
"GATA4",0.524,0.368692134425635,0.5,0.37,"0.5","0.37","NS",NA
"GCNT1",5.99,6.51181499913152e-05,6,0,"6.0","<0.01","Up",NA
"GHITM",0.588,0.299958724908775,0.6,0.3,"0.6","0.30","NS",NA
"GINM1",-2.59,0.00470333832549065,-2.6,0,"-2.6","<0.01","Down",NA
"GJA1",0.342,0.453265026658701,0.3,0.45,"0.3","0.45","NS",NA
"GJC1",2.06,0.0164903260611401,2.1,0.02,"2.1","0.02","NS",NA
"GK",0.109,0.970703942887583,0.1,0.97,"0.1","0.97","NS",NA
"GLRX",0.434,0.749912471004219,0.4,0.75,"0.4","0.75","NS",NA
"GLRX2",-0.192,0.935462789876549,-0.2,0.94,"-0.2","0.94","NS",NA
"GLT8D1",0.459,0.456052921837037,0.5,0.46,"0.5","0.46","NS",NA
"GNAZ",3.79,0.104273292484864,3.8,0.1,"3.8","0.10","NS",NA
"GNB2",0.284,0.799381609807462,0.3,0.8,"0.3","0.80","NS",NA
"GNG5",0.538,0.61949135269119,0.5,0.62,"0.5","0.62","NS",NA
"GOLGA7",0.11,0.915997509784242,0.1,0.92,"0.1","0.92","NS",NA
"GOLM1",0.636,0.411945440871175,0.6,0.41,"0.6","0.41","NS",NA
"GON4L",0.175,0.826912702816186,0.2,0.83,"0.2","0.83","NS",NA
"GORASP1",-0.159,0.939107746785858,-0.2,0.94,"-0.2","0.94","NS",NA
"GPBP1L1",0.173,0.860579725406371,0.2,0.86,"0.2","0.86","NS",NA
"GPC3",0.112,0.916657893196181,0.1,0.92,"0.1","0.92","NS",NA
"GPC6",0.0154,0.987140343925571,0,0.99,"0.0","0.99","NS",NA
"GPRC5C",-4.13,0.0209107503316491,-4.1,0.02,"-4.1","0.02","NS",NA
"GPRIN3",-0.238,0.823635549867085,-0.2,0.82,"-0.2","0.82","NS",NA
"GRAMD4",-0.262,0.977837543358485,-0.3,0.98,"-0.3","0.98","NS",NA
"GREB1L",-1.97,0.31443478952225,-2,0.31,"-2.0","0.31","NS",NA
"GRIP1",-0.0756,0.981612509348831,-0.1,0.98,"-0.1","0.98","NS",NA
"GSTA4",0.778,0.804202918976915,0.8,0.8,"0.8","0.80","NS",NA
"GTF3C1",0.542,0.0527191915884181,0.5,0.05,"0.5","0.05","NS",NA
"GTF3C6",0.3,0.920556466304292,0.3,0.92,"0.3","0.92","NS",NA
"GUF1",1.01,0.0020190235958042,1,0,"1.0","<0.01","Up",NA
"GXYLT2",-2.86,0.425039254147825,-2.9,0.43,"-2.9","0.43","NS",NA
"H1-6",-0.955,0.794661038363526,-1,0.79,"-1.0","0.79","NS",NA
"HABP2",1.08,0.678759502457239,1.1,0.68,"1.1","0.68","NS",NA
"HAUS5",0.115,0.963868745922634,0.1,0.96,"0.1","0.96","NS",NA
"HDAC8",-0.225,0.958804552014174,-0.2,0.96,"-0.2","0.96","NS",NA
"HDHD5",1.45,0.00423920205109261,1.4,0,"1.4","<0.01","Up",NA
"HERPUD1",-0.445,0.941497941374987,-0.4,0.94,"-0.4","0.94","NS",NA
"HERPUD2",1.22,0.0481129809392685,1.2,0.05,"1.2","0.05","NS",NA
"HGFAC",0.443,0.745759311124777,0.4,0.75,"0.4","0.75","NS",NA
"HIGD2A",0.454,0.828274650407043,0.5,0.83,"0.5","0.83","NS",NA
"HLA-A",0.303,0.458315428195607,0.3,0.46,"0.3","0.46","NS",NA
"HMGCS1",-0.715,0.0107157370468425,-0.7,0.01,"-0.7","0.01","NS",NA
"HMGN3",4.46,0.0397886642860957,4.5,0.04,"4.5","0.04","NS",NA
"HMGN4",-0.414,0.926494206182526,-0.4,0.93,"-0.4","0.93","NS",NA
"HMMR",-0.1,0.901241650978671,-0.1,0.9,"-0.1","0.90","NS",NA
"HMOX1",0.23,0.643750912436296,0.2,0.64,"0.2","0.64","NS",NA
"HMX1",-1.91,0.193578019677968,-1.9,0.19,"-1.9","0.19","NS",NA
"HOXA6",-4.66,0.00517341062712113,-4.7,0.01,"-4.7","<0.01","Down",NA
"HOXB13",-0.181,0.795373567899577,-0.2,0.8,"-0.2","0.80","NS",NA
"HPCAL4",-0.504,0.901694603581826,-0.5,0.9,"-0.5","0.90","NS",NA
"HPRT1",-0.788,0.041641505176843,-0.8,0.04,"-0.8","0.04","NS",NA
"HPX",0.0393,0.99046422127355,0,0.99,"0.0","0.99","NS",NA
"HSF2",-0.32,0.937004080773122,-0.3,0.94,"-0.3","0.94","NS",NA
"HSPA6",10.6,0.0011116171551408,10.6,0,"10.6","<0.01","Up",NA
"HSPBAP1",1.97,0.613528981410593,2,0.61,"2.0","0.61","NS",NA
"HTD2",-3.72,0.297380687776136,-3.7,0.3,"-3.7","0.30","NS",NA
"HYAL2",0.614,0.933370960581488,0.6,0.93,"0.6","0.93","NS",NA
"ICAM5",0.217,0.950634571159031,0.2,0.95,"0.2","0.95","NS",NA
"IER3IP1",3.48,0.0279383043003018,3.5,0.03,"3.5","0.03","NS",NA
"IFI35",-0.466,0.892820687548728,-0.5,0.89,"-0.5","0.89","NS",NA
"IFNAR1",-0.191,0.857309436214489,-0.2,0.86,"-0.2","0.86","NS",NA
"IFNAR2",-3.97,0.156460355411862,-4,0.16,"-4.0","0.16","NS",NA
"IFNGR1",-0.563,0.845043848289016,-0.6,0.85,"-0.6","0.85","NS",NA
"IFRD1",-0.317,0.683592887953456,-0.3,0.68,"-0.3","0.68","NS",NA
"IFT27",-0.405,0.124999841231118,-0.4,0.12,"-0.4","0.12","NS",NA
"IFT57",0.174,0.983429293809628,0.2,0.98,"0.2","0.98","NS",NA
"IFT81",-0.225,0.576471003848402,-0.2,0.58,"-0.2","0.58","NS",NA
"IGF2R",-0.0472,0.968057986767524,0,0.97,"-0.0","0.97","NS",NA
"IKZF5",2.84,0.370839857344505,2.8,0.37,"2.8","0.37","NS",NA
"IL13RA1",-0.119,0.924703654658339,-0.1,0.92,"-0.1","0.92","NS",NA
"IL6ST",-0.0305,0.990246920627603,0,0.99,"-0.0","0.99","NS",NA
"ISL1",0.264,0.924926125684526,0.3,0.92,"0.3","0.92","NS",NA
"ISOC2",0.263,0.776648885176151,0.3,0.78,"0.3","0.78","NS",NA
