"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"AMBRA1",0.201,0.868,0.2,0.87,"0.2","0.87","NS",NA
"AMMECR1",-0.729,0.771,-0.7,0.77,"-0.7","0.77","NS",NA
"AMOT",-0.296,0.707,-0.3,0.71,"-0.3","0.71","NS",NA
"AMOTL1",-0.133,0.86,-0.1,0.86,"-0.1","0.86","NS",NA
"AMPH",0.318,0.564,0.3,0.56,"0.3","0.56","NS",NA
"ANAPC16",0.509,0.745,0.5,0.74,"0.5","0.74","NS",NA
"ANAPC4",-0.214,0.873,-0.2,0.87,"-0.2","0.87","NS",NA
"ANAPC7",-0.102,0.879,-0.1,0.88,"-0.1","0.88","NS",NA
"ANKLE2",0.149,0.83,0.1,0.83,"0.1","0.83","NS",NA
"ANKRD26",0.482,0.755,0.5,0.76,"0.5","0.76","NS",NA
"ANKRD27",-0.275,0.808,-0.3,0.81,"-0.3","0.81","NS",NA
"ANKRD50",0.503,0.498,0.5,0.5,"0.5","0.50","NS",NA
"ANKRD52",-0.0616,0.911,-0.1,0.91,"-0.1","0.91","NS",NA
"ANKRD54",0.204,0.851,0.2,0.85,"0.2","0.85","NS",NA
"ANO10",-0.0589,0.916,-0.1,0.92,"-0.1","0.92","NS",NA
"ANP32B",-0.171,0.852,-0.2,0.85,"-0.2","0.85","NS",NA
"ANXA3",0.391,0.167,0.4,0.17,"0.4","0.17","NS",NA
"ANXA4",-0.00939,0.921,0,0.92,"-0.0","0.92","NS",NA
"ANXA6",-0.132,0.82,-0.1,0.82,"-0.1","0.82","NS",NA
"AP3S2",0.0557,0.92,0.1,0.92,"0.1","0.92","NS",NA
"AP4B1",-0.0238,0.92,0,0.92,"-0.0","0.92","NS",NA
"APLP1",1.2,0.309,1.2,0.31,"1.2","0.31","NS",NA
"APLP2",0.0676,0.908,0.1,0.91,"0.1","0.91","NS",NA
"APMAP",-0.08,0.877,-0.1,0.88,"-0.1","0.88","NS",NA
"APOA1",0.48,0.469,0.5,0.47,"0.5","0.47","NS",NA
"APOC3",3.51,6.19e-09,3.5,0,"3.5","<0.01","Up",NA
"APOE",0.485,0.476,0.5,0.48,"0.5","0.48","NS",NA
"APOH",-0.328,0.893,-0.3,0.89,"-0.3","0.89","NS",NA
"APOOL",0.432,0.254,0.4,0.25,"0.4","0.25","NS",NA
"APP",0.174,0.852,0.2,0.85,"0.2","0.85","NS",NA
"ARB2A",0.0542,0.915,0.1,0.92,"0.1","0.92","NS",NA
"ARF1",0.722,0.628,0.7,0.63,"0.7","0.63","NS",NA
"ARF3",-0.713,0.874,-0.7,0.87,"-0.7","0.87","NS",NA
"ARF4",-0.0454,0.915,0,0.92,"-0.0","0.92","NS",NA
"ARF5",-0.184,0.876,-0.2,0.88,"-0.2","0.88","NS",NA
"ARFGAP3",0.253,0.461,0.3,0.46,"0.3","0.46","NS",NA
"ARHGAP11A",-0.0384,0.922,0,0.92,"-0.0","0.92","NS",NA
"ARHGEF26",-0.342,0.831,-0.3,0.83,"-0.3","0.83","NS",NA
"ARK2N",0.492,0.338,0.5,0.34,"0.5","0.34","NS",NA
"ARL10",0.242,0.784,0.2,0.78,"0.2","0.78","NS",NA
"ARL2",-0.023,0.921,0,0.92,"-0.0","0.92","NS",NA
"ARL3",0.329,0.829,0.3,0.83,"0.3","0.83","NS",NA
"ARL5B",-6.56,4.14e-09,-6.6,0,"-6.6","<0.01","Down",NA
"ARL6IP1",-0.471,0.716,-0.5,0.72,"-0.5","0.72","NS",NA
"ARL6IP6",0.161,0.897,0.2,0.9,"0.2","0.90","NS",NA
"ARPC5L",0.39,0.351,0.4,0.35,"0.4","0.35","NS",NA
"ARPP19",0.632,0.635,0.6,0.64,"0.6","0.64","NS",NA
"ARRB1",-0.0671,0.89,-0.1,0.89,"-0.1","0.89","NS",NA
"ARRDC3",0.0756,0.92,0.1,0.92,"0.1","0.92","NS",NA
"ART5",3.61,3.53e-14,3.6,0,"3.6","<0.01","Up","ART5"
"ARVCF",-0.161,0.855,-0.2,0.86,"-0.2","0.86","NS",NA
"ASDURF",0.43,0.639,0.4,0.64,"0.4","0.64","NS",NA
"ASF1A",-0.127,0.88,-0.1,0.88,"-0.1","0.88","NS",NA
"ASH1L",0.0224,0.921,0,0.92,"0.0","0.92","NS",NA
"ASPRV1",-0.412,0.9,-0.4,0.9,"-0.4","0.90","NS",NA
"ASRGL1",0.694,0.422,0.7,0.42,"0.7","0.42","NS",NA
"ATAD5",-0.0186,0.918,0,0.92,"-0.0","0.92","NS",NA
"ATF2",0.236,0.799,0.2,0.8,"0.2","0.80","NS",NA
"ATF3",-0.0557,0.913,-0.1,0.91,"-0.1","0.91","NS",NA
"ATF4",0.096,0.91,0.1,0.91,"0.1","0.91","NS",NA
"ATF6",0.6,0.103,0.6,0.1,"0.6","0.10","NS",NA
"ATP11C",-0.419,0.836,-0.4,0.84,"-0.4","0.84","NS",NA
"ATP13A1",-0.359,0.822,-0.4,0.82,"-0.4","0.82","NS",NA
"ATP1B1",-0.101,0.876,-0.1,0.88,"-0.1","0.88","NS",NA
"ATP2A2",-0.303,0.707,-0.3,0.71,"-0.3","0.71","NS",NA
"ATP5F1A",-0.223,0.805,-0.2,0.8,"-0.2","0.80","NS",NA
"ATP5F1B",-0.202,0.738,-0.2,0.74,"-0.2","0.74","NS",NA
"ATP5F1C",-0.177,0.853,-0.2,0.85,"-0.2","0.85","NS",NA
"ATP5MG",-0.102,0.879,-0.1,0.88,"-0.1","0.88","NS",NA
"ATP5MK",0.193,0.801,0.2,0.8,"0.2","0.80","NS",NA
"ATP5PO",0.137,0.783,0.1,0.78,"0.1","0.78","NS",NA
"ATP6V0A1",-0.109,0.889,-0.1,0.89,"-0.1","0.89","NS",NA
"ATP6V0A2",-0.13,0.863,-0.1,0.86,"-0.1","0.86","NS",NA
"ATP6V0D2",-5.71,3.53e-14,-5.7,0,"-5.7","<0.01","Down","ATP6V0D2"
"ATP6V1D",0.239,0.411,0.2,0.41,"0.2","0.41","NS",NA
"ATP7A",-0.12,0.909,-0.1,0.91,"-0.1","0.91","NS",NA
"ATP9A",-0.0272,0.923,0,0.92,"-0.0","0.92","NS",NA
"ATR",-0.057,0.916,-0.1,0.92,"-0.1","0.92","NS",NA
"ATXN2L",0.382,0.519,0.4,0.52,"0.4","0.52","NS",NA
"ATXN7",0.401,0.856,0.4,0.86,"0.4","0.86","NS",NA
"ATXN7L3B",-0.0714,0.895,-0.1,0.9,"-0.1","0.90","NS",NA
"B3GALNT2",0.769,0.839,0.8,0.84,"0.8","0.84","NS",NA
"B4GALT5",0.472,0.567,0.5,0.57,"0.5","0.57","NS",NA
"B4GALT6",1.53,0.0131,1.5,0.01,"1.5","0.01","Up",NA
"B4GALT7",0.0477,0.912,0,0.91,"0.0","0.91","NS",NA
"B9D1",6.15,3.53e-14,6.2,0,"6.2","<0.01","Up","B9D1"
"BACE1",-1.88,0.202,-1.9,0.2,"-1.9","0.20","NS",NA
"BACH2",0.23,0.866,0.2,0.87,"0.2","0.87","NS",NA
"BAD",0.466,0.687,0.5,0.69,"0.5","0.69","NS",NA
"BAG1",0.384,0.434,0.4,0.43,"0.4","0.43","NS",NA
"BAG4",0.312,0.758,0.3,0.76,"0.3","0.76","NS",NA
"BAMBI",0.218,0.9,0.2,0.9,"0.2","0.90","NS",NA
"BCAT1",0.439,0.779,0.4,0.78,"0.4","0.78","NS",NA
"BCKDHB",-0.596,0.154,-0.6,0.15,"-0.6","0.15","NS",NA
"BCKDK",-0.446,0.0401,-0.4,0.04,"-0.4","0.04","NS",NA
"BCL10",0.25,0.848,0.2,0.85,"0.2","0.85","NS",NA
"BCL11B",-0.294,0.786,-0.3,0.79,"-0.3","0.79","NS",NA
"BCL2",0.068,0.908,0.1,0.91,"0.1","0.91","NS",NA
"BCL2L1",-0.109,0.9,-0.1,0.9,"-0.1","0.90","NS",NA
"BCL2L12",-0.00584,0.925,0,0.92,"-0.0","0.92","NS",NA
"BCL9L",0.364,0.73,0.4,0.73,"0.4","0.73","NS",NA
"BCOR",0.0704,0.892,0.1,0.89,"0.1","0.89","NS",NA
"BDH1",0.0381,0.924,0,0.92,"0.0","0.92","NS",NA
"BIN1",0.418,0.525,0.4,0.52,"0.4","0.52","NS",NA
"BIRC2",0.152,0.844,0.2,0.84,"0.2","0.84","NS",NA
"BLM",0.102,0.845,0.1,0.84,"0.1","0.84","NS",NA
"BLOC1S1",0.245,0.837,0.2,0.84,"0.2","0.84","NS",NA
"BLOC1S4",0.0903,0.893,0.1,0.89,"0.1","0.89","NS",NA
"BLOC1S6",0.463,0.717,0.5,0.72,"0.5","0.72","NS",NA
"BMP2",0.69,0.876,0.7,0.88,"0.7","0.88","NS",NA
"BMP4",0.67,0.768,0.7,0.77,"0.7","0.77","NS",NA
"BMPR1A",0.317,0.898,0.3,0.9,"0.3","0.90","NS",NA
"BMPR2",5.43,6.33e-06,5.4,0,"5.4","<0.01","Up",NA
"BNIP3",7.04,7.67e-09,7,0,"7.0","<0.01","Up",NA
"BOD1",0.75,0.448,0.8,0.45,"0.8","0.45","NS",NA
"BOLA2B",-0.0907,0.883,-0.1,0.88,"-0.1","0.88","NS",NA
"BORCS6",0.0547,0.908,0.1,0.91,"0.1","0.91","NS",NA
"BPGM",0.0435,0.91,0,0.91,"0.0","0.91","NS",NA
"BPHL",-0.285,0.611,-0.3,0.61,"-0.3","0.61","NS",NA
"BPNT2",-0.329,0.537,-0.3,0.54,"-0.3","0.54","NS",NA
"BRI3",1.93,9.94e-06,1.9,0,"1.9","<0.01","Up",NA
"BRI3BP",-0.0631,0.889,-0.1,0.89,"-0.1","0.89","NS",NA
"BRWD1",-0.12,0.882,-0.1,0.88,"-0.1","0.88","NS",NA
"BRWD3",-0.0793,0.903,-0.1,0.9,"-0.1","0.90","NS",NA
"BSN",0.527,0.606,0.5,0.61,"0.5","0.61","NS",NA
"BTBD2",0.247,0.719,0.2,0.72,"0.2","0.72","NS",NA
"BTBD8",0.53,0.344,0.5,0.34,"0.5","0.34","NS",NA
"BTBD9",-2.99,0.437,-3,0.44,"-3.0","0.44","NS",NA
"BTF3",0.393,0.799,0.4,0.8,"0.4","0.80","NS",NA
"BTF3L4",0.306,0.849,0.3,0.85,"0.3","0.85","NS",NA
"C11orf54",-0.0255,0.921,0,0.92,"-0.0","0.92","NS",NA
"C1orf122",0.561,0.65,0.6,0.65,"0.6","0.65","NS",NA
"C1orf159",-3.26,3.53e-14,-3.3,0,"-3.3","<0.01","Down",NA
"C1orf198",0.355,0.577,0.4,0.58,"0.4","0.58","NS",NA
"C1orf43",0.232,0.725,0.2,0.72,"0.2","0.72","NS",NA
"C1orf50",0.0408,0.916,0,0.92,"0.0","0.92","NS",NA
"C1orf52",0.533,0.725,0.5,0.72,"0.5","0.72","NS",NA
"C2orf49",0.18,0.829,0.2,0.83,"0.2","0.83","NS",NA
"C4A",-0.0234,0.923,0,0.92,"-0.0","0.92","NS",NA
"C4BPA",5.97,4.99e-09,6,0,"6.0","<0.01","Up",NA
"C6orf89",0.111,0.911,0.1,0.91,"0.1","0.91","NS",NA
"C8orf88",-0.623,0.859,-0.6,0.86,"-0.6","0.86","NS",NA
"C9orf40",0.57,0.694,0.6,0.69,"0.6","0.69","NS",NA
"C9orf72",-0.0904,0.922,-0.1,0.92,"-0.1","0.92","NS",NA
"C9orf78",0.312,0.699,0.3,0.7,"0.3","0.70","NS",NA
"CAAP1",-0.145,0.832,-0.1,0.83,"-0.1","0.83","NS",NA
"CABIN1",0.0589,0.921,0.1,0.92,"0.1","0.92","NS",NA
"CABLES1",0.613,0.689,0.6,0.69,"0.6","0.69","NS",NA
"CACNB3",0.221,0.741,0.2,0.74,"0.2","0.74","NS",NA
"CACYBP",0.324,0.552,0.3,0.55,"0.3","0.55","NS",NA
"CALCOCO2",0.317,0.725,0.3,0.72,"0.3","0.72","NS",NA
"CAPG",0.435,0.455,0.4,0.46,"0.4","0.46","NS",NA
"CAPRIN1",0.426,0.664,0.4,0.66,"0.4","0.66","NS",NA
"CAPZB",0.161,0.794,0.2,0.79,"0.2","0.79","NS",NA
"CARMIL1",0.163,0.863,0.2,0.86,"0.2","0.86","NS",NA
"CARMIL2",0.605,0.366,0.6,0.37,"0.6","0.37","NS",NA
"CAST",0.588,0.571,0.6,0.57,"0.6","0.57","NS",NA
"CASTOR2",-0.733,0.689,-0.7,0.69,"-0.7","0.69","NS",NA
"CBR1",0.179,0.874,0.2,0.87,"0.2","0.87","NS",NA
"CBX7",2.73,0.112,2.7,0.11,"2.7","0.11","NS",NA
"CBY1",0.513,0.497,0.5,0.5,"0.5","0.50","NS",NA
"CCDC106",0.49,0.198,0.5,0.2,"0.5","0.20","NS",NA
"CCDC120",-0.501,0.875,-0.5,0.88,"-0.5","0.88","NS",NA
"CCDC124",0.61,0.539,0.6,0.54,"0.6","0.54","NS",NA
"CCDC138",5.47,0.000232,5.5,0,"5.5","<0.01","Up",NA
"CCDC158",-5.73,7.83e-11,-5.7,0,"-5.7","<0.01","Down",NA
"CCDC174",0.438,0.431,0.4,0.43,"0.4","0.43","NS",NA
"CCDC18",-0.32,0.772,-0.3,0.77,"-0.3","0.77","NS",NA
"CCDC186",0.475,0.104,0.5,0.1,"0.5","0.10","NS",NA
"CCDC28A",0.356,0.81,0.4,0.81,"0.4","0.81","NS",NA
"CCDC28B",0.363,0.869,0.4,0.87,"0.4","0.87","NS",NA
"CCDC43",0.4,0.595,0.4,0.6,"0.4","0.60","NS",NA
"CCDC6",0.443,0.591,0.4,0.59,"0.4","0.59","NS",NA
"CCDC82",-5.93,0.00254,-5.9,0,"-5.9","<0.01","Down",NA
"CCK",0.00811,0.925,0,0.92,"0.0","0.92","NS",NA
"CCN1",-1.29,0.265,-1.3,0.26,"-1.3","0.26","NS",NA
"CCN2",0.13,0.915,0.1,0.92,"0.1","0.92","NS",NA
"CCNQ",2.45,0.335,2.5,0.34,"2.5","0.34","NS",NA
"CCNYL1",-0.204,0.881,-0.2,0.88,"-0.2","0.88","NS",NA
"CCPG1",0.298,0.751,0.3,0.75,"0.3","0.75","NS",NA
"CD151",-1.11,0.00126,-1.1,0,"-1.1","<0.01","Down",NA
"CD2AP",0.311,0.61,0.3,0.61,"0.3","0.61","NS",NA
"CD40",-3.76,0.0768,-3.8,0.08,"-3.8","0.08","NS",NA
"CD81",-1.88,9.88e-10,-1.9,0,"-1.9","<0.01","Down",NA
"CD83",-1.47,0.162,-1.5,0.16,"-1.5","0.16","NS",NA
"CD84",-0.288,0.904,-0.3,0.9,"-0.3","0.90","NS",NA
"CD9",-1.31,0.0406,-1.3,0.04,"-1.3","0.04","Down",NA
"CD99",4.07,0.0455,4.1,0.05,"4.1","0.05","Up",NA
"CDC123",0.267,0.408,0.3,0.41,"0.3","0.41","NS",NA
"CDC16",-0.0492,0.921,0,0.92,"-0.0","0.92","NS",NA
"CDC37",0.377,0.471,0.4,0.47,"0.4","0.47","NS",NA
"CDC42EP1",0.657,0.0849,0.7,0.08,"0.7","0.08","NS",NA
"CDC42EP4",0.35,0.675,0.3,0.68,"0.3","0.68","NS",NA
"CDCA7L",0.0319,0.913,0,0.91,"0.0","0.91","NS",NA
"CDK11A",-0.46,0.868,-0.5,0.87,"-0.5","0.87","NS",NA
"CDK16",0.0832,0.91,0.1,0.91,"0.1","0.91","NS",NA
"CDK19",-0.0211,0.922,0,0.92,"-0.0","0.92","NS",NA
"CDKN1A",0.464,0.465,0.5,0.47,"0.5","0.47","NS",NA
"CDKN2A",0.0441,0.908,0,0.91,"0.0","0.91","NS",NA
"CDT1",0.478,0.336,0.5,0.34,"0.5","0.34","NS",NA
"CDV3",0.613,0.584,0.6,0.58,"0.6","0.58","NS",NA
"CEBPZOS",0.468,0.721,0.5,0.72,"0.5","0.72","NS",NA
"CENPF",0.104,0.891,0.1,0.89,"0.1","0.89","NS",NA
"CENPW",0.468,0.621,0.5,0.62,"0.5","0.62","NS",NA
"CEP170",0.388,0.368,0.4,0.37,"0.4","0.37","NS",NA
"CEP170B",0.274,0.604,0.3,0.6,"0.3","0.60","NS",NA
"CEP41",0.555,0.0176,0.6,0.02,"0.6","0.02","Up",NA
"CEP63",0.035,0.92,0,0.92,"0.0","0.92","NS",NA
"CEP68",0.196,0.885,0.2,0.88,"0.2","0.88","NS",NA
"CEP85",0.455,0.57,0.5,0.57,"0.5","0.57","NS",NA
"CEP85L",0.465,0.84,0.5,0.84,"0.5","0.84","NS",NA
"CES3",0.363,0.607,0.4,0.61,"0.4","0.61","NS",NA
"CFAP298",0.515,0.074,0.5,0.07,"0.5","0.07","NS",NA
"CFAP97",0.484,0.492,0.5,0.49,"0.5","0.49","NS",NA
"CFDP1",0.27,0.816,0.3,0.82,"0.3","0.82","NS",NA
"CFL1",0.269,0.488,0.3,0.49,"0.3","0.49","NS",NA
"CHCHD4",-0.103,0.915,-0.1,0.92,"-0.1","0.92","NS",NA
"CHKA",0.332,0.901,0.3,0.9,"0.3","0.90","NS",NA
"CHMP4A",0.465,0.683,0.5,0.68,"0.5","0.68","NS",NA
"CHMP4C",0.495,0.491,0.5,0.49,"0.5","0.49","NS",NA
"CHN1",0.0648,0.919,0.1,0.92,"0.1","0.92","NS",NA
"CHORDC1",0.436,0.354,0.4,0.35,"0.4","0.35","NS",NA
"CHPF",-0.0537,0.922,-0.1,0.92,"-0.1","0.92","NS",NA
"CHPF2",-0.1,0.917,-0.1,0.92,"-0.1","0.92","NS",NA
"CHSY1",0.0998,0.884,0.1,0.88,"0.1","0.88","NS",NA
"CHURC1",0.197,0.761,0.2,0.76,"0.2","0.76","NS",NA
"CILP",-1.55,5.74e-05,-1.6,0,"-1.6","<0.01","Down",NA
"CIRBP",-0.107,0.883,-0.1,0.88,"-0.1","0.88","NS",NA
"CISD1",-0.0215,0.917,0,0.92,"-0.0","0.92","NS",NA
"CKB",-0.115,0.906,-0.1,0.91,"-0.1","0.91","NS",NA
"CKS1B",0.591,0.166,0.6,0.17,"0.6","0.17","NS",NA
"CKS2",0.247,0.738,0.2,0.74,"0.2","0.74","NS",NA
"CLASP2",0.0057,0.923,0,0.92,"0.0","0.92","NS",NA
"CLCN3",-2.28,0.000656,-2.3,0,"-2.3","<0.01","Down",NA
"CLDND1",0.272,0.848,0.3,0.85,"0.3","0.85","NS",NA
"CLIP1",0.444,0.703,0.4,0.7,"0.4","0.70","NS",NA
"CLK3",-0.303,0.541,-0.3,0.54,"-0.3","0.54","NS",NA
"CLN6",0.613,0.842,0.6,0.84,"0.6","0.84","NS",NA
"CLOCK",-1.4,0.496,-1.4,0.5,"-1.4","0.50","NS",NA
"CLTCL1",-4.57,6.91e-14,-4.6,0,"-4.6","<0.01","Down",NA
"CLU",0.655,0.0215,0.7,0.02,"0.7","0.02","Up",NA
"CMBL",-0.197,0.858,-0.2,0.86,"-0.2","0.86","NS",NA
"CMTM6",-1.47,0.731,-1.5,0.73,"-1.5","0.73","NS",NA
"CNBP",-5.44,1.02e-13,-5.4,0,"-5.4","<0.01","Down",NA
"CNEP1R1",-6.39,1.43e-09,-6.4,0,"-6.4","<0.01","Down",NA
"CNN2",0.387,0.355,0.4,0.36,"0.4","0.36","NS",NA
"CNN3",0.45,0.0984,0.4,0.1,"0.4","0.10","NS",NA
"CNOT3",0.417,0.451,0.4,0.45,"0.4","0.45","NS",NA
"CNOT4",0.123,0.848,0.1,0.85,"0.1","0.85","NS",NA
"CNOT8",0.0929,0.902,0.1,0.9,"0.1","0.90","NS",NA
"CNOT9",-0.239,0.827,-0.2,0.83,"-0.2","0.83","NS",NA
"CNRIP1",-0.109,0.875,-0.1,0.88,"-0.1","0.88","NS",NA
"COCH",-0.0173,0.924,0,0.92,"-0.0","0.92","NS",NA
"COL1A1",0.799,0.307,0.8,0.31,"0.8","0.31","NS",NA
"COL4A6",-0.0572,0.9,-0.1,0.9,"-0.1","0.90","NS",NA
"COLEC12",0.314,0.58,0.3,0.58,"0.3","0.58","NS",NA
"COMMD3",-0.11,0.876,-0.1,0.88,"-0.1","0.88","NS",NA
"COMMD5",-0.56,0.642,-0.6,0.64,"-0.6","0.64","NS",NA
"COMMD6",0.188,0.844,0.2,0.84,"0.2","0.84","NS",NA
"COMMD8",-0.196,0.897,-0.2,0.9,"-0.2","0.90","NS",NA
"COMMD9",-0.0236,0.915,0,0.92,"-0.0","0.92","NS",NA
"COPS5",-0.0188,0.921,0,0.92,"-0.0","0.92","NS",NA
"COQ5",0.00297,0.924,0,0.92,"0.0","0.92","NS",NA
"COQ6",-3.76,0.209,-3.8,0.21,"-3.8","0.21","NS",NA
"COQ9",-0.239,0.693,-0.2,0.69,"-0.2","0.69","NS",NA
"COX6A1",-0.378,0.831,-0.4,0.83,"-0.4","0.83","NS",NA
"COX7A2L",-0.148,0.841,-0.1,0.84,"-0.1","0.84","NS",NA
"CPNE8",0.233,0.524,0.2,0.52,"0.2","0.52","NS",NA
"CPT2",-0.425,0.386,-0.4,0.39,"-0.4","0.39","NS",NA
"CRABP2",-4.6,3.53e-14,-4.6,0,"-4.6","<0.01","Down",NA
"CRBN",0.00321,0.925,0,0.92,"0.0","0.92","NS",NA
"CREB1",0.0406,0.913,0,0.91,"0.0","0.91","NS",NA
"CREM",3.25,0.111,3.2,0.11,"3.2","0.11","NS",NA
"CRIM1",-2.38,2.63e-08,-2.4,0,"-2.4","<0.01","Down",NA
"CRK",0.0861,0.861,0.1,0.86,"0.1","0.86","NS",NA
"CRKL",0.262,0.695,0.3,0.7,"0.3","0.70","NS",NA
"CRYGD",0.25,0.872,0.2,0.87,"0.2","0.87","NS",NA
"CS",-0.319,0.637,-0.3,0.64,"-0.3","0.64","NS",NA
"CSNK1G2",-0.595,0.388,-0.6,0.39,"-0.6","0.39","NS",NA
"CSNK2A1",-0.0655,0.896,-0.1,0.9,"-0.1","0.90","NS",NA
"CSPG4",-0.1,0.916,-0.1,0.92,"-0.1","0.92","NS",NA
"CSPG5",-0.159,0.917,-0.2,0.92,"-0.2","0.92","NS",NA
"CSRP2",0.569,0.703,0.6,0.7,"0.6","0.70","NS",NA
"CSTB",0.307,0.772,0.3,0.77,"0.3","0.77","NS",NA
"CSTF1",-0.252,0.774,-0.3,0.77,"-0.3","0.77","NS",NA
"CTDNEP1",-0.255,0.852,-0.3,0.85,"-0.3","0.85","NS",NA
"CTNNAL1",-0.0323,0.919,0,0.92,"-0.0","0.92","NS",NA
"CTPS2",0.0459,0.899,0,0.9,"0.0","0.90","NS",NA
"CTTN",0.317,0.61,0.3,0.61,"0.3","0.61","NS",NA
"CTTNBP2",0.176,0.899,0.2,0.9,"0.2","0.90","NS",NA
