"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"APLP1",-7.21,4.37450547953943e-05,-7.2,0,"-7.2","<0.01","Down",NA
"APLP2",-0.0667,0.903445235178707,-0.1,0.9,"-0.1","0.90","NS",NA
"APOA1",0.199,0.683106376715154,0.2,0.68,"0.2","0.68","NS",NA
"APOC3",-0.141,0.896099595310158,-0.1,0.9,"-0.1","0.90","NS",NA
"APOE",-0.492,0.257038045006199,-0.5,0.26,"-0.5","0.26","NS",NA
"APOH",0.456,0.710287333294918,0.5,0.71,"0.5","0.71","NS",NA
"APP",0.0587,0.905106108971272,0.1,0.91,"0.1","0.91","NS",NA
"ARB2A",0.438,0.296398126607789,0.4,0.3,"0.4","0.30","NS",NA
"ARF3",-9.87,0.000103932469563666,-9.9,0,"-9.9","<0.01","Down",NA
"ARL5B",-5.29,0.00117728032205032,-5.3,0,"-5.3","<0.01","Down",NA
"ARL6IP1",-0.854,0.118783026763038,-0.9,0.12,"-0.9","0.12","NS",NA
"ARMC7",-3.22,0.000114971018174475,-3.2,0,"-3.2","<0.01","Down",NA
"ART5",0.113,0.767578639761944,0.1,0.77,"0.1","0.77","NS",NA
"ASPRV1",5.13,0.00503858096997281,5.1,0.01,"5.1","<0.01","Up",NA
"ATAD5",0.236,0.362756374355461,0.2,0.36,"0.2","0.36","NS",NA
"ATF3",0.975,0.0384812658997409,1,0.04,"1.0","0.04","NS",NA
"ATF4",1.31,0.04455363928355,1.3,0.04,"1.3","0.04","NS",NA
"ATP5MK",-1.23,0.000502460132421764,-1.2,0,"-1.2","<0.01","Down",NA
"ATP6V0D2",-6.38,3.30102662594993e-07,-6.4,0,"-6.4","<0.01","Down",NA
"ATP6V1D",-0.27,0.152699589542717,-0.3,0.15,"-0.3","0.15","NS",NA
"ATR",0.388,0.538409765590258,0.4,0.54,"0.4","0.54","NS",NA
"B3GALNT2",3.42,0.0616705135626432,3.4,0.06,"3.4","0.06","NS",NA
"B4GALT5",-0.368,0.459101601667046,-0.4,0.46,"-0.4","0.46","NS",NA
"B4GALT6",0.226,0.824434419765314,0.2,0.82,"0.2","0.82","NS",NA
"B9D1",-5.32,7.26056840363324e-07,-5.3,0,"-5.3","<0.01","Down",NA
"BACE1",-5.4,7.23788926918273e-06,-5.4,0,"-5.4","<0.01","Down",NA
"BCL2L12",0.567,0.518266642648729,0.6,0.52,"0.6","0.52","NS",NA
"BCOR",-0.384,0.127177177880515,-0.4,0.13,"-0.4","0.13","NS",NA
"BIRC2",-0.668,0.147419177705206,-0.7,0.15,"-0.7","0.15","NS",NA
"BLM",0.428,0.0350018463004826,0.4,0.04,"0.4","0.04","NS",NA
"BLOC1S4",-1.92,1.30601061741409e-05,-1.9,0,"-1.9","<0.01","Down",NA
"BMP2",-0.181,0.941517516990265,-0.2,0.94,"-0.2","0.94","NS",NA
"BMP4",-5.35,0.000109260996489176,-5.3,0,"-5.3","<0.01","Down",NA
"BMPR2",-6.55,0.000550617473914057,-6.6,0,"-6.6","<0.01","Down",NA
"BNIP3",-0.457,0.78206919780863,-0.5,0.78,"-0.5","0.78","NS",NA
"BOD1",-4.24,1.76366770164992e-06,-4.2,0,"-4.2","<0.01","Down",NA
"BORCS6",-0.536,0.104947030814034,-0.5,0.1,"-0.5","0.10","NS",NA
"BPGM",-0.935,0.00366319518338093,-0.9,0,"-0.9","<0.01","NS",NA
"BPNT2",-0.017,0.967975502606714,0,0.97,"-0.0","0.97","NS",NA
"BRI3",0.0606,0.9586494246566,0.1,0.96,"0.1","0.96","NS",NA
"BRI3BP",0.705,0.00236605901620921,0.7,0,"0.7","<0.01","NS",NA
"BRWD3",0.557,0.0564811304359949,0.6,0.06,"0.6","0.06","NS",NA
"BTBD9",-1.66,0.566299541045818,-1.7,0.57,"-1.7","0.57","NS",NA
"BTN2A3P",0.106,0.975583652311324,0.1,0.98,"0.1","0.98","NS",NA
"C1orf159",0.222,0.903193153220888,0.2,0.9,"0.2","0.90","NS",NA
"C1orf198",-2.02,1.16220752827105e-05,-2,0,"-2.0","<0.01","Down",NA
"C2CD2L",0.712,0.115238891170001,0.7,0.12,"0.7","0.12","NS",NA
"C4A",0.926,0.534005295446333,0.9,0.53,"0.9","0.53","NS",NA
"C4BPA",3.47,0.00327572552003574,3.5,0,"3.5","<0.01","Up",NA
"C6orf89",-0.0704,0.900768939524938,-0.1,0.9,"-0.1","0.90","NS",NA
"C8orf88",-5.51,0.00140031541323747,-5.5,0,"-5.5","<0.01","Down",NA
"C9orf72",1.81,0.51559922589831,1.8,0.52,"1.8","0.52","NS",NA
"CABIN1",0.412,0.258951747541512,0.4,0.26,"0.4","0.26","NS",NA
"CALCOCO2",-1.01,0.013275402195497,-1,0.01,"-1.0","0.01","NS",NA
"CAMKK1",-1.52,9.8704078588899e-05,-1.5,0,"-1.5","<0.01","Down",NA
"CARMIL2",-2.06,0.000194447624459705,-2.1,0,"-2.1","<0.01","Down",NA
"CASTOR2",1.14,0.0563969805187528,1.1,0.06,"1.1","0.06","NS",NA
"CBY1",-2.36,4.88298529549699e-05,-2.4,0,"-2.4","<0.01","Down",NA
"CCDC106",-0.354,0.263430461798984,-0.4,0.26,"-0.4","0.26","NS",NA
"CCDC120",-0.287,0.858944938673511,-0.3,0.86,"-0.3","0.86","NS",NA
"CCDC138",-1.2,0.559271516457349,-1.2,0.56,"-1.2","0.56","NS",NA
"CCDC158",0.171,0.817815778062174,0.2,0.82,"0.2","0.82","NS",NA
"CCDC18",-4.33,1.20210686472949e-07,-4.3,0,"-4.3","<0.01","Down",NA
"CCDC186",-1.6,6.66614580218703e-06,-1.6,0,"-1.6","<0.01","Down",NA
"CCDC28B",-3.74,5.72142694291034e-08,-3.7,0,"-3.7","<0.01","Down",NA
"CCDC66",-3.26,0.000300788337730623,-3.3,0,"-3.3","<0.01","Down",NA
"CCDC82",0.154,0.960308495763211,0.2,0.96,"0.2","0.96","NS",NA
"CCK",-0.022,0.982067280829,0,0.98,"-0.0","0.98","NS",NA
"CCN1",0.753,0.465611222104494,0.8,0.47,"0.8","0.47","NS",NA
"CCN2",-1.63,0.327689996579549,-1.6,0.33,"-1.6","0.33","NS",NA
"CCNQ",-4.63,0.0092004641026205,-4.6,0.01,"-4.6","<0.01","Down",NA
"CCPG1",-0.529,0.160454676967336,-0.5,0.16,"-0.5","0.16","NS",NA
"CD151",-0.378,0.386585930533299,-0.4,0.39,"-0.4","0.39","NS",NA
"CD40",1.41,0.491740372621679,1.4,0.49,"1.4","0.49","NS",NA
"CD81",-0.942,0.0286154743190496,-0.9,0.03,"-0.9","0.03","NS",NA
"CD84",-4.68,0.00978813896241539,-4.7,0.01,"-4.7","<0.01","Down",NA
"CD99",4.01,0.0598512060398506,4,0.06,"4.0","0.06","NS",NA
"CDC42EP1",-1.25,0.00140854128794391,-1.2,0,"-1.2","<0.01","Down",NA
"CDCA7L",-1.1,0.000378590810533963,-1.1,0,"-1.1","<0.01","Down",NA
"CDK11A",0.32,0.78861927647093,0.3,0.79,"0.3","0.79","NS",NA
"CDKN2A",-1.43,4.04362550911335e-05,-1.4,0,"-1.4","<0.01","Down",NA
"CEBPZOS",-5.09,5.34507485144639e-09,-5.1,0,"-5.1","<0.01","Down",NA
"CENPW",0.684,0.160454676967336,0.7,0.16,"0.7","0.16","NS",NA
"CENPX",-1.86,0.000454188475107616,-1.9,0,"-1.9","<0.01","Down",NA
"CEP170B",-1.26,0.000171464764521129,-1.3,0,"-1.3","<0.01","Down",NA
"CEP41",-1.18,0.00010799580299158,-1.2,0,"-1.2","<0.01","Down",NA
"CFAP97",-1.7,0.000588215215811788,-1.7,0,"-1.7","<0.01","Down",NA
"CHCHD4",2.82,0.0342670983967248,2.8,0.03,"2.8","0.03","NS",NA
"CHKA",-3.95,0.0279030615679226,-4,0.03,"-4.0","0.03","NS",NA
"CHPF",3.39,0.0701516995606678,3.4,0.07,"3.4","0.07","NS",NA
"CHPF2",0.768,0.566406082792396,0.8,0.57,"0.8","0.57","NS",NA
"CHSY1",0.615,0.0473934629833035,0.6,0.05,"0.6","0.05","NS",NA
"CISD1",1.46,1.10303887622815e-05,1.5,0,"1.5","<0.01","Up",NA
"CKS1B",-1.65,0.000159866531496846,-1.6,0,"-1.6","<0.01","Down",NA
"CKS2",-1.99,5.23849272723925e-06,-2,0,"-2.0","<0.01","Down",NA
"CLK3",0.453,0.107035058057864,0.5,0.11,"0.5","0.11","NS",NA
"CLOCK",-0.00949,0.996765558667968,0,1,"-0.0","1.00","NS",NA
"CLTCL1",0.157,0.90620688967068,0.2,0.91,"0.2","0.91","NS",NA
"CLU",0.422,0.157994444390983,0.4,0.16,"0.4","0.16","NS",NA
"CMTM6",-0.212,0.903445235178707,-0.2,0.9,"-0.2","0.90","NS",NA
"CNBP",-1.09,0.258086855466918,-1.1,0.26,"-1.1","0.26","NS",NA
"CNEP1R1",-0.761,0.585499958756954,-0.8,0.59,"-0.8","0.59","NS",NA
"CNOT8",0.292,0.686320872709708,0.3,0.69,"0.3","0.69","NS",NA
"CNOT9",-2.56,8.82079079375528e-06,-2.6,0,"-2.6","<0.01","Down",NA
"COL1A1",0.369,0.631531503134987,0.4,0.63,"0.4","0.63","NS",NA
"COL1A2",-0.0997,0.912666177081468,-0.1,0.91,"-0.1","0.91","NS",NA
"COL4A6",-0.239,0.380887292032005,-0.2,0.38,"-0.2","0.38","NS",NA
"COLEC12",-1.9,5.77839169508386e-06,-1.9,0,"-1.9","<0.01","Down",NA
"COMMD3",-1.4,0.00015164377092113,-1.4,0,"-1.4","<0.01","Down",NA
"COMMD5",-5.3,0.000186307772465145,-5.3,0,"-5.3","<0.01","Down",NA
"COMMD8",-5.03,1.8251186157665e-08,-5,0,"-5.0","<0.01","Down",NA
"COMMD9",-1.24,1.42849500094414e-05,-1.2,0,"-1.2","<0.01","Down",NA
"COQ9",0.17,0.590728477112776,0.2,0.59,"0.2","0.59","NS",NA
"COX6A1",-0.871,0.123859605552097,-0.9,0.12,"-0.9","0.12","NS",NA
"CPNE8",0.059,0.825570329928819,0.1,0.83,"0.1","0.83","NS",NA
"CRABP2",-0.414,0.448740744986847,-0.4,0.45,"-0.4","0.45","NS",NA
"CRBN",-0.113,0.821766247549842,-0.1,0.82,"-0.1","0.82","NS",NA
"CREM",-2.47,0.140006557281109,-2.5,0.14,"-2.5","0.14","NS",NA
"CRIM1",-0.165,0.807741357151972,-0.2,0.81,"-0.2","0.81","NS",NA
"CRYGD",-3.03,0.0170112725669323,-3,0.02,"-3.0","0.02","NS",NA
"CSPG4",0.449,0.547018761855269,0.4,0.55,"0.4","0.55","NS",NA
"CSPG5",-4.54,0.0217826303721453,-4.5,0.02,"-4.5","0.02","NS",NA
"CUL7",0.841,0.242330745628202,0.8,0.24,"0.8","0.24","NS",NA
"CWC22",0.465,0.0279806093478429,0.5,0.03,"0.5","0.03","NS",NA
"CYBA",0.46,0.447623431846969,0.5,0.45,"0.5","0.45","NS",NA
"CYBC1",1.1,0.001260470462611,1.1,0,"1.1","<0.01","Up",NA
"CYLD",0.141,0.865766992881366,0.1,0.87,"0.1","0.87","NS",NA
"CYREN",-4.95,6.36595628074871e-06,-5,0,"-5.0","<0.01","Down",NA
"CYSTM1",-0.193,0.945306057450961,-0.2,0.95,"-0.2","0.95","NS",NA
"DACT1",-3.92,0.00122835705629845,-3.9,0,"-3.9","<0.01","Down",NA
"DBP",-0.845,0.338619358376896,-0.8,0.34,"-0.8","0.34","NS",NA
"DCBLD1",0.32,0.824434419765314,0.3,0.82,"0.3","0.82","NS",NA
"DCTD",-0.637,0.0464220257669459,-0.6,0.05,"-0.6","0.05","NS",NA
"DDIT4",1.16,0.0816175581783116,1.2,0.08,"1.2","0.08","NS",NA
"DDR2",0.292,0.380946129725475,0.3,0.38,"0.3","0.38","NS",NA
"DDX19A",-0.206,0.700895885386343,-0.2,0.7,"-0.2","0.70","NS",NA
"DDX28",0.15,0.571079872014779,0.1,0.57,"0.1","0.57","NS",NA
"DGCR2",-0.679,0.0518836341596997,-0.7,0.05,"-0.7","0.05","NS",NA
"DGCR6",-4.59,6.02598054262491e-07,-4.6,0,"-4.6","<0.01","Down",NA
"DGCR6L",-4.89,1.70645063412119e-06,-4.9,0,"-4.9","<0.01","Down",NA
"DHDDS",-1.11,0.707947616577685,-1.1,0.71,"-1.1","0.71","NS",NA
"DHRS13",2.78,0.00881390924275675,2.8,0.01,"2.8","<0.01","Up",NA
"DKK1",-0.792,0.200206984295557,-0.8,0.2,"-0.8","0.20","NS",NA
"DLX1",-2.17,0.210813448217065,-2.2,0.21,"-2.2","0.21","NS",NA
"DLX6",0.359,0.564228018688672,0.4,0.56,"0.4","0.56","NS",NA
"DMTN",-0.812,0.0982073650759828,-0.8,0.1,"-0.8","0.10","NS",NA
"DNA2",-0.119,0.828281339941354,-0.1,0.83,"-0.1","0.83","NS",NA
"DNAJB5",-0.608,0.784942279051777,-0.6,0.78,"-0.6","0.78","NS",NA
"DNAL4",-2.58,1.64338295929045e-07,-2.6,0,"-2.6","<0.01","Down",NA
"DNLZ",0.223,0.72652961326291,0.2,0.73,"0.2","0.73","NS",NA
"DOLK",0.543,0.53953394068415,0.5,0.54,"0.5","0.54","NS",NA
"DPH7",-0.138,0.905900228465864,-0.1,0.91,"-0.1","0.91","NS",NA
"DPM3",-0.469,0.141675943750245,-0.5,0.14,"-0.5","0.14","NS",NA
"EDIL3",3.77,0.00193197512517657,3.8,0,"3.8","<0.01","Up",NA
"EEF1AKMT1",-1.14,0.392009972484794,-1.1,0.39,"-1.1","0.39","NS",NA
"EEF1G",-0.329,0.114600843459885,-0.3,0.11,"-0.3","0.11","NS",NA
"EFNA5",-4.78,3.18403064705563e-06,-4.8,0,"-4.8","<0.01","Down",NA
"EFR3A",0.33,0.692946603995898,0.3,0.69,"0.3","0.69","NS",NA
"EFR3B",3.85,0.0612537712445066,3.9,0.06,"3.9","0.06","NS",NA
"EGLN3",0.202,0.933274029348287,0.2,0.93,"0.2","0.93","NS",NA
"EGR1",1.62,0.0475762546054564,1.6,0.05,"1.6","0.05","NS",NA
"EHD3",-0.478,0.748153221868432,-0.5,0.75,"-0.5","0.75","NS",NA
"EIF1",-2.79,5.23849272723925e-06,-2.8,0,"-2.8","<0.01","Down",NA
"EIF1B",-1.92,1.45032048728395e-05,-1.9,0,"-1.9","<0.01","Down",NA
"EIF3C",7.1,3.12142861254387e-07,7.1,0,"7.1","<0.01","Up","EIF3C"
"EIF4ENIF1",-1.55,4.67678226778524e-05,-1.6,0,"-1.6","<0.01","Down",NA
"EIF5",-1.03,0.000338711436732736,-1,0,"-1.0","<0.01","Down",NA
"ELOF1",-1.97,0.0343211231590336,-2,0.03,"-2.0","0.03","NS",NA
"ELOVL1",3.99,0.0769270439036898,4,0.08,"4.0","0.08","NS",NA
"ELOVL5",-0.582,0.703006151256293,-0.6,0.7,"-0.6","0.70","NS",NA
"ENDOD1",0.842,0.0292734364123849,0.8,0.03,"0.8","0.03","NS",NA
"ENKD1",-4.11,2.1306390308153e-07,-4.1,0,"-4.1","<0.01","Down",NA
"ENTPD6",-0.205,0.831733513926476,-0.2,0.83,"-0.2","0.83","NS",NA
"ENTR1",-5.9,6.66614580218703e-06,-5.9,0,"-5.9","<0.01","Down",NA
"EPHA4",-0.219,0.378037852840488,-0.2,0.38,"-0.2","0.38","NS",NA
"EPHA7",-0.872,0.0141843728332778,-0.9,0.01,"-0.9","0.01","NS",NA
"ERAP1",0.716,0.127077454680385,0.7,0.13,"0.7","0.13","NS",NA
"ERBB2",0.452,0.515669868310328,0.5,0.52,"0.5","0.52","NS",NA
"ERC2",-0.497,0.603583795218676,-0.5,0.6,"-0.5","0.60","NS",NA
"ERCC8",0.117,0.959062510923651,0.1,0.96,"0.1","0.96","NS",NA
"ERP44",0.408,0.108746605879365,0.4,0.11,"0.4","0.11","NS",NA
"ERRFI1",-4.93,2.1972686521848e-05,-4.9,0,"-4.9","<0.01","Down",NA
"ESRRA",0.687,0.00692617268068131,0.7,0.01,"0.7","<0.01","NS",NA
"ETAA1",-3.58,7.37902541531431e-06,-3.6,0,"-3.6","<0.01","Down",NA
"EVI5",-0.643,0.160532908046131,-0.6,0.16,"-0.6","0.16","NS",NA
"F13A1",0.0035,0.998147370033891,0,1,"0.0","1.00","NS",NA
"F5",1.11,0.012987831217749,1.1,0.01,"1.1","0.01","NS",NA
"FAAP100",1.58,0.0818901215662199,1.6,0.08,"1.6","0.08","NS",NA
"FAM174A",-0.28,0.666275983947856,-0.3,0.67,"-0.3","0.67","NS",NA
"FAM174B",-0.671,0.589916249044033,-0.7,0.59,"-0.7","0.59","NS",NA
"FAM199X",-2.44,0.0676060839773676,-2.4,0.07,"-2.4","0.07","NS",NA
"FAM234B",0.101,0.717919966127911,0.1,0.72,"0.1","0.72","NS",NA
"FAM3C",-1.94,4.52863723928413e-05,-1.9,0,"-1.9","<0.01","Down",NA
"FAM89A",-1.95,7.26268538670013e-05,-2,0,"-2.0","<0.01","Down",NA
"FANCE",-3.43,7.45434799453535e-09,-3.4,0,"-3.4","<0.01","Down",NA
"FAT1",-0.206,0.85332389866987,-0.2,0.85,"-0.2","0.85","NS",NA
"FBLIM1",-1.67,0.0094694025676394,-1.7,0.01,"-1.7","<0.01","Down",NA
"FBRSL1",-0.738,0.0102579700074238,-0.7,0.01,"-0.7","0.01","NS",NA
"FBXO2",1.26,0.52311792243194,1.3,0.52,"1.3","0.52","NS",NA
"FBXO46",-0.111,0.948469049763698,-0.1,0.95,"-0.1","0.95","NS",NA
"FDX2",3.67,0.0698028159493484,3.7,0.07,"3.7","0.07","NS",NA
"FGFR3",-0.119,0.941517516990265,-0.1,0.94,"-0.1","0.94","NS",NA
"FHL1",-2.35,0.00749928084912858,-2.4,0.01,"-2.4","<0.01","Down",NA
"FIP1L1",0.147,0.703581423028086,0.1,0.7,"0.1","0.70","NS",NA
"FKBPL",-1.65,8.1442659025082e-05,-1.6,0,"-1.6","<0.01","Down",NA
"FLT1",-0.473,0.127972529632931,-0.5,0.13,"-0.5","0.13","NS",NA
"FN1",0.119,0.861922947030129,0.1,0.86,"0.1","0.86","NS",NA
"FOS",4.21,0.00708435548378722,4.2,0.01,"4.2","<0.01","Up",NA
"FOXD3",-0.562,0.843226765323028,-0.6,0.84,"-0.6","0.84","NS",NA
"FPGS",-4.77,0.000338711436732736,-4.8,0,"-4.8","<0.01","Down",NA
"FRMD4A",-2.45,0.252888869473061,-2.5,0.25,"-2.5","0.25","NS",NA
"FTL",-0.795,0.143517025164927,-0.8,0.14,"-0.8","0.14","NS",NA
"FUNDC1",-4.54,0.00426869428727877,-4.5,0,"-4.5","<0.01","Down",NA
"FURIN",-2.4,0.00605768324748421,-2.4,0.01,"-2.4","<0.01","Down",NA
"FUT8",0.605,0.402145252993766,0.6,0.4,"0.6","0.40","NS",NA
"FXN",0.507,0.141949544108594,0.5,0.14,"0.5","0.14","NS",NA
"FZD7",0.0243,0.985234899711687,0,0.99,"0.0","0.99","NS",NA
"FZD8",1.49,0.66450766162528,1.5,0.66,"1.5","0.66","NS",NA
"GALNT10",5.26,0.000366559239824902,5.3,0,"5.3","<0.01","Up",NA
"GALNT13",-4.31,0.0457167151998288,-4.3,0.05,"-4.3","0.05","NS",NA
"GALNT4",1.57,0.532006582079094,1.6,0.53,"1.6","0.53","NS",NA
"GATA4",0.0401,0.936990138079283,0,0.94,"0.0","0.94","NS",NA
"GCNT1",2.32,0.0291774092874606,2.3,0.03,"2.3","0.03","NS",NA
"GHITM",0.4,0.292506226882957,0.4,0.29,"0.4","0.29","NS",NA
"GINM1",-0.0274,0.976967325507658,0,0.98,"-0.0","0.98","NS",NA
"GJA1",0.377,0.165165470737786,0.4,0.17,"0.4","0.17","NS",NA
"GJC1",-1.6,0.0130867355709466,-1.6,0.01,"-1.6","0.01","NS",NA
"GK",0.627,0.413977143775321,0.6,0.41,"0.6","0.41","NS",NA
"GLRX",-5.76,9.3588136143261e-09,-5.8,0,"-5.8","<0.01","Down",NA
"GLRX2",-5.25,2.1306390308153e-07,-5.2,0,"-5.2","<0.01","Down",NA
"GLT8D1",-0.15,0.733405060417337,-0.1,0.73,"-0.1","0.73","NS",NA
"GNAZ",4.24,0.0105320665531379,4.2,0.01,"4.2","0.01","NS",NA
"GNB2",0.498,0.280322229827622,0.5,0.28,"0.5","0.28","NS",NA
"GNG5",-1.79,0.00267603533381041,-1.8,0,"-1.8","<0.01","Down",NA
"GOLGA7",0.25,0.45551223914445,0.2,0.46,"0.2","0.46","NS",NA
"GOLM1",-1.93,0.00043882194060003,-1.9,0,"-1.9","<0.01","Down",NA
"GON4L",0.0798,0.838699323776955,0.1,0.84,"0.1","0.84","NS",NA
"GORASP1",-0.0377,0.962859278767385,0,0.96,"-0.0","0.96","NS",NA
"GPBP1L1",-1.59,0.000146532300852804,-1.6,0,"-1.6","<0.01","Down",NA
"GPC3",0.502,0.113920783249712,0.5,0.11,"0.5","0.11","NS",NA
"GPC6",-0.131,0.625614707558647,-0.1,0.63,"-0.1","0.63","NS",NA
"GPRC5C",-0.208,0.904741279604465,-0.2,0.9,"-0.2","0.90","NS",NA
"GPRIN3",-0.942,0.021602964699224,-0.9,0.02,"-0.9","0.02","NS",NA
"GRAMD4",4.26,0.0518836341596997,4.3,0.05,"4.3","0.05","NS",NA
"GREB1L",-2.84,0.0247220414757479,-2.8,0.02,"-2.8","0.02","NS",NA
"GRIP1",-1.26,0.110515118268749,-1.3,0.11,"-1.3","0.11","NS",NA
"GSTA4",0.234,0.887759932423004,0.2,0.89,"0.2","0.89","NS",NA
"GTF3C1",1.21,8.32566462125669e-06,1.2,0,"1.2","<0.01","Up",NA
"GTF3C6",0.338,0.75084262207116,0.3,0.75,"0.3","0.75","NS",NA
"GUF1",0.553,0.0239020512740991,0.6,0.02,"0.6","0.02","NS",NA
"GXYLT2",-1.72,0.466624059302868,-1.7,0.47,"-1.7","0.47","NS",NA
"H1-6",2.47,0.0932251487687609,2.5,0.09,"2.5","0.09","NS",NA
"HABP2",5.34,0.000292231550160001,5.3,0,"5.3","<0.01","Up",NA
"HAUS5",-0.0284,0.972444055884843,0,0.97,"-0.0","0.97","NS",NA
"HDAC8",-0.11,0.938803687270937,-0.1,0.94,"-0.1","0.94","NS",NA
"HDHD5",0.81,0.0314704075430871,0.8,0.03,"0.8","0.03","NS",NA
"HERPUD1",-5.3,0.00347640841412165,-5.3,0,"-5.3","<0.01","Down",NA
"HERPUD2",0.101,0.862490594265474,0.1,0.86,"0.1","0.86","NS",NA
"HGFAC",-5.51,1.8251186157665e-08,-5.5,0,"-5.5","<0.01","Down",NA
"HIGD2A",-2.96,0.000940134894289945,-3,0,"-3.0","<0.01","Down",NA
"HLA-A",-0.395,0.101661139461859,-0.4,0.1,"-0.4","0.10","NS",NA
"HMGCS1",-1.19,1.30601061741409e-05,-1.2,0,"-1.2","<0.01","Down",NA
"HMGN3",0.596,0.75575917941395,0.6,0.76,"0.6","0.76","NS",NA
"HMGN4",-1.05,0.450934435628447,-1,0.45,"-1.0","0.45","NS",NA
"HMMR",-1.32,3.30357203618689e-05,-1.3,0,"-1.3","<0.01","Down",NA
"HMOX1",0.102,0.730086506521664,0.1,0.73,"0.1","0.73","NS",NA
"HMX1",-2.19,0.0239583704745119,-2.2,0.02,"-2.2","0.02","NS",NA
"HOXA6",-5.66,0.000164575510863253,-5.7,0,"-5.7","<0.01","Down",NA
"HOXB13",0.143,0.662679526707274,0.1,0.66,"0.1","0.66","NS",NA
"HPCAL4",-6.3,5.65782743724736e-05,-6.3,0,"-6.3","<0.01","Down",NA
"HPRT1",-1.94,1.26162078703644e-06,-1.9,0,"-1.9","<0.01","Down",NA
"HPX",0.829,0.358675431777718,0.8,0.36,"0.8","0.36","NS",NA
"HSF2",-0.199,0.895735393047518,-0.2,0.9,"-0.2","0.90","NS",NA
"HSPA6",0.293,0.927024053781566,0.3,0.93,"0.3","0.93","NS",NA
"HSPBAP1",5.55,0.00743932452255776,5.6,0.01,"5.6","<0.01","Up",NA
"HTD2",-4.67,0.0417967768215857,-4.7,0.04,"-4.7","0.04","NS",NA
"HYAL2",0.803,0.749894917489746,0.8,0.75,"0.8","0.75","NS",NA
"ICAM5",0.584,0.570367871957351,0.6,0.57,"0.6","0.57","NS",NA
"IER3IP1",-1.63,0.16221823079317,-1.6,0.16,"-1.6","0.16","NS",NA
"IFI35",-0.328,0.812438161697793,-0.3,0.81,"-0.3","0.81","NS",NA
"IFNAR1",-5.51,2.58589099167405e-11,-5.5,0,"-5.5","<0.01","Down","IFNAR1"
"IFNAR2",-6.31,0.00205401386580694,-6.3,0,"-6.3","<0.01","Down",NA
"IFNGR1",-0.129,0.926889945142255,-0.1,0.93,"-0.1","0.93","NS",NA
"IFRD1",0.319,0.420128449158607,0.3,0.42,"0.3","0.42","NS",NA
"IFT27",-0.718,0.000551925043580658,-0.7,0,"-0.7","<0.01","NS",NA
"IFT57",-3.83,0.0464776287340643,-3.8,0.05,"-3.8","0.05","NS",NA
