"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"NTAN1",-0.0591,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"NTHL1",-0.0347,0.969,0,0.97,"-0.0","0.97","NS",NA
"NTN1",-0.504,0.406,-0.5,0.41,"-0.5","0.41","NS",NA
"NUDC",-0.649,0.566,-0.6,0.57,"-0.6","0.57","NS",NA
"NUDT10",-0.0694,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"NUDT12",-0.48,0.934,-0.5,0.93,"-0.5","0.93","NS",NA
"NUDT19",0.41,0.687,0.4,0.69,"0.4","0.69","NS",NA
"NUDT4",0.0861,0.965,0.1,0.96,"0.1","0.96","NS",NA
"NUDT5",-0.437,0.873,-0.4,0.87,"-0.4","0.87","NS",NA
"NUDT8",-0.0902,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"NUMA1",-0.146,0.94,-0.1,0.94,"-0.1","0.94","NS",NA
"NUMBL",-0.161,0.903,-0.2,0.9,"-0.2","0.90","NS",NA
"NUP155",0.0597,0.964,0.1,0.96,"0.1","0.96","NS",NA
"NUP93",0.147,0.944,0.1,0.94,"0.1","0.94","NS",NA
"NUTF2",-0.143,0.944,-0.1,0.94,"-0.1","0.94","NS",NA
"NXPE3",-4.81,0.0141,-4.8,0.01,"-4.8","0.01","Down",NA
"OBI1",-0.378,0.283,-0.4,0.28,"-0.4","0.28","NS",NA
"ODF2",-0.28,0.858,-0.3,0.86,"-0.3","0.86","NS",NA
"OGFOD1",-0.541,0.749,-0.5,0.75,"-0.5","0.75","NS",NA
"OGG1",0.0856,0.97,0.1,0.97,"0.1","0.97","NS",NA
"OGN",-0.795,0.874,-0.8,0.87,"-0.8","0.87","NS",NA
"OLA1",0.0202,0.968,0,0.97,"0.0","0.97","NS",NA
"ORAI1",0.483,0.916,0.5,0.92,"0.5","0.92","NS",NA
"ORC1",-0.00257,0.972,0,0.97,"-0.0","0.97","NS",NA
"ORC5",0.153,0.942,0.2,0.94,"0.2","0.94","NS",NA
"OSGEPL1",-0.0574,0.965,-0.1,0.96,"-0.1","0.96","NS",NA
"OTUD4",-0.126,0.941,-0.1,0.94,"-0.1","0.94","NS",NA
"OTULINL",-0.15,0.957,-0.1,0.96,"-0.1","0.96","NS",NA
"OXLD1",-1.03,0.92,-1,0.92,"-1.0","0.92","NS",NA
"PABIR1",0.0189,0.972,0,0.97,"0.0","0.97","NS",NA
"PACSIN2",-0.245,0.844,-0.2,0.84,"-0.2","0.84","NS",NA
"PAFAH1B2",-0.34,0.924,-0.3,0.92,"-0.3","0.92","NS",NA
"PAFAH1B3",-0.489,0.845,-0.5,0.84,"-0.5","0.84","NS",NA
"PAIP2",0.114,0.967,0.1,0.97,"0.1","0.97","NS",NA
"PAK1",-0.0885,0.949,-0.1,0.95,"-0.1","0.95","NS",NA
"PALB2",-4.13,0.00577,-4.1,0.01,"-4.1","<0.01","Down",NA
"PALM2AKAP2",-0.351,0.711,-0.4,0.71,"-0.4","0.71","NS",NA
"PAM",-3.51,5.28e-14,-3.5,0,"-3.5","<0.01","Down",NA
"PAN2",0.471,0.793,0.5,0.79,"0.5","0.79","NS",NA
"PAN3",-0.248,0.935,-0.2,0.94,"-0.2","0.94","NS",NA
"PAPOLG",-0.348,0.86,-0.3,0.86,"-0.3","0.86","NS",NA
"PARD3B",-0.472,0.816,-0.5,0.82,"-0.5","0.82","NS",NA
"PAWR",-0.253,0.927,-0.3,0.93,"-0.3","0.93","NS",NA
"PAX6",-0.253,0.924,-0.3,0.92,"-0.3","0.92","NS",NA
"PBDC1",-0.212,0.908,-0.2,0.91,"-0.2","0.91","NS",NA
"PCBP3",-0.442,0.823,-0.4,0.82,"-0.4","0.82","NS",NA
"PCBP4",0.0451,0.971,0,0.97,"0.0","0.97","NS",NA
"PCCA",0.078,0.968,0.1,0.97,"0.1","0.97","NS",NA
"PCDH1",-0.271,0.959,-0.3,0.96,"-0.3","0.96","NS",NA
"PCDHGA11",0.222,0.966,0.2,0.97,"0.2","0.97","NS",NA
"PCGF2",-0.0244,0.97,0,0.97,"-0.0","0.97","NS",NA
"PCGF3",-0.197,0.93,-0.2,0.93,"-0.2","0.93","NS",NA
"PCLAF",-0.863,0.365,-0.9,0.36,"-0.9","0.36","NS",NA
"PCMT1",0.083,0.955,0.1,0.96,"0.1","0.96","NS",NA
"PCNP",-0.24,0.908,-0.2,0.91,"-0.2","0.91","NS",NA
"PDAP1",-0.443,0.898,-0.4,0.9,"-0.4","0.90","NS",NA
"PDCD4",-0.235,0.632,-0.2,0.63,"-0.2","0.63","NS",NA
"PDE6D",-0.526,0.88,-0.5,0.88,"-0.5","0.88","NS",NA
"PDIA5",0.245,0.801,0.2,0.8,"0.2","0.80","NS",NA
"PDIK1L",-0.0421,0.97,0,0.97,"-0.0","0.97","NS",NA
"PDK1",0.529,0.793,0.5,0.79,"0.5","0.79","NS",NA
"PDK2",-0.0139,0.972,0,0.97,"-0.0","0.97","NS",NA
"PDLIM2",-0.275,0.957,-0.3,0.96,"-0.3","0.96","NS",NA
"PDRG1",-0.473,0.65,-0.5,0.65,"-0.5","0.65","NS",NA
"PDS5A",0.0905,0.954,0.1,0.95,"0.1","0.95","NS",NA
"PDSS1",0.263,0.916,0.3,0.92,"0.3","0.92","NS",NA
"PDXDC1",0.063,0.965,0.1,0.96,"0.1","0.96","NS",NA
"PDXK",-0.442,0.909,-0.4,0.91,"-0.4","0.91","NS",NA
"PEA15",-0.175,0.936,-0.2,0.94,"-0.2","0.94","NS",NA
"PEDS1",0.233,0.932,0.2,0.93,"0.2","0.93","NS",NA
"PELP1",0.2,0.907,0.2,0.91,"0.2","0.91","NS",NA
"PEMT",-0.274,0.948,-0.3,0.95,"-0.3","0.95","NS",NA
"PEX11B",0.132,0.942,0.1,0.94,"0.1","0.94","NS",NA
"PEX13",-0.0618,0.971,-0.1,0.97,"-0.1","0.97","NS",NA
"PEX19",-0.366,0.962,-0.4,0.96,"-0.4","0.96","NS",NA
"PFN3",-0.335,0.687,-0.3,0.69,"-0.3","0.69","NS",NA
"PGAM1",-0.671,0.782,-0.7,0.78,"-0.7","0.78","NS",NA
"PGF",-1.58,0.0118,-1.6,0.01,"-1.6","0.01","Down",NA
"PGGT1B",-4.63,1.02e-06,-4.6,0,"-4.6","<0.01","Down",NA
"PGLS",-0.0555,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"PHACTR2",-0.324,0.8,-0.3,0.8,"-0.3","0.80","NS",NA
"PHACTR4",-0.603,0.646,-0.6,0.65,"-0.6","0.65","NS",NA
"PHAF1",-0.237,0.962,-0.2,0.96,"-0.2","0.96","NS",NA
"PHAX",-0.337,0.793,-0.3,0.79,"-0.3","0.79","NS",NA
"PHB1",0.404,0.546,0.4,0.55,"0.4","0.55","NS",NA
"PHB2",0.362,0.882,0.4,0.88,"0.4","0.88","NS",NA
"PHC3",0.000861,0.972,0,0.97,"0.0","0.97","NS",NA
"PHF12",0.143,0.951,0.1,0.95,"0.1","0.95","NS",NA
"PHF8",-0.0758,0.955,-0.1,0.96,"-0.1","0.96","NS",NA
"PHPT1",-0.0854,0.96,-0.1,0.96,"-0.1","0.96","NS",NA
"PHRF1",-0.0725,0.959,-0.1,0.96,"-0.1","0.96","NS",NA
"PI4K2A",0.0687,0.956,0.1,0.96,"0.1","0.96","NS",NA
"PIAS1",0.344,0.21,0.3,0.21,"0.3","0.21","NS",NA
"PIAS3",-5.48,0.000503,-5.5,0,"-5.5","<0.01","Down",NA
"PIBF1",-0.394,0.0823,-0.4,0.08,"-0.4","0.08","NS",NA
"PIDD1",5.61,5.28e-14,5.6,0,"5.6","<0.01","Up",NA
"PIGU",0.176,0.944,0.2,0.94,"0.2","0.94","NS",NA
"PIGX",1.47,0.804,1.5,0.8,"1.5","0.80","NS",NA
"PIK3R3",-0.0593,0.971,-0.1,0.97,"-0.1","0.97","NS",NA
"PIPSL",6.17,5.28e-14,6.2,0,"6.2","<0.01","Up",NA
"PIR",-0.652,0.786,-0.7,0.79,"-0.7","0.79","NS",NA
"PISD",-2.51,0.000191,-2.5,0,"-2.5","<0.01","Down",NA
"PITHD1",-0.474,0.903,-0.5,0.9,"-0.5","0.90","NS",NA
"PITPNC1",-0.72,0.427,-0.7,0.43,"-0.7","0.43","NS",NA
"PITRM1",0.165,0.905,0.2,0.9,"0.2","0.90","NS",NA
"PJA2",0.164,0.954,0.2,0.95,"0.2","0.95","NS",NA
"PKM",-0.091,0.957,-0.1,0.96,"-0.1","0.96","NS",NA
"PKNOX2",-0.726,0.927,-0.7,0.93,"-0.7","0.93","NS",NA
"PLAGL1",-0.446,0.944,-0.4,0.94,"-0.4","0.94","NS",NA
"PLCB3",-0.216,0.935,-0.2,0.94,"-0.2","0.94","NS",NA
"PLCD3",0.202,0.949,0.2,0.95,"0.2","0.95","NS",NA
"PLD3",-0.235,0.889,-0.2,0.89,"-0.2","0.89","NS",NA
"PLEC",0.0394,0.964,0,0.96,"0.0","0.96","NS",NA
"PLEKHA3",-1.11,0.922,-1.1,0.92,"-1.1","0.92","NS",NA
"PLEKHB2",-4.77,1.75e-10,-4.8,0,"-4.8","<0.01","Down",NA
"PLEKHF1",0.0585,0.967,0.1,0.97,"0.1","0.97","NS",NA
"PLEKHF2",-0.0752,0.956,-0.1,0.96,"-0.1","0.96","NS",NA
"PLEKHG1",-4.35,8.31e-12,-4.3,0,"-4.3","<0.01","Down",NA
"PLEKHH3",5.37,0.000206,5.4,0,"5.4","<0.01","Up",NA
"PLEKHJ1",-0.221,0.96,-0.2,0.96,"-0.2","0.96","NS",NA
"PLGRKT",-0.19,0.964,-0.2,0.96,"-0.2","0.96","NS",NA
"PLPBP",-0.125,0.916,-0.1,0.92,"-0.1","0.92","NS",NA
"PLPP3",-0.0636,0.965,-0.1,0.96,"-0.1","0.96","NS",NA
"PLPP6",0.217,0.953,0.2,0.95,"0.2","0.95","NS",NA
"PMM1",-0.639,0.00433,-0.6,0,"-0.6","<0.01","Down",NA
"PMM2",-0.124,0.928,-0.1,0.93,"-0.1","0.93","NS",NA
"PMPCB",0.245,0.752,0.2,0.75,"0.2","0.75","NS",NA
"PNPO",-0.422,0.893,-0.4,0.89,"-0.4","0.89","NS",NA
"PNRC1",-3.25,0.0025,-3.2,0,"-3.2","<0.01","Down",NA
"POC1A",-0.216,0.955,-0.2,0.96,"-0.2","0.96","NS",NA
"POC5",0.128,0.967,0.1,0.97,"0.1","0.97","NS",NA
"PODXL",-6.11,5.28e-14,-6.1,0,"-6.1","<0.01","Down",NA
"PODXL2",-0.726,0.439,-0.7,0.44,"-0.7","0.44","NS",NA
"POLD4",-0.22,0.961,-0.2,0.96,"-0.2","0.96","NS",NA
"POLE4",-0.318,0.902,-0.3,0.9,"-0.3","0.90","NS",NA
"POLG2",0.477,0.542,0.5,0.54,"0.5","0.54","NS",NA
"POLL",0.155,0.965,0.2,0.96,"0.2","0.96","NS",NA
"POLR2M",-0.54,0.798,-0.5,0.8,"-0.5","0.80","NS",NA
"POLR3K",-0.808,0.668,-0.8,0.67,"-0.8","0.67","NS",NA
"POLRMT",0.144,0.923,0.1,0.92,"0.1","0.92","NS",NA
"POM121",-0.44,0.834,-0.4,0.83,"-0.4","0.83","NS",NA
"POM121C",-0.181,0.939,-0.2,0.94,"-0.2","0.94","NS",NA
"PPA1",-0.0785,0.957,-0.1,0.96,"-0.1","0.96","NS",NA
"PPIH",-0.415,0.678,-0.4,0.68,"-0.4","0.68","NS",NA
"PPM1B",0.0327,0.968,0,0.97,"0.0","0.97","NS",NA
"PPP1R12A",-0.135,0.938,-0.1,0.94,"-0.1","0.94","NS",NA
"PPP1R12C",-0.171,0.94,-0.2,0.94,"-0.2","0.94","NS",NA
"PPP1R15B",-4.35,0.000225,-4.3,0,"-4.3","<0.01","Down",NA
"PPP1R21",0.0558,0.963,0.1,0.96,"0.1","0.96","NS",NA
"PPP1R35",-0.608,0.627,-0.6,0.63,"-0.6","0.63","NS",NA
"PPP1R9B",-0.177,0.918,-0.2,0.92,"-0.2","0.92","NS",NA
"PPP2R5B",0.112,0.962,0.1,0.96,"0.1","0.96","NS",NA
"PPP3R1",-0.651,0.844,-0.7,0.84,"-0.7","0.84","NS",NA
"PPP5C",-0.153,0.942,-0.2,0.94,"-0.2","0.94","NS",NA
"PRCC",-0.329,0.849,-0.3,0.85,"-0.3","0.85","NS",NA
"PRDX3",-0.403,0.749,-0.4,0.75,"-0.4","0.75","NS",NA
"PRELID3B",0.0445,0.969,0,0.97,"0.0","0.97","NS",NA
"PREP",-0.772,0.635,-0.8,0.64,"-0.8","0.64","NS",NA
"PRKACG",5.68,5.28e-14,5.7,0,"5.7","<0.01","Up",NA
"PRKAR1A",-0.173,0.908,-0.2,0.91,"-0.2","0.91","NS",NA
"PRKCE",-0.244,0.941,-0.2,0.94,"-0.2","0.94","NS",NA
"PRKDC",0.235,0.922,0.2,0.92,"0.2","0.92","NS",NA
"PROS1",-2.08,0.00136,-2.1,0,"-2.1","<0.01","Down",NA
"PROSER1",-0.364,0.672,-0.4,0.67,"-0.4","0.67","NS",NA
"PRPH",0.203,0.965,0.2,0.96,"0.2","0.96","NS",NA
"PRPS1L1",-5.17,0.0122,-5.2,0.01,"-5.2","0.01","Down",NA
"PRPSAP2",-0.468,0.907,-0.5,0.91,"-0.5","0.91","NS",NA
"PRRC2A",-0.515,0.779,-0.5,0.78,"-0.5","0.78","NS",NA
"PRRC2C",-0.459,0.721,-0.5,0.72,"-0.5","0.72","NS",NA
"PRSS23",-1.72,0.338,-1.7,0.34,"-1.7","0.34","NS",NA
"PRSS3",-0.0266,0.971,0,0.97,"-0.0","0.97","NS",NA
"PSMA1",-0.332,0.762,-0.3,0.76,"-0.3","0.76","NS",NA
"PSMA4",-0.306,0.863,-0.3,0.86,"-0.3","0.86","NS",NA
"PSMA5",-0.38,0.81,-0.4,0.81,"-0.4","0.81","NS",NA
"PSMB2",-0.294,0.887,-0.3,0.89,"-0.3","0.89","NS",NA
"PSME3",-0.00935,0.971,0,0.97,"-0.0","0.97","NS",NA
"PSPH",-0.39,0.818,-0.4,0.82,"-0.4","0.82","NS",NA
"PSRC1",-0.443,0.851,-0.4,0.85,"-0.4","0.85","NS",NA
"PTCD3",0.202,0.918,0.2,0.92,"0.2","0.92","NS",NA
"PTEN",0.0487,0.968,0,0.97,"0.0","0.97","NS",NA
"PTGES3",-0.192,0.877,-0.2,0.88,"-0.2","0.88","NS",NA
"PTGS2",-1.9,0.361,-1.9,0.36,"-1.9","0.36","NS",NA
"PTMS",-0.434,0.934,-0.4,0.93,"-0.4","0.93","NS",NA
"PTN",3.16,0.127,3.2,0.13,"3.2","0.13","NS",NA
"PTOV1",-0.214,0.934,-0.2,0.93,"-0.2","0.93","NS",NA
"PTPN14",-0.0439,0.97,0,0.97,"-0.0","0.97","NS",NA
"PTPRS",-0.129,0.95,-0.1,0.95,"-0.1","0.95","NS",NA
"PTRHD1",-0.419,0.676,-0.4,0.68,"-0.4","0.68","NS",NA
"PTS",-0.519,0.845,-0.5,0.84,"-0.5","0.84","NS",NA
"PTTG1",-0.561,0.876,-0.6,0.88,"-0.6","0.88","NS",NA
"PVALB",-0.546,0.858,-0.5,0.86,"-0.5","0.86","NS",NA
"PXN",-0.692,0.833,-0.7,0.83,"-0.7","0.83","NS",NA
"PYCR1",0.274,0.844,0.3,0.84,"0.3","0.84","NS",NA
"PYCR2",0.304,0.78,0.3,0.78,"0.3","0.78","NS",NA
"PYGM",-0.17,0.955,-0.2,0.96,"-0.2","0.96","NS",NA
"PYM1",-0.494,0.784,-0.5,0.78,"-0.5","0.78","NS",NA
"PZP",-0.831,0.659,-0.8,0.66,"-0.8","0.66","NS",NA
"Q6ZSR9",-0.0518,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"QPCT",1.61,0.301,1.6,0.3,"1.6","0.30","NS",NA
"QTRT1",-0.615,0.435,-0.6,0.44,"-0.6","0.44","NS",NA
"QTRT2",-0.461,0.322,-0.5,0.32,"-0.5","0.32","NS",NA
"R3HDM4",0.233,0.936,0.2,0.94,"0.2","0.94","NS",NA
"RAB29",0.25,0.913,0.2,0.91,"0.2","0.91","NS",NA
"RABAC1",0.408,0.947,0.4,0.95,"0.4","0.95","NS",NA
"RABEP2",-1.31,0.0171,-1.3,0.02,"-1.3","0.02","Down",NA
"RABGAP1L",-0.111,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"RABIF",-0.16,0.95,-0.2,0.95,"-0.2","0.95","NS",NA
"RAC1",-0.571,0.7,-0.6,0.7,"-0.6","0.70","NS",NA
"RAD54B",-0.36,0.852,-0.4,0.85,"-0.4","0.85","NS",NA
"RAMAC",0.22,0.943,0.2,0.94,"0.2","0.94","NS",NA
"RAP1BL",0.0589,0.971,0.1,0.97,"0.1","0.97","NS",NA
"RAP2C",-0.357,0.826,-0.4,0.83,"-0.4","0.83","NS",NA
"RAPGEF1",-0.482,0.815,-0.5,0.81,"-0.5","0.81","NS",NA
"RASSF2",0.318,0.957,0.3,0.96,"0.3","0.96","NS",NA
"RBAK",-0.529,0.953,-0.5,0.95,"-0.5","0.95","NS",NA
"RBIS",-0.843,0.353,-0.8,0.35,"-0.8","0.35","NS",NA
"RBL1",0.0162,0.971,0,0.97,"0.0","0.97","NS",NA
"RBM38",0.657,0.92,0.7,0.92,"0.7","0.92","NS",NA
"RBP1",-0.566,0.792,-0.6,0.79,"-0.6","0.79","NS",NA
"RBPMS",-0.379,0.942,-0.4,0.94,"-0.4","0.94","NS",NA
"RBPMS2",0.193,0.94,0.2,0.94,"0.2","0.94","NS",NA
"RC3H1",0.105,0.95,0.1,0.95,"0.1","0.95","NS",NA
"RC3H2",0.357,0.826,0.4,0.83,"0.4","0.83","NS",NA
"RCE1",0.0238,0.972,0,0.97,"0.0","0.97","NS",NA
"RCHY1",-0.0886,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"RDH11",0.345,0.699,0.3,0.7,"0.3","0.70","NS","RDH11"
"RDH12",-0.438,0.929,-0.4,0.93,"-0.4","0.93","NS","RDH12"
"RDH14",-0.00909,0.972,0,0.97,"-0.0","0.97","NS",NA
"RELL1",0.0694,0.965,0.1,0.96,"0.1","0.96","NS",NA
"REST",-0.415,0.766,-0.4,0.77,"-0.4","0.77","NS",NA
"RFC3",0.0626,0.965,0.1,0.96,"0.1","0.96","NS",NA
"RFESD",-4.93,0.000447,-4.9,0,"-4.9","<0.01","Down",NA
"RFK",-0.619,0.589,-0.6,0.59,"-0.6","0.59","NS",NA
"RFLNB",-0.347,0.674,-0.3,0.67,"-0.3","0.67","NS",NA
"RFTN1",-0.0333,0.97,0,0.97,"-0.0","0.97","NS",NA
"RGN",-0.324,0.959,-0.3,0.96,"-0.3","0.96","NS",NA
"RHOC",-0.511,0.77,-0.5,0.77,"-0.5","0.77","NS",NA
"RHOT2",-0.154,0.939,-0.2,0.94,"-0.2","0.94","NS",NA
"RHOU",-0.174,0.969,-0.2,0.97,"-0.2","0.97","NS",NA
"RIC8B",-0.19,0.951,-0.2,0.95,"-0.2","0.95","NS",NA
"RIF1",-0.0687,0.948,-0.1,0.95,"-0.1","0.95","NS",NA
"RINT1",0.227,0.966,0.2,0.97,"0.2","0.97","NS",NA
"RIOK1",-0.199,0.934,-0.2,0.93,"-0.2","0.93","NS",NA
"RIOK2",0.0191,0.97,0,0.97,"0.0","0.97","NS",NA
"RIPK2",-1.59,0.804,-1.6,0.8,"-1.6","0.80","NS",NA
"RIT1",0.157,0.932,0.2,0.93,"0.2","0.93","NS",NA
"RMND1",-0.33,0.959,-0.3,0.96,"-0.3","0.96","NS",NA
"RNASE4",0.472,0.947,0.5,0.95,"0.5","0.95","NS",NA
"RNASEL",0.0548,0.965,0.1,0.96,"0.1","0.96","NS",NA
"RND3",0.0212,0.971,0,0.97,"0.0","0.97","NS",NA
"RNF114",-0.514,0.829,-0.5,0.83,"-0.5","0.83","NS",NA
"RNF121",-0.242,0.967,-0.2,0.97,"-0.2","0.97","NS",NA
"RNF138",-0.486,0.327,-0.5,0.33,"-0.5","0.33","NS",NA
"RNF141",0.186,0.968,0.2,0.97,"0.2","0.97","NS",NA
"RNF149",-0.235,0.93,-0.2,0.93,"-0.2","0.93","NS",NA
"RNF166",-0.465,0.931,-0.5,0.93,"-0.5","0.93","NS",NA
"RNF169",-0.0824,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"RNF170",0.576,0.727,0.6,0.73,"0.6","0.73","NS",NA
"RNF181",0.385,0.957,0.4,0.96,"0.4","0.96","NS",NA
"RNF187",-1.19,0.00405,-1.2,0,"-1.2","<0.01","Down",NA
"RNF19A",-6.24,1.02e-05,-6.2,0,"-6.2","<0.01","Down",NA
"RNF25",-0.274,0.732,-0.3,0.73,"-0.3","0.73","NS",NA
"RNF34",-0.25,0.869,-0.2,0.87,"-0.2","0.87","NS",NA
"RNF4",-0.387,0.802,-0.4,0.8,"-0.4","0.80","NS",NA
"RNF7",-0.141,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"ROBO2",1.55,0.927,1.6,0.93,"1.6","0.93","NS",NA
"RPAIN",0.0807,0.968,0.1,0.97,"0.1","0.97","NS",NA
"RPAP2",-0.0808,0.952,-0.1,0.95,"-0.1","0.95","NS",NA
"RPAP3",-0.176,0.898,-0.2,0.9,"-0.2","0.90","NS",NA
"RPE",-0.366,0.857,-0.4,0.86,"-0.4","0.86","NS",NA
"RPIA",-0.716,0.752,-0.7,0.75,"-0.7","0.75","NS",NA
"RPL12",-0.371,0.884,-0.4,0.88,"-0.4","0.88","NS",NA
"RPN1",0.248,0.874,0.2,0.87,"0.2","0.87","NS",NA
"RPS20",-0.482,0.875,-0.5,0.88,"-0.5","0.88","NS",NA
"RPS6KA4",0.157,0.957,0.2,0.96,"0.2","0.96","NS",NA
"RPS6KA5",0.0196,0.971,0,0.97,"0.0","0.97","NS",NA
"RPSA",-0.427,0.889,-0.4,0.89,"-0.4","0.89","NS",NA
"RPUSD2",-0.401,0.909,-0.4,0.91,"-0.4","0.91","NS",NA
"RPUSD4",0.00645,0.972,0,0.97,"0.0","0.97","NS",NA
"RSAD1",4.84,0.0126,4.8,0.01,"4.8","0.01","Up",NA
"RTKN",-4.88,5.28e-14,-4.9,0,"-4.9","<0.01","Down",NA
"RTN4IP1",-3.27,0.636,-3.3,0.64,"-3.3","0.64","NS",NA
"RTN4RL2",-0.628,0.404,-0.6,0.4,"-0.6","0.40","NS",NA
"RWDD3",-0.0634,0.97,-0.1,0.97,"-0.1","0.97","NS",NA
"SACM1L",0.301,0.821,0.3,0.82,"0.3","0.82","NS",NA
"SAP30BP",-0.254,0.834,-0.3,0.83,"-0.3","0.83","NS",NA
"SAPCD2",-0.916,0.00556,-0.9,0.01,"-0.9","<0.01","Down",NA
"SARNP",-0.354,0.9,-0.4,0.9,"-0.4","0.90","NS",NA
"SAYSD1",-0.335,0.889,-0.3,0.89,"-0.3","0.89","NS",NA
"SBF1",0.177,0.923,0.2,0.92,"0.2","0.92","NS",NA
"SBSN",-4.91,0.000185,-4.9,0,"-4.9","<0.01","Down",NA
"SCAND1",-1.33,0.00162,-1.3,0,"-1.3","<0.01","Down",NA
"SCCPDH",0.129,0.918,0.1,0.92,"0.1","0.92","NS",NA
"SCD5",0.404,0.904,0.4,0.9,"0.4","0.90","NS",NA
"SCLT1",-0.321,0.625,-0.3,0.62,"-0.3","0.62","NS",NA
"SCMH1",0.0998,0.957,0.1,0.96,"0.1","0.96","NS",NA
"SCML1",-0.373,0.779,-0.4,0.78,"-0.4","0.78","NS",NA
"SCNM1",-0.205,0.931,-0.2,0.93,"-0.2","0.93","NS",NA
"SCPEP1",-0.0357,0.966,0,0.97,"-0.0","0.97","NS",NA
"SCRN2",-0.515,0.845,-0.5,0.84,"-0.5","0.84","NS",NA
"SDC4",-3.87,0.0113,-3.9,0.01,"-3.9","0.01","Down",NA
"SDCBP",-0.384,0.405,-0.4,0.41,"-0.4","0.41","NS",NA
"SDCCAG8",-0.792,0.51,-0.8,0.51,"-0.8","0.51","NS",NA
"SDE2",-0.364,0.843,-0.4,0.84,"-0.4","0.84","NS",NA
"SDR39U1",0.302,0.844,0.3,0.84,"0.3","0.84","NS",NA
"SEC14L2",4.9,0.0753,4.9,0.08,"4.9","0.08","NS",NA
"SEC22A",-0.0955,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"SEC24B",0.266,0.821,0.3,0.82,"0.3","0.82","NS",NA
"SEC61A1",0.229,0.942,0.2,0.94,"0.2","0.94","NS",NA
"SEC61A2",0.5,0.952,0.5,0.95,"0.5","0.95","NS",NA
"SEC63",0.441,0.432,0.4,0.43,"0.4","0.43","NS",NA
"SELENOF",-0.334,0.736,-0.3,0.74,"-0.3","0.74","NS",NA
"SELENOO",-0.393,0.813,-0.4,0.81,"-0.4","0.81","NS",NA
"SELENOP",0.808,0.916,0.8,0.92,"0.8","0.92","NS",NA
"SELENOS",-0.673,0.336,-0.7,0.34,"-0.7","0.34","NS",NA
"SEMA3C",-0.166,0.939,-0.2,0.94,"-0.2","0.94","NS",NA
"SENP3",0.283,0.816,0.3,0.82,"0.3","0.82","NS",NA
"SEPTIN11",-0.534,0.773,-0.5,0.77,"-0.5","0.77","NS",NA
"SEPTIN2",-0.483,0.823,-0.5,0.82,"-0.5","0.82","NS",NA
"SEPTIN9",-0.00344,0.972,0,0.97,"-0.0","0.97","NS",NA
"SERBP1",-0.18,0.943,-0.2,0.94,"-0.2","0.94","NS",NA
"SERINC1",-0.0215,0.97,0,0.97,"-0.0","0.97","NS",NA
"SERINC3",-0.155,0.944,-0.2,0.94,"-0.2","0.94","NS",NA
"SERPINB7",-0.0654,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"SERPIND1",0.628,0.932,0.6,0.93,"0.6","0.93","NS",NA
"SERPINF2",-2.95,1.21e-06,-3,0,"-3.0","<0.01","Down",NA
"SESTD1",0.17,0.928,0.2,0.93,"0.2","0.93","NS",NA
"SET",-0.254,0.93,-0.3,0.93,"-0.3","0.93","NS",NA
"SETD7",-0.0821,0.963,-0.1,0.96,"-0.1","0.96","NS",NA
"SFMBT1",5.37,4.64e-08,5.4,0,"5.4","<0.01","Up",NA
"SFN",3.98,0.0022,4,0,"4.0","<0.01","Up",NA
"SFR1",-0.368,0.749,-0.4,0.75,"-0.4","0.75","NS",NA
"SFT2D2",0.388,0.932,0.4,0.93,"0.4","0.93","NS",NA
"SFXN4",-0.0427,0.972,0,0.97,"-0.0","0.97","NS",NA
"SGCE",-0.943,0.925,-0.9,0.92,"-0.9","0.92","NS",NA
"SGPL1",0.261,0.92,0.3,0.92,"0.3","0.92","NS",NA
"SGTB",-0.379,0.87,-0.4,0.87,"-0.4","0.87","NS",NA
"SH2D4A",-2.11,0.767,-2.1,0.77,"-2.1","0.77","NS",NA
"SH3BGRL3",-0.0841,0.956,-0.1,0.96,"-0.1","0.96","NS",NA
"SH3BP5L",-0.651,0.677,-0.7,0.68,"-0.7","0.68","NS",NA
"SH3GL1",-0.433,0.71,-0.4,0.71,"-0.4","0.71","NS",NA
"SH3GL2",-0.709,0.456,-0.7,0.46,"-0.7","0.46","NS",NA
"SH3RF1",-0.306,0.894,-0.3,0.89,"-0.3","0.89","NS",NA
"SHCBP1",0.0825,0.97,0.1,0.97,"0.1","0.97","NS",NA
"SHISA2",-0.0852,0.963,-0.1,0.96,"-0.1","0.96","NS",NA
"SHKBP1",-0.128,0.959,-0.1,0.96,"-0.1","0.96","NS",NA
"SHMT1",-0.26,0.948,-0.3,0.95,"-0.3","0.95","NS",NA
"SHROOM3",-0.0615,0.969,-0.1,0.97,"-0.1","0.97","NS",NA
