"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"AHDC1",0.505,0.43,0.5,0.43,"0.5","0.43","NS",NA
"AIDA",0.0762,0.792,0.1,0.79,"0.1","0.79","NS",NA
"AIFM2",0.146,0.802,0.1,0.8,"0.1","0.80","NS",NA
"AIG1",-0.222,0.763,-0.2,0.76,"-0.2","0.76","NS",NA
"AIP",-0.375,0.499,-0.4,0.5,"-0.4","0.50","NS",NA
"AIRIM",0.265,0.708,0.3,0.71,"0.3","0.71","NS",NA
"AK1",-0.203,0.634,-0.2,0.63,"-0.2","0.63","NS",NA
"AKAP7",0.0683,0.813,0.1,0.81,"0.1","0.81","NS",NA
"AKIRIN2",0.0721,0.798,0.1,0.8,"0.1","0.80","NS",NA
"AKR1A1",-0.198,0.716,-0.2,0.72,"-0.2","0.72","NS",NA
"AKR1B1",0.0306,0.812,0,0.81,"0.0","0.81","NS",NA
"ALDH18A1",0.675,0.534,0.7,0.53,"0.7","0.53","NS",NA
"ALDH1A1",6.42,0.00147,6.4,0,"6.4","<0.01","Up",NA
"ALDH1L2",0.0204,0.806,0,0.81,"0.0","0.81","NS",NA
"ALG1",0.27,0.74,0.3,0.74,"0.3","0.74","NS",NA
"ALG2",0.691,0.606,0.7,0.61,"0.7","0.61","NS",NA
"ALG3",0.282,0.715,0.3,0.72,"0.3","0.72","NS",NA
"ALG8",-0.551,0.53,-0.6,0.53,"-0.6","0.53","NS",NA
"ALG9",-0.202,0.776,-0.2,0.78,"-0.2","0.78","NS",NA
"ALKBH2",0.7,0.563,0.7,0.56,"0.7","0.56","NS",NA
"ALKBH3",0.0746,0.801,0.1,0.8,"0.1","0.80","NS",NA
"ALKBH4",-0.000979,0.816,0,0.82,"-0.0","0.82","NS",NA
"ALKBH5",0.491,0.633,0.5,0.63,"0.5","0.63","NS",NA
"ALKBH6",0.155,0.775,0.2,0.78,"0.2","0.78","NS",NA
"ALKBH8",-2.3,0.608,-2.3,0.61,"-2.3","0.61","NS",NA
"AMBRA1",-0.0829,0.796,-0.1,0.8,"-0.1","0.80","NS",NA
"AMMECR1",0.429,0.759,0.4,0.76,"0.4","0.76","NS",NA
"AMOT",0.329,0.65,0.3,0.65,"0.3","0.65","NS",NA
"AMOTL1",0.0218,0.808,0,0.81,"0.0","0.81","NS",NA
"AMPH",-0.448,0.513,-0.4,0.51,"-0.4","0.51","NS",NA
"ANAPC16",0.752,0.599,0.8,0.6,"0.8","0.60","NS",NA
"ANAPC4",0.311,0.733,0.3,0.73,"0.3","0.73","NS",NA
"ANAPC7",0.707,0.321,0.7,0.32,"0.7","0.32","NS",NA
"ANKLE2",0.0585,0.79,0.1,0.79,"0.1","0.79","NS",NA
"ANKRD26",0.423,0.712,0.4,0.71,"0.4","0.71","NS",NA
"ANKRD27",0.308,0.704,0.3,0.7,"0.3","0.70","NS",NA
"ANKRD50",0.308,0.703,0.3,0.7,"0.3","0.70","NS",NA
"ANKRD52",0.742,0.455,0.7,0.46,"0.7","0.46","NS",NA
"ANKRD54",0.153,0.769,0.2,0.77,"0.2","0.77","NS",NA
"ANO10",0.511,0.668,0.5,0.67,"0.5","0.67","NS",NA
"ANP32B",-0.0446,0.802,0,0.8,"-0.0","0.80","NS",NA
"ANXA3",0.391,0.471,0.4,0.47,"0.4","0.47","NS",NA
"ANXA4",0.602,0.226,0.6,0.23,"0.6","0.23","NS",NA
"ANXA6",0.497,0.361,0.5,0.36,"0.5","0.36","NS",NA
"AP3S2",1.1,0.62,1.1,0.62,"1.1","0.62","NS",NA
"AP4B1",0.531,0.59,0.5,0.59,"0.5","0.59","NS",NA
"APLP1",0.451,0.738,0.5,0.74,"0.5","0.74","NS",NA
"APLP2",0.462,0.599,0.5,0.6,"0.5","0.60","NS",NA
"APMAP",0.512,0.339,0.5,0.34,"0.5","0.34","NS",NA
"APOA1",0.371,0.656,0.4,0.66,"0.4","0.66","NS",NA
"APOC3",2.39,0.233,2.4,0.23,"2.4","0.23","NS",NA
"APOE",0.922,0.361,0.9,0.36,"0.9","0.36","NS",NA
"APOH",2.64,0.363,2.6,0.36,"2.6","0.36","NS",NA
"APOOL",0.473,0.474,0.5,0.47,"0.5","0.47","NS",NA
"APP",0.302,0.675,0.3,0.68,"0.3","0.68","NS",NA
"ARB2A",0.397,0.686,0.4,0.69,"0.4","0.69","NS",NA
"ARF1",0.0865,0.803,0.1,0.8,"0.1","0.80","NS",NA
"ARF3",-1.13,0.724,-1.1,0.72,"-1.1","0.72","NS",NA
"ARF4",0.112,0.785,0.1,0.78,"0.1","0.78","NS",NA
"ARF5",0.265,0.738,0.3,0.74,"0.3","0.74","NS",NA
"ARFGAP3",-0.308,0.522,-0.3,0.52,"-0.3","0.52","NS",NA
"ARHGAP11A",1.78,0.427,1.8,0.43,"1.8","0.43","NS",NA
"ARHGEF26",-0.19,0.777,-0.2,0.78,"-0.2","0.78","NS",NA
"ARK2N",0.5,0.53,0.5,0.53,"0.5","0.53","NS",NA
"ARL10",0.533,0.509,0.5,0.51,"0.5","0.51","NS",NA
"ARL2",0.102,0.789,0.1,0.79,"0.1","0.79","NS",NA
"ARL3",0.331,0.733,0.3,0.73,"0.3","0.73","NS",NA
"ARL5B",-6.51,0.0172,-6.5,0.02,"-6.5","0.02","Down",NA
"ARL6IP1",-0.395,0.704,-0.4,0.7,"-0.4","0.70","NS",NA
"ARL6IP6",0.281,0.758,0.3,0.76,"0.3","0.76","NS",NA
"ARPC5L",-0.118,0.76,-0.1,0.76,"-0.1","0.76","NS",NA
"ARPP19",-0.0588,0.806,-0.1,0.81,"-0.1","0.81","NS",NA
"ARRB1",-0.286,0.57,-0.3,0.57,"-0.3","0.57","NS",NA
"ARRDC3",0.474,0.773,0.5,0.77,"0.5","0.77","NS",NA
"ART5",0.295,0.699,0.3,0.7,"0.3","0.70","NS",NA
"ARVCF",-0.315,0.656,-0.3,0.66,"-0.3","0.66","NS",NA
"ASDURF",-0.231,0.742,-0.2,0.74,"-0.2","0.74","NS",NA
"ASF1A",0.122,0.773,0.1,0.77,"0.1","0.77","NS",NA
"ASH1L",0.522,0.634,0.5,0.63,"0.5","0.63","NS",NA
"ASPRV1",2.87,0.496,2.9,0.5,"2.9","0.50","NS",NA
"ASRGL1",-0.0438,0.808,0,0.81,"-0.0","0.81","NS",NA
"ATAD5",0.758,0.189,0.8,0.19,"0.8","0.19","NS",NA
"ATF2",0.111,0.778,0.1,0.78,"0.1","0.78","NS",NA
"ATF3",-0.241,0.741,-0.2,0.74,"-0.2","0.74","NS",NA
"ATF4",1.28,0.404,1.3,0.4,"1.3","0.40","NS",NA
"ATF6",-0.32,0.641,-0.3,0.64,"-0.3","0.64","NS",NA
"ATP11C",0.685,0.665,0.7,0.66,"0.7","0.66","NS",NA
"ATP13A1",0.642,0.626,0.6,0.63,"0.6","0.63","NS",NA
"ATP1B1",0.756,0.259,0.8,0.26,"0.8","0.26","NS",NA
"ATP2A2",0.124,0.771,0.1,0.77,"0.1","0.77","NS",NA
"ATP5F1A",0.595,0.471,0.6,0.47,"0.6","0.47","NS",NA
"ATP5F1B",0.677,0.287,0.7,0.29,"0.7","0.29","NS",NA
"ATP5F1C",0.58,0.501,0.6,0.5,"0.6","0.50","NS",NA
"ATP5MG",0.848,0.227,0.8,0.23,"0.8","0.23","NS",NA
"ATP5MK",0.573,0.421,0.6,0.42,"0.6","0.42","NS",NA
"ATP5PO",0.882,0.0113,0.9,0.01,"0.9","0.01","Up",NA
"ATP6V0A1",0.238,0.712,0.2,0.71,"0.2","0.71","NS",NA
"ATP6V0A2",0.572,0.425,0.6,0.42,"0.6","0.42","NS",NA
"ATP6V0D2",0.512,0.688,0.5,0.69,"0.5","0.69","NS",NA
"ATP6V1D",0.0257,0.8,0,0.8,"0.0","0.80","NS",NA
"ATP7A",-0.41,0.738,-0.4,0.74,"-0.4","0.74","NS",NA
"ATP9A",0.734,0.7,0.7,0.7,"0.7","0.70","NS",NA
"ATR",0.627,0.628,0.6,0.63,"0.6","0.63","NS",NA
"ATXN2L",-0.446,0.555,-0.4,0.56,"-0.4","0.56","NS",NA
"ATXN7",0.624,0.699,0.6,0.7,"0.6","0.70","NS",NA
"ATXN7L3B",-0.377,0.539,-0.4,0.54,"-0.4","0.54","NS",NA
"B3GALNT2",-1.41,0.645,-1.4,0.64,"-1.4","0.64","NS",NA
"B4GALT5",-0.128,0.78,-0.1,0.78,"-0.1","0.78","NS",NA
"B4GALT6",-0.464,0.701,-0.5,0.7,"-0.5","0.70","NS",NA
"B4GALT7",0.0168,0.811,0,0.81,"0.0","0.81","NS",NA
"B9D1",0.621,0.661,0.6,0.66,"0.6","0.66","NS",NA
"BACE1",0.919,0.682,0.9,0.68,"0.9","0.68","NS",NA
"BACH2",1.95,0.106,2,0.11,"2.0","0.11","NS",NA
"BAD",-0.392,0.694,-0.4,0.69,"-0.4","0.69","NS",NA
"BAG1",-0.43,0.537,-0.4,0.54,"-0.4","0.54","NS",NA
"BAG4",0.391,0.651,0.4,0.65,"0.4","0.65","NS",NA
"BAMBI",0.678,0.7,0.7,0.7,"0.7","0.70","NS",NA
"BCAT1",0.157,0.786,0.2,0.79,"0.2","0.79","NS",NA
"BCKDHB",0.378,0.617,0.4,0.62,"0.4","0.62","NS",NA
"BCKDK",0.641,0.216,0.6,0.22,"0.6","0.22","NS",NA
"BCL10",-0.164,0.775,-0.2,0.78,"-0.2","0.78","NS",NA
"BCL11B",0.386,0.66,0.4,0.66,"0.4","0.66","NS",NA
"BCL2",0.0719,0.795,0.1,0.8,"0.1","0.80","NS",NA
"BCL2L1",0.628,0.554,0.6,0.55,"0.6","0.55","NS",NA
"BCL2L12",0.536,0.736,0.5,0.74,"0.5","0.74","NS",NA
"BCL9L",0.313,0.705,0.3,0.7,"0.3","0.70","NS",NA
"BCOR",0.039,0.798,0,0.8,"0.0","0.80","NS",NA
"BDH1",2.07,0.627,2.1,0.63,"2.1","0.63","NS",NA
"BIN1",-0.188,0.745,-0.2,0.74,"-0.2","0.74","NS",NA
"BIRC2",-4.36,1.83e-13,-4.4,0,"-4.4","<0.01","Down","BIRC2"
"BLM",0.565,0.253,0.6,0.25,"0.6","0.25","NS",NA
"BLOC1S1",0.175,0.766,0.2,0.77,"0.2","0.77","NS",NA
"BLOC1S4",-0.0685,0.791,-0.1,0.79,"-0.1","0.79","NS",NA
"BLOC1S6",0.248,0.755,0.2,0.76,"0.2","0.76","NS",NA
"BMP2",1.4,0.692,1.4,0.69,"1.4","0.69","NS",NA
"BMP4",0.743,0.68,0.7,0.68,"0.7","0.68","NS",NA
"BMPR1A",0.88,0.709,0.9,0.71,"0.9","0.71","NS",NA
"BMPR2",0.795,0.742,0.8,0.74,"0.8","0.74","NS",NA
"BNIP3",0.624,0.766,0.6,0.77,"0.6","0.77","NS",NA
"BOD1",0.0793,0.802,0.1,0.8,"0.1","0.80","NS",NA
"BOLA2B",-0.201,0.694,-0.2,0.69,"-0.2","0.69","NS",NA
"BORCS6",-0.147,0.754,-0.1,0.75,"-0.1","0.75","NS",NA
"BPGM",-0.478,0.487,-0.5,0.49,"-0.5","0.49","NS",NA
"BPHL",0.448,0.496,0.4,0.5,"0.4","0.50","NS",NA
"BPNT2",0.252,0.672,0.3,0.67,"0.3","0.67","NS",NA
"BRI3",0.51,0.657,0.5,0.66,"0.5","0.66","NS",NA
"BRI3BP",0.323,0.504,0.3,0.5,"0.3","0.50","NS",NA
"BRWD1",0.742,0.384,0.7,0.38,"0.7","0.38","NS",NA
"BRWD3",0.635,0.477,0.6,0.48,"0.6","0.48","NS",NA
"BSN",0.701,0.547,0.7,0.55,"0.7","0.55","NS",NA
"BTBD2",0.255,0.669,0.3,0.67,"0.3","0.67","NS",NA
"BTBD8",0.138,0.769,0.1,0.77,"0.1","0.77","NS",NA
"BTBD9",2.72,0.606,2.7,0.61,"2.7","0.61","NS",NA
"BTF3",0.622,0.63,0.6,0.63,"0.6","0.63","NS",NA
"BTF3L4",-0.0182,0.813,0,0.81,"-0.0","0.81","NS",NA
"C11orf54",0.113,0.794,0.1,0.79,"0.1","0.79","NS",NA
"C1orf122",-0.21,0.77,-0.2,0.77,"-0.2","0.77","NS",NA
"C1orf159",0.872,0.502,0.9,0.5,"0.9","0.50","NS",NA
"C1orf198",-0.262,0.687,-0.3,0.69,"-0.3","0.69","NS",NA
"C1orf43",-0.258,0.658,-0.3,0.66,"-0.3","0.66","NS",NA
"C1orf50",-1.56,0.0487,-1.6,0.05,"-1.6","0.05","Down",NA
"C1orf52",-0.181,0.782,-0.2,0.78,"-0.2","0.78","NS",NA
"C2orf49",0.0319,0.805,0,0.8,"0.0","0.80","NS",NA
"C4A",0.916,0.663,0.9,0.66,"0.9","0.66","NS",NA
"C4BPA",2.8,0.4,2.8,0.4,"2.8","0.40","NS",NA
"C6orf89",-0.87,0.598,-0.9,0.6,"-0.9","0.60","NS",NA
"C8orf88",0.951,0.707,1,0.71,"1.0","0.71","NS",NA
"C9orf40",-0.569,0.666,-0.6,0.67,"-0.6","0.67","NS",NA
"C9orf72",2.22,0.659,2.2,0.66,"2.2","0.66","NS",NA
"C9orf78",-0.199,0.735,-0.2,0.74,"-0.2","0.74","NS",NA
"CAAP1",0.173,0.713,0.2,0.71,"0.2","0.71","NS",NA
"CABIN1",1.22,0.643,1.2,0.64,"1.2","0.64","NS",NA
"CABLES1",0.962,0.537,1,0.54,"1.0","0.54","NS",NA
"CACNB3",0.351,0.571,0.4,0.57,"0.4","0.57","NS",NA
"CACYBP",-0.125,0.76,-0.1,0.76,"-0.1","0.76","NS",NA
"CALCOCO2",-0.695,0.446,-0.7,0.45,"-0.7","0.45","NS",NA
"CAPG",-0.34,0.65,-0.3,0.65,"-0.3","0.65","NS",NA
"CAPRIN1",-0.223,0.748,-0.2,0.75,"-0.2","0.75","NS",NA
"CAPZB",-0.0844,0.771,-0.1,0.77,"-0.1","0.77","NS",NA
"CARMIL1",-0.674,0.443,-0.7,0.44,"-0.7","0.44","NS",NA
"CARMIL2",0.0953,0.791,0.1,0.79,"0.1","0.79","NS",NA
"CAST",-0.143,0.785,-0.1,0.78,"-0.1","0.78","NS",NA
"CASTOR2",0.101,0.803,0.1,0.8,"0.1","0.80","NS",NA
"CBR1",0.452,0.646,0.5,0.65,"0.5","0.65","NS",NA
"CBX7",4.37,0.235,4.4,0.23,"4.4","0.23","NS",NA
"CBY1",-0.104,0.788,-0.1,0.79,"-0.1","0.79","NS",NA
"CCDC106",0.588,0.415,0.6,0.42,"0.6","0.42","NS",NA
"CCDC120",1.07,0.679,1.1,0.68,"1.1","0.68","NS",NA
"CCDC124",0.423,0.69,0.4,0.69,"0.4","0.69","NS",NA
"CCDC138",-4.94,0.269,-4.9,0.27,"-4.9","0.27","NS",NA
"CCDC158",-0.214,0.796,-0.2,0.8,"-0.2","0.80","NS",NA
"CCDC174",0.142,0.762,0.1,0.76,"0.1","0.76","NS",NA
"CCDC18",-0.358,0.68,-0.4,0.68,"-0.4","0.68","NS",NA
"CCDC186",-0.555,0.373,-0.6,0.37,"-0.6","0.37","NS",NA
"CCDC28A",0.00365,0.816,0,0.82,"0.0","0.82","NS",NA
"CCDC28B",0.0976,0.804,0.1,0.8,"0.1","0.80","NS",NA
"CCDC43",-0.0123,0.813,0,0.81,"-0.0","0.81","NS",NA
"CCDC6",-0.103,0.787,-0.1,0.79,"-0.1","0.79","NS",NA
"CCDC82",1.99,0.662,2,0.66,"2.0","0.66","NS",NA
"CCK",5.72,0.00314,5.7,0,"5.7","<0.01","Up",NA
"CCN1",0.431,0.745,0.4,0.74,"0.4","0.74","NS",NA
"CCN2",0.263,0.792,0.3,0.79,"0.3","0.79","NS",NA
"CCNQ",1.52,0.667,1.5,0.67,"1.5","0.67","NS",NA
"CCNYL1",0.18,0.777,0.2,0.78,"0.2","0.78","NS",NA
"CCPG1",-0.725,0.433,-0.7,0.43,"-0.7","0.43","NS",NA
"CD151",0.399,0.638,0.4,0.64,"0.4","0.64","NS",NA
"CD2AP",-0.37,0.586,-0.4,0.59,"-0.4","0.59","NS",NA
"CD40",4.75,0.325,4.8,0.32,"4.8","0.32","NS",NA
"CD81",0.0322,0.808,0,0.81,"0.0","0.81","NS",NA
"CD83",0.725,0.674,0.7,0.67,"0.7","0.67","NS",NA
"CD84",-4.33,0.223,-4.3,0.22,"-4.3","0.22","NS",NA
"CD9",0.862,0.538,0.9,0.54,"0.9","0.54","NS",NA
"CD99",2.39,0.58,2.4,0.58,"2.4","0.58","NS",NA
"CDC123",-0.408,0.412,-0.4,0.41,"-0.4","0.41","NS",NA
"CDC16",0.631,0.729,0.6,0.73,"0.6","0.73","NS",NA
"CDC37",-0.167,0.741,-0.2,0.74,"-0.2","0.74","NS",NA
"CDC42EP1",-0.393,0.601,-0.4,0.6,"-0.4","0.60","NS",NA
"CDC42EP4",0.00277,0.816,0,0.82,"0.0","0.82","NS",NA
"CDCA7L",0.196,0.691,0.2,0.69,"0.2","0.69","NS",NA
"CDK11A",0.18,0.798,0.2,0.8,"0.2","0.80","NS",NA
"CDK16",-0.845,0.51,-0.8,0.51,"-0.8","0.51","NS",NA
"CDK19",0.382,0.734,0.4,0.73,"0.4","0.73","NS",NA
"CDKN1A",-1.02,0.292,-1,0.29,"-1.0","0.29","NS",NA
"CDKN2A",0.105,0.764,0.1,0.76,"0.1","0.76","NS",NA
"CDT1",0.118,0.772,0.1,0.77,"0.1","0.77","NS",NA
"CDV3",0.147,0.786,0.1,0.79,"0.1","0.79","NS",NA
"CEBPZOS",0.233,0.761,0.2,0.76,"0.2","0.76","NS",NA
"CENPF",0.662,0.44,0.7,0.44,"0.7","0.44","NS",NA
"CENPW",1.21,0.306,1.2,0.31,"1.2","0.31","NS",NA
"CEP170",-0.283,0.641,-0.3,0.64,"-0.3","0.64","NS",NA
"CEP170B",-0.325,0.585,-0.3,0.58,"-0.3","0.58","NS",NA
"CEP41",-0.368,0.509,-0.4,0.51,"-0.4","0.51","NS",NA
"CEP63",0.507,0.689,0.5,0.69,"0.5","0.69","NS",NA
"CEP68",0.044,0.808,0,0.81,"0.0","0.81","NS",NA
"CEP85",-0.122,0.781,-0.1,0.78,"-0.1","0.78","NS",NA
"CEP85L",-0.0244,0.813,0,0.81,"-0.0","0.81","NS",NA
"CES3",0.23,0.718,0.2,0.72,"0.2","0.72","NS",NA
"CFAP298",-0.178,0.71,-0.2,0.71,"-0.2","0.71","NS",NA
"CFAP97",-0.0998,0.787,-0.1,0.79,"-0.1","0.79","NS",NA
"CFDP1",0.317,0.702,0.3,0.7,"0.3","0.70","NS",NA
"CFL1",-0.453,0.414,-0.5,0.41,"-0.5","0.41","NS",NA
"CHCHD4",0.928,0.654,0.9,0.65,"0.9","0.65","NS",NA
"CHKA",1.88,0.564,1.9,0.56,"1.9","0.56","NS",NA
"CHMP4A",0.522,0.637,0.5,0.64,"0.5","0.64","NS",NA
"CHMP4C",0.345,0.679,0.3,0.68,"0.3","0.68","NS",NA
"CHN1",0.634,0.709,0.6,0.71,"0.6","0.71","NS",NA
"CHORDC1",-0.273,0.669,-0.3,0.67,"-0.3","0.67","NS",NA
"CHPF",1.91,0.596,1.9,0.6,"1.9","0.60","NS",NA
"CHPF2",0.252,0.791,0.3,0.79,"0.3","0.79","NS",NA
"CHSY1",-0.00528,0.814,0,0.81,"-0.0","0.81","NS",NA
"CHURC1",-0.146,0.736,-0.1,0.74,"-0.1","0.74","NS",NA
"CILP",-0.0967,0.792,-0.1,0.79,"-0.1","0.79","NS",NA
"CIRBP",0.479,0.514,0.5,0.51,"0.5","0.51","NS",NA
"CISD1",0.422,0.461,0.4,0.46,"0.4","0.46","NS",NA
"CKB",0.312,0.745,0.3,0.74,"0.3","0.74","NS",NA
"CKS1B",-0.603,0.463,-0.6,0.46,"-0.6","0.46","NS",NA
"CKS2",-0.593,0.425,-0.6,0.42,"-0.6","0.42","NS",NA
"CLASP2",0.524,0.38,0.5,0.38,"0.5","0.38","NS",NA
"CLCN3",1.56,0.412,1.6,0.41,"1.6","0.41","NS",NA
"CLDND1",-0.252,0.753,-0.3,0.75,"-0.3","0.75","NS",NA
"CLIP1",0.183,0.77,0.2,0.77,"0.2","0.77","NS",NA
"CLK3",-0.161,0.729,-0.2,0.73,"-0.2","0.73","NS",NA
"CLN6",0.934,0.683,0.9,0.68,"0.9","0.68","NS",NA
"CLOCK",0.591,0.748,0.6,0.75,"0.6","0.75","NS",NA
"CLTCL1",0.681,0.682,0.7,0.68,"0.7","0.68","NS",NA
"CLU",-0.0899,0.777,-0.1,0.78,"-0.1","0.78","NS",NA
"CMBL",-0.0626,0.8,-0.1,0.8,"-0.1","0.80","NS",NA
"CMTM6",0.355,0.793,0.4,0.79,"0.4","0.79","NS",NA
"CNBP",0.549,0.739,0.5,0.74,"0.5","0.74","NS",NA
"CNEP1R1",0.0724,0.811,0.1,0.81,"0.1","0.81","NS",NA
"CNN2",-0.625,0.365,-0.6,0.36,"-0.6","0.36","NS",NA
"CNN3",-0.509,0.383,-0.5,0.38,"-0.5","0.38","NS",NA
"CNOT3",-0.182,0.74,-0.2,0.74,"-0.2","0.74","NS",NA
"CNOT4",-0.125,0.745,-0.1,0.74,"-0.1","0.74","NS",NA
"CNOT8",-0.0732,0.796,-0.1,0.8,"-0.1","0.80","NS",NA
"CNOT9",-0.191,0.753,-0.2,0.75,"-0.2","0.75","NS",NA
"CNRIP1",-0.388,0.551,-0.4,0.55,"-0.4","0.55","NS",NA
"COCH",0.123,0.806,0.1,0.81,"0.1","0.81","NS",NA
"COL1A1",0.222,0.762,0.2,0.76,"0.2","0.76","NS",NA
"COL4A6",0.284,0.605,0.3,0.6,"0.3","0.60","NS",NA
"COLEC12",0.979,0.166,1,0.17,"1.0","0.17","NS",NA
"COMMD3",0.0279,0.806,0,0.81,"0.0","0.81","NS",NA
"COMMD5",-0.748,0.562,-0.7,0.56,"-0.7","0.56","NS",NA
"COMMD6",-0.0886,0.787,-0.1,0.79,"-0.1","0.79","NS",NA
"COMMD8",-0.319,0.762,-0.3,0.76,"-0.3","0.76","NS",NA
"COMMD9",0.116,0.737,0.1,0.74,"0.1","0.74","NS",NA
"COPS5",-0.0187,0.811,0,0.81,"-0.0","0.81","NS",NA
"COQ5",0.159,0.726,0.2,0.73,"0.2","0.73","NS",NA
"COQ6",3.04,0.558,3,0.56,"3.0","0.56","NS",NA
"COQ9",0.801,0.232,0.8,0.23,"0.8","0.23","NS",NA
"COX6A1",0.249,0.768,0.2,0.77,"0.2","0.77","NS",NA
"COX7A2L",0.118,0.76,0.1,0.76,"0.1","0.76","NS",NA
"CPNE8",0.23,0.611,0.2,0.61,"0.2","0.61","NS",NA
"CPT2",0.889,0.264,0.9,0.26,"0.9","0.26","NS",NA
"CRABP2",0.336,0.759,0.3,0.76,"0.3","0.76","NS",NA
"CRBN",-0.00939,0.815,0,0.81,"-0.0","0.81","NS",NA
"CREB1",0.213,0.71,0.2,0.71,"0.2","0.71","NS",NA
"CREM",-5.88,0.157,-5.9,0.16,"-5.9","0.16","NS",NA
"CRIM1",0.225,0.764,0.2,0.76,"0.2","0.76","NS",NA
"CRK",-0.223,0.598,-0.2,0.6,"-0.2","0.60","NS",NA
"CRKL",-0.16,0.739,-0.2,0.74,"-0.2","0.74","NS",NA
"CRYGD",0.997,0.502,1,0.5,"1.0","0.50","NS",NA
"CS",0.0223,0.809,0,0.81,"0.0","0.81","NS",NA
"CSNK1G2",-0.0639,0.8,-0.1,0.8,"-0.1","0.80","NS",NA
"CSNK2A1",0.432,0.472,0.4,0.47,"0.4","0.47","NS",NA
"CSPG4",1.3,0.568,1.3,0.57,"1.3","0.57","NS",NA
"CSPG5",-2.67,0.501,-2.7,0.5,"-2.7","0.50","NS",NA
"CSRP2",-0.0673,0.805,-0.1,0.8,"-0.1","0.80","NS",NA
"CSTB",-0.36,0.672,-0.4,0.67,"-0.4","0.67","NS",NA
"CSTF1",0.318,0.66,0.3,0.66,"0.3","0.66","NS",NA
"CTDNEP1",0.422,0.683,0.4,0.68,"0.4","0.68","NS",NA
"CTNNAL1",-0.11,0.787,-0.1,0.79,"-0.1","0.79","NS",NA
"CTPS2",-0.561,0.25,-0.6,0.25,"-0.6","0.25","NS",NA
"CTTN",-0.457,0.524,-0.5,0.52,"-0.5","0.52","NS",NA
"CTTNBP2",3.84,0.00133,3.8,0,"3.8","<0.01","Up",NA
"CTU1",-0.15,0.78,-0.1,0.78,"-0.1","0.78","NS",NA
"CUEDC2",-0.141,0.784,-0.1,0.78,"-0.1","0.78","NS",NA
"CUL7",0.542,0.713,0.5,0.71,"0.5","0.71","NS",NA
