"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ATF7IP",-0.652,0.224,-0.7,0.22,"-0.7","0.22","NS",NA
"ATG101",-0.997,0.0495,-1,0.05,"-1.0","0.05","Down",NA
"ATG13",0.253,0.418,0.3,0.42,"0.3","0.42","NS",NA
"ATG14",1.5,0.225,1.5,0.22,"1.5","0.22","NS",NA
"ATG16L1",-0.69,0.183,-0.7,0.18,"-0.7","0.18","NS",NA
"ATG2A",0.58,0.159,0.6,0.16,"0.6","0.16","NS",NA
"ATG2B",-0.89,0.258,-0.9,0.26,"-0.9","0.26","NS",NA
"ATG3",-0.63,0.103,-0.6,0.1,"-0.6","0.10","NS",NA
"ATG4A",-1.12,0.237,-1.1,0.24,"-1.1","0.24","NS",NA
"ATG4B",-0.382,0.403,-0.4,0.4,"-0.4","0.40","NS",NA
"ATG4C",-0.214,0.45,-0.2,0.45,"-0.2","0.45","NS",NA
"ATG5",-0.179,0.405,-0.2,0.41,"-0.2","0.41","NS",NA
"ATG7",-1.25,0.209,-1.2,0.21,"-1.2","0.21","NS",NA
"ATG9A",-0.693,0.358,-0.7,0.36,"-0.7","0.36","NS",NA
"ATIC",-0.19,0.398,-0.2,0.4,"-0.2","0.40","NS",NA
"ATL1",4.74,0.178,4.7,0.18,"4.7","0.18","NS",NA
"ATL2",0.475,0.246,0.5,0.25,"0.5","0.25","NS",NA
"ATL3",0.767,0.0676,0.8,0.07,"0.8","0.07","NS",NA
"ATN1",-1.13,0.254,-1.1,0.25,"-1.1","0.25","NS",NA
"ATOX1",-1.93,0.0838,-1.9,0.08,"-1.9","0.08","NS",NA
"ATP1A1",1.02,0.0925,1,0.09,"1.0","0.09","NS",NA
"ATP1A3",3.06,0.153,3.1,0.15,"3.1","0.15","NS",NA
"ATP1B3",-0.0267,0.526,0,0.53,"-0.0","0.53","NS",NA
"ATP23",-0.52,0.339,-0.5,0.34,"-0.5","0.34","NS",NA
"ATP2B1",0.692,0.187,0.7,0.19,"0.7","0.19","NS",NA
"ATP2B4",-0.552,0.412,-0.6,0.41,"-0.6","0.41","NS",NA
"ATP2C1",-0.0197,0.538,0,0.54,"-0.0","0.54","NS",NA
"ATP5F1D",0.661,0.213,0.7,0.21,"0.7","0.21","NS",NA
"ATP5IF1",-0.567,0.379,-0.6,0.38,"-0.6","0.38","NS",NA
"ATP5ME",-0.029,0.527,0,0.53,"-0.0","0.53","NS",NA
"ATP5MF",0.995,0.062,1,0.06,"1.0","0.06","NS",NA
"ATP5MJ",-0.314,0.332,-0.3,0.33,"-0.3","0.33","NS",NA
"ATP5PB",0.792,0.0932,0.8,0.09,"0.8","0.09","NS",NA
"ATP5PD",0.216,0.454,0.2,0.45,"0.2","0.45","NS",NA
"ATP5PF",-0.369,0.461,-0.4,0.46,"-0.4","0.46","NS",NA
"ATP6AP1",-0.14,0.454,-0.1,0.45,"-0.1","0.45","NS",NA
"ATP6AP2",0.484,0.241,0.5,0.24,"0.5","0.24","NS",NA
"ATP6V0C",0.0366,0.532,0,0.53,"0.0","0.53","NS",NA
"ATP6V0D1",0.478,0.127,0.5,0.13,"0.5","0.13","NS",NA
"ATP6V1A",0.28,0.343,0.3,0.34,"0.3","0.34","NS",NA
"ATP6V1B2",0.366,0.209,0.4,0.21,"0.4","0.21","NS",NA
"ATP6V1C1",0.416,0.351,0.4,0.35,"0.4","0.35","NS",NA
"ATP6V1E1",-0.702,0.0895,-0.7,0.09,"-0.7","0.09","NS",NA
"ATP6V1F",-0.583,0.208,-0.6,0.21,"-0.6","0.21","NS",NA
"ATP6V1G1",-1.51,0.0836,-1.5,0.08,"-1.5","0.08","NS",NA
"ATP6V1G2",-0.506,0.363,-0.5,0.36,"-0.5","0.36","NS",NA
"ATP6V1H",0.569,0.289,0.6,0.29,"0.6","0.29","NS",NA
"ATPAF1",0.574,0.28,0.6,0.28,"0.6","0.28","NS",NA
"ATPAF2",0.00555,0.542,0,0.54,"0.0","0.54","NS",NA
"ATRAID",0.372,0.315,0.4,0.32,"0.4","0.32","NS",NA
"ATRIP",0.2,0.46,0.2,0.46,"0.2","0.46","NS",NA
"ATRN",0.219,0.447,0.2,0.45,"0.2","0.45","NS",NA
"ATRX",0.0193,0.532,0,0.53,"0.0","0.53","NS",NA
"ATXN1",-1.4,0.0816,-1.4,0.08,"-1.4","0.08","NS",NA
"ATXN10",-0.185,0.433,-0.2,0.43,"-0.2","0.43","NS",NA
"ATXN2",-0.825,0.0706,-0.8,0.07,"-0.8","0.07","NS",NA
"ATXN3",-0.0762,0.525,-0.1,0.52,"-0.1","0.52","NS",NA
"ATXN7L2",-0.216,0.451,-0.2,0.45,"-0.2","0.45","NS",NA
"ATXN7L3",-0.906,0.135,-0.9,0.14,"-0.9","0.14","NS",NA
"AUH",0.403,0.359,0.4,0.36,"0.4","0.36","NS",NA
"AUP1",0.572,0.144,0.6,0.14,"0.6","0.14","NS",NA
"AURKA",-0.0738,0.488,-0.1,0.49,"-0.1","0.49","NS",NA
"AURKAIP1",1,0.29,1,0.29,"1.0","0.29","NS",NA
"AURKB",0.626,0.194,0.6,0.19,"0.6","0.19","NS",NA
"AUTS2",-0.0464,0.525,0,0.52,"-0.0","0.52","NS",NA
"AVEN",-1.28,0.167,-1.3,0.17,"-1.3","0.17","NS",NA
"AVL9",0.426,0.322,0.4,0.32,"0.4","0.32","NS",NA
"AXIN1",-0.142,0.473,-0.1,0.47,"-0.1","0.47","NS",NA
"AZI2",0.59,0.415,0.6,0.42,"0.6","0.42","NS",NA
"B3GALT6",0.521,0.169,0.5,0.17,"0.5","0.17","NS",NA
"B3GAT3",0.285,0.329,0.3,0.33,"0.3","0.33","NS",NA
"B3GLCT",-0.526,0.238,-0.5,0.24,"-0.5","0.24","NS",NA
"B3GNT2",-0.0249,0.533,0,0.53,"-0.0","0.53","NS",NA
"B4GALT1",0.647,0.219,0.6,0.22,"0.6","0.22","NS",NA
"B4GALT3",0.0971,0.488,0.1,0.49,"0.1","0.49","NS",NA
"B4GALT4",2.63,0.26,2.6,0.26,"2.6","0.26","NS",NA
"B4GAT1",-0.523,0.226,-0.5,0.23,"-0.5","0.23","NS",NA
"BABAM1",0.107,0.493,0.1,0.49,"0.1","0.49","NS",NA
"BABAM2",0.368,0.369,0.4,0.37,"0.4","0.37","NS",NA
"BACH1",-1.21,0.0926,-1.2,0.09,"-1.2","0.09","NS",NA
"BAG2",-0.615,0.144,-0.6,0.14,"-0.6","0.14","NS",NA
"BAG3",-1.52,0.125,-1.5,0.12,"-1.5","0.12","NS",NA
"BAG5",-0.0419,0.507,0,0.51,"-0.0","0.51","NS",NA
"BAG6",-0.768,0.0422,-0.8,0.04,"-0.8","0.04","Down",NA
"BAHCC1",1.9,0.126,1.9,0.13,"1.9","0.13","NS",NA
"BAHD1",-1.27,0.124,-1.3,0.12,"-1.3","0.12","NS",NA
"BAIAP2",-0.953,0.0351,-1,0.04,"-1.0","0.04","Down",NA
"BAIAP2L1",-0.287,0.332,-0.3,0.33,"-0.3","0.33","NS",NA
"BAK1",-0.256,0.402,-0.3,0.4,"-0.3","0.40","NS",NA
"BANF1",-0.673,0.288,-0.7,0.29,"-0.7","0.29","NS",NA
"BANP",-0.541,0.106,-0.5,0.11,"-0.5","0.11","NS",NA
"BAP1",0.307,0.323,0.3,0.32,"0.3","0.32","NS",NA
"BAP18",-0.906,0.189,-0.9,0.19,"-0.9","0.19","NS",NA
"BARD1",-0.104,0.481,-0.1,0.48,"-0.1","0.48","NS",NA
"BASP1",-0.739,0.317,-0.7,0.32,"-0.7","0.32","NS",NA
"BATF3",-1.15,0.142,-1.1,0.14,"-1.1","0.14","NS",NA
"BAX",-0.405,0.261,-0.4,0.26,"-0.4","0.26","NS",NA
"BAZ1A",0.492,0.229,0.5,0.23,"0.5","0.23","NS",NA
"BAZ1B",0.232,0.433,0.2,0.43,"0.2","0.43","NS",NA
"BAZ2A",0.412,0.313,0.4,0.31,"0.4","0.31","NS",NA
"BAZ2B",-1.14,0.234,-1.1,0.23,"-1.1","0.23","NS",NA
"BBS1",-0.381,0.473,-0.4,0.47,"-0.4","0.47","NS",NA
"BBS2",-0.659,0.319,-0.7,0.32,"-0.7","0.32","NS",NA
"BBS7",-0.575,0.207,-0.6,0.21,"-0.6","0.21","NS",NA
"BBX",-0.479,0.255,-0.5,0.26,"-0.5","0.26","NS",NA
"BCAM",-0.00999,0.538,0,0.54,"-0.0","0.54","NS",NA
"BCAP29",1.24,0.0868,1.2,0.09,"1.2","0.09","NS",NA
"BCAP31",0.517,0.256,0.5,0.26,"0.5","0.26","NS",NA
"BCAR1",-0.127,0.472,-0.1,0.47,"-0.1","0.47","NS",NA
"BCAS2",-0.787,0.145,-0.8,0.14,"-0.8","0.14","NS",NA
"BCAS3",-0.486,0.289,-0.5,0.29,"-0.5","0.29","NS",NA
"BCAT2",0.0395,0.53,0,0.53,"0.0","0.53","NS",NA
"BCCIP",-0.763,0.018,-0.8,0.02,"-0.8","0.02","Down",NA
"BCDIN3D",0.447,0.286,0.4,0.29,"0.4","0.29","NS",NA
"BCKDHA",-0.847,0.116,-0.8,0.12,"-0.8","0.12","NS",NA
"BCL11A",-0.349,0.401,-0.3,0.4,"-0.3","0.40","NS",NA
"BCL2L11",-0.558,0.201,-0.6,0.2,"-0.6","0.20","NS",NA
"BCL2L13",0.676,0.189,0.7,0.19,"0.7","0.19","NS",NA
"BCL7A",-1.26,0.0745,-1.3,0.07,"-1.3","0.07","NS",NA
"BCL7B",-0.923,0.164,-0.9,0.16,"-0.9","0.16","NS",NA
"BCL7C",-1.04,0.131,-1,0.13,"-1.0","0.13","NS",NA
"BCL9",-1.92,0.0617,-1.9,0.06,"-1.9","0.06","NS",NA
"BCLAF1",-0.629,0.261,-0.6,0.26,"-0.6","0.26","NS",NA
"BCLAF3",-0.254,0.415,-0.3,0.42,"-0.3","0.42","NS",NA
"BCORL1",-0.105,0.5,-0.1,0.5,"-0.1","0.50","NS",NA
"BCR",0.0573,0.503,0.1,0.5,"0.1","0.50","NS",NA
"BCS1L",0.0629,0.529,0.1,0.53,"0.1","0.53","NS",NA
"BDH2",-0.717,0.106,-0.7,0.11,"-0.7","0.11","NS",NA
"BDP1",-0.949,0.0614,-0.9,0.06,"-0.9","0.06","NS",NA
"BECN1",-0.164,0.491,-0.2,0.49,"-0.2","0.49","NS",NA
"BEND3",0.317,0.331,0.3,0.33,"0.3","0.33","NS",NA
"BEND7",0.937,0.113,0.9,0.11,"0.9","0.11","NS",NA
"BET1",0.177,0.402,0.2,0.4,"0.2","0.40","NS",NA
"BET1L",-0.851,0.125,-0.9,0.12,"-0.9","0.12","NS",NA
"BHLHE40",-0.88,0.348,-0.9,0.35,"-0.9","0.35","NS",NA
"BHLHE41",-2.63,0.367,-2.6,0.37,"-2.6","0.37","NS",NA
"BICD1",-0.532,0.339,-0.5,0.34,"-0.5","0.34","NS",NA
"BICD2",-1.1,0.0843,-1.1,0.08,"-1.1","0.08","NS",NA
"BICRA",-0.448,0.173,-0.4,0.17,"-0.4","0.17","NS",NA
"BIN3",-1.04,0.0959,-1,0.1,"-1.0","0.10","NS",NA
"BIRC5",-0.565,0.334,-0.6,0.33,"-0.6","0.33","NS",NA
"BIRC6",-1.01,0.281,-1,0.28,"-1.0","0.28","NS",NA
"BLMH",-0.879,0.269,-0.9,0.27,"-0.9","0.27","NS",NA
"BLOC1S2",-1.3,0.0637,-1.3,0.06,"-1.3","0.06","NS",NA
"BLOC1S3",-0.193,0.458,-0.2,0.46,"-0.2","0.46","NS",NA
"BLOC1S5",-1.43,0.088,-1.4,0.09,"-1.4","0.09","NS",NA
"BLTP3A",-0.209,0.338,-0.2,0.34,"-0.2","0.34","NS",NA
"BLTP3B",-1.43,0.137,-1.4,0.14,"-1.4","0.14","NS",NA
"BLVRA",0.000302,0.543,0,0.54,"0.0","0.54","NS",NA
"BLVRB",-0.866,0.0208,-0.9,0.02,"-0.9","0.02","Down",NA
"BLZF1",-0.49,0.313,-0.5,0.31,"-0.5","0.31","NS",NA
"BMI1",0.119,0.472,0.1,0.47,"0.1","0.47","NS",NA
"BMP10",-0.368,0.495,-0.4,0.5,"-0.4","0.50","NS",NA
"BMP2K",0.398,0.327,0.4,0.33,"0.4","0.33","NS",NA
"BMPER",-0.706,0.32,-0.7,0.32,"-0.7","0.32","NS",NA
"BMS1",0.52,0.14,0.5,0.14,"0.5","0.14","NS",NA
"BNIP1",0.09,0.478,0.1,0.48,"0.1","0.48","NS",NA
"BNIP2",0.813,0.228,0.8,0.23,"0.8","0.23","NS",NA
"BNIP3L",-0.34,0.437,-0.3,0.44,"-0.3","0.44","NS",NA
"BOD1L1",-1.23,0.0566,-1.2,0.06,"-1.2","0.06","NS",NA
"BOLA1",-0.568,0.221,-0.6,0.22,"-0.6","0.22","NS",NA
"BOLA3",-0.695,0.228,-0.7,0.23,"-0.7","0.23","NS",NA
"BOP1",0.278,0.37,0.3,0.37,"0.3","0.37","NS",NA
"BORCS5",-0.971,0.0632,-1,0.06,"-1.0","0.06","NS",NA
"BORCS7",-1.08,0.0674,-1.1,0.07,"-1.1","0.07","NS",NA
"BPNT1",0.232,0.41,0.2,0.41,"0.2","0.41","NS",NA
"BPTF",0.323,0.298,0.3,0.3,"0.3","0.30","NS",NA
"BRAF",-0.655,0.118,-0.7,0.12,"-0.7","0.12","NS",NA
"BRAP",-0.67,0.0598,-0.7,0.06,"-0.7","0.06","NS",NA
"BRAT1",0.0318,0.534,0,0.53,"0.0","0.53","NS",NA
"BRCA1",-0.204,0.375,-0.2,0.38,"-0.2","0.38","NS",NA
"BRCA2",0.381,0.413,0.4,0.41,"0.4","0.41","NS",NA
"BRCC3",-0.141,0.431,-0.1,0.43,"-0.1","0.43","NS",NA
"BRD1",0.226,0.435,0.2,0.44,"0.2","0.44","NS",NA
"BRD2",-0.372,0.399,-0.4,0.4,"-0.4","0.40","NS",NA
"BRD3",-0.211,0.475,-0.2,0.48,"-0.2","0.48","NS",NA
"BRD4",-0.378,0.385,-0.4,0.38,"-0.4","0.38","NS",NA
"BRD7",-0.379,0.329,-0.4,0.33,"-0.4","0.33","NS",NA
"BRD8",-0.445,0.317,-0.4,0.32,"-0.4","0.32","NS",NA
"BRD9",0.254,0.4,0.3,0.4,"0.3","0.40","NS",NA
"BRF1",0.233,0.379,0.2,0.38,"0.2","0.38","NS",NA
"BRIP1",0.745,0.376,0.7,0.38,"0.7","0.38","NS",NA
"BRIX1",0.508,0.31,0.5,0.31,"0.5","0.31","NS",NA
"BRK1",-1.6,0.0838,-1.6,0.08,"-1.6","0.08","NS",NA
"BRME1",-6.09,0.09,-6.1,0.09,"-6.1","0.09","NS",NA
"BRMS1",-0.973,0.0539,-1,0.05,"-1.0","0.05","Down",NA
"BRMS1L",-0.354,0.337,-0.4,0.34,"-0.4","0.34","NS",NA
"BROX",0.0611,0.509,0.1,0.51,"0.1","0.51","NS",NA
"BRPF1",0.0617,0.513,0.1,0.51,"0.1","0.51","NS",NA
"BRPF3",0.364,0.314,0.4,0.31,"0.4","0.31","NS",NA
"BRSK2",1.21,0.343,1.2,0.34,"1.2","0.34","NS",NA
"BSCL2",0.48,0.206,0.5,0.21,"0.5","0.21","NS",NA
"BSDC1",0.792,0.401,0.8,0.4,"0.8","0.40","NS",NA
"BSG",-0.917,0.237,-0.9,0.24,"-0.9","0.24","NS",NA
"BTAF1",-0.642,0.353,-0.6,0.35,"-0.6","0.35","NS",NA
"BTBD1",0.314,0.37,0.3,0.37,"0.3","0.37","NS",NA
"BTD",0.286,0.266,0.3,0.27,"0.3","0.27","NS",NA
"BTN2A1",0.313,0.253,0.3,0.25,"0.3","0.25","NS",NA
"BTN2A3P",-1.7,0.394,-1.7,0.39,"-1.7","0.39","NS",NA
"BTRC",-0.0375,0.521,0,0.52,"-0.0","0.52","NS",NA
"BUB1",0.202,0.44,0.2,0.44,"0.2","0.44","NS",NA
"BUB1B",-0.485,0.399,-0.5,0.4,"-0.5","0.40","NS",NA
"BUB3",-0.979,0.152,-1,0.15,"-1.0","0.15","NS",NA
"BUD13",-0.764,0.193,-0.8,0.19,"-0.8","0.19","NS",NA
"BUD23",0.122,0.487,0.1,0.49,"0.1","0.49","NS",NA
"BUD31",-1.14,0.105,-1.1,0.1,"-1.1","0.10","NS",NA
"BYSL",0.486,0.118,0.5,0.12,"0.5","0.12","NS",NA
"BZW1",0.232,0.399,0.2,0.4,"0.2","0.40","NS",NA
"BZW2",-0.552,0.036,-0.6,0.04,"-0.6","0.04","Down",NA
"C11orf68",-0.732,0.0516,-0.7,0.05,"-0.7","0.05","Down",NA
"C11orf96",-0.552,0.28,-0.6,0.28,"-0.6","0.28","NS",NA
"C11orf98",-0.496,0.401,-0.5,0.4,"-0.5","0.40","NS",NA
"C14orf93",3.65,0.314,3.6,0.31,"3.6","0.31","NS",NA
"C15orf39",-0.791,0.23,-0.8,0.23,"-0.8","0.23","NS",NA
"C15orf40",-1.62,0.115,-1.6,0.12,"-1.6","0.12","NS",NA
"C16orf87",-1.41,0.119,-1.4,0.12,"-1.4","0.12","NS",NA
"C17orf75",0.0721,0.475,0.1,0.48,"0.1","0.48","NS",NA
"C18orf21",-0.415,0.311,-0.4,0.31,"-0.4","0.31","NS",NA
"C19orf12",-0.0628,0.508,-0.1,0.51,"-0.1","0.51","NS",NA
"C19orf25",-0.889,0.333,-0.9,0.33,"-0.9","0.33","NS",NA
"C19orf47",-0.0482,0.513,0,0.51,"-0.0","0.51","NS",NA
"C19orf53",-0.876,0.281,-0.9,0.28,"-0.9","0.28","NS",NA
"C1D",-0.845,0.231,-0.8,0.23,"-0.8","0.23","NS",NA
"C1GALT1",0.582,0.207,0.6,0.21,"0.6","0.21","NS",NA
"C1GALT1C1",2.31,0.266,2.3,0.27,"2.3","0.27","NS",NA
"C1orf131",-0.327,0.398,-0.3,0.4,"-0.3","0.40","NS",NA
"C1orf174",-0.6,0.307,-0.6,0.31,"-0.6","0.31","NS",NA
"C1orf226",-0.499,0.345,-0.5,0.34,"-0.5","0.34","NS",NA
"C1orf53",0.832,0.486,0.8,0.49,"0.8","0.49","NS",NA
"C1QBP",-0.166,0.481,-0.2,0.48,"-0.2","0.48","NS",NA
"C22orf39",3.25,0.412,3.2,0.41,"3.2","0.41","NS",NA
"C2CD2L",0.0779,0.528,0.1,0.53,"0.1","0.53","NS",NA
"C2CD5",0.151,0.414,0.2,0.41,"0.2","0.41","NS",NA
"C2orf68",-1.26,0.099,-1.3,0.1,"-1.3","0.10","NS",NA
"C2orf69",-0.164,0.369,-0.2,0.37,"-0.2","0.37","NS",NA
"C2orf76",-0.353,0.344,-0.4,0.34,"-0.4","0.34","NS",NA
"C3orf38",-0.221,0.381,-0.2,0.38,"-0.2","0.38","NS",NA
"C5orf22",-0.748,0.165,-0.7,0.16,"-0.7","0.16","NS",NA
"C5orf24",-0.265,0.45,-0.3,0.45,"-0.3","0.45","NS",NA
"C6orf120",0.367,0.39,0.4,0.39,"0.4","0.39","NS",NA
"C6orf47",-0.784,0.21,-0.8,0.21,"-0.8","0.21","NS",NA
"C7orf25",-0.0347,0.52,0,0.52,"-0.0","0.52","NS",NA
"C7orf50",-0.832,0.129,-0.8,0.13,"-0.8","0.13","NS",NA
"C8orf33",-1.09,0.196,-1.1,0.2,"-1.1","0.20","NS",NA
"C8orf82",0.443,0.152,0.4,0.15,"0.4","0.15","NS",NA
"C9orf85",-1.29,0.134,-1.3,0.13,"-1.3","0.13","NS",NA
"CA5B",-0.958,0.273,-1,0.27,"-1.0","0.27","NS",NA
"CA8",-0.925,0.102,-0.9,0.1,"-0.9","0.10","NS",NA
"CAB39",-0.303,0.246,-0.3,0.25,"-0.3","0.25","NS",NA
"CACHD1",-0.713,0.211,-0.7,0.21,"-0.7","0.21","NS",NA
"CACNA2D1",0.246,0.391,0.2,0.39,"0.2","0.39","NS",NA
"CACNA2D2",-0.0447,0.521,0,0.52,"-0.0","0.52","NS",NA
"CACTIN",-0.637,0.171,-0.6,0.17,"-0.6","0.17","NS",NA
"CACUL1",0.0471,0.519,0,0.52,"0.0","0.52","NS",NA
"CAD",0.523,0.25,0.5,0.25,"0.5","0.25","NS",NA
"CADM1",0.118,0.499,0.1,0.5,"0.1","0.50","NS",NA
"CADM4",-1.76,0.0693,-1.8,0.07,"-1.8","0.07","NS",NA
"CALCB",-0.63,0.245,-0.6,0.24,"-0.6","0.24","NS",NA
"CALCOCO1",-0.26,0.423,-0.3,0.42,"-0.3","0.42","NS",NA
"CALD1",-1.2,0.0875,-1.2,0.09,"-1.2","0.09","NS",NA
"CALR",-0.656,0.303,-0.7,0.3,"-0.7","0.30","NS",NA
"CALU",0.0892,0.523,0.1,0.52,"0.1","0.52","NS",NA
"CALY",-1.12,0.44,-1.1,0.44,"-1.1","0.44","NS",NA
"CAMK1",-0.066,0.484,-0.1,0.48,"-0.1","0.48","NS",NA
"CAMK1D",0.563,0.256,0.6,0.26,"0.6","0.26","NS",NA
"CAMK2D",0.324,0.363,0.3,0.36,"0.3","0.36","NS",NA
"CAMK2G",0.789,0.194,0.8,0.19,"0.8","0.19","NS",NA
"CAMKK1",-0.541,0.237,-0.5,0.24,"-0.5","0.24","NS",NA
"CAMKK2",-0.58,0.13,-0.6,0.13,"-0.6","0.13","NS",NA
"CAMLG",-0.166,0.395,-0.2,0.4,"-0.2","0.40","NS",NA
"CAMSAP1",-0.872,0.0813,-0.9,0.08,"-0.9","0.08","NS",NA
"CAMSAP2",-0.5,0.242,-0.5,0.24,"-0.5","0.24","NS",NA
"CAMSAP3",-0.253,0.329,-0.3,0.33,"-0.3","0.33","NS",NA
"CAND1",0.617,0.271,0.6,0.27,"0.6","0.27","NS",NA
"CAND2",-0.0512,0.532,-0.1,0.53,"-0.1","0.53","NS",NA
"CANT1",0.0747,0.485,0.1,0.48,"0.1","0.48","NS",NA
"CANX",-0.147,0.475,-0.1,0.48,"-0.1","0.48","NS",NA
"CAP1",-0.654,0.0474,-0.7,0.05,"-0.7","0.05","Down",NA
"CAP2",-0.492,0.0627,-0.5,0.06,"-0.5","0.06","NS",NA
"CAPN1",-1.32,0.0849,-1.3,0.08,"-1.3","0.08","NS",NA
"CAPN2",0.31,0.251,0.3,0.25,"0.3","0.25","NS",NA
"CAPN7",-0.956,0.412,-1,0.41,"-1.0","0.41","NS",NA
"CAPNS1",-0.755,0.206,-0.8,0.21,"-0.8","0.21","NS",NA
"CAPZA1",-0.852,0.00122,-0.9,0,"-0.9","<0.01","Down",NA
"CAPZA2",-0.461,0.152,-0.5,0.15,"-0.5","0.15","NS",NA
"CARD19",-0.766,0.157,-0.8,0.16,"-0.8","0.16","NS",NA
"CARHSP1",-1.32,0.113,-1.3,0.11,"-1.3","0.11","NS",NA
"CARM1",-0.528,0.252,-0.5,0.25,"-0.5","0.25","NS",NA
"CARNMT1",0.0422,0.521,0,0.52,"0.0","0.52","NS",NA
"CARS1",-0.73,0.00874,-0.7,0.01,"-0.7","<0.01","Down",NA
"CARS2",-0.153,0.425,-0.2,0.42,"-0.2","0.42","NS",NA
"CASC3",-1.15,0.0738,-1.1,0.07,"-1.1","0.07","NS",NA
"CASK",0.0297,0.526,0,0.53,"0.0","0.53","NS",NA
"CASKIN1",-0.417,0.307,-0.4,0.31,"-0.4","0.31","NS",NA
"CASKIN2",-0.668,0.115,-0.7,0.12,"-0.7","0.12","NS",NA
"CASP10",0.231,0.412,0.2,0.41,"0.2","0.41","NS",NA
"CASP14",0.297,0.52,0.3,0.52,"0.3","0.52","NS",NA
"CASP2",-0.297,0.266,-0.3,0.27,"-0.3","0.27","NS",NA
"CASP3",-0.646,0.0795,-0.6,0.08,"-0.6","0.08","NS",NA
"CASP6",-0.55,0.147,-0.6,0.15,"-0.6","0.15","NS",NA
"CASP7",-0.305,0.236,-0.3,0.24,"-0.3","0.24","NS",NA
"CASP8AP2",-1.28,0.0791,-1.3,0.08,"-1.3","0.08","NS",NA
"CASP9",1.05,0.0976,1,0.1,"1.0","0.10","NS",NA
"CASZ1",0.061,0.524,0.1,0.52,"0.1","0.52","NS",NA
"CAV1",0.366,0.338,0.4,0.34,"0.4","0.34","NS",NA
"CAVIN1",-0.791,0.127,-0.8,0.13,"-0.8","0.13","NS",NA
"CBARP",-0.376,0.401,-0.4,0.4,"-0.4","0.40","NS",NA
"CBFA2T2",-0.94,0.17,-0.9,0.17,"-0.9","0.17","NS",NA
"CBFB",-0.77,0.104,-0.8,0.1,"-0.8","0.10","NS",NA
"CBL",-0.174,0.423,-0.2,0.42,"-0.2","0.42","NS",NA
"CBLB",-0.262,0.353,-0.3,0.35,"-0.3","0.35","NS",NA
"CBLL1",-0.906,0.147,-0.9,0.15,"-0.9","0.15","NS",NA
"CBR3",-0.498,0.285,-0.5,0.28,"-0.5","0.28","NS",NA
"CBR4",1.15,0.145,1.1,0.14,"1.1","0.14","NS",NA
"CBS",-0.38,0.281,-0.4,0.28,"-0.4","0.28","NS",NA
"CBX1",-1.14,0.186,-1.1,0.19,"-1.1","0.19","NS",NA
"CBX2",0.0772,0.51,0.1,0.51,"0.1","0.51","NS",NA
"CBX3",-0.915,0.255,-0.9,0.26,"-0.9","0.26","NS",NA
"CBX4",-0.428,0.343,-0.4,0.34,"-0.4","0.34","NS",NA
"CBX5",-1.04,0.152,-1,0.15,"-1.0","0.15","NS",NA
"CBX6",0.0466,0.516,0,0.52,"0.0","0.52","NS",NA
"CBX8",0.352,0.367,0.4,0.37,"0.4","0.37","NS",NA
"CC2D1A",-0.709,0.0337,-0.7,0.03,"-0.7","0.03","Down",NA
"CC2D1B",-0.141,0.408,-0.1,0.41,"-0.1","0.41","NS",NA
"CCAR1",-0.186,0.406,-0.2,0.41,"-0.2","0.41","NS",NA
"CCAR2",0.887,0.043,0.9,0.04,"0.9","0.04","Up",NA
"CCDC102A",-1.26,0.105,-1.3,0.1,"-1.3","0.10","NS",NA
"CCDC115",-0.351,0.324,-0.4,0.32,"-0.4","0.32","NS",NA
"CCDC117",-1.12,0.091,-1.1,0.09,"-1.1","0.09","NS",NA
"CCDC12",-1.71,0.102,-1.7,0.1,"-1.7","0.10","NS",NA
"CCDC126",-1.37,0.0633,-1.4,0.06,"-1.4","0.06","NS",NA
"CCDC127",-0.0493,0.523,0,0.52,"-0.0","0.52","NS",NA
"CCDC134",-0.0656,0.501,-0.1,0.5,"-0.1","0.50","NS",NA
"CCDC137",-1.02,0.19,-1,0.19,"-1.0","0.19","NS",NA
"CCDC14",1.47,0.196,1.5,0.2,"1.5","0.20","NS",NA
"CCDC167",-0.81,0.293,-0.8,0.29,"-0.8","0.29","NS",NA
"CCDC22",-0.0335,0.521,0,0.52,"-0.0","0.52","NS",NA
"CCDC25",-1.71,0.0906,-1.7,0.09,"-1.7","0.09","NS",NA
"CCDC47",0.443,0.202,0.4,0.2,"0.4","0.20","NS",NA
"CCDC50",-1.53,0.0562,-1.5,0.06,"-1.5","0.06","NS",NA
"CCDC51",0.355,0.307,0.4,0.31,"0.4","0.31","NS",NA
"CCDC59",-0.568,0.22,-0.6,0.22,"-0.6","0.22","NS",NA
"CCDC66",-2.13,0.141,-2.1,0.14,"-2.1","0.14","NS",NA
"CCDC71",-0.429,0.376,-0.4,0.38,"-0.4","0.38","NS",NA
"CCDC71L",-0.262,0.429,-0.3,0.43,"-0.3","0.43","NS",NA
"CCDC77",-0.694,0.0268,-0.7,0.03,"-0.7","0.03","Down",NA
"CCDC8",-0.0715,0.488,-0.1,0.49,"-0.1","0.49","NS",NA
"CCDC85B",-1.72,0.0672,-1.7,0.07,"-1.7","0.07","NS",NA
"CCDC85C",-1.18,0.116,-1.2,0.12,"-1.2","0.12","NS",NA
