"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"PANTHER Pathway H.sap","P02756","N-acetylglucosamine metabolism",4,4,0.217,2.125,2.125,0.00275377418033011,2.56007167637306,1,0.0353047971837194,0.29661190003869,"GFPT1,GNPDA2,GNPDA1,AMDHD2","4241,21526,4417,24262"
NA,"REACTOME pathway","R-HSA-8875656","MET receptor recycling",7,6,0.325,1.903,1.903,0.000811270098746954,3.09083453066397,1,0.0149130532857896,0.125291445450255,"CRKL,GGA3,GRB2,RAB4B,ARF6,RAB4A","2363,17079,4566,9782,659,9781"
NA,"REACTOME pathway","R-HSA-9912633","Antigen processing: Ub, ATP-independent proteasomal degradation",13,11,0.596,1.884,1.884,4.37800679241178e-06,5.3587235689662,0.0109450169810295,0.000312714770886556,0.00262726115887726,"PSME2,PSMA6,PSMB3,PSMB6,PSMA4,PSMB1,PSMB4,PSMB7,PSMA5,PSMB2,PSMB5","9569,9535,9540,9543,9533,9537,9541,9544,9534,9539,9542"
NA,"REACTOME pathway","R-HSA-2393930","Phosphate bond hydrolysis by NUDT proteins",6,5,0.271,1.862,1.862,0.00306027682214175,2.51423928695273,1,0.0374014957410369,0.314227232585655,"NUDT16,NUDT9,NUDT1,NUDT15,NUDT5","26442,8056,8048,23063,8052"
NA,"REACTOME pathway","R-HSA-8963691","Phenylalanine and tyrosine metabolism",6,5,0.271,1.862,1.862,0.00306027682214175,2.51423928695273,1,0.0374014957410369,0.314227232585655,"PCBD1,KYAT1,QDPR,GSTZ1,ASRGL1","8646,1564,9752,4643,16448"
NA,"REACTOME pathway","R-HSA-9027284","Erythropoietin activates RAS",6,5,0.271,1.862,1.862,0.00306027682214175,2.51423928695273,1,0.0374014957410369,0.314227232585655,"RAPGEF1,CRKL,KRAS,GRB2,NRAS","4568,2363,6407,4566,7989"
NA,"REACTOME pathway","R-HSA-74259","Purine catabolism",11,9,0.488,1.836,1.836,5.97796225366535e-05,4.22344683153103,0.149449056341634,0.00239181366026375,0.0200947307703691,"NUDT9,NUDT1,NT5C2,NUDT15,DNPH1,NT5C,NUDT16,ITPA,NUDT5","8056,8048,8022,23063,21218,17144,26442,6176,8052"
NA,"KEGG Pathway H.sap","md:hsa_M00003","Gluconeogenesis, oxaloacetate => fructose-6P",11,9,0.488,1.836,1.836,5.97796225366535e-05,4.22344683153103,0.149449056341634,0.00239181366026375,0.0200947307703691,"ALDOC,ENO1,ALDOA,PGAM1,ENO2,GAPDH,TPI1,PGK1,ENO3","418,3350,414,8888,3353,4141,12009,8896,3354"
NA,"KEGG Pathway H.sap","md:hsa_M00002","Glycolysis, core module involving three-carbon compounds",10,8,0.434,1.803,1.803,0.000215446649148267,3.66666025612532,0.538616622870666,0.00612064344171212,0.0514223512249143,"PGK1,ENO1,GAPDH,PKM,ENO2,PGAM1,TPI1,ENO3","8896,3350,4141,9021,3353,8888,12009,3354"
NA,"REACTOME pathway","R-HSA-9755088","Ribavirin ADME",8,6,0.325,1.71,1.71,0.00261226528634488,2.58298272075632,1,0.0348971406275984,0.293186989111004,"NT5C2,ADA,NME1,ADK,NME2,ITPA","8022,186,7849,257,7850,6176"
