"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Cellular Component","GO:0030681","multimeric ribonuclease P complex",10,10,0.333,1.424,1.424,5.12508366413935e-05,4.29029904059855,0.128127091603484,0.00111414862263899,0.00936047693934451,"POP1,POP7,RPP25,POP4,RPP14,RPP30,RPP21,RPP40,POP5,RPP38","30129,19949,30361,30081,30327,17688,21300,20992,17689,30329"
NA,"Direct GO Cellular Component","GO:0000172","ribonuclease MRP complex",9,9,0.3,1.424,1.424,0.000137765538815381,3.86085940488142,0.344413847038452,0.00249575251477139,0.0209679690717514,"RPP40,RPP25,RPP38,POP1,POP7,RPP25L,POP4,POP5,RPP30","20992,30361,30329,30129,19949,19909,30081,17689,17688"
NA,"Direct GO Cellular Component","GO:0005655","nucleolar ribonuclease P complex",7,7,0.233,1.424,1.424,0.000994824380128456,3.00225358003106,1,0.0130897944753744,0.109973406453874,"RPP21,RPP30,POP1,RPP38,POP5,POP7,RPP40","21300,17688,30129,30329,17689,19949,20992"
NA,"Direct GO Cellular Component","GO:0005688","U6 snRNP",7,7,0.233,1.424,1.424,0.000994824380128456,3.00225358003106,1,0.0130897944753744,0.109973406453874,"LSM6,LSM7,LSM4,LSM8,DDX39B,LSM3,LSM2","17017,20470,17259,20471,13917,17874,13940"
NA,"Direct GO Cellular Component","GO:0016272","prefoldin complex",7,7,0.233,1.424,1.424,0.000994824380128456,3.00225358003106,1,0.0130897944753744,0.109973406453874,"PFDN1,PFDN5,PDRG1,PFDN2,VBP1,PFDN4,PFDN6","8866,8869,16119,8867,12662,8868,4926"
NA,"Direct GO Cellular Component","GO:0019774","proteasome core complex, beta-subunit complex",7,7,0.233,1.424,1.424,0.000994824380128456,3.00225358003106,1,0.0130897944753744,0.109973406453874,"PSMB3,PSMB6,PSMB1,PSMB4,PSMB7,PSMB2,PSMB5","9540,9543,9537,9541,9544,9539,9542"
NA,"Direct GO Cellular Component","GO:0005762","mitochondrial large ribosomal subunit",52,50,1.667,1.367,1.367,1.54767336312842e-19,18.8103206919472,3.86918340782104e-16,1.68225365557437e-17,1.41333895937815e-16,"MRPL44,MRPL52,MRPL58,MRPL46,MRPL37,MRPL16,MRPL34,MRPL45,MRPL21,MRPL33,MRPL18,MRPL27,MRPL17,MRPL9,MRPL53,MRPS30,MRPL2,MRPL39,MRPL40,MRPL57,MRPL10,MRPL23,MRPL42,MRPL51,MRPL20,MRPL32,MRPL43,MRPL19,MRPL15,MRPL35,MRPL14,MRPL54,MRPL1,MRPL49,MRPL3,MRPL4,MRPL50,MRPL38,MRPL24,MRPL55,MRPL12,MRPL13,MRPL30,MRPS18A,MRPL11,GADD45GIP1,MRPL28,MRPL22,MRPL48,MRPL41","16650,16655,5359,1192,14034,14476,14488,16651,14479,14487,14477,14483,14053,14277,16684,8769,14056,14027,14491,14514,14055,10322,14493,14044,14478,14035,14517,14052,14054,14489,14279,16685,14275,1176,10379,14276,16654,14033,14037,16686,10378,14278,14036,14515,14042,29996,14484,14480,16653,14492"
NA,"Direct GO Cellular Component","GO:0015935","small ribosomal subunit",25,24,0.8,1.365,1.365,7.84822274554094e-10,9.10522867945755,1.96205568638524e-06,2.92844132296304e-08,2.46031875055336e-07,"RPS2,RPS18,RPS29,MRPS2,RPS5,RPS23,RPSA,RPS15,RPS26,DAP3,RPS3,RPS20,MRPS6,RPS6,RPS24,NPM1,RPS16,RPS28,RACK1,RPS4X,RPS21,FAU,RPS9,RPS25","10404,10401,10419,14495,10426,10410,6502,10388,10414,2673,10420,10405,14051,10429,10411,7910,10396,10418,4399,10424,10409,3597,10442,10413"
NA,"Direct GO Cellular Component","GO:0005685","U1 snRNP",16,15,0.5,1.331,1.331,3.79564317051889e-06,5.42071462247202,0.00948910792629722,0.000105434532514414,0.000885804182815494,"SNRNP70,SNRPE,SNRPB2,LUC7L2,SNRPD2,LUC7L,SNRPA,SNRPF,SNRPC,LUC7L3,SNRPD3,SNRPB,PRPF40B,SNRPD1,PRPF40A","11150,11161,11155,21608,11159,6723,11151,11162,11157,24309,11160,11153,25031,11158,16463"
NA,"Direct GO Cellular Component","GO:0022627","cytosolic small ribosomal subunit",36,33,1.1,1.298,1.298,1.20606363121338e-11,10.918629778468,3.01515907803344e-08,5.19855013454041e-10,4.3675419655533e-09,"RPS3,RPS10,RPS17,RPS26,RPS5,RPS13,RPS20,RPS29,RPSA,RPS8,RPS15A,RPS24,RPS3A,RPS11,RPS18,RPS27,RPS6,RPS14,RPS21,RACK1,RPS2,RPS9,RPS16,RPS25,RPS4X,RPS12,RPS19,RPS28,RPS27L,FAU,RPS7,RPS15,RPS23","10420,10383,10397,10414,10426,10386,10405,10419,6502,10441,10389,10411,10421,10384,10401,10416,10429,10387,10409,4399,10404,10442,10396,10413,10424,10385,10402,10418,18476,3597,10440,10388,10410"
