"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"DG 36:1 NL 18:1",-0.0763,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"DG 36:2 NL 18:1",-0.103,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"DG 36:5 NL 16:0",0.115,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"DG 36:6 NL 16:0",0.0432,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"DG 36:6 NL 22:5",0.208,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"DG 36:7 NL 16:0",0.0278,0.988995569714125,0,0.99,"0.0","0.99","NS",NA
"DG 36:7 NL 16:1",0.0757,0.981017337571713,0.1,0.98,"0.1","0.98","NS",NA
"DG 36:7 NL 20:0",-0.0575,0.967121762892029,-0.1,0.97,"-0.1","0.97","NS",NA
"DG 36:7 NL 22:5",0.277,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"DG 36:8 NL 22:6",-0.172,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"DG 38:0 NL 18:0",-0.0752,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"DG 38:0 NL 20:0",0.142,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"DG 40:5 NL 20:0",-0.167,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"DG 40:5 NL 22:5",-0.0929,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"DG 40:6 NL 20:0",-0.328,0.953944604452849,-0.3,0.95,"-0.3","0.95","NS",NA
"DG 40:6 NL 22:6",-0.159,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"DG 40:7 NL 22:6",-0.014,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"DG 42:10 NL 22:5",0.22,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"DG 42:11 NL 16:0",0.296,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"DG 42:11 NL 22:5",0.337,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"LPC 16:0",0.165,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"LPC 16:1",0.218,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"LPC 18:0",0.0819,0.976005796600933,0.1,0.98,"0.1","0.98","NS",NA
"LPC 18:1",0.239,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"LPC 18:2",-0.0647,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"LPC 20:0",0.18,0.906179063665338,0.2,0.91,"0.2","0.91","NS",NA
"LPC 24:0",0.21,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"LPC 26:0",0.425,0.931806612788177,0.4,0.93,"0.4","0.93","NS",NA
"LPC O-18:1",0.101,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"LPC O-20:4",0.185,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"LPC O-20:5",-0.0671,0.957126315831495,-0.1,0.96,"-0.1","0.96","NS",NA
"LPC(14:0)",0.269,0.931806612788177,0.3,0.93,"0.3","0.93","NS",NA
"LPC(20:1)",0.127,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"LPE 18:0",0.0942,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"LPE 18:1",0.0524,0.981017337571713,0.1,0.98,"0.1","0.98","NS",NA
"LPE 20:1",0.144,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"LPE(O-20:4)",0.0308,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"LPI O-20:0",0.209,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 14:0",0.045,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC 18:0",0.193,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 22:0",0.0578,0.957126315831495,0.1,0.96,"0.1","0.96","NS",NA
"PC 24:0",0.254,0.931806612788177,0.3,0.93,"0.3","0.93","NS",NA
"PC 26:0",0.608,0.931806612788177,0.6,0.93,"0.6","0.93","NS",NA
"PC 26:1",0.0679,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 28:0",0.338,0.807615346455729,0.3,0.81,"0.3","0.81","NS",NA
"PC 28:1",-0.106,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 28:2",-0.101,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 28:6",-0.132,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 30:0",0.158,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 30:1",0.0479,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC 30:2",-0.0645,0.957126315831495,-0.1,0.96,"-0.1","0.96","NS",NA
"PC 30:3",-0.053,0.962656101170447,-0.1,0.96,"-0.1","0.96","NS",NA
"PC 32:0",0.0853,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 32:1",-0.0997,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 32:2",-0.302,0.931806612788177,-0.3,0.93,"-0.3","0.93","NS",NA
