"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"DG 40:5 NL 22:5",-0.482,0.001268167,-0.5,0,"-0.5","<0.01","Down",NA
"DG 40:6 NL 20:0",-0.478,0.134599651,-0.5,0.13,"-0.5","0.13","NS",NA
"DG 40:6 NL 22:6",-0.54,0.090795549,-0.5,0.09,"-0.5","0.09","Down",NA
"DG 40:7 NL 22:6",-0.541,0.00083597,-0.5,0,"-0.5","<0.01","Down",NA
"DG 42:10 NL 22:5",-0.538,0.049678199,-0.5,0.05,"-0.5","0.05","Down",NA
"DG 42:11 NL 16:0",-0.411,0.291934777,-0.4,0.29,"-0.4","0.29","NS",NA
"DG 42:11 NL 22:5",-0.354,0.522050236,-0.4,0.52,"-0.4","0.52","NS",NA
"LPC 16:0",-0.0989,0.765390455,-0.1,0.77,"-0.1","0.77","NS",NA
"LPC 16:1",0.0803,0.779052871,0.1,0.78,"0.1","0.78","NS",NA
"LPC 18:0",-0.442,0.063115327,-0.4,0.06,"-0.4","0.06","Down",NA
"LPC 18:1",0.137,0.772441362,0.1,0.77,"0.1","0.77","NS",NA
"LPC 18:2",-0.0688,0.580488332,-0.1,0.58,"-0.1","0.58","NS",NA
"LPC 20:0",-0.217,0.03742121,-0.2,0.04,"-0.2","0.04","NS",NA
"LPC 24:0",-0.233,0.114445946,-0.2,0.11,"-0.2","0.11","NS",NA
"LPC 26:0",-0.268,0.300817618,-0.3,0.3,"-0.3","0.30","NS",NA
"LPC O-18:1",-0.09,0.456529642,-0.1,0.46,"-0.1","0.46","NS",NA
"LPC O-20:4",-0.575,0.006848631,-0.6,0.01,"-0.6","<0.01","Down",NA
"LPC O-20:5",-0.179,0.219843395,-0.2,0.22,"-0.2","0.22","NS",NA
"LPC(14:0)",0.111,0.520179204,0.1,0.52,"0.1","0.52","NS",NA
"LPC(20:1)",-0.176,0.243198327,-0.2,0.24,"-0.2","0.24","NS",NA
"LPE 18:0",-0.184,0.286752315,-0.2,0.29,"-0.2","0.29","NS",NA
"LPE 18:1",0.000626,0.997419124,0,1,"0.0","1.00","NS",NA
"LPE 20:1",-0.187,0.152467101,-0.2,0.15,"-0.2","0.15","NS",NA
"LPE(O-20:4)",-0.264,0.2458812,-0.3,0.25,"-0.3","0.25","NS",NA
"LPI O-20:0",-0.273,0.227931695,-0.3,0.23,"-0.3","0.23","NS",NA
"PC 14:0",0.173,0.344332818,0.2,0.34,"0.2","0.34","NS",NA
"PC 18:0",-0.313,0.06940153,-0.3,0.07,"-0.3","0.07","NS",NA
"PC 22:0",-0.0878,0.48391916,-0.1,0.48,"-0.1","0.48","NS",NA
"PC 24:0",-0.184,0.268435551,-0.2,0.27,"-0.2","0.27","NS",NA
"PC 26:0",-0.262,0.479056761,-0.3,0.48,"-0.3","0.48","NS",NA
"PC 26:1",-0.0281,0.757436123,0,0.76,"-0.0","0.76","NS",NA
"PC 28:0",0.111,0.448357338,0.1,0.45,"0.1","0.45","NS",NA
"PC 28:1",0.172,0.347227324,0.2,0.35,"0.2","0.35","NS",NA
"PC 28:2",0.0074,0.934835126,0,0.93,"0.0","0.93","NS",NA
"PC 28:6",-0.101,0.414248926,-0.1,0.41,"-0.1","0.41","NS",NA
"PC 30:0",0.714,0.00047867,0.7,0,"0.7","<0.01","Up",NA
"PC 30:1",0.214,0.176408636,0.2,0.18,"0.2","0.18","NS",NA
"PC 30:2",0.486,0.002286038,0.5,0,"0.5","<0.01","Up",NA
"PC 30:3",0.0076,0.950807628,0,0.95,"0.0","0.95","NS",NA
"PC 32:0",0.777,0.000258097,0.8,0,"0.8","<0.01","Up",NA
"PC 32:1",0.599,0.00794429,0.6,0.01,"0.6","<0.01","Up",NA
"PC 32:2",0.521,0.008121472,0.5,0.01,"0.5","<0.01","Up",NA
"PC 32:3",0.0934,0.409523166,0.1,0.41,"0.1","0.41","NS",NA
"PC 32:4",-0.0751,0.517435003,-0.1,0.52,"-0.1","0.52","NS",NA
"PC 32:5",0.0561,0.638635198,0.1,0.64,"0.1","0.64","NS",NA
"PC 32:6",-0.351,0.53763286,-0.4,0.54,"-0.4","0.54","NS",NA
"PC 34:0",0.627,0.001361726,0.6,0,"0.6","<0.01","Up",NA
"PC 34:1",0.831,0.000736903,0.8,0,"0.8","<0.01","Up",NA
"PC 34:2",0.4,0.021315391,0.4,0.02,"0.4","0.02","Up",NA
"PC 34:3",0.239,0.16217487,0.2,0.16,"0.2","0.16","NS",NA
"PC 34:6",0.625,0.000469228,0.6,0,"0.6","<0.01","Up",NA
"PC 36:1",0.642,0.006435276,0.6,0.01,"0.6","<0.01","Up",NA
"PC 36:2",0.569,0.005301102,0.6,0.01,"0.6","<0.01","Up",NA
"PC 36:3",0.29,0.106077599,0.3,0.11,"0.3","0.11","NS",NA
"PC 36:4",-0.0572,0.663638497,-0.1,0.66,"-0.1","0.66","NS",NA
"PC 36:5",-0.376,0.030369889,-0.4,0.03,"-0.4","0.03","NS",NA
"PC 36:6",0.465,0.01218834,0.5,0.01,"0.5","0.01","Up",NA
"PC 36:7",0.932,0.000226639,0.9,0,"0.9","<0.01","Up",NA
"PC 38:1",0.374,0.029414197,0.4,0.03,"0.4","0.03","NS",NA
"PC 38:2",0.167,0.396173143,0.2,0.4,"0.2","0.40","NS",NA
"PC 38:3",0.321,0.087454363,0.3,0.09,"0.3","0.09","NS",NA
"PC 38:4",-0.273,0.081370474,-0.3,0.08,"-0.3","0.08","NS",NA
"PC 38:5",-0.352,0.041907613,-0.4,0.04,"-0.4","0.04","NS",NA
"PC 38:6",-0.221,0.170402394,-0.2,0.17,"-0.2","0.17","NS",NA
"PC 38:7",0.347,0.093103133,0.3,0.09,"0.3","0.09","NS",NA
"PC 40:1",0.304,0.021551565,0.3,0.02,"0.3","0.02","NS",NA
"PC 40:2",0.207,0.289293747,0.2,0.29,"0.2","0.29","NS",NA
"PC 40:3",0.0243,0.847832811,0,0.85,"0.0","0.85","NS",NA
"PC 40:4",0.00439,0.977487629,0,0.98,"0.0","0.98","NS",NA
"PC 40:5",-0.0546,0.695990034,-0.1,0.7,"-0.1","0.70","NS",NA
"PC 40:6",-0.26,0.013270528,-0.3,0.01,"-0.3","0.01","NS",NA
