"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 38:8",-0.0205,0.837616605,0,0.84,"-0.0","0.84","NS",NA
"PS 40:1",0.217,0.153449178,0.2,0.15,"0.2","0.15","NS",NA
"PS 40:2",-0.0826,0.425733873,-0.1,0.43,"-0.1","0.43","NS",NA
"PS 40:4",-0.0181,0.843503948,0,0.84,"-0.0","0.84","NS",NA
"PS 40:5",-0.125,0.223994393,-0.1,0.22,"-0.1","0.22","NS",NA
"PS 40:6",-0.0124,0.933169305,0,0.93,"-0.0","0.93","NS",NA
"PS 42:1",0.123,0.243757045,0.1,0.24,"0.1","0.24","NS",NA
"PS O-34:1",0.0968,0.184659791,0.1,0.18,"0.1","0.18","NS",NA
"SM(32:0",0.0327,0.872432026,0,0.87,"0.0","0.87","NS",NA
"SM(32:1",-0.414,0.262016117,-0.4,0.26,"-0.4","0.26","NS",NA
"SM(32:2",0.0135,0.934597679,0,0.93,"0.0","0.93","NS",NA
"SM(34:0",-0.302,0.601667445,-0.3,0.6,"-0.3","0.60","NS",NA
"SM(34:1",-0.373,0.582779894,-0.4,0.58,"-0.4","0.58","NS",NA
"SM(34:1.1",0.0915,0.933374767,0.1,0.93,"0.1","0.93","NS",NA
"SM(34:2",0.259,0.48846753,0.3,0.49,"0.3","0.49","NS",NA
"SM(36:0",-0.144,0.919653547,-0.1,0.92,"-0.1","0.92","NS",NA
"SM(36:1",0.0592,0.955151947,0.1,0.96,"0.1","0.96","NS",NA
"SM(36:2",0.132,0.767481804,0.1,0.77,"0.1","0.77","NS",NA
"SM(38:0",-1.18,0.399213013,-1.2,0.4,"-1.2","0.40","NS",NA
"SM(38:1",-0.36,0.77036403,-0.4,0.77,"-0.4","0.77","NS",NA
"SM(38:2",-0.116,0.829871248,-0.1,0.83,"-0.1","0.83","NS",NA
"SM(38:3",-0.0847,0.896119022,-0.1,0.9,"-0.1","0.90","NS",NA
"SM(40:0",-0.611,0.312983397,-0.6,0.31,"-0.6","0.31","NS",NA
"SM(40:1",-0.893,0.271323456,-0.9,0.27,"-0.9","0.27","NS",NA
"SM(40:2",-0.719,0.283502651,-0.7,0.28,"-0.7","0.28","NS",NA
"SM(40:3",-0.59,0.274686625,-0.6,0.27,"-0.6","0.27","NS",NA
"SM(42:0",0.0543,0.850705462,0.1,0.85,"0.1","0.85","NS",NA
"SM(42:1",-0.197,0.723278907,-0.2,0.72,"-0.2","0.72","NS",NA
"SM(42:2",-0.169,0.77125251,-0.2,0.77,"-0.2","0.77","NS",NA
"SM(42:3",-0.156,0.725780847,-0.2,0.73,"-0.2","0.73","NS",NA
"SM(44:0",-0.178,0.434965777,-0.2,0.43,"-0.2","0.43","NS",NA
"SM(44:1",0.238,0.251914476,0.2,0.25,"0.2","0.25","NS",NA
"SM(44:2",-0.0501,0.743391301,-0.1,0.74,"-0.1","0.74","NS",NA
"TG 32:0 NL 16:0",-0.0955,0.310571509,-0.1,0.31,"-0.1","0.31","NS",NA
"TG 34:1 NL 16:1",-0.0768,0.855179694,-0.1,0.86,"-0.1","0.86","NS",NA
"TG48:0] NL 16:0",-0.228,0.088378437,-0.2,0.09,"-0.2","0.09","NS",NA
"TG48:1] NL 14:0",0.13,0.152998679,0.1,0.15,"0.1","0.15","NS",NA
"TG48:1] NL 16:0",0.0128,0.924388648,0,0.92,"0.0","0.92","NS",NA
"TG50:1] NL 16:0",-0.294,0.028259765,-0.3,0.03,"-0.3","0.03","NS",NA
"TG50:1] NL 18:1",-0.154,0.18830351,-0.2,0.19,"-0.2","0.19","NS",NA
"TG50:2]",0.0708,0.537207344,0.1,0.54,"0.1","0.54","NS",NA
"TG50:2] NL 16:0",-0.0381,0.711163899,0,0.71,"-0.0","0.71","NS",NA
"TG50:2] NL 18:1",0.163,0.173445539,0.2,0.17,"0.2","0.17","NS",NA
"TG52:1] NL 16:0",0.0439,0.674936005,0,0.67,"0.0","0.67","NS",NA
"TG52:1] NL 18:0",-0.052,0.597460906,-0.1,0.6,"-0.1","0.60","NS",NA
"TG52:1] NL 18:1",0.0061,0.954843899,0,0.95,"0.0","0.95","NS",NA
"TG52:2] NL 16:0",-0.0693,0.469914325,-0.1,0.47,"-0.1","0.47","NS",NA
"TG52:2] NL 18:1",0.0947,0.482188328,0.1,0.48,"0.1","0.48","NS",NA
"TG52:3] NL 18:1",0.104,0.412294649,0.1,0.41,"0.1","0.41","NS",NA
"TG54:1] NL 20:0",0.129,0.331377947,0.1,0.33,"0.1","0.33","NS",NA
"TG54:2] NL 18:1",0.23,0.085073991,0.2,0.09,"0.2","0.09","NS",NA
"TG54:3] NL 18:1",-0.00394,0.981300684,0,0.98,"-0.0","0.98","NS",NA
