"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC 32:4",-0.174,0.298835899936073,-0.2,0.3,"-0.2","0.30","NS",NA
"PC 32:5",0.00389,0.982146553414256,0,0.98,"0.0","0.98","NS",NA
"PC 32:6",0.872,0.288561746274572,0.9,0.29,"0.9","0.29","NS",NA
"PC 34:0",0.954,0.000833713465017795,1,0,"1.0","<0.01","Up",NA
"PC 34:1",1.2,0.000707938714827498,1.2,0,"1.2","<0.01","Up","PC 34:1"
"PC 34:2",0.261,0.250885797013436,0.3,0.25,"0.3","0.25","NS",NA
"PC 34:3",-0.229,0.34230426933672,-0.2,0.34,"-0.2","0.34","NS",NA
"PC 34:6",0.763,0.00102982077849305,0.8,0,"0.8","<0.01","Up",NA
"PC 36:1",0.895,0.00525968437750852,0.9,0.01,"0.9","<0.01","Up",NA
"PC 36:2",0.464,0.0641243424389706,0.5,0.06,"0.5","0.06","NS",NA
"PC 36:3",0.559,0.0246368813944529,0.6,0.02,"0.6","0.02","Up",NA
"PC 36:4",-0.00569,0.978942269189792,0,0.98,"-0.0","0.98","NS",NA
"PC 36:5",0.118,0.650924523747582,0.1,0.65,"0.1","0.65","NS",NA
"PC 36:6",0.549,0.0222608277018553,0.5,0.02,"0.5","0.02","Up",NA
"PC 36:7",0.679,0.0170372541997345,0.7,0.02,"0.7","0.02","Up",NA
"PC 38:1",0.871,0.00101898636039993,0.9,0,"0.9","<0.01","Up",NA
"PC 38:2",0.551,0.0444778920183772,0.6,0.04,"0.6","0.04","Up",NA
"PC 38:3",0.0601,0.867779471114374,0.1,0.87,"0.1","0.87","NS",NA
"PC 38:4",0.132,0.562783370212395,0.1,0.56,"0.1","0.56","NS",NA
"PC 38:5",0.0496,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PC 38:6",0.142,0.562783370212395,0.1,0.56,"0.1","0.56","NS",NA
"PC 38:7",0.508,0.0678489583513488,0.5,0.07,"0.5","0.07","NS",NA
"PC 40:1",0.494,0.00762850531323833,0.5,0.01,"0.5","<0.01","NS",NA
"PC 40:2",0.145,0.64152327104861,0.1,0.64,"0.1","0.64","NS",NA
"PC 40:3",-0.0462,0.856150540953295,0,0.86,"-0.0","0.86","NS",NA
"PC 40:4",0.191,0.411097882992526,0.2,0.41,"0.2","0.41","NS",NA
"PC 40:5",0.247,0.222182039982421,0.2,0.22,"0.2","0.22","NS",NA
"PC 40:6",-0.036,0.854806084751783,0,0.85,"-0.0","0.85","NS",NA
"PC 40:7",-0.225,0.233610021488169,-0.2,0.23,"-0.2","0.23","NS",NA
