"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 40:5",-0.2,0.060446974,-0.2,0.06,"-0.2","0.06","NS",NA
"PS 40:6",0.0117,0.93691774,0,0.94,"0.0","0.94","NS",NA
"PS 42:1",0.0615,0.552838255,0.1,0.55,"0.1","0.55","NS",NA
"PS O-34:1",0.025,0.724235875,0,0.72,"0.0","0.72","NS",NA
"SM(32:0",0.126,0.538177436,0.1,0.54,"0.1","0.54","NS",NA
"SM(32:1",-0.284,0.436104481,-0.3,0.44,"-0.3","0.44","NS",NA
"SM(32:2",-0.000438,0.997868493,0,1,"-0.0","1.00","NS",NA
"SM(34:0",-0.317,0.584437535,-0.3,0.58,"-0.3","0.58","NS",NA
"SM(34:1",-0.699,0.310000319,-0.7,0.31,"-0.7","0.31","NS",NA
"SM(34:1.1",-0.728,0.509075417,-0.7,0.51,"-0.7","0.51","NS",NA
"SM(34:2",0.421,0.266358668,0.4,0.27,"0.4","0.27","NS",NA
"SM(36:0",-0.021,0.988308566,0,0.99,"-0.0","0.99","NS",NA
"SM(36:1",0.087,0.934150459,0.1,0.93,"0.1","0.93","NS",NA
"SM(36:2",-0.0119,0.978558988,0,0.98,"-0.0","0.98","NS",NA
"SM(38:0",-1.07,0.444018546,-1.1,0.44,"-1.1","0.44","NS",NA
"SM(38:1",-0.313,0.799636606,-0.3,0.8,"-0.3","0.80","NS",NA
"SM(38:2",-0.0983,0.855512437,-0.1,0.86,"-0.1","0.86","NS",NA
"SM(38:3",0.133,0.838030642,0.1,0.84,"0.1","0.84","NS",NA
"SM(40:0",-1.26,0.048239673,-1.3,0.05,"-1.3","0.05","Down",NA
"SM(40:1",-1.45,0.08311221,-1.4,0.08,"-1.4","0.08","Down",NA
"SM(40:2",-0.735,0.273740891,-0.7,0.27,"-0.7","0.27","NS",NA
"SM(40:3",-0.671,0.216953376,-0.7,0.22,"-0.7","0.22","NS",NA
"SM(42:0",-0.509,0.093450335,-0.5,0.09,"-0.5","0.09","Down",NA
"SM(42:1",-1.22,0.042207862,-1.2,0.04,"-1.2","0.04","Down",NA
"SM(42:2",-0.977,0.108232208,-1,0.11,"-1.0","0.11","NS",NA
"SM(42:3",-0.767,0.099913686,-0.8,0.1,"-0.8","0.10","Down",NA
"SM(44:0",-0.227,0.323261184,-0.2,0.32,"-0.2","0.32","NS",NA
"SM(44:1",-0.00392,0.984590037,0,0.98,"-0.0","0.98","NS",NA
"SM(44:2",-0.172,0.27068415,-0.2,0.27,"-0.2","0.27","NS",NA
"TG 32:0 NL 16:0",0.199,0.045502771,0.2,0.05,"0.2","0.05","NS",NA
"TG 34:1 NL 16:1",0.0807,0.847820117,0.1,0.85,"0.1","0.85","NS",NA
"TG48:0] NL 16:0",0.0149,0.906752032,0,0.91,"0.0","0.91","NS",NA
"TG48:1] NL 14:0",0.146,0.111219772,0.1,0.11,"0.1","0.11","NS",NA
"TG48:1] NL 16:0",0.24,0.09183299,0.2,0.09,"0.2","0.09","NS",NA
"TG50:1] NL 16:0",-0.0449,0.715258707,0,0.72,"-0.0","0.72","NS",NA
"TG50:1] NL 18:1",-0.000878,0.993843968,0,0.99,"-0.0","0.99","NS",NA
"TG50:2]",0.0105,0.926338067,0,0.93,"0.0","0.93","NS",NA
"TG50:2] NL 16:0",0.122,0.244901008,0.1,0.24,"0.1","0.24","NS",NA
"TG50:2] NL 18:1",0.235,0.058386067,0.2,0.06,"0.2","0.06","NS",NA
"TG52:1] NL 16:0",0.251,0.027771744,0.3,0.03,"0.3","0.03","NS",NA
"TG52:1] NL 18:0",0.057,0.562635837,0.1,0.56,"0.1","0.56","NS",NA
"TG52:1] NL 18:1",0.152,0.1715008,0.2,0.17,"0.2","0.17","NS",NA
"TG52:2] NL 16:0",-0.0867,0.368245861,-0.1,0.37,"-0.1","0.37","NS",NA
"TG52:2] NL 18:1",0.238,0.090547313,0.2,0.09,"0.2","0.09","NS",NA
"TG52:3] NL 18:1",0.197,0.13187329,0.2,0.13,"0.2","0.13","NS",NA
"TG54:1] NL 20:0",0.0784,0.550788377,0.1,0.55,"0.1","0.55","NS",NA
"TG54:2] NL 18:1",0.314,0.02423632,0.3,0.02,"0.3","0.02","NS",NA
"TG54:3] NL 18:1",0.0928,0.583354559,0.1,0.58,"0.1","0.58","NS",NA
