"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"[CE 16:0 +H]",-0.221,0.221904384,-0.2,0.22,"-0.2","0.22","NS",NA
"[CE 16:0 +NH4]",-0.135,0.291279923,-0.1,0.29,"-0.1","0.29","NS",NA
"[CE 16:1 +NH4]",-0.0211,0.839613584,0,0.84,"-0.0","0.84","NS",NA
"[CE 16:3 +K]",0.133,0.253514366,0.1,0.25,"0.1","0.25","NS",NA
"[CE 18:0 +Na]",0.182,0.551378478,0.2,0.55,"0.2","0.55","NS",NA
"[CE 18:0 +NH4]",-0.0746,0.520096233,-0.1,0.52,"-0.1","0.52","NS",NA
"[CE 18:3 +Na]",-0.114,0.300976974,-0.1,0.3,"-0.1","0.30","NS",NA
"[CE 20:3 +Na]",-0.19,0.084407048,-0.2,0.08,"-0.2","0.08","NS",NA
"[CE 20:4 +NH4]",-0.159,0.122373215,-0.2,0.12,"-0.2","0.12","NS",NA
"[CE 22:2 +K]",-0.00422,0.963419767,0,0.96,"-0.0","0.96","NS",NA
"[CE 22:6 +NH4]",-0.0357,0.710714715,0,0.71,"-0.0","0.71","NS",NA
"[CE 24:1 +Na]",-0.148,0.578833756,-0.1,0.58,"-0.1","0.58","NS",NA
"[TG34:2] NL 20:0",-0.0292,0.776386134,0,0.78,"-0.0","0.78","NS",NA
"[TG36:0] NL 18:0",-0.0182,0.906260363,0,0.91,"-0.0","0.91","NS",NA
"[TG38:0] NL 20:0",0.000229,0.999529346,0,1,"0.0","1.00","NS",NA
"[TG44:4] NL 20:0",0.00524,0.988184787,0,0.99,"0.0","0.99","NS",NA
"[TG44:5] NL 20:0",-0.109,0.794191553,-0.1,0.79,"-0.1","0.79","NS",NA
"[TG46:0] NL 16:0",-0.0791,0.482701342,-0.1,0.48,"-0.1","0.48","NS",NA
"[TG48:7",0.0359,0.826850057,0,0.83,"0.0","0.83","NS",NA
"[TG48:8",-0.0687,0.435762497,-0.1,0.44,"-0.1","0.44","NS",NA
"[TG50:7",-0.158,0.211129668,-0.2,0.21,"-0.2","0.21","NS",NA
"[TG50:8",0.0122,0.899759452,0,0.9,"0.0","0.90","NS",NA
"[TG50:8.1",-0.243,0.049341407,-0.2,0.05,"-0.2","0.05","NS",NA
"[TG52:8",0.0212,0.821834887,0,0.82,"0.0","0.82","NS",NA
"[TG52:8.1",-0.0264,0.777938596,0,0.78,"-0.0","0.78","NS",NA
"Cer(d14:1/20:0)",0.248,0.381955505,0.2,0.38,"0.2","0.38","NS",NA
"Cer(d14:1/24:0(2OH))",0.132,0.486723672,0.1,0.49,"0.1","0.49","NS",NA
"Cer(d14:2/20:0)",0.132,0.723495085,0.1,0.72,"0.1","0.72","NS",NA
"Cer(d18:0/20:0(2OH))",0.215,0.50623837,0.2,0.51,"0.2","0.51","NS",NA
"Cer(d18:1/16:0)",-0.00388,0.985575192,0,0.99,"-0.0","0.99","NS",NA
"Cer(d18:1/18:0)",-0.0255,0.82607009,0,0.83,"-0.0","0.83","NS",NA
"Cer(d18:1/22:0)",0.182,0.376262479,0.2,0.38,"0.2","0.38","NS",NA
"Cer(d18:1/24:0)",0.279,0.034261326,0.3,0.03,"0.3","0.03","NS",NA
"Cer(d18:1/24:1)",-0.125,0.462961724,-0.1,0.46,"-0.1","0.46","NS",NA
"Cer(d18:2/24:0)",-0.0276,0.872224445,0,0.87,"-0.0","0.87","NS",NA
"CerP(d18:1/24:1)",-0.0727,0.580234655,-0.1,0.58,"-0.1","0.58","NS",NA
"DG 30:0 NL 14:0",-0.0454,0.748499276,0,0.75,"-0.0","0.75","NS",NA
"DG 30:1 NL 14:1",0.0163,0.883661027,0,0.88,"0.0","0.88","NS",NA
"DG 30:1 NL 16:0",-0.0328,0.901598914,0,0.9,"-0.0","0.90","NS",NA
"DG 30:2 NL 16:0",-0.0895,0.827465008,-0.1,0.83,"-0.1","0.83","NS",NA
"DG 30:2 NL 16:1",-0.293,0.155146813,-0.3,0.16,"-0.3","0.16","NS",NA
"DG 30:2 NL 20:0",-0.399,0.078753087,-0.4,0.08,"-0.4","0.08","Down",NA
"DG 30:3 NL 16:1",-0.745,0.032251115,-0.7,0.03,"-0.7","0.03","Down",NA
"DG 30:3 NL 20:0",-0.785,0.022476435,-0.8,0.02,"-0.8","0.02","Down",NA
"DG 32:1 NL 16:0",-0.12,0.277239155,-0.1,0.28,"-0.1","0.28","NS",NA
"DG 32:1 NL 16:1",-0.0923,0.515037348,-0.1,0.52,"-0.1","0.52","NS",NA
"DG 32:5 NL 18:1",-0.126,0.604835771,-0.1,0.6,"-0.1","0.60","NS",NA
"DG 34:0 NL 18:0",0.131,0.41089031,0.1,0.41,"0.1","0.41","NS",NA
"DG 34:0 NL 20:0",-0.289,0.06033165,-0.3,0.06,"-0.3","0.06","NS",NA
"DG 34:1 NL 16:0",-0.415,0.005004748,-0.4,0.01,"-0.4","<0.01","Down",NA
"DG 34:1 NL 16:1",-0.243,0.026762259,-0.2,0.03,"-0.2","0.03","NS",NA
"DG 34:1 NL 18:1",-0.486,0.002602342,-0.5,0,"-0.5","<0.01","Down",NA
"DG 34:1 NL 20:0",-0.354,0.190485273,-0.4,0.19,"-0.4","0.19","NS",NA
"DG 34:2 NL 16:1",-0.449,0.011579487,-0.4,0.01,"-0.4","0.01","Down",NA
"DG 34:2 NL 18:1",-0.0876,0.504773093,-0.1,0.5,"-0.1","0.50","NS",NA
"DG 34:2 NL 20:0",-0.41,0.164777018,-0.4,0.16,"-0.4","0.16","NS",NA
"DG 34:3 NL 18:1",-0.077,0.796710534,-0.1,0.8,"-0.1","0.80","NS",NA
"DG 36:0 NL 16:0",-0.162,0.193931571,-0.2,0.19,"-0.2","0.19","NS",NA
"DG 36:0 NL 18:0",0.155,0.24321381,0.2,0.24,"0.2","0.24","NS",NA
"DG 36:1 NL 16:1",-0.268,0.029226819,-0.3,0.03,"-0.3","0.03","NS",NA
"DG 36:1 NL 18:0",-0.0966,0.301989805,-0.1,0.3,"-0.1","0.30","NS",NA
"DG 36:1 NL 18:1",-0.0935,0.51627265,-0.1,0.52,"-0.1","0.52","NS",NA
"DG 36:2 NL 18:1",-0.297,0.031218097,-0.3,0.03,"-0.3","0.03","NS",NA
"DG 36:5 NL 16:0",-0.108,0.619297054,-0.1,0.62,"-0.1","0.62","NS",NA
"DG 36:6 NL 16:0",-0.167,0.762775654,-0.2,0.76,"-0.2","0.76","NS",NA
"DG 36:6 NL 22:5",-0.169,0.57444861,-0.2,0.57,"-0.2","0.57","NS",NA
"DG 36:7 NL 16:0",-0.387,0.536736105,-0.4,0.54,"-0.4","0.54","NS",NA
"DG 36:7 NL 16:1",-0.399,0.223071893,-0.4,0.22,"-0.4","0.22","NS",NA
"DG 36:7 NL 20:0",-0.226,0.127166226,-0.2,0.13,"-0.2","0.13","NS",NA
"DG 36:7 NL 22:5",-0.119,0.773314067,-0.1,0.77,"-0.1","0.77","NS",NA
"DG 36:8 NL 22:6",-0.772,0.039009984,-0.8,0.04,"-0.8","0.04","Down",NA
"DG 38:0 NL 18:0",-0.0481,0.704378567,0,0.7,"-0.0","0.70","NS",NA
"DG 38:0 NL 20:0",0.188,0.450781335,0.2,0.45,"0.2","0.45","NS",NA
"DG 40:5 NL 20:0",-0.483,0.007086986,-0.5,0.01,"-0.5","<0.01","Down",NA
"DG 40:5 NL 22:5",-0.273,0.039837544,-0.3,0.04,"-0.3","0.04","NS",NA
"DG 40:6 NL 20:0",-0.648,0.049136314,-0.6,0.05,"-0.6","0.05","Down",NA
"DG 40:6 NL 22:6",-0.491,0.121038679,-0.5,0.12,"-0.5","0.12","NS",NA
"DG 40:7 NL 22:6",-0.141,0.289791306,-0.1,0.29,"-0.1","0.29","NS",NA
"DG 42:10 NL 22:5",-0.00159,0.995047496,0,1,"-0.0","1.00","NS",NA
"DG 42:11 NL 16:0",-0.308,0.424586233,-0.3,0.42,"-0.3","0.42","NS",NA
"DG 42:11 NL 22:5",-0.269,0.625046287,-0.3,0.63,"-0.3","0.63","NS",NA
"LPC 16:0",0.0962,0.771441112,0.1,0.77,"0.1","0.77","NS",NA
"LPC 16:1",-0.0927,0.746291544,-0.1,0.75,"-0.1","0.75","NS",NA
"LPC 18:0",0.511,0.035194783,0.5,0.04,"0.5","0.04","Up",NA
"LPC 18:1",-0.263,0.579290118,-0.3,0.58,"-0.3","0.58","NS",NA
"LPC 18:2",-0.155,0.223099715,-0.2,0.22,"-0.2","0.22","NS",NA
"LPC 20:0",0.161,0.109239106,0.2,0.11,"0.2","0.11","NS",NA
"LPC 24:0",0.227,0.124181892,0.2,0.12,"0.2","0.12","NS",NA
"LPC 26:0",0.658,0.019234267,0.7,0.02,"0.7","0.02","Up",NA
"LPC O-18:1",-0.0429,0.720951937,0,0.72,"-0.0","0.72","NS",NA
"LPC O-20:4",0.203,0.284096983,0.2,0.28,"0.2","0.28","NS",NA
"LPC O-20:5",0.174,0.231427673,0.2,0.23,"0.2","0.23","NS",NA
"LPC(14:0)",-0.102,0.555030557,-0.1,0.56,"-0.1","0.56","NS",NA
"LPC(20:1)",0.176,0.245285358,0.2,0.25,"0.2","0.25","NS",NA
"LPE 18:0",0.114,0.506456409,0.1,0.51,"0.1","0.51","NS",NA
"LPE 18:1",-0.0705,0.716220882,-0.1,0.72,"-0.1","0.72","NS",NA
"LPE 20:1",0.266,0.04967444,0.3,0.05,"0.3","0.05","NS",NA
"LPE(O-20:4)",-0.0327,0.882964607,0,0.88,"-0.0","0.88","NS",NA
"LPI O-20:0",0.0235,0.915074402,0,0.92,"0.0","0.92","NS",NA
"PC 14:0",0.0752,0.6769101,0.1,0.68,"0.1","0.68","NS",NA
"PC 18:0",0.415,0.020578757,0.4,0.02,"0.4","0.02","Up",NA
"PC 22:0",0.24,0.069540272,0.2,0.07,"0.2","0.07","NS",NA
"PC 24:0",0.423,0.018903542,0.4,0.02,"0.4","0.02","Up",NA
"PC 26:0",0.75,0.056131219,0.8,0.06,"0.8","0.06","Up",NA
"PC 26:1",0.104,0.262502167,0.1,0.26,"0.1","0.26","NS",NA
"PC 28:0",0.337,0.033182557,0.3,0.03,"0.3","0.03","NS",NA
"PC 28:1",0.0421,0.815287256,0,0.82,"0.0","0.82","NS",NA
"PC 28:2",-0.00521,0.954032898,0,0.95,"-0.0","0.95","NS",NA
"PC 28:6",0.138,0.270632596,0.1,0.27,"0.1","0.27","NS",NA
"PC 30:0",0.586,0.002362305,0.6,0,"0.6","<0.01","Up",NA
"PC 30:1",-0.168,0.28154847,-0.2,0.28,"-0.2","0.28","NS",NA
"PC 30:2",-0.118,0.384022867,-0.1,0.38,"-0.1","0.38","NS",NA
"PC 30:3",0.0639,0.605577756,0.1,0.61,"0.1","0.61","NS",NA
"PC 32:0",0.352,0.04658889,0.4,0.05,"0.4","0.05","NS",NA
"PC 32:1",-0.113,0.569775962,-0.1,0.57,"-0.1","0.57","NS",NA
"PC 32:2",-0.507,0.009622654,-0.5,0.01,"-0.5","<0.01","Down",NA
"PC 32:3",-0.045,0.688747652,0,0.69,"-0.0","0.69","NS",NA
"PC 32:4",0.0726,0.531036381,0.1,0.53,"0.1","0.53","NS",NA
"PC 32:5",0.147,0.229666945,0.1,0.23,"0.1","0.23","NS",NA
"PC 32:6",1.01,0.090713603,1,0.09,"1.0","0.09","Up",NA
"PC 34:0",0.186,0.260201628,0.2,0.26,"0.2","0.26","NS",NA
"PC 34:1",0.0686,0.729663811,0.1,0.73,"0.1","0.73","NS",NA
"PC 34:2",-0.327,0.052393301,-0.3,0.05,"-0.3","0.05","NS",NA
"PC 34:3",-0.199,0.2401226,-0.2,0.24,"-0.2","0.24","NS",NA
"PC 34:6",-0.0628,0.657734271,-0.1,0.66,"-0.1","0.66","NS",NA
"PC 36:1",0.329,0.124112624,0.3,0.12,"0.3","0.12","NS",NA
"PC 36:2",-0.202,0.262828606,-0.2,0.26,"-0.2","0.26","NS",NA
"PC 36:3",-0.253,0.153654478,-0.3,0.15,"-0.3","0.15","NS",NA
"PC 36:4",0.184,0.174918858,0.2,0.17,"0.2","0.17","NS",NA
"PC 36:5",0.296,0.079077967,0.3,0.08,"0.3","0.08","NS",NA
"PC 36:6",0.248,0.147567615,0.2,0.15,"0.2","0.15","NS",NA
"PC 36:7",-0.216,0.277396377,-0.2,0.28,"-0.2","0.28","NS",NA
"PC 38:1",0.489,0.006674837,0.5,0.01,"0.5","<0.01","Up",NA
"PC 38:2",0.184,0.349850641,0.2,0.35,"0.2","0.35","NS",NA
"PC 38:3",-0.0529,0.766843167,-0.1,0.77,"-0.1","0.77","NS",NA
"PC 38:4",0.434,0.009698341,0.4,0.01,"0.4","<0.01","Up",NA
"PC 38:5",0.359,0.03852353,0.4,0.04,"0.4","0.04","NS",NA
"PC 38:6",0.502,0.005258405,0.5,0.01,"0.5","<0.01","Up",NA
"PC 38:7",0.155,0.434460236,0.2,0.43,"0.2","0.43","NS",NA
"PC 40:1",0.181,0.147071637,0.2,0.15,"0.2","0.15","NS",NA
"PC 40:2",0.0519,0.786387041,0.1,0.79,"0.1","0.79","NS",NA
"PC 40:3",0.0935,0.464802697,0.1,0.46,"0.1","0.46","NS",NA
"PC 40:4",0.209,0.192056224,0.2,0.19,"0.2","0.19","NS",NA
"PC 40:5",0.408,0.009747221,0.4,0.01,"0.4","<0.01","Up",NA
"PC 40:6",0.319,0.003654812,0.3,0,"0.3","<0.01","NS",NA
"PC 40:7",0.277,0.047606984,0.3,0.05,"0.3","0.05","NS",NA
"PC 42:0",0.209,0.148773433,0.2,0.15,"0.2","0.15","NS",NA
"PC 42:1",0.48,0.00076296,0.5,0,"0.5","<0.01","Up",NA
"PC 42:10",0.238,0.085093973,0.2,0.09,"0.2","0.09","NS",NA
"PC 42:11",-0.0817,0.522792459,-0.1,0.52,"-0.1","0.52","NS",NA
"PC 42:2",-0.0185,0.865689625,0,0.87,"-0.0","0.87","NS",NA
"PC 42:3",-0.0294,0.817093474,0,0.82,"-0.0","0.82","NS",NA
"PC 42:4",0.0847,0.432377097,0.1,0.43,"0.1","0.43","NS",NA
"PC 42:5",0.266,0.015100746,0.3,0.02,"0.3","0.02","NS",NA
"PC 42:6",0.336,0.019729023,0.3,0.02,"0.3","0.02","NS",NA
"PC 42:7",0.195,0.160110402,0.2,0.16,"0.2","0.16","NS",NA
"PC 42:8",0.039,0.695692115,0,0.7,"0.0","0.70","NS",NA
"PC 42:9",0.0525,0.741665408,0.1,0.74,"0.1","0.74","NS",NA
"PC 44:0",0.229,0.013688565,0.2,0.01,"0.2","0.01","NS",NA
"PC 44:1",0.386,0.004026111,0.4,0,"0.4","<0.01","Up",NA
"PC 44:2",0.0262,0.781794511,0,0.78,"0.0","0.78","NS",NA
"PC 44:5",0.225,0.02600811,0.2,0.03,"0.2","0.03","NS",NA
"PC 44:8",0.209,0.014447003,0.2,0.01,"0.2","0.01","NS",NA
"PC 46:1",0.123,0.223097009,0.1,0.22,"0.1","0.22","NS",NA
"PC 46:2",0.0148,0.891627626,0,0.89,"0.0","0.89","NS",NA
"PC 48:2",-0.102,0.298109075,-0.1,0.3,"-0.1","0.30","NS",NA
"PC O-24:6",1.11,0.039824164,1.1,0.04,"1.1","0.04","Up",NA
"PC O-28:0",0.343,0.030228367,0.3,0.03,"0.3","0.03","NS",NA
"PC O-28:1",0.00628,0.970670311,0,0.97,"0.0","0.97","NS",NA
"PC O-30:1",0.163,0.253972625,0.2,0.25,"0.2","0.25","NS",NA
"PC O-30:6",0.259,0.096920962,0.3,0.1,"0.3","0.10","NS",NA
"PC O-32:0",0.0128,0.9519702,0,0.95,"0.0","0.95","NS",NA
"PC O-32:1",0.122,0.527571142,0.1,0.53,"0.1","0.53","NS",NA
"PC O-32:2",0.167,0.181873801,0.2,0.18,"0.2","0.18","NS",NA
"PC O-32:3",-0.0377,0.770199293,0,0.77,"-0.0","0.77","NS",NA
"PC O-32:6",1.04,0.038972249,1,0.04,"1.0","0.04","Up",NA
"PC O-34:0",-0.283,0.132125344,-0.3,0.13,"-0.3","0.13","NS",NA
"PC O-34:1",0.231,0.267296362,0.2,0.27,"0.2","0.27","NS",NA
"PC O-34:2",-0.086,0.636032878,-0.1,0.64,"-0.1","0.64","NS",NA
"PC O-34:3",-0.153,0.294596506,-0.2,0.29,"-0.2","0.29","NS",NA
"PC O-34:5",1.71,0.108529258,1.7,0.11,"1.7","0.11","NS",NA
"PC O-36:1",-0.14,0.513951935,-0.1,0.51,"-0.1","0.51","NS",NA
"PC O-36:2",-0.4,0.04426053,-0.4,0.04,"-0.4","0.04","Down",NA
"PC O-36:3",0.00464,0.980950545,0,0.98,"0.0","0.98","NS",NA
"PC O-36:6",0.175,0.304454782,0.2,0.3,"0.2","0.30","NS",NA
"PC O-38:1",0.0397,0.838900534,0,0.84,"0.0","0.84","NS",NA
"PC O-38:2",-0.301,0.042962413,-0.3,0.04,"-0.3","0.04","NS",NA
"PC O-38:3",-0.0318,0.85590794,0,0.86,"-0.0","0.86","NS",NA
"PC O-38:4",0.301,0.090840525,0.3,0.09,"0.3","0.09","NS",NA
"PC O-38:5",0.414,0.033523209,0.4,0.03,"0.4","0.03","Up",NA
"PC O-38:7",0.232,0.152318029,0.2,0.15,"0.2","0.15","NS",NA
"PC O-40:2",0.105,0.553433713,0.1,0.55,"0.1","0.55","NS",NA
"PC O-40:3",0.115,0.323161567,0.1,0.32,"0.1","0.32","NS",NA
"PC O-40:4",0.671,0.001855461,0.7,0,"0.7","<0.01","Up",NA
"PC O-40:5",0.294,0.031500384,0.3,0.03,"0.3","0.03","NS",NA
"PC O-40:6",0.388,0.119539976,0.4,0.12,"0.4","0.12","NS",NA
"PC O-40:7",0.41,0.013461652,0.4,0.01,"0.4","0.01","Up",NA
"PC O-42:5",0.191,0.099472381,0.2,0.1,"0.2","0.10","NS",NA
"PC O-42:6",0.298,0.002673913,0.3,0,"0.3","<0.01","NS",NA
"PC O-42:7",0.553,5.46e-05,0.6,0,"0.6","<0.01","Up","PC O-42:7"
"PC O-44:2",0.119,0.180809542,0.1,0.18,"0.1","0.18","NS",NA
"PC O-44:6",0.105,0.297071145,0.1,0.3,"0.1","0.30","NS",NA
"PC(16:0)",-0.0369,0.833577983,0,0.83,"-0.0","0.83","NS",NA
"PC(16:0/8:0(COOH))",0.202,0.162504353,0.2,0.16,"0.2","0.16","NS",NA
"PC(34:4)",1.39,0.019852744,1.4,0.02,"1.4","0.02","Up",NA
"PC(O-40:1)",0.0569,0.857988507,0.1,0.86,"0.1","0.86","NS",NA
"PC(P-30:1)",0.0873,0.433074671,0.1,0.43,"0.1","0.43","NS",NA
"PE 32:0",0.196,0.080848167,0.2,0.08,"0.2","0.08","NS",NA
"PE 32:2",-0.152,0.05995368,-0.2,0.06,"-0.2","0.06","NS",NA
"PE 34:0",0.178,0.223755762,0.2,0.22,"0.2","0.22","NS",NA
"PE 34:2",-0.356,0.087086387,-0.4,0.09,"-0.4","0.09","NS",NA
"PE 34:3",0.1,0.46166623,0.1,0.46,"0.1","0.46","NS",NA
"PE 36:0",0.213,0.222010763,0.2,0.22,"0.2","0.22","NS",NA
"PE 36:1",0.283,0.08260948,0.3,0.08,"0.3","0.08","NS",NA
"PE 36:2",-0.176,0.200496238,-0.2,0.2,"-0.2","0.20","NS",NA
"PE 36:3",-0.395,0.023924336,-0.4,0.02,"-0.4","0.02","Down",NA
"PE 36:4",-0.243,0.115614053,-0.2,0.12,"-0.2","0.12","NS",NA
"PE 36:5",-0.00217,0.984693962,0,0.98,"-0.0","0.98","NS",NA
"PE 36:7",0.0934,0.367460893,0.1,0.37,"0.1","0.37","NS",NA
"PE 38:0",0.145,0.118780345,0.1,0.12,"0.1","0.12","NS",NA
"PE 38:1",0.138,0.17180218,0.1,0.17,"0.1","0.17","NS",NA
"PE 38:2",-0.0233,0.866331855,0,0.87,"-0.0","0.87","NS",NA
"PE 38:3",0.0728,0.588497549,0.1,0.59,"0.1","0.59","NS",NA
"PE 38:4",-0.231,0.162785545,-0.2,0.16,"-0.2","0.16","NS",NA
"PE 38:5",-0.521,0.002906353,-0.5,0,"-0.5","<0.01","Down",NA
"PE 38:6",-0.191,0.140285478,-0.2,0.14,"-0.2","0.14","NS",NA
"PE 40:1",0.194,0.114435844,0.2,0.11,"0.2","0.11","NS",NA
"PE 40:2",0.042,0.731024248,0,0.73,"0.0","0.73","NS",NA
"PE 40:3",0.125,0.233456489,0.1,0.23,"0.1","0.23","NS",NA
"PE 40:4",-0.123,0.234006931,-0.1,0.23,"-0.1","0.23","NS",NA
"PE 40:5",-0.065,0.555739921,-0.1,0.56,"-0.1","0.56","NS",NA
"PE 40:6",0.0626,0.716066082,0.1,0.72,"0.1","0.72","NS",NA
"PE 40:7",-0.0701,0.517441567,-0.1,0.52,"-0.1","0.52","NS",NA
"PE 42:1",0.241,0.029369737,0.2,0.03,"0.2","0.03","NS",NA
"PE O-34:0",0.0415,0.755122021,0,0.76,"0.0","0.76","NS",NA
"PE O-34:1",-0.33,0.028847047,-0.3,0.03,"-0.3","0.03","NS",NA
"PE O-34:2",0.189,0.16743355,0.2,0.17,"0.2","0.17","NS",NA
"PE O-36:1",-0.293,0.099420322,-0.3,0.1,"-0.3","0.10","NS",NA
"PE O-36:2",-0.139,0.449732153,-0.1,0.45,"-0.1","0.45","NS",NA
"PE O-36:3",-0.0743,0.355449529,-0.1,0.36,"-0.1","0.36","NS",NA
"PE O-36:4",0.056,0.678954282,0.1,0.68,"0.1","0.68","NS",NA
"PE O-36:5",0.056,0.608742764,0.1,0.61,"0.1","0.61","NS",NA
"PE O-38:1",-0.00137,0.986848307,0,0.99,"-0.0","0.99","NS",NA
"PE O-38:3",-0.0445,0.728332461,0,0.73,"-0.0","0.73","NS",NA
"PE O-38:4",-0.037,0.762905562,0,0.76,"-0.0","0.76","NS",NA
"PE O-38:5",-0.14,0.368227338,-0.1,0.37,"-0.1","0.37","NS",NA
"PE O-38:6",-0.087,0.410946261,-0.1,0.41,"-0.1","0.41","NS",NA
"PE O-40:4",-0.0246,0.757808327,0,0.76,"-0.0","0.76","NS",NA
"PE O-40:5",-0.196,0.158300457,-0.2,0.16,"-0.2","0.16","NS",NA
"PE O-40:6",-0.063,0.581272134,-0.1,0.58,"-0.1","0.58","NS",NA
"PE(O-38:2)",0.313,0.033303337,0.3,0.03,"0.3","0.03","NS",NA
"PE(O-40:2)",0.0585,0.561931638,0.1,0.56,"0.1","0.56","NS",NA
"PG 20:0",0.0548,0.736574447,0.1,0.74,"0.1","0.74","NS",NA
"PG 34:1",-0.0758,0.526155662,-0.1,0.53,"-0.1","0.53","NS",NA
"PG 34:4",-0.171,0.229553109,-0.2,0.23,"-0.2","0.23","NS",NA
"PG 36:1",0.469,2.75e-05,0.5,0,"0.5","<0.01","Up","PG 36:1"
"PI 32:1",-0.0646,0.599156092,-0.1,0.6,"-0.1","0.60","NS",NA
"PI 34:0",0.115,0.239127393,0.1,0.24,"0.1","0.24","NS",NA
"PI 34:2",-0.241,0.025240431,-0.2,0.03,"-0.2","0.03","NS",NA
"PI 36:0",-0.105,0.391987291,-0.1,0.39,"-0.1","0.39","NS",NA
"PI 36:1",-0.187,0.401535261,-0.2,0.4,"-0.2","0.40","NS",NA
"PI 36:3",-0.166,0.098058838,-0.2,0.1,"-0.2","0.10","NS",NA
"PI 38:1",-0.143,0.177658933,-0.1,0.18,"-0.1","0.18","NS",NA
"PI 38:2",-0.574,0.000545947,-0.6,0,"-0.6","<0.01","Down",NA
"PI 38:4",0.337,0.062372479,0.3,0.06,"0.3","0.06","NS",NA
"PI 40:4",-0.0639,0.64181948,-0.1,0.64,"-0.1","0.64","NS",NA
"PI 40:5",-0.14,0.156096996,-0.1,0.16,"-0.1","0.16","NS",NA
"PI 40:6",-0.147,0.231630619,-0.1,0.23,"-0.1","0.23","NS",NA
"PI O-34:1",0.0615,0.559247047,0.1,0.56,"0.1","0.56","NS",NA
"PI O-36:1",-0.218,0.051381723,-0.2,0.05,"-0.2","0.05","NS",NA
"PI O-38:1",0.096,0.270902575,0.1,0.27,"0.1","0.27","NS",NA
"PI O-38:2",-0.187,0.088004623,-0.2,0.09,"-0.2","0.09","NS",NA
"PI O-38:3",-0.218,0.03737471,-0.2,0.04,"-0.2","0.04","NS",NA
"PI O-38:4",-0.0158,0.863306399,0,0.86,"-0.0","0.86","NS",NA
"PS 32:1",0.0447,0.54298626,0,0.54,"0.0","0.54","NS",NA
"PS 34:0",0.102,0.444064443,0.1,0.44,"0.1","0.44","NS",NA
"PS 34:1",0.258,0.324629016,0.3,0.32,"0.3","0.32","NS",NA
"PS 34:4",-0.0517,0.735874262,-0.1,0.74,"-0.1","0.74","NS",NA
"PS 34:5",0.109,0.27894113,0.1,0.28,"0.1","0.28","NS",NA
"PS 36:0",0.146,0.301965969,0.1,0.3,"0.1","0.30","NS",NA
"PS 36:1",0.53,0.07887093,0.5,0.08,"0.5","0.08","Up",NA
"PS 36:2",-0.0695,0.63160164,-0.1,0.63,"-0.1","0.63","NS",NA
"PS 36:8",0.189,0.181280153,0.2,0.18,"0.2","0.18","NS",NA
"PS 38:1",0.0614,0.637237408,0.1,0.64,"0.1","0.64","NS",NA
"PS 38:2",-0.154,0.127673653,-0.2,0.13,"-0.2","0.13","NS",NA
"PS 38:3",0.215,0.071226908,0.2,0.07,"0.2","0.07","NS",NA
"PS 38:4",-0.058,0.597044441,-0.1,0.6,"-0.1","0.60","NS",NA
"PS 38:8",0.0424,0.672100163,0,0.67,"0.0","0.67","NS",NA
"PS 40:1",0.141,0.343950553,0.1,0.34,"0.1","0.34","NS",NA
"PS 40:2",0.00745,0.942104375,0,0.94,"0.0","0.94","NS",NA
"PS 40:4",0.0801,0.388026779,0.1,0.39,"0.1","0.39","NS",NA
