"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 36:1",0.0921,0.995250348509239,0.1,1,"0.1","1.00","NS",NA
"PS 36:2",-0.00419,0.998456697304311,0,1,"-0.0","1.00","NS",NA
"PS 36:8",0.0992,0.912759279849117,0.1,0.91,"0.1","0.91","NS",NA
"PS 38:1",0.0551,0.983273573225829,0.1,0.98,"0.1","0.98","NS",NA
"PS 38:2",-0.109,0.818830527138855,-0.1,0.82,"-0.1","0.82","NS",NA
"PS 38:3",0.0667,0.948579856177276,0.1,0.95,"0.1","0.95","NS",NA
"PS 38:4",0.0297,0.998456697304311,0,1,"0.0","1.00","NS",NA
"PS 38:8",0.00494,0.998456697304311,0,1,"0.0","1.00","NS",NA
"PS 40:1",-0.109,0.90183098063097,-0.1,0.9,"-0.1","0.90","NS",NA
"PS 40:2",-0.115,0.818830527138855,-0.1,0.82,"-0.1","0.82","NS",NA
"PS 40:4",0.000291,0.998456697304311,0,1,"0.0","1.00","NS",NA
"PS 40:5",0.0677,0.924067761827192,0.1,0.92,"0.1","0.92","NS",NA
"PS 40:6",0.0356,0.998456697304311,0,1,"0.0","1.00","NS",NA
"PS 42:1",0.0809,0.893499778036102,0.1,0.89,"0.1","0.89","NS",NA
"PS O-34:1",-0.0649,0.851781189323638,-0.1,0.85,"-0.1","0.85","NS",NA
"SM(32:0",0.0391,0.998456697304311,0,1,"0.0","1.00","NS",NA
"SM(32:1",0.0784,0.998456697304311,0.1,1,"0.1","1.00","NS",NA
"SM(32:2",-0.091,0.959131414497509,-0.1,0.96,"-0.1","0.96","NS",NA
"SM(34:0",-0.305,0.965446692479196,-0.3,0.97,"-0.3","0.97","NS",NA
"SM(34:1",-0.0556,0.998456697304311,-0.1,1,"-0.1","1.00","NS",NA
"SM(34:1.1",-0.307,0.998456697304311,-0.3,1,"-0.3","1.00","NS",NA
"SM(34:2",-0.344,0.851781189323638,-0.3,0.85,"-0.3","0.85","NS",NA
"SM(36:0",-0.87,0.945296265943523,-0.9,0.95,"-0.9","0.95","NS",NA
"SM(36:1",-0.83,0.893499778036102,-0.8,0.89,"-0.8","0.89","NS",NA
"SM(36:2",-0.303,0.924067761827192,-0.3,0.92,"-0.3","0.92","NS",NA
"SM(38:0",-2.53,0.681012777213551,-2.5,0.68,"-2.5","0.68","NS",NA
"SM(38:1",-2.2,0.688497329490797,-2.2,0.69,"-2.2","0.69","NS",NA
"SM(38:2",-0.776,0.783852927068135,-0.8,0.78,"-0.8","0.78","NS",NA
"SM(38:3",-0.845,0.783852927068135,-0.8,0.78,"-0.8","0.78","NS",NA
"SM(40:0",-0.317,0.965446692479196,-0.3,0.97,"-0.3","0.97","NS",NA
"SM(40:1",-0.877,0.819582966663752,-0.9,0.82,"-0.9","0.82","NS",NA
"SM(40:2",-0.252,0.983273573225829,-0.3,0.98,"-0.3","0.98","NS",NA
"SM(40:3",-0.0182,0.998456697304311,0,1,"-0.0","1.00","NS",NA
"SM(42:0",0.0113,0.998456697304311,0,1,"0.0","1.00","NS",NA
"SM(42:1",-0.0729,0.998456697304311,-0.1,1,"-0.1","1.00","NS",NA
"SM(42:2",0.0586,0.998456697304311,0.1,1,"0.1","1.00","NS",NA
"SM(42:3",0.107,0.998456697304311,0.1,1,"0.1","1.00","NS",NA
"SM(44:0",0.0158,0.998456697304311,0,1,"0.0","1.00","NS",NA
"SM(44:1",-0.0523,0.998456697304311,-0.1,1,"-0.1","1.00","NS",NA
"SM(44:2",0.102,0.924067761827192,0.1,0.92,"0.1","0.92","NS",NA
"TG 32:0 NL 16:0",-0.126,0.783852927068135,-0.1,0.78,"-0.1","0.78","NS",NA
"TG 34:1 NL 16:1",-0.617,0.783852927068135,-0.6,0.78,"-0.6","0.78","NS",NA
"TG48:0] NL 16:0",0.041,0.995250348509239,0,1,"0.0","1.00","NS",NA
"TG48:1] NL 14:0",0.0279,0.995250348509239,0,1,"0.0","1.00","NS",NA
"TG48:1] NL 16:0",-0.0346,0.998456697304311,0,1,"-0.0","1.00","NS",NA
"TG50:1] NL 16:0",-0.166,0.783852927068135,-0.2,0.78,"-0.2","0.78","NS",NA
"TG50:1] NL 18:1",-0.161,0.783852927068135,-0.2,0.78,"-0.2","0.78","NS",NA
"TG50:2]",-0.0491,0.983273573225829,0,0.98,"-0.0","0.98","NS",NA
"TG50:2] NL 16:0",-0.0499,0.978014236929333,0,0.98,"-0.0","0.98","NS",NA
"TG50:2] NL 18:1",0.137,0.79154525417196,0.1,0.79,"0.1","0.79","NS",NA
"TG52:1] NL 16:0",0.022,0.998456697304311,0,1,"0.0","1.00","NS",NA
"TG52:1] NL 18:0",0.0872,0.86025469845806,0.1,0.86,"0.1","0.86","NS",NA
"TG52:1] NL 18:1",0.0763,0.924067761827192,0.1,0.92,"0.1","0.92","NS",NA
"TG52:2] NL 16:0",-0.0879,0.851781189323638,-0.1,0.85,"-0.1","0.85","NS",NA
"TG52:2] NL 18:1",-0.161,0.785936800015069,-0.2,0.79,"-0.2","0.79","NS",NA
"TG52:3] NL 18:1",0.0576,0.983273573225829,0.1,0.98,"0.1","0.98","NS",NA
"TG54:1] NL 20:0",0.106,0.892332302000997,0.1,0.89,"0.1","0.89","NS",NA
"TG54:2] NL 18:1",-0.0492,0.983273573225829,0,0.98,"-0.0","0.98","NS",NA
"TG54:3] NL 18:1",-0.0426,0.998456697304311,0,1,"-0.0","1.00","NS",NA
