"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-9707587","Regulation of HMOX1 expression and activity",5,2,7.143,114.9857,6.845,0.000115953254959747,3.93571705563992,0.0713112518002442,0.0356556259001221,0.249576927522052,"HMOX1,NFE2L2","5013,7782"
NA,"REACTOME pathway","R-HSA-9818027","NFE2L2 regulating anti-oxidant/detoxification enzymes",12,2,7.143,47.9107,5.582,0.000753838773678354,3.12272152838617,0.463610845812188,0.0830112387229539,0.581049676937617,"NFE2L2,HMOX1","7782,5013"
NA,"REACTOME pathway","R-HSA-9707616","Heme signaling",30,2,7.143,19.1643,4.26,0.00477994488947297,2.32057711057109,1,0.0830112387229539,0.581049676937617,"HMOX1,NFE2L2","5013,7782"
NA,"REACTOME pathway","R-HSA-9707564","Cytoprotection by HMOX1",33,2,7.143,17.4221,4.123,0.00576464762255451,2.23922723481462,1,0.0830112387229539,0.581049676937617,"NFE2L2,HMOX1","7782,5013"
NA,"REACTOME pathway","R-HSA-9759194","Nuclear events mediated by NFE2L2",56,2,7.143,10.2666,3.36,0.016006066849115,1.79571537361342,1,0.0830112387229539,0.581049676937617,"HMOX1,NFE2L2","5013,7782"
NA,"REACTOME pathway","R-HSA-425407","SLC-mediated transmembrane transport",58,2,7.143,9.9126,3.309,0.0171073384176001,1.76681755331476,1,0.0830112387229539,0.581049676937617,"SLC26A11,SLC39A7","14471,4927"
NA,"KEGG Pathway H.sap","path:hsa05418","Fluid shear stress and atherosclerosis",72,2,7.143,7.9851,2.997,0.0256749831245139,1.59048983318085,1,0.0927448818946489,0.649181779377567,"HMOX1,NFE2L2","5013,7782"
NA,"REACTOME pathway","R-HSA-9755511","KEAP1-NFE2L2 pathway",76,2,7.143,7.5648,2.919,0.0283855746521187,1.54690230926954,1,0.0927448818946489,0.649181779377567,"NFE2L2,HMOX1","7782,5013"
NA,"KEGG Pathway H.sap","path:hsa05225","Hepatocellular carcinoma",96,2,7.143,5.9888,2.582,0.0435290169986164,1.36122114026041,1,0.0927448818946489,0.649181779377567,"NFE2L2,HMOX1","7782,5013"
NA,"REACTOME pathway","R-HSA-382551","Transport of small molecules",242,3,10.714,3.5636,1.833,0.0505955516255267,1.29588766476912,1,0.0927448818946489,0.649181779377567,"HMOX1,SLC39A7,SLC26A11","5013,4927,14471"
NA,"REACTOME pathway","R-HSA-9711123","Cellular response to chemical stress",121,2,7.143,4.7515,2.248,0.0657364485248203,1.18219376279983,1,0.112299766229901,0.786059139604321,"HMOX1,NFE2L2","5013,7782"
NA,"KEGG Pathway H.sap","path:hsa05208","Chemical carcinogenesis - reactive oxygen species",143,2,7.143,4.0205,2.007,0.0877750301512614,1.05662901267977,1,0.139848817468979,0.978892875959317,"HMOX1,NFE2L2","5013,7782"
NA,"KEGG Pathway H.sap","path:hsa05012","Parkinson disease",175,2,7.143,3.2853,1.716,0.123105145734785,0.909723793392681,1,0.180691323691869,1,"NFE2L2,SLC39A7","7782,4927"
