"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0006829","zinc ion transport",10,6,0.904,7.2732,2.863,4.84998116601656e-05,4.31425994789484,0.121249529150414,0.00385929322643597,0.0324237040859563,"SLC30A5,SLC39A14,SLC30A7,SLC39A1,SLC39A11,SLC39A7","19089,20858,19306,12876,14463,4927"
NA,"Direct GO Biological Processes","GO:0045541","negative regulation of cholesterol biosynthetic process",5,4,0.602,9.6976,3.278,0.000214578219916642,3.66841436182045,0.536445549791605,0.011413735101949,0.0958920578840936,"SCAP,ERLIN1,ERLIN2,MARCHF6","30634,16947,1356,30550"
NA,"Direct GO Biological Processes","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",17,7,1.054,4.9914,2.319,0.000234880359884907,3.62915329633525,0.587200899712268,0.0119836918308626,0.100680527491302,"WNT5A,VANGL2,DVL3,FZD6,VANGL1,TIAM1,MED12","12784,15511,3087,4044,15512,11805,11957"
NA,"Direct GO Biological Processes","GO:0008654","phospholipid biosynthetic process",35,10,1.506,3.4634,1.792,0.000374213703127765,3.42688031335175,0.935534257819413,0.0170097137785348,0.142906458199174,"PTDSS1,AGPAT3,CHKA,PTPMT1,LPGAT1,AGPAT4,FADS1,GPAT4,ETNK1,LPCAT1","9587,326,1937,26965,28985,20885,3574,20880,24649,25718"
NA,"Direct GO Biological Processes","GO:0015760","glucose-6-phosphate transport",3,3,0.452,12.122,3.6,0.000559082245475244,3.25252429921792,1,0.0179049158208737,0.150427463838008,"G6PC3,SLC37A4,SLC37A3","24861,4061,20651"
NA,"Direct GO Biological Processes","GO:0070455","positive regulation of heme biosynthetic process",3,3,0.452,12.122,3.6,0.000559082245475244,3.25252429921792,1,0.0179049158208737,0.150427463838008,"ABCB10,ABCB7,SLC6A9","41,48,11056"
NA,"Direct GO Biological Processes","GO:0140021","mitochondrial ADP transmembrane transport",3,3,0.452,12.122,3.6,0.000559082245475244,3.25252429921792,1,0.0179049158208737,0.150427463838008,"SLC25A4,SLC25A5,SLC25A6","10990,10991,10992"
NA,"Direct GO Biological Processes","GO:2001294","malonyl-CoA catabolic process",3,3,0.452,12.122,3.6,0.000559082245475244,3.25252429921792,1,0.0179049158208737,0.150427463838008,"MLYCD,NUDT8,NUDT19","7150,8055,32036"
NA,"Direct GO Biological Processes","GO:0006851","mitochondrial calcium ion transmembrane transport",10,5,0.753,6.061,2.6,0.000667740595836244,3.17539221967527,1,0.0189218832851882,0.158971477001379,"MICU2,MCUR1,PMPCB,MCU,GHITM","31830,21097,9119,23526,17281"
NA,"Direct GO Biological Processes","GO:0030001","metal ion transport",10,5,0.753,6.061,2.6,0.000667740595836244,3.17539221967527,1,0.0189218832851882,0.158971477001379,"SLC39A14,SLC11A2,SLC39A1,SLC39A7,SLC39A11","20858,10908,12876,4927,14463"
NA,"Direct GO Biological Processes","GO:1902600","proton transmembrane transport",96,18,2.711,2.2729,1.185,0.000744767389565432,3.12797934765754,1,0.0204606425704789,0.171899304144449,"GHITM,ATP5F1B,SLC25A12,ATP5PO,ATP5MG,SLC25A3,ATP1A1,ATP5F1C,SLC25A14,NDUFA9,SLC25A4,ATP6V0A2,UQCRC1,ATP5F1A,ATP6V0A1,SLC9A6,SLC11A2,SLC25A5","17281,830,10982,850,14247,10989,799,833,10984,7693,10990,18481,12585,823,865,11079,10908,10991"
NA,"SLIM2 GO BP","GO:0044281","small molecule metabolic process",948,104,15.663,1.3298,0.411,0.00105878972968833,2.97519028002777,1,0.0278628876233772,0.234088982172246,"GK,SLC25A17,RDH14,NDUFA9,PDK1,HSD17B12,UPP1,GNPAT,TK2,SGPL1,CPT2,OGG1,SLC4A7,SLC39A14,PTGR3,GPD2,NDUFS7,SOAT1,VKORC1,PECR,EPHX1,MFSD8,PEDS1,ACAD9,CS,GLUD1,TRIB3,SLC23A2,FLCN,COQ5,LDLRAP1,SLC37A4,TYSND1,PCCA,MARCHF6,NUDT12,LPGAT1,ATP5F1C,MCCC2,L2HGDH,IDH3B,UROS,ATP5MG,PDK2,NOCT,ATP5F1A,SLC25A11,PYCR1,SCD5,SLC27A3,THTPA,ALDH18A1,G6PC3,FPGT,SYK,PEX13,SPTLC2,ERLIN1,EXTL2,NUDT19,HADHA,SLC25A15,BPHL,GGCX,ATP7A,SLC7A11,DPM1,RDH11,ATP5PO,SLC19A1,PDXDC1,CLN6,KBTBD2,FADS1,ACOX3,NSDHL,ICMT,SCAP,SLC25A10,OGT,IDH3G,STOML2,MLYCD,ENTPD5,ATP5F1B,SLC25A12,PYCR2,GPAT4,ACOT9,PHKA1,GCAT,PLPP3,MTHFD1L,ACSS3,SLC25A19,PDSS1,ERLIN2,SLC25A21,NMRK1,HADHB,IMPA2,BCKDK,NUDT8,ECHS1","4289,10987,19979,7693,8809,18646,12576,4416,11831,10817,2330,8125,11033,20858,28697,4456,7714,11177,23663,18281,3401,28486,16735,21497,2422,4335,16228,10973,27310,28722,18640,4061,28531,8653,30550,18826,28985,833,6937,20499,5385,12592,14247,8810,14254,823,10981,9721,21088,10997,18987,9722,24861,3825,11491,8855,11278,16947,3516,32036,4801,10985,1094,4247,869,11059,3005,17964,850,10937,28995,2077,21751,3574,121,13398,5350,30634,10980,8127,5386,14559,7150,3367,830,10982,30262,20880,17152,8925,4188,9229,21055,24723,14409,17759,1356,14411,26057,4803,6051,16902,8055,3151"
NA,"Direct GO Biological Processes","GO:0003333","amino acid transmembrane transport",11,5,0.753,5.51,2.462,0.00114147250561145,2.94253454480015,1,0.0279772672943983,0.23504993859329,"SLC7A6,SLC6A15,SLC7A8,SLC38A9,SLC7A11","11064,13621,11066,26907,11059"
NA,"Direct GO Biological Processes","GO:0006654","phosphatidic acid biosynthetic process",16,6,0.904,4.5457,2.185,0.00120102984564009,2.92044620022761,1,0.0288709097509637,0.242557841432039,"AGPAT3,GPAT4,GNPAT,AGPAT4,DGKE,LPCAT1","326,20880,4416,20885,2852,25718"
NA,"SLIM2 GO BP","GO:0006810","transport",2032,201,30.271,1.1991,0.262,0.00127655337630504,2.89396102140019,1,0.0290296689676561,0.243891650904637,"BCL2L1,SPNS1,TBC1D20,KDELR1,AP5M1,DDX19A,TIMM50,KIF16B,INPP5K,UNC93B1,RABGGTB,SLC30A7,TMEM63B,USP46,TMEM94,LRPPRC,ATP5PO,SLC37A4,AAAS,SOX4,STRADA,ATP11C,PHAF1,PMPCB,ANKRD50,FLOT2,SLC25A21,SLC37A3,AP4M1,XPO7,SLC25A14,ARRDC3,SLC38A9,TIMM23,SLC7A8,SLC25A3,EEPD1,SLC46A3,TMEM102,TRIB3,GHITM,ATP6V0A2,SLC23A2,SLC6A15,CHKA,UBAC2,VPS52,KAT5,MYO1C,POM121C,ANO10,SNX33,FLOT1,RABGAP1L,NBAS,TFRC,COG3,RINT1,STOM,SLC25A4,SLC39A1,SLC7A11,SOAT1,SLC39A7,SLC25A10,ATP5F1B,IFT56,GPM6B,MEF2A,SLC35E1,ABCB1,SCAP,LDLRAP1,ACAP2,GGCX,PCSK6,RUFY2,SEC61A1,PLPP3,PEX1,TMEM115,BCAP29,SLC7A6,AGAP1,SLC25A1,YIPF6,ANXA3,SLC11A2,SLC27A3,MTX2,ANXA6,UQCRC1,SLC25A11,MYO1D,SIRT3,NDUFA9,PRKCE,EXT1,MICU2,ANKRD27,LRRC8E,TSC2,RFTN1,COG1,SEC22A,SLC4A7,NUP37,KPNA5,TRAPPC9,SFXN4,NKD2,SLC25A5,DYNC2I2,HPS6,IFT172,MCUR1,BNIP3,SLC35F2,TAP1,SIGMAR1,PTPN14,ENTR1,VANGL1,TPRG1L,ATP7A,MFSD8,CLOCK,GSDME,SEC24B,HEATR5B,NUP93,TIMM29,FBXO45,SLC31A1,SLC25A6,SLC30A5,SLC19A1,TECPR2,SLC39A11,SLC39A14,ATP5F1C,NIPSNAP2,GLUD1,PTEN,ATP9A,CRBN,PLEKHA3,VPS53,GPAT4,CDK16,MAP2,ABCB7,CPT2,PEX13,VPS45,IFT70A,ATP13A1,SLC25A15,DENND10,SLC6A9,ACVR2B,ABCA3,CACNB3,UBR5,ABCB10,ATP2A2,ATP5MG,SLC25A12,VAMP7,CCDC158,DERL2,NDUFS7,ICAM5,VAV2,NUP155,SACM1L,PHB2,MAP6D1,AP5Z1,TIMM21,CLASP2,DERL1,ATP1A1,ATP6V0A1,SYT11,G6PC3,VPS41,SYK,ATP5F1A,IFT57,MCU,FAM91A1,SLC25A19,C4A,WNT5A,VTN,VPS39,ZDHHC13,TRIM23,SLC9A6,SLC25A17","992,30621,16133,6304,20192,25628,23656,15869,33882,13481,9796,19306,17735,20075,28983,15714,850,4061,13666,11200,30172,13554,29564,9119,29223,3758,14411,20651,574,14108,10984,29263,26907,17312,11066,10989,22223,27501,26722,16228,17281,18481,10973,13621,1937,20486,10518,5275,7597,34005,25519,28468,3757,24663,15625,11763,18619,21876,3383,10990,12876,11059,11177,4927,10980,830,21882,4461,6993,20803,40,30634,18640,16469,4247,8569,19761,18276,9229,8850,30055,24131,11064,16922,10979,28304,541,10908,10997,7506,544,12585,10981,7598,14931,7693,9401,3512,31830,25310,26272,12363,30278,6545,20260,11033,29929,6398,30832,16088,17046,10991,28296,18817,30391,21097,1084,23615,43,8157,9647,10667,15512,27007,869,28486,2082,2810,10704,29273,28958,25152,29148,11016,10992,19089,10937,19957,14463,20858,833,4179,4335,9588,13540,30185,14338,25608,20880,8749,6839,48,2330,8855,14579,25853,24215,10985,31793,11056,174,33,1403,16806,41,812,14247,10982,11486,26374,17943,7714,5348,12658,8063,17059,30306,25753,22197,25010,17078,28454,799,865,19239,24861,12713,11491,823,17367,23526,26306,14409,1323,12784,12724,20593,18413,660,11079,10987"
NA,"Direct GO Biological Processes","GO:0035435","phosphate ion transmembrane transport",7,4,0.602,6.9269,2.792,0.00131214103733806,2.88201948169384,1,0.0290296689676561,0.243891650904637,"SLC37A3,SLC37A4,SLC25A3,SLC25A10","20651,4061,10989,10980"
NA,"Direct GO Biological Processes","GO:0051561","positive regulation of mitochondrial calcium ion concentration",7,4,0.602,6.9269,2.792,0.00131214103733806,2.88201948169384,1,0.0290296689676561,0.243891650904637,"MICU2,MCUR1,MCU,BNIP3","31830,21097,23526,1084"
NA,"Direct GO Biological Processes","GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",7,4,0.602,6.9269,2.792,0.00131214103733806,2.88201948169384,1,0.0290296689676561,0.243891650904637,"SLC25A6,SLC25A4,BCL2L1,SLC25A5","10992,10990,992,10991"
NA,"Direct GO Biological Processes","GO:0034220","monoatomic ion transmembrane transport",48,11,1.657,2.778,1.474,0.00148008583800377,2.82971309684129,1,0.0324580227632406,0.272694833883467,"ATP2A2,MFSD8,TMEM63B,MCU,CACNB3,ATP11C,ATP13A1,ANXA6,SFXN4,ANO10,LRRC8E","812,28486,17735,23526,1403,13554,24215,544,16088,25519,26272"
NA,"Direct GO Biological Processes","GO:0006812","monoatomic cation transport",12,5,0.753,5.0508,2.337,0.00182487536674506,2.73876679114351,1,0.0340671877281884,0.286214171644993,"ATP7A,SLC30A5,SLC9A6,SLC30A7,SLC39A1","869,19089,11079,19306,12876"
NA,"Direct GO Biological Processes","GO:0035567","non-canonical Wnt signaling pathway",12,5,0.753,5.0508,2.337,0.00182487536674506,2.73876679114351,1,0.0340671877281884,0.286214171644993,"DVL3,FZD6,TIAM1,VANGL2,WNT5A","3087,4044,11805,15511,12784"
NA,"Direct GO Biological Processes","GO:0006865","amino acid transport",23,7,1.054,3.6893,1.883,0.00191072428885076,2.71880197567096,1,0.0340671877281884,0.286214171644993,"SLC7A11,SLC38A9,SLC7A6,SLC6A15,SLC7A8,SFXN4,SLC6A9","11059,26907,11064,13621,11066,16088,11056"
NA,"Direct GO Biological Processes","GO:0006561","proline biosynthetic process",4,3,0.452,9.0915,3.185,0.00209853876405641,2.67808300412211,1,0.0340671877281884,0.286214171644993,"ALDH18A1,PYCR2,PYCR1","9722,30262,9721"
NA,"Direct GO Biological Processes","GO:0010606","positive regulation of cytoplasmic mRNA processing body assembly",4,3,0.452,9.0915,3.185,0.00209853876405641,2.67808300412211,1,0.0340671877281884,0.286214171644993,"PAN2,CNOT1,PAN3","20074,7877,29991"
NA,"Direct GO Biological Processes","GO:0033137","negative regulation of peptidyl-serine phosphorylation",4,3,0.452,9.0915,3.185,0.00209853876405641,2.67808300412211,1,0.0340671877281884,0.286214171644993,"PTEN,RASSF2,NT5DC2","9588,9883,25717"
NA,"Direct GO Biological Processes","GO:0045621","positive regulation of lymphocyte differentiation",4,3,0.452,9.0915,3.185,0.00209853876405641,2.67808300412211,1,0.0340671877281884,0.286214171644993,"SYK,XRCC6,PRKDC","11491,4055,9413"
NA,"Direct GO Biological Processes","GO:1990544","mitochondrial ATP transmembrane transport",4,3,0.452,9.0915,3.185,0.00209853876405641,2.67808300412211,1,0.0340671877281884,0.286214171644993,"SLC25A6,SLC25A4,SLC25A5","10992,10990,10991"
NA,"Direct GO Biological Processes","GO:0006091","generation of precursor metabolites and energy",30,8,1.205,3.2325,1.693,0.00234496436818096,2.62986375201924,1,0.0375795571823872,0.315723208958715,"MCUR1,GPR180,PHKA1,THTPA,SLC25A4,PHKA2,MCU,ATP5F1B","21097,28899,8925,18987,10990,8926,23526,830"
NA,"Direct GO Biological Processes","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",13,5,0.753,4.6623,2.221,0.00276592544316234,2.55815953068354,1,0.0416555036620834,0.349967117045977,"ACVR2A,BMPR2,ACVR2B,ACVR1B,BMPR1A","173,1078,174,172,1076"
NA,"Direct GO Biological Processes","GO:0006998","nuclear envelope organization",19,6,0.904,3.828,1.937,0.00328470179621185,2.48350405202147,1,0.048304438179586,0.405827885490746,"ICMT,NUP93,REEP3,ATR,CTDNEP1,NUP155","5350,28958,23711,882,19085,8063"
NA,"Direct GO Biological Processes","GO:0018279","protein N-linked glycosylation via asparagine",19,6,0.904,3.828,1.937,0.00328470179621185,2.48350405202147,1,0.048304438179586,0.405827885490746,"ALG8,RPN1,KRTCAP2,DPM1,STT3B,STT3A","23161,10381,28942,3005,30611,6172"
NA,"Direct GO Biological Processes","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",14,5,0.753,4.3293,2.114,0.00401374972526086,2.39644971115268,1,0.0521446909791409,0.438091622160224,"CNOT8,RC3H1,PAN2,PAN3,CNOT1","9207,29434,20074,29991,7877"
NA,"Direct GO Biological Processes","GO:0000729","DNA double-strand break processing",14,5,0.753,4.3293,2.114,0.00401374972526086,2.39644971115268,1,0.0521446909791409,0.438091622160224,"DNA2,KAT5,SKP2,UFL1,PIAS1","2939,5275,10901,23039,2752"
NA,"Direct GO Biological Processes","GO:0007498","mesoderm development",14,5,0.753,4.3293,2.114,0.00401374972526086,2.39644971115268,1,0.0521446909791409,0.438091622160224,"ACVR2A,CTDNEP1,ACVR2B,PALB2,EXT1","173,19085,174,26144,3512"
NA,"Direct GO Biological Processes","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway",14,5,0.753,4.3293,2.114,0.00401374972526086,2.39644971115268,1,0.0521446909791409,0.438091622160224,"ULK1,EXT1,SPATA2,SYK,CYLD","12558,3512,14681,11491,2584"
NA,"Direct GO Biological Processes","GO:0015986","proton motive force-driven ATP synthesis",14,5,0.753,4.3293,2.114,0.00401374972526086,2.39644971115268,1,0.0521446909791409,0.438091622160224,"ATP5F1B,ATP5MG,ATP5F1C,ATP5F1A,ATP5PO","830,14247,833,823,850"
NA,"Direct GO Biological Processes","GO:0036342","post-anal tail morphogenesis",9,4,0.602,5.3876,2.43,0.00412985952554796,2.38406472033317,1,0.0521446909791409,0.438091622160224,"VANGL2,WNT5A,PALB2,MED12","15511,12784,26144,11957"
NA,"Direct GO Biological Processes","GO:1900264","positive regulation of DNA-directed DNA polymerase activity",9,4,0.602,5.3876,2.43,0.00412985952554796,2.38406472033317,1,0.0521446909791409,0.438091622160224,"RFC5,POLG2,RFC3,CHTF18","9973,9180,9971,18435"
NA,"Direct GO Biological Processes","GO:0003183","mitral valve morphogenesis",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"BMPR2,SOX4,BMPR1A","1078,11200,1076"
NA,"Direct GO Biological Processes","GO:0010510","regulation of pyruvate decarboxylation to acetyl-CoA",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"PDK2,BCKDK,PDK1","8810,16902,8809"
NA,"Direct GO Biological Processes","GO:0032042","mitochondrial DNA metabolic process",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"POLG2,TOP3A,LONP1","9180,11992,9479"
NA,"Direct GO Biological Processes","GO:0032927","positive regulation of activin receptor signaling pathway",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"ACVR1B,ACVR2A,ACVR2B","172,173,174"
NA,"Direct GO Biological Processes","GO:0032933","SREBP signaling pathway",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"SCAP,ERLIN1,ERLIN2","30634,16947,1356"
NA,"Direct GO Biological Processes","GO:0045540","regulation of cholesterol biosynthetic process",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"ERLIN2,SCAP,ERLIN1","1356,30634,16947"
NA,"Direct GO Biological Processes","GO:0055129","L-proline biosynthetic process",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"PYCR2,PYCR1,ALDH18A1","30262,9721,9722"
NA,"Direct GO Biological Processes","GO:0071421","manganese ion transmembrane transport",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"ATP13A1,SLC11A2,SLC39A14","24215,10908,20858"
NA,"Direct GO Biological Processes","GO:0071578","zinc ion import across plasma membrane",5,3,0.452,7.2732,2.863,0.00492447958026604,2.30763965904677,1,0.0528377637367601,0.443914446362633,"SLC39A14,SLC30A5,SLC39A11","20858,19089,14463"
NA,"Direct GO Biological Processes","GO:0070936","protein K48-linked ubiquitination",72,13,1.958,2.1887,1.13,0.00545993612149062,2.26281243829278,1,0.0575942628849221,0.483875991603271,"KBTBD2,FBXO45,UBR5,CDC16,KBTBD7,USP25,SKP2,ANAPC7,MARCHF6,ANAPC16,ANAPC4,TRIM21,RNF170","21751,29148,16806,1720,25266,12624,10901,17380,30550,26976,19990,11312,25358"
NA,"Direct GO Biological Processes","GO:0006264","mitochondrial DNA replication",10,4,0.602,4.8488,2.278,0.00643793881202243,2.19125315528745,1,0.0633655394884098,0.53236315073072,"POLG2,DNA2,TEFM,POLRMT","9180,2939,26223,9200"
