"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0060363","cranial suture morphogenesis",2,2,2.857,6.845,6.845,7.45619462501918e-05,4.12748276435194,0.0829128842302133,0.0137451306637107,0.104347268838899,"MSX2,BMP4","7392,1071"
NA,"Direct GO Biological Processes","GO:0061180","mammary gland epithelium development",2,2,2.857,6.845,6.845,7.45619462501918e-05,4.12748276435194,0.0829128842302133,0.0137451306637107,0.104347268838899,"MSX2,ORAI1","7392,25896"
NA,"Direct GO Biological Processes","GO:1905312","positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis",2,2,2.857,6.845,6.845,7.45619462501918e-05,4.12748276435194,0.0829128842302133,0.0137451306637107,0.104347268838899,"BMP4,SEMA3C","1071,10725"
NA,"Direct GO Biological Processes","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation",5,2,2.857,5.523,5.523,0.000733096493886614,3.13483885754935,0.815203301201915,0.0441970724855021,0.335525643034663,"MSX2,BMP4","7392,1071"
NA,"Direct GO Biological Processes","GO:0061626","pharyngeal arch artery morphogenesis",5,2,2.857,5.523,5.523,0.000733096493886614,3.13483885754935,0.815203301201915,0.0441970724855021,0.335525643034663,"BMPR2,BMP4","1078,1071"
NA,"Direct GO Biological Processes","GO:0003181","atrioventricular valve morphogenesis",6,2,2.857,5.26,5.26,0.00109346127019459,2.96119659482904,1,0.0552694969298355,0.41958284688807,"BMPR2,CCN1","1078,2654"
NA,"Direct GO Biological Processes","GO:0051918","negative regulation of fibrinolysis",6,2,2.857,5.26,5.26,0.00109346127019459,2.96119659482904,1,0.0552694969298355,0.41958284688807,"SERPINF2,APOH","9075,616"
NA,"Direct GO Biological Processes","GO:0045778","positive regulation of ossification",10,3,4.286,5.108,5.108,7.23679120699214e-05,4.14045395728403,0.0804731182217526,0.0137451306637107,0.104347268838899,"BMPR2,CCN1,BMP4","1078,2654,1071"
NA,"Direct GO Biological Processes","GO:0060413","atrial septum morphogenesis",7,2,2.857,5.038,5.038,0.00152224293241855,2.81751603364312,1,0.0626938570684972,0.475945476120188,"CCN1,BMPR2","2654,1078"
NA,"Direct GO Biological Processes","GO:0060426","lung vasculature development",7,2,2.857,5.038,5.038,0.00152224293241855,2.81751603364312,1,0.0626938570684972,0.475945476120188,"BMP4,BMPR2","1071,1078"
NA,"Direct GO Biological Processes","GO:2000026","regulation of multicellular organismal development",7,2,2.857,5.038,5.038,0.00152224293241855,2.81751603364312,1,0.0626938570684972,0.475945476120188,"BMPR2,CCN1","1078,2654"
NA,"Direct GO Biological Processes","GO:0061036","positive regulation of cartilage development",11,3,4.286,4.971,4.971,9.88858321130267e-05,4.00486592757269,0.109961045309686,0.0137451306637107,0.104347268838899,"BMPR2,CCN1,BMP4","1078,2654,1071"
NA,"Direct GO Biological Processes","GO:0002063","chondrocyte development",8,2,2.857,4.845,4.845,0.00201825832705539,2.69502324700174,1,0.0723968793446966,0.549606752886186,"BMPR2,MSX2","1078,7392"
NA,"Direct GO Biological Processes","GO:0003197","endocardial cushion development",8,2,2.857,4.845,4.845,0.00201825832705539,2.69502324700174,1,0.0723968793446966,0.549606752886186,"BMP4,BMPR2","1071,1078"
NA,"Direct GO Biological Processes","GO:0003215","cardiac right ventricle morphogenesis",8,2,2.857,4.845,4.845,0.00201825832705539,2.69502324700174,1,0.0723968793446966,0.549606752886186,"BMP4,SEMA3C","1071,10725"
NA,"Direct GO Biological Processes","GO:0003148","outflow tract septum morphogenesis",18,4,5.714,4.675,4.675,1.46425893090232e-05,4.83438211841507,0.0162825593116338,0.0137451306637107,0.104347268838899,"MSX2,BMP4,SEMA3C,BMPR2","7392,1071,10725,1078"
NA,"Direct GO Biological Processes","GO:0006953","acute-phase response",10,2,2.857,4.523,4.523,0.00320733201834232,2.49385608021177,1,0.0855820049101849,0.649702697822458,"ITIH4,SERPINF2","6169,9075"
NA,"Direct GO Biological Processes","GO:0032967","positive regulation of collagen biosynthetic process",11,2,2.857,4.386,4.386,0.00389809783750438,2.40914726481946,1,0.0855820049101849,0.649702697822458,"SERPINF2,BMP4","9075,1071"
NA,"Direct GO Biological Processes","GO:0048662","negative regulation of smooth muscle cell proliferation",11,2,2.857,4.386,4.386,0.00389809783750438,2.40914726481946,1,0.0855820049101849,0.649702697822458,"BMPR2,BMP4","1078,1071"
NA,"Direct GO Biological Processes","GO:0006473","protein acetylation",12,2,2.857,4.26,4.26,0.00465151211177581,2.33240584387381,1,0.0855820049101849,0.649702697822458,"NAA80,CLOCK","30252,2082"
