"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-9830364","Formation of the nephric duct",7,2,2.857,5.038,5.038,0.00152224293241855,2.81751603364312,1,0.0626938570684972,0.475945476120188,"BMP4,HOXA6","1071,5107"
NA,"REACTOME pathway","R-HSA-8956321","Nucleotide salvage",16,2,2.857,3.845,3.845,0.00826965842887905,2.08251242823664,1,0.0855820049101849,0.649702697822458,"HPRT1,UCK2","5157,12562"
NA,"REACTOME pathway","R-HSA-9830369","Kidney development",17,2,2.857,3.758,3.758,0.00931994018435863,2.03058687495142,1,0.0901197694348417,0.684151503466198,"HOXA6,BMP4","5107,1071"
NA,"REACTOME pathway","R-HSA-2129379","Molecules associated with elastic fibres",18,2,2.857,3.675,3.675,0.0104264169827189,1.9818649103631,1,0.0990955186733622,0.752291628266553,"BMP4,MFAP3","1071,7034"
NA,"REACTOME pathway","R-HSA-1566948","Elastic fibre formation",20,2,2.857,3.523,3.523,0.0128038567965048,1.89265919182528,1,0.0992712382756342,0.753625617809988,"MFAP3,BMP4","7034,1071"
NA,"KEGG Pathway H.sap","path:hsa04060","Cytokine-cytokine receptor interaction",31,3,4.286,3.476,3.476,0.00237834932175805,2.62372435771975,1,0.0801431650240894,0.608413305844214,"BMP4,BMPR2,TNFRSF10D","1071,1078,11907"
NA,"REACTOME pathway","R-HSA-9639288","Amino acids regulate mTORC1",29,2,2.857,2.987,2.987,0.0260217612759135,1.58466331167438,1,0.115283659517194,0.875185206069566,"ATP6V0D2,CASTOR2","18266,37073"
NA,"REACTOME pathway","R-HSA-74752","Signaling by Insulin receptor",32,2,2.857,2.845,2.845,0.0312652477931489,1.50493812496282,1,0.124392135676328,0.944332938000492,"ATP6V0D2,TRIB3","18266,16228"
NA,"REACTOME pathway","R-HSA-114608","Platelet degranulation",51,3,4.286,2.758,2.758,0.00973640911546015,2.01160118571741,1,0.0933352322102732,0.708561948654271,"SERPINF2,APOH,ITIH4","9075,616,6169"
NA,"KEGG Pathway H.sap","path:hsa00983","Drug metabolism - other enzymes",34,2,2.857,2.758,2.758,0.0349728241251698,1.45626929613071,1,0.125450904603835,0.952370667769662,"UCK2,HPRT1","12562,5157"
NA,"REACTOME pathway","R-HSA-76005","Response to elevated platelet cytosolic Ca2+",54,3,4.286,2.675,2.675,0.0113843662297309,1.94369114164892,1,0.0992712382756342,0.753625617809988,"APOH,ITIH4,SERPINF2","616,6169,9075"
NA,"REACTOME pathway","R-HSA-8957275","Post-translational protein phosphorylation",39,2,2.857,2.56,2.56,0.0449348328330275,1.3474168696366,1,0.144414838469152,1,"BMP4,CCN1","1071,2654"
NA,"REACTOME pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",40,2,2.857,2.523,2.523,0.0470396147684005,1.32753624357824,1,0.149067799743038,1,"CCN1,BMP4","2654,1071"
NA,"REACTOME pathway","R-HSA-1989781","PPARA activates gene expression",61,3,4.286,2.5,2.5,0.015822477288766,1.80072551902966,1,0.0992712382756342,0.753625617809988,"CLOCK,TRIB3,HMGCS1","2082,16228,5007"
NA,"REACTOME pathway","R-HSA-400206","Regulation of lipid metabolism by PPARalpha",62,3,4.286,2.476,2.476,0.0165252286844033,1.78185252181586,1,0.0992712382756342,0.753625617809988,"TRIB3,HMGCS1,CLOCK","16228,5007,2082"
NA,"PANTHER Pathway H.sap","P00052","TGF-beta signaling pathway",42,2,2.857,2.453,2.453,0.05135533940423,1.28941439620997,1,0.149104797434736,1,"BMP4,BMPR2","1071,1078"
NA,"KEGG Pathway H.sap","path:hsa04390","Hippo signaling pathway",78,3,4.286,2.145,2.145,0.0301400403003862,1.52085617132385,1,0.124392135676328,0.944332938000492,"BMPR2,CCN2,BMP4","1078,2500,1071"
NA,"REACTOME pathway","R-HSA-187037","Signaling by NTRK1 (TRKA)",53,2,2.857,2.117,2.117,0.0773786087192306,1.11137908323448,1,0.184645950420138,1,"EGR1,RIT1","3238,10023"
NA,"REACTOME pathway","R-HSA-166520","Signaling by NTRKs",57,2,2.857,2.012,2.012,0.087684442937769,1.057077452764,1,0.195401003099798,1,"RIT1,EGR1","10023,3238"
NA,"KEGG Pathway H.sap","path:hsa01232","Nucleotide metabolism",58,2,2.857,1.987,1.987,0.0903225380547823,1.04420386727773,1,0.197542492651622,1,"UCK2,HPRT1","12562,5157"
