"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","DRSC COMPLEAT2 protein complex (literature)","HsC02203","SSU Processome [nucleoplasm]","47","24","2.834","4.8526","2.279","3.77105041941631e-12","11.423537660984","9.42762604854078e-9","9.42762604854078e-9","7.92058388144899e-8","DCAF13,HEATR1,TBL3,UTP20,WDR75,PDCD11,DDX47,IMP4,WDR46,NOL11,NOL6,WDR3,FCF1,UTP15,WDR43,NOP58,WDR36,NOP56,UTP25,NOC4L,DDX52,UTP18,UTP4,PWP2","24535,25517,11587,17897,25725,13408,18682,30856,13923,24557,19910,12755,20220,25758,28945,29926,30696,15911,28440,28461,20038,24274,1983,9711"
"","DRSC COMPLEAT2 protein complex (literature)","HsC11586","rRNA processing","45","23","2.715","4.8571","2.28","1.04209420806927e-11","10.9820930178933","2.60523552017317e-8","1.30261776008658e-8","1.09438931721607e-7","TBL3,NOP58,UTP4,WDR43,NOL6,MYBBP1A,UTP18,WDR75,IMP4,WDR3,HEATR1,PWP2,DCAF13,NOC4L,NOP56,TFB1M,UTP15,WDR36,DDX52,NAT10,WDR46,UTP20,NOL10","11587,29926,1983,28945,19910,7546,24274,25725,30856,12755,25517,9711,24535,28461,15911,17037,25758,30696,20038,29830,13923,17897,25862"
"","DRSC COMPLEAT2 protein complex (literature)","HsC02204","Small ribosomal subunit processome","40","21","2.479","4.989","2.319","4.30429532777352e-11","10.3660979383588","1.07607383194338e-7","2.94295335800468e-8","2.47251098115797e-7","UTP20,WDR75,PWP2,NOP58,IMP4,TBL3,DCAF13,NOL6,FCF1,UTP15,WDR46,WDR3,HEATR1,WDR36,NOL11,NOC4L,UTP18,UTP4,NOP56,WDR43,NAT10","17897,25725,9711,29926,30856,11587,24535,19910,20220,25758,13923,12755,25517,30696,24557,28461,24274,1983,15911,28945,29830"
"","HGNC Gene Group","HGNC-G-1492","Armadillo like helical domain containing","174","49","5.785","2.6761","1.42","4.70872537280748e-11","10.3270966381944","1.17718134320187e-7","2.94295335800468e-8","2.47251098115797e-7","MYBBP1A,TNPO1,USO1,NOC2L,HEATR1,ZYG11B,PPP6R2,EFR3A,PPP2R5B,PELP1,VAC14,NOP9,CEBPZ,DIAPH2,SYMPK,INTS7,TEX10,CIP2A,CNOT1,NF1,UBE4A,INTS1,RIC8B,TTI2,URB1,NCAPD3,ARVCF,PRKDC,UTP20,CAND1,ARID2,STAG1,DOCK1,ARID1A,VIRMA,FOCAD,NOC4L,IQCB1,PDS5B,PPP2R1B,NBEA,SCYL2,DIAPH3,NCAPD2,ATR,TAF6,TNPO3,TNPO2,ARID1B","7546,6401,30904,24517,25517,25820,19253,28970,9310,30134,25507,19826,24218,2877,22935,24484,25988,29302,7877,7765,12499,24555,25555,26262,17344,28952,728,9413,17897,30688,18037,11354,2987,11110,24500,23377,28461,28949,20418,9303,7648,19286,15480,24305,882,11540,17103,19998,18040"
"","Direct GO Cellular Component","GO:0005789","endoplasmic reticulum membrane","596","111","13.105","1.7698","0.824","4.57910687734648e-10","9.33921921982672","0.00000114477671933662","2.28955343867324e-7","0.00000192355954390854","RINT1,ERMP1,RFT1,LPCAT4,PIGX,PTDSS1,SEC23B,CLCC1,BNIP3,TBL2,FADS1,RDH11,ULK1,PEDS1,AGPAT3,ALG8,YIPF5,GPAT4,AGPAT5,ALG3,KDELR1,CTDNEP1,DHCR7,ALG5,SCD,HACD3,PKMYT1,ALG11,STIM2,ALG9,ALG2,TAPT1,SEC24B,SACM1L,AMFR,ATL3,GGCX,DERL2,MAP3K7,ERAP1,SPTLC2,ALG1,SLC30A5,SCD5,G6PC3,ATP11C,CLN6,C2CD2L,POMT1,SCFD1,CYBA,SEC22A,RPN1,HSD17B12,CDS2,PLPP6,AGPAT4,DERL1,UNC93B1,TMT1B,TMEM63B,MARCHF6,SLC27A3,ICMT,EXTL2,SEC61A1,SOAT1,NBAS,ZW10,POM121C,GBA2,LPCAT1,YIF1B,REEP3,TECR,SLC9A6,ANKLE2,ATP2A2,ABHD12,STT3A,TXNDC11,VRK2,PIGG,UBAC2,TMX4,VKORC1,REEP4,PIGU,TMEM38B,LPGAT1,PNPLA6,UFL1,DDOST,GHITM,RPN2,HSD17B7,SGPL1,TMEM41B,ATP13A1,CYBC1,SLC37A3,KRTCAP2,BCAP29,CDIPT,DOLK,SEC11A,SLC37A4,NSDHL,SSR3,DHRS7,FADS2","21876,23703,30220,30059,26046,9587,10702,29675,1084,11586,3574,17964,12558,16735,326,23161,24877,20880,20886,23056,6304,19085,2860,20266,10571,24175,29650,32456,19205,15672,23159,26887,10704,17059,463,24526,4247,17943,6859,18173,11278,18294,19089,21088,24861,13554,2077,29000,9202,20726,2577,20260,10381,18646,1801,23682,20885,28454,13481,28276,17735,30550,10997,5350,3516,18276,11177,15625,13194,34005,18986,25718,30511,23711,4551,11079,29101,812,15868,6172,28030,12719,25985,20486,25237,23663,26176,15791,25535,28985,16268,23039,2728,17281,10382,5215,10817,28948,24215,28672,20651,28942,24131,1769,23406,17718,4061,13398,11325,21524,3575"
"","REACTOME pathway","R-HSA-6790901","rRNA modification in the nucleus and cytosol","57","24","2.834","4.0012","2","6.25520119802918e-10","9.20375871669981","0.0000015638002995073","2.60633383251216e-7","0.00000218970137733308","DDX52,UTP18,UTP4,PWP2,DCAF13,HEATR1,TBL3,UTP20,WDR75,PDCD11,DDX47,IMP4,WDR46,NOL11,NAT10,WDR3,FCF1,UTP15,WDR43,NOP58,WDR36,NOP56,UTP25,NOC4L","20038,24274,1983,9711,24535,25517,11587,17897,25725,13408,18682,30856,13923,24557,29830,12755,20220,25758,28945,29926,30696,15911,28440,28461"
"","DRSC COMPLEAT2 protein complex (literature)","HsC13798","rRNA processing","15","11","1.299","6.9688","2.801","1.51166843911554e-8","7.82054345410791","0.0000377917109778885","0.00000472396387223606","0.0000396882013672696","TBL3,IMP4,HEATR1,UTP15,WDR3,WDR36,NOC4L,PWP2,UTP4,UTP18,WDR75","11587,30856,25517,25758,12755,30696,28461,9711,1983,24274,25725"
"","DRSC COMPLEAT2 protein complex (literature)","HsC17959","rRNA processing","15","11","1.299","6.9688","2.801","1.51166843911554e-8","7.82054345410791","0.0000377917109778885","0.00000472396387223606","0.0000396882013672696","WDR75,IMP4,TBL3,HEATR1,UTP15,WDR36,UTP18,NOL6,UTP4,NOP56,NOP58","25725,30856,11587,25517,25758,30696,24274,19910,1983,15911,29926"
"","Direct GO Cellular Component","GO:0032040","small-subunit processome","69","24","2.834","3.3054","1.725","5.55212457061679e-8","7.2555407983665","0.00013880311426542","0.0000154225682517133","0.000129572115902895","PWP2,UTP25,NOC4L,UTP15,TBL3,UTP18,WDR36,WDR43,NAT10,WDR46,UTP20,NOL10,UTP4,WDR3,NOP58,PRKDC,DCAF13,NOL6,WDR75,NOP56,FCF1,IMP4,PDCD11,HEATR1","9711,28440,28461,25758,11587,24274,30696,28945,29830,13923,17897,25862,1983,12755,29926,9413,24535,19910,25725,15911,20220,30856,13408,25517"
"","DRSC COMPLEAT2 protein complex (literature)","HsC18163","rRNA processing","14","10","1.181","6.7878","2.763","1.06804216389812e-7","6.97141160200144","0.00026701054097453","0.000026701054097453","0.000224327882346074","PWP2,IMP4,UTP18,UTP15,TBL3,WDR36,DHX33,UTP4,WDR3,WDR75","9711,30856,24274,25758,11587,30696,16718,1983,12755,25725"
"","HGNC Gene Group","HGNC-G-2176","Solute carrier family 25","21","12","1.417","5.4303","2.441","2.04332275322157e-7","6.68966302892688","0.000510830688305393","0.0000464391534823085","0.000390156767617061","SLC25A10,SLC25A19,SLC25A11,SLC25A4,SLC25A15,SLC25A3,SLC25A21,SLC25A12,SLC25A6,SLC25A24,SLC25A1,SLC25A14","10980,14409,10981,10990,10985,10989,14411,10982,10992,20662,10979,10984"
"","DRSC COMPLEAT2 protein complex (literature)","HsC17600","rRNA processing","15","10","1.181","6.3353","2.663","2.90179280387123e-7","6.53733360063291","0.000725448200967809","0.0000604540167473174","0.000507902104042155","UTP15,TBL3,WDR36,NOL6,UTP4,WDR3,WDR75,PWP2,IMP4,UTP18","25758,11587,30696,19910,1983,12755,25725,9711,30856,24274"
"","Direct GO Biological Processes","GO:0055085","transmembrane transport","116","31","3.66","2.5396","1.345","6.39963741795594e-7","6.19384463099137","0.00159990935448899","0.000122458805869663","0.00102883296274025","SLC37A4,SLC7A6,CNNM3,SLC25A21,SLC16A1,MFSD10,SLC39A10,SLC25A6,SLC25A12,SLC7A11,SLC35E1,ABCB1,SLC4A7,SLC25A24,SFXN4,ABCA3,SLC25A1,SLC9A6,SLC25A19,SLC25A10,SLC25A14,SLC39A6,SLC37A3,SLC12A2,SLC23A2,ATP13A1,SLC30A7,SLC25A4,SLC25A11,ABCB10,SLC30A5","4061,11064,104,14411,10922,16894,20861,10992,10982,11059,20803,40,11033,20662,16088,33,10979,11079,14409,10980,10984,18607,20651,10911,10973,24215,19306,10990,10981,41,19089"
