"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Biological Processes","GO:0055085","transmembrane transport","116","40","6.024","4.18","2.064","8.05216948614841e-16","15.0940870924366","2.0130423715371e-12","2.0130423715371e-12","1.6912498309305e-11","BCL2L1,SLC39A7,SLC9A6,SLC25A19,SLC39A11,SLC37A4,SLC25A14,SLC39A14,SPNS1,ABCA3,SLC25A5,SLC25A1,SLC23A2,SLC35F2,SFXN4,SLC25A10,SLC25A11,SLC7A8,SLC30A5,MFSD8,SLC11A2,SLC7A6,SLC7A11,SLC37A3,ABCB7,SLC25A6,TAP1,SLC25A17,ATP13A1,SLC30A7,GSDME,SLC25A12,ABCB10,SLC35E1,SLC46A3,ABCB1,SLC4A7,SLC39A1,SLC25A21,SLC25A4","992,4927,11079,14409,14463,4061,10984,20858,30621,33,10991,10979,10973,23615,16088,10980,10981,11066,19089,28486,10908,11064,11059,20651,48,10992,43,10987,24215,19306,2810,10982,41,20803,27501,40,11033,12876,14411,10990"
"","SLIM2 GO BP","GO:0055085","transmembrane transport","505","89","13.404","2.1364","1.095","1.45129970295243e-12","11.8382428936283","3.62824925738107e-9","1.81412462869053e-9","1.52412985188036e-8","SEC61A1,ATP5PO,PMPCB,MFSD8,SLC6A9,SLC39A11,ATP5MG,ATP7A,ATP2A2,SLC35E1,SLC7A6,ATP1A1,SLC25A3,MCU,TIMM21,SLC25A15,PRKCE,SLC39A14,SLC37A4,ABCB1,TMEM94,SLC38A9,SLC19A1,ATP5F1C,ZDHHC13,TMEM63B,SLC23A2,SLC39A1,SLC25A14,NDUFS7,CACNB3,SLC35F2,ABCB7,SLC25A4,NDUFA9,GHITM,ATP11C,SLC30A5,ABCA3,ATP6V0A2,BCL2L1,SLC46A3,SPNS1,SLC7A8,MICU2,ATP5F1A,TRIB3,ANXA6,TIMM50,CPT2,UQCRC1,ABCB10,ATP13A1,SLC25A1,SLC4A7,SLC31A1,ATP6V0A1,SLC25A17,PHB2,SFXN4,TAP1,SLC30A7,SLC9A6,PEX1,STOM,SLC25A19,MEF2A,SLC25A5,SLC11A2,MCUR1,NIPSNAP2,SLC25A6,SLC37A3,AP4M1,GSDME,SLC25A10,SLC25A21,SLC6A15,SLC7A11,ATP5F1B,CRBN,ANO10,TIMM23,SLC39A7,SLC25A12,INPP5K,PEX13,SLC25A11,LRRC8E","18276,850,9119,28486,11056,14463,14247,869,812,20803,11064,799,10989,23526,25010,10985,9401,20858,4061,40,28983,26907,10937,833,18413,17735,10973,12876,10984,7714,1403,23615,48,10990,7693,17281,13554,19089,33,18481,992,27501,30621,11066,31830,823,16228,544,23656,2330,12585,41,24215,10979,11033,11016,865,10987,30306,16088,43,19306,11079,8850,3383,14409,6993,10991,10908,21097,4179,10992,20651,574,2810,10980,14411,13621,11059,830,30185,25519,17312,4927,10982,33882,8855,10981,26272"
"","Direct GO Cellular Component","GO:0005789","endoplasmic reticulum membrane","596","97","14.608","1.9729","0.98","1.6665826224264e-11","10.7781731509057","4.16645655606601e-8","1.388818852022e-8","1.16681083413153e-7","DERL2,GGCX,CLN6,SLC39A7,TMEM94,ERLIN1,CTDNEP1,TMT1B,ALG11,NCLN,DERL1,SLC37A3,RDH11,RPN1,PLPP3,ALG3,SLC27A3,SEC22A,DPAGT1,TAPT1,BCAP29,SPCS3,LPCAT1,LMF2,SEC61A1,EXTL2,ERAP1,VAMP7,SGCE,SEC24B,SCAP,PIGU,UBAC2,AGPAT3,VKORC1,UNC93B1,TXNDC11,STT3A,TMEM33,FZD6,PTDSS1,KDELR1,ICMT,ATP2A2,KRTCAP2,POM121C,ATP13A1,CYBC1,ALG2,HSD17B12,SBF1,DPM1,SIGMAR1,ERLIN2,GHITM,EPHX1,REEP3,ALG1,RINT1,SCD5,G6PC3,NSDHL,SLC37A4,PIGG,TAP1,SPTLC2,SLC9A6,UFL1,GPAT4,PEDS1,AGPAT4,ALG8,RNF170,TMX2,FADS1,TMEM63B,ULK1,LPGAT1,PDIA5,TBL2,BNIP3,STT3B,RDH14,ALG9,CERS5,NBAS,SOAT1,SGPL1,MARCHF6,SACM1L,SLC39A1,EXT1,TBC1D20,ATP11C,TMX4,SLC30A5,LRRC8E","17943,4247,2077,4927,28983,16947,19085,28276,32456,26923,28454,20651,17964,10381,9229,23056,10997,20260,2995,26887,24131,26212,25718,25096,18276,3516,18173,11486,10808,10704,30634,15791,20486,326,23663,13481,28030,6172,25541,4044,9587,6304,5350,812,28942,34005,24215,28672,23159,18646,10542,3005,8157,1356,17281,3401,23711,18294,21876,21088,24861,13398,4061,25985,43,11278,11079,23039,20880,16735,20885,23161,25358,30739,3574,17735,12558,28985,24811,11586,1084,30611,19979,15672,23749,15625,11177,10817,30550,17059,12876,3512,16133,13554,25237,19089,26272"
"","Direct GO Cellular Component","GO:0005783","endoplasmic reticulum","893","125","18.825","1.6968","0.763","5.15548126584613e-10","9.2877307869575","0.00000128887031646153","3.22217579115383e-7","0.00000270709863789712","SELENOF,MARCHF6,POM121C,STOM,GLUD1,VAMP7,DHRS1,PIGG,ATP11C,AGPAT3,RINT1,SACM1L,LPCAT1,SEC22A,ZDHHC18,METTL9,SLC39A7,PTDSS1,KDELR1,ATP7A,EXTL2,FADS1,ALG2,NBAS,GPAT4,TMEM63B,RGMA,ALG8,UFL1,EDEM3,SEC61A1,DPM1,ALG3,PEDS1,ENTPD5,SLC37A4,RPN1,G6PC3,DNAJC10,STT3B,ALG1,LDAH,ERLIN2,ALG9,CES3,TRAPPC9,TXNDC11,SPTLC2,SEC24B,ATP1A1,EPHX1,HADHB,TAP1,TBC1D20,CLN6,YIPF6,AGPAT4,SLC30A5,SCAP,SCD5,SLC39A1,SLC37A3,RDH11,FZD6,LPGAT1,BCL2L1,FGFR3,PCSK6,CERS5,ERAP1,TMT1B,AMBRA1,ATP13A1,PDIA5,DERL1,CTDNEP1,UNC93B1,NSDHL,SGPL1,SIGMAR1,ALG11,DPAGT1,GGCX,SOAT1,TIMM50,ZDHHC13,REEP3,TMX4,SPCS3,MGAT4B,HPS6,TBL2,ARB2A,TMX2,TMEM94,ERLIN1,ATP2A2,EXT1,STT3A,VTN,PIGU,TMEM33,NCLN,VKORC1,TMEM131L,LRRC8E,USP25,GHDC,HSD17B12,PLPP3,PUM3,UBAC2,BNIP3,FOS,PRKCE,LMF2,INPP5K,KRTCAP2,BCAP29,RDH14,SLC27A3,CYBC1,ICMT,RNF170,DERL2","17705,30550,34005,3383,4335,11486,16445,25985,13554,326,21876,17059,25718,20260,20712,24586,4927,9587,6304,869,3516,3574,23159,15625,20880,17735,30308,23161,23039,16787,18276,3005,23056,16735,3367,4061,10381,24861,24637,30611,18294,26145,1356,15672,1865,30832,28030,11278,10704,799,3401,4803,43,16133,2077,28304,20885,19089,30634,21088,12876,20651,17964,4044,28985,992,3690,8569,23749,18173,28276,25990,24215,24811,28454,19085,13481,13398,10817,8157,32456,2995,4247,11177,23656,18413,23711,25237,26212,7048,18817,11586,25365,30739,28983,16947,812,3512,6172,12724,15791,25541,26923,23663,29146,26272,12624,24438,18646,9229,29676,20486,1084,3796,9401,25096,33882,28942,24131,19979,10997,28672,5350,25358,17943"
"","HGNC Gene Group","HGNC-G-2176","Solute carrier family 25","21","13","1.958","7.5041","2.908","8.00853920204414e-10","9.09644669419644","0.00000200213480051104","4.00426960102207e-7","0.00000336417175389988","SLC25A5,SLC25A15,SLC25A3,SLC25A21,SLC25A12,SLC25A6,SLC25A17,SLC25A1,SLC25A4,SLC25A14,SLC25A10,SLC25A19,SLC25A11","10991,10985,10989,14411,10982,10992,10987,10979,10990,10984,10980,14409,10981"
"","SLIM2 GO CC","GO:0005783","endoplasmic reticulum","1052","139","20.934","1.6017","0.68","2.4962219435454e-9","8.60271680337588","0.0000062405548588635","0.00000104009247647725","0.00000873829706649977","SEC22A,ATP2A2,RDH11,FADS1,PRSS23,PLPP3,ALG3,SLC27A3,HPS6,LMF2,YIPF6,ATP11C,MTMR12,BCAP29,GLUD1,SPCS3,CES3,LPCAT1,SEC61A1,EPHX1,ERAP1,VAMP7,SGCE,SEC24B,SCAP,STT3A,ARB2A,PIGU,ALG11,BCL2L1,AGPAT3,PRKCE,VKORC1,INPP5K,UNC93B1,TXNDC11,SLC37A4,SERPIND1,FZD6,PTDSS1,KDELR1,ICMT,STT3B,TIMM50,TAPT1,VTN,TMEM33,FGFR3,ATP13A1,MGAT4B,CYBC1,RGMA,ALG2,GHITM,BNIP3,HSD17B12,SBF1,DPM1,SIGMAR1,ERLIN2,EDEM3,G6PC3,C4A,UBAC2,ATP1A1,ALG1,HADHB,RINT1,USP25,SCD5,NSDHL,EXT1,PIGG,TAP1,SPTLC2,SLC9A6,UFL1,RPN1,ZDHHC18,GPAT4,POM121C,ENTPD5,AGPAT4,SELENOF,ALG8,ZDHHC13,RNF170,TBL2,DNAJC10,TMX2,GGCX,WNT5A,ULK1,LPGAT1,PDIA5,LDAH,CERS5,DHRS1,REEP3,THADA,TMEM63B,FOS,RDH14,TMEM131L,ALG9,SLC39A1,DPAGT1,NBAS,SOAT1,SGPL1,MARCHF6,SACM1L,TRAPPC9,TBC1D20,F5,PEDS1,ATP7A,TMX4,PCSK6,SLC30A5,METTL9,LRRC8E,DERL2,EXTL2,SLC39A7,TMEM94,ERLIN1,CTDNEP1,KRTCAP2,GHDC,TMT1B,SLC30A7,CLN6,STOM,NCLN,PUM3,DERL1,AMBRA1,SLC37A3","20260,812,17964,3574,14370,9229,23056,10997,18817,25096,28304,13554,18191,24131,4335,26212,1865,25718,18276,3401,18173,11486,10808,10704,30634,6172,25365,15791,32456,992,326,9401,23663,33882,13481,28030,4061,4838,4044,9587,6304,5350,30611,23656,26887,12724,25541,3690,24215,7048,28672,30308,23159,17281,1084,18646,10542,3005,8157,1356,16787,24861,1323,20486,799,18294,4803,21876,12624,21088,13398,3512,25985,43,11278,11079,23039,10381,20712,20880,34005,3367,20885,17705,23161,18413,25358,11586,24637,30739,4247,12784,12558,28985,24811,26145,23749,16445,23711,19217,17735,3796,19979,29146,15672,12876,2995,15625,11177,10817,30550,17059,30832,16133,3542,16735,869,25237,8569,19089,24586,26272,17943,3516,4927,28983,16947,19085,28942,24438,28276,19306,2077,3383,26923,29676,28454,25990,20651"
"","REACTOME pathway","R-HSA-382551","Transport of small molecules","242","46","6.928","2.3042","1.204","5.09900190869829e-8","7.29251482546399","0.000127475047717457","0.0000182107211024939","0.000152996675187707","ATP9A,CES3,SLC6A15,ATP11C,SLC31A1,SLC25A1,SLC39A7,YME1L1,SLC7A11,SLC30A5,ABCA3,PCSK6,SLC4A7,SLC7A8,STOML2,LMF2,ATP6V0A1,PRKACG,SOAT1,SLC9A6,SLC39A14,ANO10,SLC25A10,SLC25A11,ERLIN2,LDLRAP1,DERL1,ABCB7,ABCB1,PMPCB,ABCB10,DERL2,MICU2,ATP7A,SLC6A9,TFRC,ERLIN1,ATP6V0A2,GNB4,STOM,SLC7A6,PHB2,SLC39A1,LRRC8E,ATP1A1,PHB1","13540,1865,13621,13554,11016,10979,4927,12843,11059,19089,33,8569,11033,11066,14559,25096,865,9382,11177,11079,20858,25519,10980,10981,1356,18640,28454,48,40,9119,41,17943,31830,869,11056,11763,16947,18481,20731,3383,11064,30306,12876,26272,799,8912"
"","Direct GO Biological Processes","GO:0006811","monoatomic ion transport","139","32","4.819","2.7907","1.481","6.24702573953834e-8","7.20432670463243","0.000156175643488459","0.0000195219554360573","0.000164012960171595","CACNB3,SLC23A2,MCUR1,ATP1A1,SLC11A2,SLC39A14,MCU,ATP5F1B,SLC4A7,SLC6A15,SLC39A11,ATP7A,SLC31A1,SLC9A6,SLC30A5,ATP2A2,SLC25A1,ATP6V0A2,SFXN4,ATP5F1C,TMEM94,TMEM63B,MFSD8,ATP5PO,SLC25A10,ATP5MG,LRRC8E,ATP5F1A,SLC39A7,SLC39A1,SLC30A7,ATP6V0A1","1403,10973,21097,799,10908,20858,23526,830,11033,13621,14463,869,11016,11079,19089,812,10979,18481,16088,833,28983,17735,28486,850,10980,14247,26272,823,4927,12876,19306,865"
"","Direct GO Cellular Component","GO:0005739","mitochondrion","1209","148","22.289","1.4839","0.569","1.23909505437354e-7","6.90689537642744","0.000309773763593386","0.0000340060340842817","0.000285700391650194","PTPMT1,CPT2,NUDT8,GLUD1,NUDT19,MIPEP,ISOC2,SLC25A21,ATP5F1A,WWOX,SLC25A12,SDR39U1,LRPPRC,OSGEPL1,MLLT11,ABCB10,SLC25A3,ACAD9,TK2,APOOL,DNA2,PTGR3,HADHB,OGG1,TMEM177,ABCB7,TIMM29,ATP5PO,MRM3,GTF3C4,SQOR,SLC9A6,ACSS3,PHB2,ACOT9,PYCR1,STOML2,UQCRC2,BPHL,METTL15,NIPSNAP2,MIGA1,FADS1,PDK2,MPV17L2,SLC25A6,MARS2,TFB1M,OGT,PECR,MFN2,MCUR1,MTX2,SIRT3,GHITM,SOX4,SFXN4,CS,MFSD8,GPD2,TIMM23,NDUFA9,L2HGDH,UBE3B,ATP5F1B,TMEM160,TMEM11,VARS2,SLC25A15,METTL17,SLC27A3,GCAT,POLRMT,TIMM21,TOP3A,BCL2L1,BRI3BP,ECHS1,ARL10,IDH3B,PCCA,SPNS1,SLC25A4,MTG1,YARS2,UROS,AMBRA1,LONP1,SLC25A19,PITRM1,TEFM,VWA8,NOCT,ALDH18A1,MTFR2,CASP9,MICU2,GK,LIPT2,NBR1,RPUSD4,ANXA6,METTL9,NIPSNAP1,PLGRKT,AMMECR1,MCCC2,YME1L1,MLYCD,PHB1,HDHD5,SUPV3L1,FAM210A,SLC25A10,TMEM102,HADHA,SLC11A2,TRMT2B,MCU,ATP5F1C,PTCD3,SLC25A14,MTUS1,BCKDK,NT5DC2,POLG2,PDSS1,PRKCE,PYCR2,UQCRC1,BNIP3,SLC30A7,STOM,NDUFS7,IDH3G,PDK1,COQ5,SLC25A5,TIMM50,TMX2,SLC25A11,DDX28,PMPCB,GUF1,ATP5MG,LARS2,MTHFD1L,SLC25A1","26965,2330,8055,4335,32036,7104,26278,14411,823,12799,10982,20275,15714,23075,16997,41,10989,21497,11831,24009,2939,28697,4803,8125,28143,48,25152,850,18485,4667,20390,11079,24723,30306,17152,9721,14559,12586,1094,26606,4179,24741,3574,8810,28177,10992,25133,17037,8127,18281,16877,21097,7506,14931,17281,11200,16088,2422,28486,4456,17312,7693,20499,13478,830,26042,16823,21642,10985,19280,10997,4188,9200,25010,11992,992,14251,3151,22042,5385,8653,30621,10990,32159,24249,12592,25990,9479,14409,17663,26223,29071,14254,9722,21115,1511,31830,4289,37216,6746,25898,544,24586,7827,23633,467,6937,12843,7150,8912,1843,11471,28346,10980,26722,4801,10908,25748,23526,833,24717,10984,29789,16902,25717,9180,17759,9401,30262,12585,1084,19306,3383,7714,5386,8809,28722,10991,23656,30739,10981,17330,9119,25799,14247,17095,21055,10979"
"","Direct GO Cellular Component","GO:0005743","mitochondrial inner membrane","349","58","8.735","2.0145","1.01","1.36024136337127e-7","6.86638402289466","0.000340060340842817","0.0000340060340842817","0.000285700391650194","ATP5F1A,HADHA,UQCRC2,SPNS1,PTPMT1,PHB2,TMEM160,ATP5PO,PHB1,TMEM11,SLC25A21,MICU2,ACOT9,SLC25A19,SLC25A10,SLC25A1,SLC25A5,L2HGDH,MTG1,ATP5MG,TIMM21,ATP5F1B,HADHB,SLC25A11,COQ5,SFXN4,ABCB10,PTCD3,BCL2L1,SLC25A3,SLC25A14,ABCB7,MCU,NDUFS7,GHITM,GUF1,SLC25A6,GPD2,UQCRC1,TMEM177,TIMM50,YME1L1,STOML2,ATP5F1C,NDUFA9,SLC25A12,MPV17L2,APOOL,GCAT,SQOR,CPT2,ALDH18A1,SLC25A15,SLC25A4,TIMM29,TIMM23,ACAD9,MCUR1","823,4801,12586,30621,26965,30306,26042,850,8912,16823,14411,31830,17152,14409,10980,10979,10991,20499,32159,14247,25010,830,4803,10981,28722,16088,41,24717,992,10989,10984,48,23526,7714,17281,25799,10992,4456,12585,28143,23656,12843,14559,833,7693,10982,28177,24009,4188,20390,2330,9722,10985,10990,25152,17312,21497,21097"
