"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Cellular Component","GO:0031012","extracellular matrix","115","17","5.986","4.1896","2.067","4.86141582003017e-7","6.31323723006287","0.00121535395500754","0.0000486141582003017","0.000408429986370874","MFGE8,ADAMTS1,PZP,CCN2,ITIH2,TIMP3,OGN,EDIL3,APOE,THBS1,HPX,ITIH4,VTN,SERPINF2,COL1A1,TIMP1,CCN1","7036,217,9750,2500,6167,11822,8126,3173,613,11785,5171,6169,12724,9075,2197,11820,2654"
"","SLIM2 GO BP","GO:0008283","cell population proliferation","882","59","20.775","1.8959","0.923","6.73342559454878e-7","6.17176393454102","0.00168335639863719","0.000063785912407332","0.000535894897692966","DDR1,MSX2,PRKAR1A,OGN,GJA1,ACVR2A,STX3,PTPRU,CCN1,NTN1,CD320,GPC3,TFRC,ZNF16,EGR1,APP,TGFBR3,APOH,PDCD2,RNF126,THBS1,MEIS2,FPGS,TPBG,SPINT2,SERPINF2,HMOX1,NRP2,TIMP1,CAV1,SPRY2,CCN2,ZNF324,PTGS2,BMPR1A,ADAM10,CCPG1,BMP4,IFI35,ROBO1,SQSTM1,CLU,CD151,SDCBP,ADAMTS1,FZD7,SLC20A1,APOA1,CDON,NDFIP1,CNBP,HMGA2,BAMBI,HLA-A,APOE,FLT1,JTB,DDR2,EPHA4","2730,7392,9388,8126,4274,173,11438,9683,2654,8029,16692,4451,11763,12947,3238,620,11774,616,8762,21151,11785,7001,3824,12004,11247,9075,5013,8005,11820,1527,11270,2500,14096,9605,1076,188,24227,1071,5399,10249,11280,2095,1630,10662,217,4045,10946,600,17104,17592,13164,5009,30251,4931,613,3763,6201,2731,3388"
"","Direct GO Cellular Component","GO:0005794","Golgi apparatus","736","52","18.31","2.0024","1.002","6.88887853999186e-7","6.16185147236446","0.00172221963499796","0.000063785912407332","0.000535894897692966","CLU,FAM234B,NEO1,B4GALT5,STX6,BACE1,APOE,GOLGA7,TRAPPC5,GCNT1,UGCG,TMEM59,CSPG5,ARF3,GLT8D1,LDLR,RAB29,ABCB6,GABARAPL2,CCN2,ADAM10,PLD3,NDFIP1,NTN3,ITM2B,RABAC1,APP,NDFIP2,RNF149,GJA1,PLPP3,LAPTM4A,SERINC3,CAV1,SPPL2B,LRP6,B4GALT6,OPTN,CHSY1,APLP1,GALNT1,TMEM59L,ITM2C,PLSCR1,CHST10,SPINT2,TRIM23,PI4K2A,HLA-A,STC2,CLSTN3,GABARAP","2095,29288,7754,928,11441,933,613,24876,23067,4203,12524,1239,2467,654,24870,6547,9789,47,13291,2500,188,17158,17592,8030,6174,9794,620,18537,23137,4274,9229,6924,11699,1527,30627,6698,929,17142,17198,597,4123,13237,6175,9092,19650,11247,660,30031,4931,11374,18371,4067"
"","HGNC Gene Group","HGNC-G-593","I-set domain containing","40","10","3.521","7.0854","2.825","8.46704189867844e-7","6.07226829114132","0.00211676047466961","0.0000755985883810575","0.000635138642016864","LRIG3,FLT1,PTPRS,LRIG1,UNC5B,MFAP3,ROBO1,CDON,NEO1,SEMA3C","30991,3763,9681,17360,12568,7034,10249,17104,7754,10725"
"","DRSC COMPLEAT2 protein complex (literature)","HsC03201","protein-lipid complex","17","7","2.465","11.67","3.545","9.07854094977595e-7","6.04198394315042","0.00226963523744399","0.0000782632840497926","0.000657525980519771","APP,APOE,CLU,APOA1,APOH,LDLR,APOC3","620,613,2095,600,616,6547,610"
"","DRSC COMPLEAT2 protein complex (literature)","HsC04119","Amyloid fibrils [plasma membrane]","7","5","1.761","20.244","4.339","0.00000104665109005086","5.98019806991584","0.00261662772512715","0.000087220924170905","0.000732783250583092","APP,APOA1,MFGE8,APOE,ITM2B","620,600,7036,613,6174"
"","REACTOME pathway","R-HSA-76002","Platelet activation, signaling and aggregation","99","15","5.282","4.2942","2.102","0.00000168576391462908","5.7732032468839","0.0042144097865727","0.000135948702792668","0.00114216781456894","SERPINF2,SPP2,CLU,TUBA4A,ITIH4,APOA1,PROS1,TIMP1,COL1A1,OLA1,PCDH7,APOH,SELENOP,TIMP3,F5","9075,11256,2095,12407,6169,600,9456,11820,2197,28833,8659,616,10751,11822,3542"
"","Direct GO Cellular Component","GO:0009897","external side of plasma membrane","75","13","4.577","4.9125","2.296","0.00000177474045081098","5.75086515191743","0.00443685112702745","0.000136230039924142","0.00114453145769324","LDLR,APP,TGFBR3,HLA-A,CD83,MFGE8,BMPR1A,THBS1,IL13RA1,TMEM123,TFRC,FCGRT,CD84","6547,620,11774,4931,1703,7036,1076,11785,5974,30138,11763,3621,1704"
"","SLIM2 GO CC","GO:0005768","endosome","596","44","15.493","2.0923","1.065","0.00000179823652699868","5.74515318489735","0.0044955913174967","0.000136230039924142","0.00114453145769324","CMTM6,PLEKHF1,UVRAG,NBR1,BACE1,FZD7,APOE,FLT1,LAPTM4A,SLC31A1,EPHA4,ABCB6,NDFIP2,APOA1,TMEM59,OPTN,PI4K2A,NDFIP1,MGRN1,RNF149,TRAPPC5,LDLR,HLA-A,ITM2B,PRKAR1A,IFNAR1,LAMTOR4,TFRC,PLD3,SPPL2B,APOC3,PLEKHB2,STX6,FCGRT,MFSD8,ARRDC3,SCAMP4,APP,CAV1,LRP6,ATP6V1D,PRKAR1B,SQSTM1,RAB29","19177,20764,12640,6746,933,4045,613,3763,6924,11016,3388,47,18537,600,1239,17142,30031,17592,20254,23137,23067,6547,4931,6174,9388,5432,33772,11763,17158,30627,610,19236,11441,3621,28486,29263,30385,620,1527,6698,13527,9390,11280,9789"
"","Direct GO Cellular Component","GO:0043235","receptor complex","64","12","4.225","5.314","2.41","0.00000187732824916653","5.72645978473719","0.00469332062291632","0.00013803884185048","0.00115972803773229","BMPR1A,TGFBR3,IFNAR1,ACVR2A,NBR1,DDR1,IL13RA1,APP,DDR2,FLT1,ACVR1B,LDLR","1076,11774,5432,173,6746,2730,5974,620,2731,3763,172,6547"
