"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Cellular Component","GO:1990904","ribonucleoprotein complex","331","170","9.189","2.2346","1.16","1e-25","25","2.5e-22","6.25e-23","5.25091353901531e-22","RPS21,RPL7A,SNRPA1,MRPL23,ZC3H14,RPL35A,MRPL53,RPS3A,GAPDH,RPL22L1,RPS14,NCL,MRPL14,LSM4,MRPL15,MRPS2,SNRPF,MRPS23,RPL23,MRPS10,HNRNPUL1,RPS16,YBX1,RPS26,RPL12,MRPL34,RPL27,MRPL45,RPL38,ZC3H18,RPS7,HNRNPD,MRPS22,LSM6,MRPS11,LSM3,MRPS18C,SNRPC,MRPL27,SRP19,LSM8,SRA1,RPS19,RPL4,SNRNP70,RPL22,MRPL44,RPL31,GADD45GIP1,RPS2,DKC1,LSM11,RPS12,IGHMBP2,MRPL17,CASC3,MRPL40,MRPL13,MRPL4,SNRPD3,ZCCHC17,PABPN1,MRPL16,MRPS30,RPS24,RPL8,RPL24,RPP21,RPL36AL,MRPL54,RPS4X,HNRNPAB,MRPL21,RPS15,SNU13,MRPS26,MRPL46,MRPL22,SNRPB,MRPL37,SRP9,MRPS33,MRPL33,NOP10,RPP14,RPS17,PA2G4,RPS27,RPL13,MRPL32,RPL30,MRPL43,RPL36A,MRPL10,RPS9,HSPA8,LSM2,MRPL3,MRPS9,MRPS28,RPS27L,SNRPD1,MRPL35,DAP3,PHAX,RACK1,RPS20,RPL5,SNRPA,RPL23A,MRPS34,RPL34,NAF1,RPS3,FAU,LSM14B,RPS13,RPSA,MRPS25,CBX5,MRPL18,MRPS7,SNRPE,MRPL48,RRP9,MRPL20,CPSF6,RPS25,RPL11,MRPL38,RPL26,NSRP1,RPL37A,CHCHD1,RPS5,HNRNPC,RPS15A,NPM1,MRPS15,LSM1,MRPS16,SNRPB2,MRPL51,SRP14,LSM7,MRPL19,NHP2,KRR1,RPS18,RBMS1,RPS28,RPL21,MRPL11,RPL29,LSM10,RPLP2,ZFP36L1,MRPL55,RPS10,MRPL58,MRPS35,RPL35,MRPS6,MRPS18B,MRPL2,SNRPD2,MRPS17,SLBP,MRPL39,MRPL28","10409,10364,11152,10322,20509,10345,16684,10421,4141,27610,10387,7667,14279,17259,14054,14495,11162,14509,10316,14502,17011,10396,8014,10414,10302,14488,10328,16651,10349,25091,10440,5036,14508,17017,14050,17874,16633,11157,14483,11300,20471,11281,10402,10353,11150,10315,16650,10334,29996,10404,2890,30860,10385,5542,14053,17040,14491,14278,14276,11160,30246,8565,14476,8769,10411,10368,10325,21300,10346,16685,10424,5034,14479,10388,7819,14045,1192,14480,11153,14034,11304,16634,14487,14378,30327,10397,8550,10416,10303,14035,10333,14517,10359,14055,10442,5241,13940,10379,14501,14513,18476,11158,14489,2673,10241,4399,10405,10360,11151,10317,16618,10340,25126,10420,3597,15887,10386,6502,14511,1555,14477,14499,11161,16653,16829,14478,13871,10413,10301,14033,10327,25305,10348,23518,10426,5035,10389,7910,14504,20472,14048,11155,14044,11299,20470,14052,14377,5176,10401,9907,10418,10313,14042,10331,17562,10377,1107,16686,10383,5359,16635,10344,14051,14516,14056,11159,14047,10904,14027,14484"
"","SLIM2 GO CC","GO:0005840","ribosome","206","123","6.649","2.5978","1.377","1e-25","25","2.5e-22","6.25e-23","5.25091353901531e-22","RPL34,RPS14,ZCCHC17,RPS21,NPM1,MRPL16,RPL13,RPS3A,MRPL44,MRPS28,MRPS10,MRPL51,CALR,MRPL34,MRPL3,RPL23A,RPS7,RPL38,RPS16,MRPS6,RPS26,RPL31,RPL4,MRPL4,MRPL53,MRPS18C,MRPS26,MRPL39,SNCA,CHCHD1,RPL30,RPS12,RPL36AL,RPS19,RACK1,MRPL15,RPL11,RPS2,MRPL14,MRPL55,MRPS23,MRPL18,MRPS34,MRPS15,RPL22L1,MRPL19,RPL35A,RPS15,DAP3,RPS24,RPL8,MRPL32,RPL21,RPS4X,MRPL45,MRPS18B,MRPS35,MRPL35,PSMA6,MRPL11,MRPL46,RPL24,RPS9,RPL36A,RPS17,MRPL28,RPS27,RPL23,RPL5,FAU,MRPL27,MRPL54,MRPS7,MRPS11,MRPL20,SF1,MRPL58,RPL29,RPS13,RPLP2,RPS20,RPS27L,MRPL22,RPL12,RPS3,MRPL38,MRPL21,MRPS33,MRPL37,APEX1,MRPL40,MRPS30,RPL22,RPS5,RPL37A,RPS15A,MRPS2,RPS25,RPL26,MRPL23,MRPL2,GADD45GIP1,MRPS16,MRPS25,MRPL48,RRBP1,MRPL43,RPL27,RPS10,METAP1,RPS18,RPS28,RPL35,RPL7A,RPSA,MRPL17,MRPL10,MRPS17,MRPL13,MRPS9,MRPS22,NUFIP2,MRPL33","10340,10387,30246,10409,7910,14476,10303,10421,16650,14513,14502,14044,1455,14488,10379,10317,10440,10349,10396,14051,10414,10334,10353,14276,16684,16633,14045,14027,11138,23518,10333,10385,10346,10402,4399,14054,10301,10404,14279,16686,14509,14477,16618,14504,27610,14052,10345,10388,2673,10411,10368,14035,10313,10424,16651,14516,16635,14489,9535,14042,1192,10325,10442,10359,10397,14484,10416,10316,10360,3597,14483,16685,14499,14050,14478,12950,5359,10331,10386,10377,10405,18476,14480,10302,10420,14033,14479,16634,14034,587,14491,8769,10315,10426,10348,10389,14495,10413,10327,10322,14056,29996,14048,14511,16653,10448,14517,10328,10383,15789,10401,10418,10344,10364,6502,14053,14055,14047,14278,14501,14508,17634,14487"
"","Direct GO Cellular Component","GO:0005840","ribosome","181","120","6.486","2.8845","1.528","1e-25","25","2.5e-22","6.25e-23","5.25091353901531e-22","MRPS34,MRPL13,MRPL4,RPS10,MRPL48,RPS18,NUFIP2,RPS28,MRPS9,RACK1,MRPL55,APEX1,RPL7A,MRPL23,RPL35A,MRPL22,RPS3A,MRPL37,RPS14,MRPL39,RPS21,MRPS25,SF1,MRPL38,MRPL3,GADD45GIP1,MRPL58,RPL12,RPL27,RPL38,RPS27L,RPS7,MRPL35,RPS16,MRPS10,RPS26,MRPS15,MRPL33,MRPL11,MRPS28,RPS2,CHCHD1,RPL4,RPL22,RPL31,MRPL18,MRPS7,RPS12,MRPS23,RPS19,MRPS35,RRBP1,MRPS6,MRPL28,MRPL45,RPL22L1,CALR,RPL8,RPL24,RPL36AL,MRPS16,RPS4X,MRPL51,RPS15,MRPL16,RPS24,MRPL14,DAP3,MRPL34,RPL35,MRPL53,RPSA,RPL13,RPL30,RPL36A,MRPL2,RPS9,MRPS17,RPS17,MRPS22,RPS27,MRPS11,MRPL19,MRPL44,MRPS18B,RPS3,MRPL10,RPL5,RPL23A,RPL34,MRPL15,MRPS2,RPS13,MRPS33,RPS20,MRPL17,SNCA,MRPL40,MRPS30,MRPL43,MRPL21,FAU,RPL11,RPL26,RPL37A,MRPS18C,RPS5,MRPL27,RPS15A,MRPL20,RPS25,MRPS26,RPL23,MRPL32,MRPL46,MRPL54,PSMA6,RPL21,RPL29,RPLP2","16618,14278,14276,10383,16653,10401,17634,10418,14501,4399,16686,587,10364,10322,10345,14480,10421,14034,10387,14027,10409,14511,12950,14033,10379,29996,5359,10302,10328,10349,18476,10440,14489,10396,14502,10414,14504,14487,14042,14513,10404,23518,10353,10315,10334,14477,14499,10385,14509,10402,16635,10448,14051,14484,16651,27610,1455,10368,10325,10346,14048,10424,14044,10388,14476,10411,14279,2673,14488,10344,16684,6502,10303,10333,10359,14056,10442,14047,10397,14508,10416,14050,14052,16650,14516,10420,14055,10360,10317,10340,14054,14495,10386,16634,10405,14053,11138,14491,8769,14517,14479,3597,10301,10327,10348,16633,10426,14483,10389,14478,10413,14045,10316,14035,1192,16685,9535,10313,10331,10377"
"","KEGG Pathway H.sap","path:hsa03010","Ribosome","158","112","6.054","3.0841","1.625","1e-25","25","2.5e-22","6.25e-23","5.25091353901531e-22","MRPS30,MRPL16,MRPL34,MRPS22,MRPS18C,MRPL32,MRPL55,MRPL19,RPS17,RPS26,RPL13,RPS9,RPL27,RPL37A,MRPL3,MRPL21,MRPS2,MRPS28,MRPL44,MRPS26,DAP3,MRPL10,RPS13,RPS2,RPS3,RPL23,MRPL38,RPL31,RPL36A,RACK1,MRPL13,MRPL28,MRPS10,MRPS34,MRPL53,MRPS11,RPS15A,RPS24,RPL11,RPS5,RPL24,RPL35A,RPL8,MRPL18,MRPL35,MRPS23,MRPS33,MRPL11,RPS27L,MRPL17,RPS18,RPS27,RPL21,MRPL46,RPL29,RPL38,RPS10,MRPL22,MRPS7,MRPS18B,MRPL45,MRPS17,RPL22L1,MRPL2,RPS14,RPS20,RPS3A,RPL23A,MRPL37,RPL34,RPL5,RPSA,MRPL14,MRPL33,MRPS15,KGD4,MRPL54,MRPS6,RPS16,RPS25,RPL12,RPS7,RPL26,RPL36AL,RPLP2,MRPL20,MRPL40,MRPS25,MRPS35,MRPL51,RSL24D1,MRPL15,RPS19,RPS28,RPL22,MRPL39,RPL30,RPL4,RPS12,MRPL27,MRPS9,MRPL43,MRPL48,MRPS16,FAU,MRPL4,RPS15,RPS21,RPS4X,MRPL23,RPL35,RPL7A","8769,14476,14488,14508,16633,14035,16686,14052,10397,10414,10303,10442,10328,10348,10379,14479,14495,14513,16650,14045,2673,14055,10386,10404,10420,10316,14033,10334,10359,4399,14278,14484,14502,16618,16684,14050,10389,10411,10301,10426,10325,10345,10368,14477,14489,14509,16634,14042,18476,14053,10401,10416,10313,1192,10331,10349,10383,14480,14499,14516,16651,14047,27610,14056,10387,10405,10421,10317,14034,10340,10360,6502,14279,14487,14504,16631,16685,14051,10396,10413,10302,10440,10327,10346,10377,14478,14491,14511,16635,14044,18479,14054,10402,10418,10315,14027,10333,10353,10385,14483,14501,14517,16653,14048,3597,14276,10388,10409,10424,10322,10344,10364"
"","HGNC Gene Group","HGNC-G-646","Mitochondrial ribosomal proteins","81","59","3.189","3.1691","1.664","1.58929741908878e-21","20.7987948218724","3.97324354772194e-18","7.94648709544388e-19","6.67621066833227e-18","MRPL48,MRPS35,MRPS6,DAP3,MRPL45,MRPS18B,MRPL21,MRPL4,MRPL39,MRPL14,MRPL34,MRPL28,MRPL53,MRPL15,MRPL37,MRPL58,MRPS10,MRPS11,MRPL44,MRPL46,MRPL10,MRPS18C,MRPL35,MRPS23,MRPL17,MRPL40,MRPL33,MRPL43,MRPL13,MRPS7,MRPL16,MRPS26,MRPL32,MRPS30,MRPL54,MRPL22,MRPL51,MRPL23,MRPS22,MRPS9,MRPS34,MRPS28,MRPL55,MRPL2,MRPS17,MRPS33,MRPS25,MRPL38,MRPL19,GADD45GIP1,MRPL18,MRPS2,MRPL20,MRPS15,MRPL11,MRPL3,CHCHD1,MRPS16,MRPL27","16653,16635,14051,2673,16651,14516,14479,14276,14027,14279,14488,14484,16684,14054,14034,5359,14502,14050,16650,1192,14055,16633,14489,14509,14053,14491,14487,14517,14278,14499,14476,14045,14035,8769,16685,14480,14044,10322,14508,14501,16618,14513,16686,14056,14047,16634,14511,14033,14052,29996,14477,14495,14478,14504,14042,10379,23518,14048,14483"
"","DRSC COMPLEAT2 protein complex (literature)","HsC08651","55S ribosome, mitochondrial","77","57","3.081","3.2207","1.687","2.05627647881546e-21","20.6869184922296","5.14069119703865e-18","8.56781866173108e-19","7.19822000171387e-18","MRPL55,MRPS18C,MRPL35,MRPS10,MRPS11,MRPL44,MRPL46,MRPS7,MRPS23,MRPL17,MRPL40,MRPL33,MRPL43,MRPL13,MRPL51,MRPL16,MRPS26,MRPL32,MRPS30,MRPL54,MRPL22,MRPL21,MRPL2,MRPS17,MRPS22,MRPS9,MRPL23,MRPS34,MRPS28,MRPS2,MRPS33,MRPS25,MRPL38,MRPL19,KGD4,MRPL18,MRPL27,MRPL20,MRPS15,MRPL11,MRPL3,MRPL10,MRPS16,MRPL4,MRPL48,MRPS35,MRPS6,DAP3,MRPL45,MRPS18B,MRPL37,MRPL39,MRPL14,MRPL34,MRPL28,MRPL53,MRPL15","16686,16633,14489,14502,14050,16650,1192,14499,14509,14053,14491,14487,14517,14278,14044,14476,14045,14035,8769,16685,14480,14479,14056,14047,14508,14501,10322,16618,14513,14495,16634,14511,14033,14052,16631,14477,14483,14478,14504,14042,10379,14055,14048,14276,16653,16635,14051,2673,16651,14516,14034,14027,14279,14488,14484,16684,14054"
"","DRSC COMPLEAT2 protein complex (literature)","HsC08646","55S ribosome:mRNA:tRNA:MRRF [mitochondrial inner membrane]","84","60","3.243","3.1077","1.636","3.73871389929501e-21","20.4272777674511","9.34678474823752e-18","1.33525496403393e-18","1.12180933898931e-17","MRPL32,MRPL53,MRPL16,MRPS26,MRPS28,MRPL2,MRPL23,MRPS34,MRPL10,MRPS17,MRPS22,MRPS9,MRPL19,MRPL18,MRPS2,MRPL38,KGD4,MRPS33,MRPS25,MRPL3,MRPS16,MRPL27,MRPL11,MRPL54,MRPL20,MRPS15,MRPS18B,MRPL4,DAP3,MRPL43,MRPL55,MRPL48,MRPS35,MRPS6,MRPL28,MRPL15,MRPL37,MRPL34,MRRF,MRPL39,MRPL14,MRPL46,MRPS18C,MRPL58,MRPL44,CHCHD1,MRPL35,MRPS10,MRPS11,MRPL13,MRPS7,MRPL33,MRPL40,GADD45GIP1,MRPL21,MRPS23,MRPL17,MRPS30,MRPL22,MRPL51","14035,16684,14476,14045,14513,14056,10322,16618,14055,14047,14508,14501,14052,14477,14495,14033,16631,16634,14511,10379,14048,14483,14042,16685,14478,14504,14516,14276,2673,14517,16686,16653,16635,14051,14484,14054,14034,14488,7234,14027,14279,1192,16633,5359,16650,23518,14489,14502,14050,14278,14499,14487,14491,29996,14479,14509,14053,8769,14480,14044"
"","DRSC COMPLEAT2 protein complex (literature)","HsC08643","55S ribosome:MRRF:GFM2:GTP [mitochondrial inner membrane]","85","60","3.243","3.0712","1.619","9.90764587786828e-21","20.004029524496","2.47691146946707e-17","3.09613933683384e-18","2.60120959399339e-17","GADD45GIP1,MRPL21,MRPL51,MRPL16,MRPS26,MRPS30,MRPL22,MRPL32,MRPL53,MRPS17,MRPS22,MRPS9,MRPL23,MRPS28,MRPL2,MRPS34,MRPL10,MRPS33,MRPS25,MRPL38,MRPL19,MRPL18,MRPS2,KGD4,MRPL27,MRPL20,MRPS15,MRPL3,MRPS16,MRPL11,MRPL54,MRPL48,MRPS35,MRPS6,DAP3,MRPS18B,MRPL4,MRPL43,MRPL55,MRPL39,MRPL14,MRPL34,MRPL28,MRPL15,MRPL37,MRRF,MRPL35,MRPS10,MRPS11,MRPL58,MRPL46,MRPS18C,MRPL44,CHCHD1,MRPS23,MRPL17,MRPL40,MRPL33,MRPL13,MRPS7","29996,14479,14044,14476,14045,8769,14480,14035,16684,14047,14508,14501,10322,14513,14056,16618,14055,16634,14511,14033,14052,14477,14495,16631,14483,14478,14504,10379,14048,14042,16685,16653,16635,14051,2673,14516,14276,14517,16686,14027,14279,14488,14484,14054,14034,7234,14489,14502,14050,5359,1192,16633,16650,23518,14509,14053,14491,14487,14278,14499"
"","DRSC COMPLEAT2 protein complex (literature)","HsC08645","55S ribosome:mRNA:fMet-tRNA [mitochondrial inner membrane]","83","59","3.189","3.0927","1.629","1.19038024387739e-20","19.9243142894983","2.97595060969347e-17","3.3066117885483e-18","2.77803721740094e-17","MRPL19,MRPS33,MRPS25,MRPL38,KGD4,MRPL18,MRPS2,MRPL27,MRPL20,MRPS15,MRPL11,MRPL3,CHCHD1,MRPS16,DAP3,MRPL48,MRPS35,MRPS6,MRPL43,MRPS18B,MRPL21,MRPL4,MRPL39,MRPL14,MRPL34,MRPL28,MRPL53,MRPL15,MRPL37,MRPL58,MRPL35,MRPS10,MRPS11,MRPL44,MRPL46,MRPL10,MRPS18C,MRPL33,MRPS23,MRPL17,MRPL40,GADD45GIP1,MRPL13,MRPS7,MRPL16,MRPS26,MRPL32,MRPS30,MRPL54,MRPL22,MRPL51,MRPL23,MRPS17,MRPS22,MRPS9,MRPS34,MRPS28,MRPL55,MRPL2","14052,16634,14511,14033,16631,14477,14495,14483,14478,14504,14042,10379,23518,14048,2673,16653,16635,14051,14517,14516,14479,14276,14027,14279,14488,14484,16684,14054,14034,5359,14489,14502,14050,16650,1192,14055,16633,14487,14509,14053,14491,29996,14278,14499,14476,14045,14035,8769,16685,14480,14044,10322,14047,14508,14501,16618,14513,16686,14056"
"","DRSC COMPLEAT2 protein complex (literature)","HsC08641","55S ribosome:mRNA:fMet-tRNA:aminoacyl-tRNA:TUFM:GTP [mitochondrial inner membrane]","84","59","3.189","3.0559","1.612","3.11734113919439e-20","19.5062156690857","7.79335284798596e-17","6.49446070665497e-18","5.4562962645084e-17","MRPS2,MRPS33,MRPS25,MRPL38,KGD4,MRPL18,MRPL3,MRPL27,MRPL20,MRPS15,MRPL11,CHCHD1,MRPS16,DAP3,MRPL48,MRPS35,MRPS6,MRPL43,MRPS18B,MRPL21,MRPL4,MRPL28,MRPL37,MRPL39,MRPL14,MRPL34,MRPL53,MRPL15,MRPL58,MRPL35,MRPS10,MRPS11,MRPL44,MRPL46,MRPL10,MRPS18C,MRPL33,MRPS23,MRPL17,MRPL40,GADD45GIP1,MRPL13,MRPS7,MRPS30,MRPL51,MRPL16,MRPS26,MRPL32,MRPL54,MRPL22,MRPL23,MRPS17,MRPS22,MRPS9,MRPS34,MRPS28,MRPL55,MRPL2,MRPL19","14495,16634,14511,14033,16631,14477,10379,14483,14478,14504,14042,23518,14048,2673,16653,16635,14051,14517,14516,14479,14276,14484,14034,14027,14279,14488,16684,14054,5359,14489,14502,14050,16650,1192,14055,16633,14487,14509,14053,14491,29996,14278,14499,8769,14044,14476,14045,14035,16685,14480,10322,14047,14508,14501,16618,14513,16686,14056,14052"
