"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Biological Processes","GO:0006629","lipid metabolic process","371","48","8.972","1.9465","0.961","0.00000513557821456672","5.28941065211371","0.0128389455364168","0.00116717686694698","0.0098059917009238","GPCPD1,DDHD1,FASN,SCD,CHST10,PDSS1,LDLRAP1,RDH14,DAGLB,MGST2,UGCG,SPTLC1,INPP5K,HPS6,DHCR7,PRKAG1,DGKE,DDHD2,AGPAT3,PTPMT1,FDPS,SLC16A1,SPTLC2,ACOT9,NSDHL,LDAH,PEDS1,MGST3,ABHD16A,ERLIN1,PECR,SCD5,EPHX1,PTEN,SGPL1,MLYCD,AGPAT4,GPAT4,FADS1,SOAT1,PTDSS1,KBTBD2,RDH11,ACSS3,ATP5F1A,PCCA,ACOX3,SACM1L","26957,19714,3594,10571,19650,17759,18640,19979,28923,7063,12524,11277,33882,18817,2860,9385,2852,29106,326,26965,3631,10922,11278,17152,13398,26145,16735,7064,13921,16947,18281,21088,3401,9588,10817,7150,20885,20880,3574,11177,9587,21751,17964,24723,823,8653,121,17059"
"","PANTHER Pathway H.sap","P05731","GABA-B receptor II signaling","13","7","1.308","8.1011","3.018","0.00000665264232461974","5.17700582551227","0.0166316058115494","0.0012793542931961","0.0107484460469453","GNB4,GNB1,PRKACB,GNB2,PRKACG,GNAI3,PRKACA","20731,4396,9381,4398,9382,4387,9380"
"","Direct GO Biological Processes","GO:0006488","dolichol-linked oligosaccharide biosynthetic process","13","7","1.308","8.1011","3.018","0.00000665264232461974","5.17700582551227","0.0166316058115494","0.0012793542931961","0.0107484460469453","ALG11,ALG5,ALG9,ALG1,ALG2,ALG3,ALG8","32456,20266,15672,18294,23159,23056,23161"
"","REACTOME pathway","R-HSA-196854","Metabolism of vitamins and cofactors","102","20","3.738","2.95","1.561","0.00000969810494506861","5.01331312061051","0.0242452623626715","0.00173180445447654","0.0145496887311006","SLC23A2,VKORC1,FPGS,LDLRAP1,NUDT12,SLC2A1,NMRK1,PDSS1,THTPA,MTHFD1,MOCS3,COQ5,SLC19A1,SLC25A19,FASN,MTHFD1L,COASY,PCCA,RDH11,NUDT8","10973,23663,3824,18640,18826,11005,26057,17759,18987,7432,15765,28722,10937,14409,3594,21055,29932,8653,17964,8055"
"","REACTOME pathway","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","71","16","2.991","3.3904","1.761","0.0000120934610552671","4.91744938961952","0.0302336526381676","0.00184792413648199","0.0155252637877223","SLC23A2,NUDT12,MOCS3,FPGS,THTPA,SLC2A1,MTHFD1L,NUDT8,NMRK1,MTHFD1,COASY,SLC19A1,LDLRAP1,FASN,SLC25A19,PCCA","10973,18826,15765,3824,18987,11005,21055,8055,26057,7432,29932,10937,18640,3594,14409,8653"
"","KEGG Pathway H.sap","path:hsa04082","Neuroactive ligand signaling","24","9","1.682","5.6418","2.496","0.0000125529457302467","4.90125434874272","0.0313823643256167","0.00184792413648199","0.0155252637877223","GNB1,PRKACB,GNA11,GNB2,SLC6A9,PRKACG,GNAI3,PRKACA,GNB4","4396,9381,4379,4398,11056,9382,4387,9380,20731"
"","PANTHER Pathway H.sap","P00028","Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction","10","6","1.121","9.0269","3.174","0.0000139912571130128","4.8541432624405","0.0349781427825319","0.00184792413648199","0.0155252637877223","GNB4,GNB1,PRKACB,GNB2,PRKACG,PRKACA","20731,4396,9381,4398,9382,9380"
"","PANTHER Pathway H.sap","P04386","Histamine H2 receptor mediated signaling pathway","10","6","1.121","9.0269","3.174","0.0000139912571130128","4.8541432624405","0.0349781427825319","0.00184792413648199","0.0155252637877223","GNB4,GNB1,PRKACB,GNB2,PRKACG,PRKACA","20731,4396,9381,4398,9382,9380"
"","Direct GO Cellular Component","GO:0016323","basolateral plasma membrane","96","19","3.551","2.9776","1.574","0.0000140442234372631","4.85250226972231","0.0351105585931579","0.00184792413648199","0.0155252637877223","SLC31A1,SLC19A1,MYO1D,SLC23A2,ATP1A1,SLC12A2,ORAI1,ERBB2,TFRC,SLC2A1,SLC7A8,ATP7A,SLC16A1,NKD2,FLOT2,SLC7A5,AP2A1,SLC6A9,VANGL2","11016,10937,7598,10973,799,10911,25896,3430,11763,11005,11066,869,10922,17046,3758,11063,561,11056,15511"
"","SLIM2 GO BP","GO:0006810","transport","2032","177","33.084","1.3105","0.39","0.0000159341853652842","4.79767013491416","0.0398354634132104","0.00199177317066052","0.01673380593355","USO1,EFR3A,SLC2A1,SOAT1,ANKRD50,ATP5F1C,SLC30A7,CACNB3,WNT5A,SLC25A14,LRPPRC,GPAT4,MICU2,BCAP29,KPNA5,DENND10,SCYL2,LRRC8E,TSC2,TUBB,AP1B1,RITA1,TMEM115,TPRG1L,TAP1,ACVR2B,ATP11C,USP46,POM121C,MEF2A,VPS41,SLC7A5,KAT5,GHITM,NUP37,PRKACA,SLC31A1,SEC61A1,MFSD8,TNPO3,SLC25A19,SEC24C,XPO7,DDX19A,PCSK6,SLC12A2,PRKAG1,VPS39,HPS6,SLC9A6,SLC19A1,CCDC158,IFT172,SYK,GGCX,PTPN14,GPM6B,TIMM50,SLC25A1,MAP2,CSE1L,SLC37A3,SNX33,STRADA,SEC23B,UBAP1,SLC25A15,COPG1,RABGGTB,ABCB1,TECPR2,ANKRD27,BNIP3,ABCA3,WWP2,CRBN,TFRC,ATP2A2,RAB3GAP2,VAV2,ATP13A1,ATP1A1,TIMM23,SLC6A9,SACM1L,IPO7,SLC37A4,COPA,VPS45,LEPROT,C4A,USP9X,PRKCE,JUP,TMEM38B,GNA11,SLC39A7,SLC46A3,VANGL1,DERL2,ORAI1,DERL1,FBXO45,INPP5K,DYNC1H1,TMBIM6,TNPO2,SLC35E1,RABGAP1L,WASHC4,DNM3,CDK16,AP2M1,G6PC3,ACAP2,ATP5F1A,SLC30A5,TMEM63B,GNB2,IFT56,SLC16A1,CAD,LDLRAP1,MYO1D,AGAP1,AP2A1,FLOT2,STAT3,MAP6D1,CLOCK,XPOT,KDELR1,AP5M1,SLC38A9,SLC6A15,YIPF6,ATP9A,VAC14,XPO5,FAM91A1,CLTC,XPO1,PHAF1,NUP93,FYN,MYO1C,ARRDC3,RINT1,TRAPPC9,SLC7A8,ANO10,PHB2,SLC23A2,COPB1,COG2,TRIM23,EXOC4,NKD2,VPS51,TMEM102,ATP7A,SOX4,TRIB3,DYNC2I2,ZDHHC13,TCAF1,MCU,COG3,KIF16B,OPHN1,SLC25A21,CD84,SESN2,PTEN,PDCD6IP,SEC22A,SLC7A6","30904,28970,11005,11177,29223,833,19306,1403,12784,10984,15714,20880,31830,24131,6398,31793,19286,26272,12363,20778,554,25925,30055,27007,43,174,13554,20075,34005,6993,12713,11063,5275,17281,29929,9380,11016,18276,28486,17103,14409,10705,14108,25628,8569,10911,9385,20593,18817,11079,10937,26374,30391,11491,4247,9647,4461,23656,10979,6839,2431,20651,28468,30172,10702,12461,10985,2236,9796,40,19957,25310,1084,33,16804,30185,11763,812,17168,12658,24215,799,17312,11056,17059,9852,4061,2230,14579,29477,1323,12632,9401,6207,25535,4379,4927,27501,15512,17943,25896,28454,29148,33882,2961,11723,19998,20803,24663,29174,29125,8749,564,24861,16469,823,19089,17735,4398,21882,10922,1424,18640,7598,16922,561,3758,11364,25753,2082,12826,6304,20192,26907,13621,28304,13540,25507,17675,26306,2092,12825,29564,28958,4037,7597,29263,21876,30832,11066,25519,30306,10973,2231,6546,660,30389,17046,1172,26722,869,11200,16228,28296,18413,22201,23526,18619,15869,8148,14411,1704,20746,9588,8766,20260,11064"
"","HGNC Gene Group","HGNC-G-1210","ATPase phospholipid transporting","4","4","0.748","15.0449","3.911","0.000019314788446293","4.71411004429425","0.0482869711157324","0.00229937957693964","0.0193181493630202","ATP9A,ABCA3,ATP11C,ABCB1","13540,33,13554,40"
"","HGNC Gene Group","HGNC-G-547","Exportins","7","5","0.935","10.7463","3.426","0.0000239147935470469","4.62133336397727","0.0597869838676171","0.00271759017580078","0.0228317296761717","XPOT,CSE1L,XPO7,XPO1,XPO5","12826,2431,14108,12825,17675"
"","DRSC COMPLEAT2 protein complex (literature)","HsC09693","Unfolded G-protein beta subunit:CCT/TRiC:ADP [cytosol]","11","6","1.121","8.2063","3.037","0.0000290535246611699","4.53680117315175","0.0726338116529249","0.00302640881887187","0.0254262576665754","GNB1,CCT7,GNB2,GNB4,CCT6A,TCP1","4396,1622,4398,20731,1620,11655"
"","DRSC COMPLEAT2 protein complex (literature)","HsC09694","Partially folded G-protein beta 1-4:CCT/TRiC:ADP [cytosol]","11","6","1.121","8.2063","3.037","0.0000290535246611699","4.53680117315175","0.0726338116529249","0.00302640881887187","0.0254262576665754","TCP1,GNB1,CCT7,GNB2,GNB4,CCT6A","11655,4396,1622,4398,20731,1620"
"","Direct GO Cellular Component","GO:0009925","basal plasma membrane","27","9","1.682","5.015","2.326","0.0000375713736927232","4.42514292587718","0.093928434231808","0.00375713736927232","0.0315654455684038","MYO1C,SLC16A1,SLC7A8,SLC6A9,SLC7A5,ERBB2,LDLRAP1,SLC12A2,SLC23A2","7597,10922,11066,11056,11063,3430,18640,10911,10973"
"","DRSC COMPLEAT2 protein complex (literature)","HsC09691","p-S18,S19,S20,S25-PDCL:Partially folded G-protein beta subunit:CCT/TRiC:ADP [cytosol]","12","6","1.121","7.5224","2.911","0.0000548503281199541","4.26082077009001","0.137125820299885","0.00507873408518093","0.0426687897102961","GNB4,CCT6A,TCP1,GNB1,CCT7,GNB2","20731,1620,11655,4396,1622,4398"
"","DRSC COMPLEAT2 protein complex (literature)","HsC09692","p-S18,S19,S20,S25-PDCL:Partially folded G-protein beta 1-4:CCT/TRiC:ADP [cytosol]","12","6","1.121","7.5224","2.911","0.0000548503281199541","4.26082077009001","0.137125820299885","0.00507873408518093","0.0426687897102961","GNB2,GNB4,CCT6A,TCP1,GNB1,CCT7","4398,20731,1620,11655,4396,1622"
"","PANTHER Pathway H.sap","P04377","Beta1 adrenergic receptor signaling pathway","17","7","1.308","6.1949","2.631","0.000059604914963226","4.22471792728327","0.149012287408065","0.00513835473820914","0.0431696903410013","GNB2,PRKACG,CACNB3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,1403,9380,20731,4396,9381"
"","PANTHER Pathway H.sap","P04378","Beta2 adrenergic receptor signaling pathway","17","7","1.308","6.1949","2.631","0.000059604914963226","4.22471792728327","0.149012287408065","0.00513835473820914","0.0431696903410013","CACNB3,PRKACA,GNB4,GNB1,PRKACB,GNB2,PRKACG","1403,9380,20731,4396,9381,4398,9382"
"","REACTOME pathway","R-HSA-425407","SLC-mediated transmembrane transport","58","13","2.43","3.3721","1.754","0.0000840655987192054","4.07538168961149","0.210163996798014","0.00696840018334147","0.0585447469887752","SLC7A5,SLC6A9,SLC7A8,SLC25A1,SLC31A1,SLC7A6,SLC12A2,SLC6A15,SLC39A7,SLC2A1,SLC9A6,SLC16A1,SLC30A5","11063,11056,11066,10979,11016,11064,10911,13621,4927,11005,11079,10922,19089"
"","DRSC COMPLEAT2 protein complex (literature)","HsC12346","protein polymerization","5","4","0.748","12.0359","3.589","0.0000914745499803863","4.03869971839796","0.228686374950966","0.00696840018334147","0.0585447469887752","PHB2,ATP2A2,TUBB,LONP1","30306,812,20778,9479"
"","PANTHER Pathway H.sap","P04373","5HT1 type receptor mediated signaling pathway","18","7","1.308","5.8508","2.549","0.0000919828824201074","4.03629298528673","0.229957206050269","0.00696840018334147","0.0585447469887752","GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,4387,9380,20731,4396,9381"
"","KEGG Pathway H.sap","path:hsa04976","Bile secretion","18","7","1.308","5.8508","2.549","0.0000919828824201074","4.03629298528673","0.229957206050269","0.00696840018334147","0.0585447469887752","ATP1A1,PRKACG,EPHX1,PRKACA,ABCB1,PRKACB,SLC2A1","799,9382,3401,9380,40,9381,11005"
"","Direct GO Biological Processes","GO:0150104","transport across blood-brain barrier","31","9","1.682","4.3679","2.127","0.000127139453535325","3.89571965956517","0.317848633838313","0.00934848923053863","0.0785409738719585","SLC2A1,SLC16A1,SLC7A5,SLC6A9,SLC19A1,ABCB1,SLC7A8,SLC12A2,TFRC","11005,10922,11063,11056,10937,40,11066,10911,11763"
"","PANTHER Pathway H.sap","P00040","Metabotropic glutamate receptor group II pathway","19","7","1.308","5.5428","2.471","0.000137356787879387","3.86214987380643","0.343391969698468","0.00953866582495743","0.0801387352390586","GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,4387,9380,20731,4396,9381"
"","KEGG Pathway H.sap","path:hsa05032","Morphine addiction","19","7","1.308","5.5428","2.471","0.000137356787879387","3.86214987380643","0.343391969698468","0.00953866582495743","0.0801387352390586","PRKACG,GNAI3,PRKACA,GNB1,PRKACB,GNB4,GNB2","9382,4387,9380,4396,9381,20731,4398"
"","KEGG Pathway H.sap","path:hsa04728","Dopaminergic synapse","61","13","2.43","3.2063","1.681","0.000145506489743862","3.83711763625131","0.363766224359656","0.00983151957728799","0.0825991348119609","GNB1,PRKACB,MAPK9,CLOCK,PPP2R5B,GNB2,PRKACG,PPP2R1B,GNAI3,PRKACA,MAPK8,GNB4,PPP2R3A","4396,9381,6886,2082,9310,4398,9382,9303,4387,9380,6881,20731,9307"
"","Direct GO Biological Processes","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","14","6","1.121","6.4478","2.689","0.000158875871818794","3.79894205327474","0.397189679546986","0.0104523599880786","0.0878151017217019","PAN3,CNOT8,CNOT1,PAN2,RC3H1,DIS3","29991,9207,7877,20074,29434,20604"
"","Direct GO Biological Processes","GO:0006487","protein N-linked glycosylation","39","10","1.869","3.8577","1.948","0.000169570233776152","3.77065038109654","0.42392558444038","0.0108698867805226","0.0913229370614552","ENTPD5,KRTCAP2,ALG5,ALG9,ALG3,ALG11,ALG1,ALG2,B4GALT7,ALG8","3367,28942,20266,15672,23056,32456,18294,23159,930,23161"
"","KEGG Pathway H.sap","path:hsa04727","GABAergic synapse","26","8","1.495","4.6292","2.211","0.000193648706963717","3.71298539855085","0.484121767409292","0.0121030441852323","0.101683261720859","GNB1,PRKACB,GLS,GNB2,PRKACG,GNAI3,PRKACA,GNB4","4396,9381,4331,4398,9382,4387,9380,20731"
"","REACTOME pathway","R-HSA-556833","Metabolism of lipids","349","41","7.664","1.7674","0.822","0.000228838323597896","3.64047124240807","0.572095808994739","0.0130409831363179","0.109563319860099","CDK19,FADS1,MED17,VAC14,DDHD1,SEC24C,PRKACG,ACOT9,AGPAT3,GPAT4,MED13,FASN,ACOX3,INPP5K,ACSS3,DDHD2,PCCA,SPTLC2,PECR,FAM120B,PTDSS1,SCD,LDLRAP1,AGPAT4,MIGA1,SACM1L,FDPS,SGPL1,MTMR12,SCD5,MLYCD,PRKACA,CLOCK,GPCPD1,PTPMT1,MED12,DHCR7,UGCG,NSDHL,TRIB3,NUDT19","19338,3574,2375,25507,19714,10705,9382,17152,326,20880,22474,3594,121,33882,24723,29106,8653,11278,18281,21109,9587,10571,18640,20885,24741,17059,3631,10817,18191,21088,7150,9380,2082,26957,26965,11957,2860,12524,13398,16228,32036"
"","Direct GO Biological Processes","GO:0034220","monoatomic ion transmembrane transport","48","11","2.056","3.4478","1.786","0.000238578800971515","3.62236814838617","0.596447002428787","0.0130409831363179","0.109563319860099","TMEM63B,ORAI1,ANO10,ATP11C,ATP13A1,ATP2A2,MCU,TMEM38B,LRRC8E,CACNB3,MFSD8","17735,25896,25519,13554,24215,812,23526,25535,26272,1403,28486"
"","KEGG Pathway H.sap","path:hsa04261","Adrenergic signaling in cardiomyocytes","56","12","2.243","3.2239","1.689","0.000246819332573188","3.60762082640123","0.617048331432971","0.0130409831363179","0.109563319860099","ATP2A2,RPS6KA5,PPP2R5B,GNAI3,PRKACG,PPP2R1B,CACNB3,PRKACA,ATP1A1,PPP2R3A,CREM,PRKACB","812,10434,9310,4387,9382,9303,1403,9380,799,9307,2352,9381"
